Function,Dimension,Run,Error,Evals,Time
1,30,1,1.86841e-15,8036,2.934
2,30,1,2.63282e-15,42770,15.193
3,30,1,0.000119586,205142,73.106
4,30,1,8.17818e-15,31430,11.481
5,30,1,1.00162e-12,101444,34.254
6,30,1,4.09132e-15,38822,14.082
7,30,1,8.23891,99484,36.477
8,30,1,20.9444,205142,75.347
9,30,1,14.8673,53312,27.635
10,30,1,0.0197195,10696,3.99
11,30,1,51.7378,9996,3.682
12,30,1,36.8134,10654,4.012
13,30,1,114.792,12334,4.622
14,30,1,3979.25,89726,32.396
15,30,1,3319.08,205142,73.278
16,30,1,0.0476566,205142,84.831
17,30,1,56.4547,19096,7.013
18,30,1,83.6325,22204,8.221
19,30,1,3.19712,29680,10.659
20,30,1,15,280,0.1
21,30,1,443.544,7588,2.927
22,30,1,3583.04,84392,31.426
23,30,1,2787.65,127064,48.346
24,30,1,230.387,35574,19.363
25,30,1,260.16,44408,24.313
26,30,1,325.705,35686,19.758
27,30,1,512.566,30030,16.569
28,30,1,300,33656,13.609
1,30,2,1.94553e-15,7980,2.912
2,30,2,2.10762e-15,50386,17.945
3,30,2,1.28822e-08,205142,73.559
4,30,2,2.16751e-15,70686,26.006
5,30,2,1.70599e-12,103250,34.853
6,30,2,26.4074,11312,4.156
7,30,2,8.46117,114296,41.932
8,30,2,20.9199,205142,75.511
9,30,2,22.0347,36386,18.975
10,30,2,0.0147798,11452,4.24
11,30,2,48.7529,11718,4.357
12,30,2,68.6521,10906,4.104
13,30,2,125.878,11760,4.411
14,30,2,3405.75,79464,28.851
15,30,2,2875.58,205142,72.928
16,30,2,0.400369,205142,85.266
17,30,2,64.6028,16884,6.128
18,30,2,87.7467,36316,13.451
19,30,2,4.74631,20356,7.441
20,30,2,15,280,0.1
21,30,2,300,23576,9.129
22,30,2,2814.01,69258,25.887
23,30,2,3869.08,105756,40.465
24,30,2,221.947,36904,20.109
25,30,2,272.136,35686,19.51
26,30,2,334.732,33180,18.437
27,30,2,645.372,29638,16.348
28,30,2,300,35616,14.387
1,30,3,3.23909e-15,7560,2.805
2,30,3,2.00648e-15,45682,16.219
3,30,3,9.30044e-07,205142,73.887
4,30,3,8.86112e-15,64064,23.547
5,30,3,1.1691e-12,102312,34.612
6,30,3,7.80368e-15,40992,14.834
7,30,3,7.33622,51492,19.103
8,30,3,20.8868,205142,75.39
9,30,3,18.1459,35728,18.667
10,30,3,0.00986467,10640,3.932
11,30,3,96.5107,10304,3.797
12,30,3,70.6419,12026,4.518
13,30,3,117.029,13776,5.201
14,30,3,3379.78,74620,27.213
15,30,3,2707.47,73752,27.158
16,30,3,0.124558,205142,84.979
17,30,3,50.0902,18158,6.666
18,30,3,78.1021,22414,8.303
19,30,3,2.67917,50694,18.096
20,30,3,15,280,0.1
21,30,3,300,18004,7.005
22,30,3,4451.71,153104,56.201
23,30,3,4313.96,74886,28.722
24,30,3,221.326,32452,17.746
25,30,3,264.534,40572,22.075
26,30,3,317.763,30548,17.009
27,30,3,531.833,35308,19.337
28,30,3,1371.06,205142,79.216
1,30,4,1.98572e-15,7896,2.879
2,30,4,2.58822e-15,43834,15.522
3,30,4,32.2152,205142,72.445
4,30,4,2.2025e-15,34636,12.797
5,30,4,2.47074e-12,98490,33.469
6,30,4,5.2462e-15,26572,9.652
7,30,4,6.53438,54950,20.622
8,30,4,20.9439,205142,74.807
9,30,4,20.3269,34188,17.871
10,30,4,0.0344477,11312,4.185
11,30,4,70.6419,10724,3.944
12,30,4,46.763,10584,3.965
13,30,4,103.38,13314,5.037
14,30,4,3646.21,89852,32.823
15,30,4,2550.39,132454,47.611
16,30,4,0.0278032,167300,68.424
17,30,4,72.5179,21112,7.73
18,30,4,78.5515,36680,13.563
19,30,4,2.91817,28336,10.183
20,30,4,15,280,0.1
21,30,4,300,19880,7.742
22,30,4,2854.95,205142,74.834
23,30,4,6454.93,105056,39.302
24,30,4,229.023,31318,17.167
25,30,4,236.296,40054,21.747
26,30,4,343.37,31836,17.658
27,30,4,518.678,39060,21.411
28,30,4,100,31864,12.854
1,30,5,3.01865e-15,7770,2.882
2,30,5,3.92999e-15,43848,15.588
3,30,5,1.72431e-05,205142,73.159
4,30,5,8.5684e-15,31864,11.668
5,30,5,3.8739e-10,91392,30.97
6,30,5,26.4074,12026,4.467
7,30,5,4.82083,72492,26.758
8,30,5,21.0399,205142,75.619
9,30,5,11.2838,38626,20.143
10,30,5,0.0320159,11228,4.193
11,30,5,45.7681,9688,3.554
12,30,5,37.8084,12432,4.693
13,30,5,130.727,15750,5.948
14,30,5,2375.47,205142,72.266
15,30,5,3304.45,76664,28.236
16,30,5,2.46912,205142,85.064
17,30,5,56.1373,23506,8.575
18,30,5,61.6914,24164,8.946
19,30,5,5.31488,21448,7.811
20,30,5,15,280,0.099
21,30,5,300,24444,9.47
22,30,5,2915.46,76832,28.765
23,30,5,3540.89,74438,28.584
24,30,5,150.035,22386,12.334
25,30,5,236.712,30044,16.446
26,30,5,315.361,31962,17.783
27,30,5,685.457,26908,14.916
28,30,5,100,28602,11.554
1,30,6,1.51249e-15,7784,2.885
2,30,6,1.60253e-15,50358,17.896
3,30,6,0.00785225,205142,73.28
4,30,6,8.09991e-15,35644,13.078
5,30,6,6.07352e-12,95872,32.38
6,30,6,5.05734e-15,40992,14.871
7,30,6,17.4636,58352,21.495
8,30,6,20.9704,205142,75.899
9,30,6,13.7337,35056,18.314
10,30,6,0.00985728,11774,4.349
11,30,6,48.7529,9884,3.696
12,30,6,42.7832,11172,4.203
13,30,6,105.744,12712,4.765
14,30,6,4369.44,60130,21.801
15,30,6,3219.23,205142,72.927
16,30,6,0.0386015,205142,83.41
17,30,6,82.4453,17934,6.564
18,30,6,67.2001,19684,7.275
19,30,6,4.01717,21924,7.961
20,30,6,15,280,0.1
21,30,6,300,17752,6.875
22,30,6,4835.08,109438,39.952
23,30,6,3413,96614,36.937
24,30,6,221.894,33446,18.329
25,30,6,207.425,41454,22.572
26,30,6,325.71,43050,23.81
27,30,6,671.681,41398,22.751
28,30,6,300,29456,11.947
1,30,7,1.99975e-15,7840,2.858
2,30,7,2.16593e-15,44688,15.884
3,30,7,1.98149e-11,175098,62.627
4,30,7,6.49472e-15,42518,15.573
5,30,7,1.51312e-10,90608,30.714
6,30,7,26.4074,13916,5.154
7,30,7,4.3031,52332,19.509
8,30,7,20.9218,205142,75.587
9,30,7,17.1433,41636,21.563
10,30,7,0.0147724,11872,4.39
11,30,7,53.7277,10332,3.812
12,30,7,42.7832,11102,4.234
13,30,7,121.509,12796,4.791
14,30,7,4002.59,81004,29.606
15,30,7,2218.96,94892,34.212
16,30,7,0.0891064,205142,84.72
17,30,7,107.847,16716,6.137
18,30,7,73.51,44198,16.34
19,30,7,3.8917,18774,6.816
20,30,7,15,280,0.1
21,30,7,300,18536,7.22
22,30,7,4293.99,205142,74.552
23,30,7,5304.27,119966,45.355
