Function,Dimension,Run,Error
1,30,1,1.95793440e+03
2,30,1,6.26075543e+04
3,30,1,3.78517629e+08
4,30,1,2.79400001e+01
5,30,1,6.52675467e+01
6,30,1,9.23439426e+02
7,30,1,4.26189804e+01
8,30,1,2.08448286e+01
9,30,1,1.76409423e+01
10,30,1,1.39115501e+01
11,30,1,1.63533863e+02
12,30,1,1.05752173e+02
13,30,1,8.88419106e+00
14,30,1,1.10020140e+03
15,30,1,5.32920250e+03
16,30,1,1.72455945e+00
17,30,1,5.38691840e+01
18,30,1,1.63833694e+02
19,30,1,4.91323663e+00
20,30,1,9.64153554e+00
21,30,1,1.36368028e+03
22,30,1,2.76854430e+03
23,30,1,5.83427285e+03
24,30,1,2.48962122e+02
25,30,1,2.67673880e+02
26,30,1,2.13986891e+02
27,30,1,7.75893939e+02
28,30,1,3.34110454e+03
1,30,2,0.00000000e+00
2,30,2,2.90069045e+03
3,30,2,5.99456449e+06
4,30,2,0.00000000e+00
5,30,2,1.07597937e-08
6,30,2,6.92775447e+01
7,30,2,2.04359540e+00
8,30,2,2.08245253e+01
9,30,2,6.78791026e+00
10,30,2,0.00000000e+00
11,30,2,2.09065553e-03
12,30,2,1.78085300e+01
13,30,2,8.90618995e+01
14,30,2,8.33070711e-02
15,30,2,4.23469703e+03
16,30,2,2.91004953e+00
17,30,2,3.05376586e+01
18,30,2,1.44554753e+02
19,30,2,8.92258234e+00
20,30,2,1.05509434e+01
21,30,2,2.01011865e+02
22,30,2,1.26340164e+01
23,30,2,3.95587792e+03
24,30,2,2.12179922e+02
25,30,2,2.47482005e+02
26,30,2,2.00000813e+02
27,30,2,3.60584278e+02
28,30,2,3.00000000e+02
1,30,3,7.93053833e-01
2,30,3,1.73358602e+07
3,30,3,1.33546095e+10
4,30,3,1.38227751e+04
5,30,3,1.45735657e+03
6,30,3,1.34154952e+02
7,30,3,1.02666816e+02
8,30,3,2.09546486e+01
9,30,3,1.96023525e+01
10,30,3,6.15478047e+02
11,30,3,1.47619965e+02
12,30,3,1.06952216e+02
13,30,3,1.97516532e+02
14,30,3,4.67087281e+03
15,30,3,3.66986653e+03
16,30,3,2.29662274e+00
17,30,3,1.81341816e+02
18,30,3,2.09985096e+02
19,30,3,3.93149473e+02
20,30,3,1.23563308e+01
21,30,3,1.14630798e+03
22,30,3,4.46157540e+03
23,30,3,4.82371516e+03
24,30,3,2.61420156e+02
25,30,3,2.86726770e+02
26,30,3,2.00189629e+02
27,30,3,7.87408735e+02
28,30,3,1.95040966e+03
1,30,4,0.00000000e+00
2,30,4,9.71130231e+06
3,30,4,1.43756981e+08
4,30,4,7.10090669e+02
5,30,4,0.00000000e+00
6,30,4,1.65039629e+01
7,30,4,1.13581964e+02
8,30,4,2.08076713e+01
9,30,4,2.66386587e+01
10,30,4,1.62321827e+01
11,30,4,1.01836174e+00
12,30,4,8.74227861e+01
13,30,4,1.67127227e+02
14,30,4,6.24581004e-02
15,30,4,2.55344231e+03
16,30,4,1.56712582e+00
17,30,4,3.04337483e+01
18,30,4,1.56038682e+02
19,30,4,1.08101618e+00
20,30,4,1.20405182e+01
21,30,4,2.00000001e+02
22,30,4,2.15239801e+02
23,30,4,3.55856083e+03
24,30,4,2.73060256e+02
25,30,4,2.92456588e+02
26,30,4,2.00410492e+02
27,30,4,9.78495990e+02
28,30,4,3.00000002e+02
1,30,5,1.14546651e+04
2,30,5,5.38818464e+07
3,30,5,3.21720385e+11
4,30,5,4.54308607e+04
5,30,5,6.06103687e+03
6,30,5,2.17071900e+03
7,30,5,1.61347014e+02
8,30,5,2.10070779e+01
9,30,5,2.03888638e+01
10,30,5,1.20803156e+03
11,30,5,2.16060647e+02
12,30,5,3.04877774e+02
13,30,5,3.39878487e+02
14,30,5,5.91165282e+03
15,30,5,5.54263580e+03
16,30,5,2.52474550e+00
