Function,Dimension,Run,Error,Evals,Time
1,50,1,1.01937e-15,11595,10.453
2,50,1,4.2049e-15,114375,99.409
3,50,1,4.65626e-07,545475,472.811
4,50,1,1.15526e-14,71415,64.343
5,50,1,2.96533e-10,245310,197.931
6,50,1,43.4473,20460,18.424
7,50,1,33.6122,354090,311.21
8,50,1,21.1672,545475,485.823
9,50,1,32.4073,63360,73.351
10,50,1,0.00739604,18180,16.594
11,50,1,72.6319,15480,14.084
12,50,1,91.5361,17265,16.078
13,50,1,226.388,22065,20.517
14,50,1,4034.4,136410,121.507
15,50,1,4317.25,86670,78.686
16,50,1,0.46331,545475,532.021
17,50,1,166.442,30300,27.374
18,50,1,179.544,42750,39.21
19,50,1,5.41371,127635,111.2
20,50,1,25,300,0.255
21,50,1,1122.19,136935,128.641
22,50,1,11169.5,209475,190.798
23,50,1,11168.6,281580,254.766
24,50,1,288.586,83070,100.347
25,50,1,305.386,68190,82.867
26,50,1,357.717,58590,72.692
27,50,1,1057.56,56745,69.957
28,50,1,400,26340,26.078
1,50,2,1.54129e-15,11985,10.787
2,50,2,2.36543e-15,111375,96.806
3,50,2,3.28023e-11,435960,383.577
4,50,2,4.03482e-14,101040,92.392
5,50,2,8.44321e-10,222135,179.914
6,50,2,43.4473,15855,14.327
7,50,2,26.4743,196485,176.601
8,50,2,21.0246,545475,485.505
9,50,2,22.272,101220,116.988
10,50,2,0.012321,18585,16.9
11,50,2,121.385,19890,18.003
12,50,2,73.6269,19995,18.637
13,50,2,247.427,22560,20.98
14,50,2,5910.29,211560,188.635
15,50,2,4548.95,237630,211.829
16,50,2,0.108713,545475,529.369
17,50,2,124.37,33420,30.105
18,50,2,123.341,30630,28.126
19,50,2,6.90078,53085,47.059
20,50,2,21.9983,545475,475.831
21,50,2,1122.19,545475,494.382
22,50,2,4388.52,356325,319.441
23,50,2,6004.55,220710,206.528
24,50,2,283.261,66015,80.123
25,50,2,307.251,84615,102.659
26,50,2,359.551,71835,88.8
27,50,2,966.479,56685,69.905
28,50,2,400,27195,26.929
1,50,3,1.65617e-15,11835,10.692
2,50,3,2.60046e-15,120480,104.731
3,50,3,1.0094,545475,469.305
4,50,3,2.34774e-14,71625,64.716
5,50,3,1.00511e-10,255915,206.426
6,50,3,43.4473,23985,21.61
7,50,3,13.7766,130260,119.308
8,50,3,21.1525,545475,486.422
9,50,3,25.4758,51315,60.058
10,50,3,0.0344747,17760,16.198
11,50,3,94.7207,17175,15.566
12,50,3,120.39,17115,15.954
13,50,3,221.081,21270,19.746
14,50,3,6145.66,206055,184.058
15,50,3,5922.03,298095,267.508
16,50,3,0.032453,48990,48.914
17,50,3,153.593,31455,28.404
18,50,3,129.142,30885,28.4
19,50,3,8.2305,47415,42.229
20,50,3,22.7584,545475,474.766
21,50,3,836.442,12750,12.107
22,50,3,7470.38,217290,197.038
23,50,3,7476.55,545475,491.606
24,50,3,268.967,69375,84.138
25,50,3,309.139,88500,106.623
26,50,3,200,138345,168.988
27,50,3,883.883,65235,79.896
28,50,3,400,26040,25.823
1,50,4,1.3205e-15,11805,10.696
2,50,4,3.36764e-15,109965,95.423
3,50,4,210742,128325,114.093
4,50,4,1.14571e-14,141855,128.476
5,50,4,5.41452e-11,255300,205.728
6,50,4,43.4473,17850,16.103
7,50,4,21.8343,311790,274.914
8,50,4,21.1261,545475,487.144
9,50,4,20.7648,56100,65.223
10,50,4,0.0246371,17460,15.92
11,50,4,69.6471,18180,16.553
12,50,4,113.425,16815,15.693
13,50,4,187.285,20805,19.353
14,50,4,5352.4,215340,191.297
15,50,4,5753.05,241395,216.129
16,50,4,3.32818,545475,529.799
17,50,4,125.465,36960,33.387
18,50,4,121.702,57330,52.603
19,50,4,6.17156,62115,54.776
20,50,4,25,300,0.255
