Function,Dimension,Run,Error,Evals,Time
1,10,1,2.09623e-15,3020,0.195
2,10,1,7.29749e-16,8480,0.537
3,10,1,3.24623e-14,19770,1.24
4,10,1,7.45925e-16,7190,0.446
5,10,1,1.07893e-12,13270,0.761
6,10,1,9.81242,4330,0.261
7,10,1,8.74589,15340,0.933
8,10,1,20.1853,27730,1.646
9,10,1,3.83921,6110,0.509
10,10,1,0.00739604,3670,0.223
11,10,1,12.9345,3830,0.235
12,10,1,13.9294,4140,0.274
13,10,1,53.2691,4800,0.311
14,10,1,656.564,5950,0.344
15,10,1,361.776,3810,0.28
16,10,1,1.45627,27730,2.208
17,10,1,22.0317,5960,0.358
18,10,1,32.9891,9390,0.599
19,10,1,1.03566,4650,0.278
20,10,1,4.04719,14820,0.95
21,10,1,400.194,2910,0.206
22,10,1,2237.4,8730,0.572
23,10,1,1212.01,20830,1.378
24,10,1,208.942,14510,1.372
25,10,1,215.502,26340,2.582
26,10,1,400.321,6450,0.591
27,10,1,400,4430,0.378
28,10,1,556.539,10510,0.694
1,10,2,1.03406e-15,2730,0.183
2,10,2,1.40821e-15,7310,0.51
3,10,2,1.43165e-13,20710,1.324
4,10,2,5.57822e-16,6650,0.444
5,10,2,5.08406e-12,13980,0.905
6,10,2,9.81242,4380,0.335
7,10,2,6.15611,7940,0.51
8,10,2,20.5637,27730,1.805
9,10,2,3.30868,6600,0.523
10,10,2,0.00739604,4050,0.261
11,10,2,13.9294,3740,0.248
12,10,2,11.9395,3410,0.205
13,10,2,37.1611,4310,0.35
14,10,2,586.793,3480,0.265
15,10,2,647.44,3640,0.237
16,10,2,0.635725,27730,1.968
17,10,2,28.4875,6680,0.459
18,10,2,32.5321,7340,0.505
19,10,2,1.5556,4800,0.301
20,10,2,5,200,0.013
21,10,2,400.194,2600,0.179
22,10,2,2236.93,27730,2.08
23,10,2,1113.67,5700,0.39
24,10,2,212.227,13420,1.198
25,10,2,211.849,9870,1.095
26,10,2,400.298,5110,0.484
27,10,2,400,4800,0.44
28,10,2,400,6600,0.44
1,10,3,1.78038e-15,2980,0.193
2,10,3,1.83505e-15,7280,0.451
3,10,3,1.6015e-14,9370,0.601
4,10,3,9.9764e-16,6950,0.457
5,10,3,1.46154e-11,12360,0.703
6,10,3,9.81242,3610,0.208
7,10,3,21.6545,9860,0.629
8,10,3,20.4083,27730,1.758
9,10,3,6.12433,5760,0.499
10,10,3,0.0147724,3650,0.22
11,10,3,5.96975,3680,0.257
12,10,3,23.879,5500,0.33
13,10,3,30.085,3420,0.225
14,10,3,1110.58,13420,0.845
15,10,3,1298.31,27730,1.731
16,10,3,0.388977,27730,1.894
17,10,3,19.219,5750,0.341
18,10,3,23.462,9170,0.59
19,10,3,0.721754,7210,0.442
20,10,3,4.16443,27730,1.665
21,10,3,400.194,2700,0.163
22,10,3,798.099,4720,0.299
23,10,3,1447.5,27730,1.934
24,10,3,212.297,9730,0.873
25,10,3,200.431,6820,0.613
26,10,3,400.247,5770,0.528
27,10,3,400,4840,0.408
28,10,3,756.057,4400,0.286
1,10,4,1.0282e-15,2800,0.17
2,10,4,4.84728e-15,7170,0.452
3,10,4,2.94219e-15,12390,0.812
4,10,4,1.83461e-15,7080,0.469
5,10,4,1.11656e-12,13610,0.879
6,10,4,9.81242,5500,0.315
7,10,4,20.7363,19210,1.138
8,10,4,20.2289,27730,1.672
9,10,4,4.32084,5960,0.547
10,10,4,1.66533e-15,3840,0.26
