Function,Dimension,Run,Error,Evals,Time
1,10,1,7.55465e-15,2850,0.185
2,10,1,2.27766e-15,11090,0.702
3,10,1,6.05868e-12,7750,0.48
4,10,1,1.78746e-15,7110,0.434
5,10,1,2.72992e-12,12490,0.761
6,10,1,1.58898e-15,4350,0.252
7,10,1,7.93015,13110,0.795
8,10,1,20.4485,27730,1.653
9,10,1,4.54056,5700,0.474
10,10,1,2.22045e-15,3560,0.203
11,10,1,14.9244,3520,0.221
12,10,1,11.9395,3690,0.245
13,10,1,13.236,4490,0.265
14,10,1,1057.61,3260,0.199
15,10,1,759.977,12430,0.809
16,10,1,0.379701,27730,2.091
17,10,1,19.4191,5460,0.333
18,10,1,25.2209,7820,0.5
19,10,1,0.999996,4500,0.268
20,10,1,3.82081,9320,0.591
21,10,1,400.194,2630,0.168
22,10,1,2499.17,9100,0.587
23,10,1,1661.48,20370,1.283
24,10,1,207.973,11170,1.032
25,10,1,201.974,7900,0.703
26,10,1,400.075,5680,0.549
27,10,1,400,4870,0.461
28,10,1,400,6020,0.418
1,10,2,7.56872e-15,2840,0.169
2,10,2,5.72217e-16,7090,0.661
3,10,2,2.04023e-13,10870,0.657
4,10,2,3.58266e-15,6800,0.432
5,10,2,1.05616e-12,14390,0.832
6,10,2,2.4472e-15,4820,0.291
7,10,2,3.98198,6470,0.401
8,10,2,20.4405,27730,1.797
9,10,2,2.47378,5920,0.492
10,10,2,0.0417972,3650,0.25
11,10,2,17.9092,3610,0.25
12,10,2,8.95463,4610,0.284
13,10,2,48.3575,4530,0.301
14,10,2,993.149,3440,0.264
15,10,2,155.126,3610,0.256
16,10,2,0.307232,27730,1.949
17,10,2,17.4104,5330,0.328
18,10,2,22.3531,7240,0.419
19,10,2,1.72559,4420,0.246
20,10,2,3.45483,14140,0.965
21,10,2,400.194,2760,0.217
22,10,2,2270.26,4410,0.335
23,10,2,1094.02,14600,0.94
24,10,2,215.283,10060,0.928
25,10,2,211.294,10050,0.961
26,10,2,400.271,5050,0.429
27,10,2,400,4790,0.486
28,10,2,670.096,3590,0.287
1,10,3,3.0376e-15,2860,0.19
2,10,3,3.00413e-15,9640,0.785
3,10,3,5.42633e-14,18580,1.207
4,10,3,2.12663e-15,7220,0.436
5,10,3,8.03631e-13,15050,1.075
6,10,3,9.81242,4690,0.269
7,10,3,0.010029,11320,0.689
8,10,3,20.4918,27730,1.713
9,10,3,1.93413,6240,0.518
10,10,3,2.10942e-15,3940,0.235
11,10,3,22.884,4350,0.265
12,10,3,11.9395,3260,0.217
13,10,3,30.3341,4400,0.257
14,10,3,959.641,4230,0.25
15,10,3,1223.22,4140,0.253
16,10,3,0.182052,27730,1.915
17,10,3,20.5765,7630,0.449
18,10,3,14.7914,5880,0.354
19,10,3,1.0522,4670,0.347
20,10,3,3.95379,10140,0.639
21,10,3,400.194,2730,0.186
22,10,3,2240.28,7720,0.49
23,10,3,1955.86,27730,1.71
24,10,3,214.723,10200,0.915
25,10,3,217.207,6210,0.574
26,10,3,400.075,5800,0.558
27,10,3,400,4660,0.443
28,10,3,643.123,3530,0.241
1,10,4,3.23591e-16,2970,0.173
2,10,4,3.9341e-15,7320,0.421
3,10,4,2.94132e-14,19440,1.14
4,10,4,2.98881e-15,7060,0.442
5,10,4,8.93305e-13,13810,1.053
6,10,4,1.16351e-15,5140,0.312
7,10,4,0.344915,22950,1.368
8,10,4,20.5314,27730,1.615
9,10,4,2.18557,5970,0.498
10,10,4,0.0271008,3630,0.203
11,10,4,10.9445,3370,0.203
12,10,4,12.9345,3840,0.222
13,10,4,20.1431,3690,0.226
14,10,4,1409.06,3900,0.212
15,10,4,272.53,17800,1.076
16,10,4,0.401886,27730,1.95
17,10,4,20.8944,9880,0.587
18,10,4,31.7069,5140,0.286
19,10,4,1.86098,4670,0.273
20,10,4,5,200,0.009
21,10,4,400.194,2610,0.157
22,10,4,1651.6,15530,0.986
23,10,4,1542.64,19050,1.327
24,10,4,217.456,12280,1.312
25,10,4,209.781,10550,1.065
26,10,4,400.1,5660,0.543
27,10,4,400,4860,0.477
28,10,4,861.736,3260,0.244
1,10,5,2.32561e-15,2860,0.184
2,10,5,4.11466e-16,7110,0.443
3,10,5,6.31503,16980,1.113
4,10,5,1.04749e-15,6980,0.702
5,10,5,1.09699e-12,13710,0.845
6,10,5,9.81242,3200,0.203
7,10,5,2.66101,11770,0.776
8,10,5,20.2621,27730,1.882
9,10,5,2.33281,6170,0.602
10,10,5,0.00739604,3860,0.255
11,10,5,30.8436,3570,0.246
12,10,5,10.9445,4210,0.327
13,10,5,46.4902,3690,0.29
14,10,5,1067.16,11470,0.816
15,10,5,536.964,3440,0.237
16,10,5,0.0664459,7410,0.55
17,10,5,35.1835,5790,0.395
18,10,5,28.9958,6790,0.446
19,10,5,1.36519,5370,0.365
20,10,5,3.62883,19690,1.317
21,10,5,400.194,2760,0.197
22,10,5,1784.14,23400,1.619
23,10,5,921.027,4550,0.34
24,10,5,210.605,6320,0.674
25,10,5,203.094,12200,1.275
26,10,5,400.346,6320,0.673
27,10,5,400,4700,0.495
28,10,5,609.784,3800,0.308
1,10,6,3.77425e-15,2790,0.19
2,10,6,1.10657e-15,7360,0.486
3,10,6,5.55593e-14,17840,1.222
4,10,6,2.85536e-15,6880,0.554
5,10,6,4.05803e-12,13150,1.192
6,10,6,2.05739e-15,5140,0.31
7,10,6,1.96095,12340,0.845
8,10,6,20.4291,27730,1.885
9,10,6,1.27782,13520,1.266
10,10,6,0.0196974,4090,0.273
11,10,6,9.94958,3910,0.254
12,10,6,9.94958,4140,0.305
13,10,6,12.8178,3420,0.229
14,10,6,259.091,3670,0.241
15,10,6,578.178,4030,0.295
16,10,6,0.0789684,7320,0.55
17,10,6,32.3455,7570,0.513
18,10,6,16.9686,8260,0.55
19,10,6,0.989368,5300,0.352
20,10,6,3.18715,27730,1.82
21,10,6,400.194,2840,0.202
22,10,6,1596.01,4390,0.294
23,10,6,854.068,24100,1.671
24,10,6,210.25,7890,0.741
25,10,6,224.638,14340,1.379
26,10,6,400,4500,0.473
27,10,6,400,4610,0.481
28,10,6,645.64,3400,0.263
1,10,7,3.45883e-15,2700,0.188
2,10,7,1.99715e-15,8100,0.571
3,10,7,1.2266e-07,15560,1.037
4,10,7,3.38543e-15,6850,0.489
5,10,7,5.59783e-13,14020,0.961
6,10,7,9.81242,3450,0.467
7,10,7,6.56277,15750,1.102
8,10,7,20.4091,27730,1.789
9,10,7,2.49856,5910,0.612
10,10,7,0.00986467,3730,0.261
11,10,7,7.95967,4100,0.276
12,10,7,11.9395,4100,0.282
13,10,7,11.5259,3600,0.232
14,10,7,1064.78,4210,0.283
15,10,7,1184.03,4390,0.305
16,10,7,0.852074,27730,2.026
17,10,7,18.2228,4620,0.297
18,10,7,16.969,9060,0.596
19,10,7,0.912701,5610,0.357
20,10,7,4.15938,13420,0.809
