Function,Dimension,Run,Error,Evals,Time
1,10,1,5.86901e-16,2930,0.208
2,10,1,2.2631e-15,7310,0.476
3,10,1,3.75347e-15,12420,0.805
4,10,1,1.37033e-15,7000,0.462
5,10,1,1.90966e-12,13320,0.753
6,10,1,9.81242,4440,0.254
7,10,1,10.8112,11490,0.7
8,10,1,20.4311,27730,1.634
9,10,1,4.73701,5750,0.48
10,10,1,0.00739604,3660,0.229
11,10,1,14.9244,4220,0.24
12,10,1,19.8991,3600,0.221
13,10,1,43.2973,4330,0.258
14,10,1,615.539,4250,0.261
15,10,1,784.506,3740,0.24
16,10,1,1.03811,27730,1.985
17,10,1,26.4585,6250,0.434
18,10,1,13.8103,10520,0.685
19,10,1,0.860424,6140,0.391
20,10,1,3.8593,25330,1.557
21,10,1,400.194,2460,0.169
22,10,1,747.928,5670,0.393
23,10,1,1346.51,27730,1.851
24,10,1,213.664,7060,0.64
25,10,1,213.825,6220,0.563
26,10,1,400.099,5470,0.514
27,10,1,400,4890,0.452
28,10,1,605.421,3350,0.25
1,10,2,1.09295e-15,2860,0.16
2,10,2,1.04225e-15,6940,0.418
3,10,2,6.32626e-14,10730,0.637
4,10,2,1.2758e-15,6950,0.437
5,10,2,1.10878e-12,13780,0.815
6,10,2,2.6168e-15,4240,0.247
7,10,2,5.2887,19640,1.277
8,10,2,20.6084,27730,1.793
9,10,2,4.71587,6250,0.524
10,10,2,0.0172263,3740,0.266
11,10,2,18.9042,3400,0.244
12,10,2,11.9395,3610,0.24
13,10,2,32.8312,3820,0.242
14,10,2,1061.39,4130,0.244
15,10,2,494.081,3910,0.261
16,10,2,1.01841,27730,2.012
17,10,2,23.9605,5800,0.321
18,10,2,21.9214,5750,0.363
19,10,2,1.77974,4570,0.367
20,10,2,3.81644,11030,0.751
21,10,2,400.194,2800,0.203
22,10,2,2053.45,9890,0.596
23,10,2,1080.62,4480,0.3
24,10,2,214.135,13730,1.281
25,10,2,206.683,12990,1.176
26,10,2,400.197,5670,0.577
27,10,2,400,4850,0.542
28,10,2,300,5190,0.445
1,10,3,3.89563e-15,3190,0.19
2,10,3,2.31731e-15,7300,0.428
3,10,3,7.26572e-15,14640,0.914
4,10,3,9.25949e-16,6850,0.425
5,10,3,1.40894e-12,14310,0.829
6,10,3,9.81242,3510,0.211
7,10,3,7.06271,11350,0.68
8,10,3,20.3745,27730,1.711
9,10,3,5.35037,5730,0.51
10,10,3,0.00985728,3790,0.229
11,10,3,13.9294,3600,0.21
12,10,3,14.9244,3640,0.22
13,10,3,43.5643,3790,0.222
14,10,3,813.371,3990,0.235
15,10,3,714.288,3450,0.204
16,10,3,1.20375,27730,1.849
17,10,3,17.7236,5460,0.305
18,10,3,20.4348,7680,0.488
19,10,3,0.60494,5130,0.331
20,10,3,3.81747,7480,0.449
21,10,3,400.194,2770,0.186
22,10,3,1396.11,6030,0.388
23,10,3,1238.22,27730,1.742
24,10,3,210.43,6260,0.574
25,10,3,207.344,27730,2.335
26,10,3,400.296,5430,0.489
27,10,3,400,4480,0.409
28,10,3,749.464,3710,0.274
1,10,4,9.89102e-16,2940,0.177
2,10,4,1.45946e-15,7800,0.467
3,10,4,2.8483e-12,21020,1.365
4,10,4,1.13198e-15,6700,0.402
5,10,4,1.67384e-11,12470,0.717
6,10,4,9.81242,4060,0.246
7,10,4,1.99729,16260,0.914
8,10,4,20.4487,27730,1.625
9,10,4,2.52568,6780,0.551
10,10,4,0.01969,3910,0.229
11,10,4,2.98488,3570,0.229
12,10,4,13.9294,4240,0.246
13,10,4,34.2435,4310,0.259
14,10,4,1106.09,4490,0.268
15,10,4,602.879,4990,0.339
16,10,4,0.803993,27730,1.889
17,10,4,20.8993,4760,0.263
18,10,4,19.5486,4290,0.236
19,10,4,1.00941,4380,0.249
20,10,4,4.02605,20510,1.218
21,10,4,400.194,2750,0.202
22,10,4,992.847,6040,0.414
23,10,4,1007.88,27730,1.984
24,10,4,214.213,10490,0.961
25,10,4,208.022,10670,0.992
26,10,4,400,4610,0.445
27,10,4,400,4870,0.496
28,10,4,632.717,3550,0.234
1,10,5,2.48702e-15,3000,0.199
2,10,5,4.75334e-16,8850,0.638
3,10,5,9.61117e-14,13810,0.924
4,10,5,1.73743e-15,7040,0.446
5,10,5,8.88671e-13,14850,0.915
6,10,5,9.81242,3450,0.243
7,10,5,9.07332,13540,0.976
8,10,5,20.52,27730,1.912
9,10,5,2.5475,5990,0.586
10,10,5,0.00986467,3590,0.255
11,10,5,17.9092,3720,0.307
12,10,5,13.9294,3590,0.262
13,10,5,22.0109,3630,0.241
14,10,5,888.349,3750,0.278
15,10,5,612.208,3400,0.239
16,10,5,0.318468,17180,1.345
17,10,5,23.0055,5750,0.392
18,10,5,17.3229,6100,0.419
19,10,5,1.058,5430,0.38
20,10,5,3.29581,27730,1.957
21,10,5,400.194,2490,0.187
22,10,5,1294.53,6510,0.491
23,10,5,1273.84,27730,1.966
24,10,5,208.333,9660,0.958
25,10,5,214.53,12060,1.224
26,10,5,400.222,5990,0.587
27,10,5,400,4980,0.497
28,10,5,680.848,3360,0.273
1,10,6,3.01748e-15,2910,0.229
2,10,6,1.39569e-15,12720,0.99
3,10,6,2.653e-14,17660,1.181
4,10,6,2.07612e-15,6590,0.464
5,10,6,6.23247e-13,13690,0.991
6,10,6,9.81242,3930,0.281
7,10,6,0.49516,16240,1.095
8,10,6,20.3363,27730,1.863
9,10,6,6.23246,5370,0.513
10,10,6,0.012321,3790,0.212
11,10,6,8.95463,4200,0.298
12,10,6,7.95967,3870,0.27
13,10,6,50.0235,5770,0.4
14,10,6,1446.92,13800,0.928
15,10,6,536.928,3740,0.248
16,10,6,0.39975,27730,1.99
17,10,6,17.4866,6040,0.41
18,10,6,21.5667,4870,0.36
19,10,6,1.13366,4560,0.319
20,10,6,4.23291,18090,1.112
21,10,6,400.194,2670,0.182
22,10,6,1358.76,11490,0.765
23,10,6,1755.97,4610,0.332
24,10,6,212.849,6470,0.589
25,10,6,212.675,5920,0.644
26,10,6,400.124,5740,0.563
27,10,6,400,4560,0.471
28,10,6,649.404,3770,0.279
1,10,7,6.00752e-15,2820,0.209
2,10,7,2.04776e-15,7480,0.513
3,10,7,1.3096e-14,25560,1.823
4,10,7,4.28604e-15,6840,0.468
5,10,7,1.27887e-12,13940,0.917
6,10,7,9.81242,3540,0.243
7,10,7,3.49767,24830,1.701
8,10,7,20.3968,27730,1.913
9,10,7,4.84884,6160,0.6
10,10,7,0.0516961,3860,0.264
11,10,7,3.97984,3480,0.231
12,10,7,18.9042,3190,0.237
13,10,7,23.9181,4330,0.274
14,10,7,1409.12,3880,0.243
15,10,7,896.814,3680,0.252
16,10,7,0.762248,27730,2.01
17,10,7,22.1234,5800,0.4
18,10,7,19.2673,6650,0.473
19,10,7,0.921164,5550,0.381
20,10,7,3.80611,8150,0.526
21,10,7,400.194,2860,0.205
22,10,7,1778.72,21650,1.488
23,10,7,687.782,5430,0.379
24,10,7,200.152,12180,1.146
25,10,7,213.755,18870,1.734
26,10,7,400.222,5470,0.533
27,10,7,400,4790,0.464
28,10,7,627.304,3540,0.255
1,10,8,1.0438e-15,2870,0.233
2,10,8,1.98071e-15,7210,0.448
