Function,Dimension,Run,Error,Evals,Time
1,10,1,5.86901e-16,2930,0.203
2,10,1,2.2631e-15,7310,0.463
3,10,1,3.75347e-15,12420,0.805
4,10,1,1.37033e-15,7000,0.439
5,10,1,1.90966e-12,13320,0.754
6,10,1,9.81242,4440,0.269
7,10,1,10.8112,11490,0.693
8,10,1,20.4311,27730,1.582
9,10,1,4.73701,5750,0.475
10,10,1,0.00739604,3660,0.237
11,10,1,14.9244,4220,0.269
12,10,1,19.8991,3600,0.222
13,10,1,43.2973,4330,0.296
14,10,1,615.539,4250,0.243
15,10,1,784.506,3740,0.235
16,10,1,1.03811,27730,2.058
17,10,1,26.4585,6250,0.416
18,10,1,13.8103,10520,0.679
19,10,1,0.860424,6140,0.391
20,10,1,3.8593,25330,1.532
21,10,1,400.194,2460,0.171
22,10,1,747.928,5670,0.374
23,10,1,1346.51,27730,1.835
24,10,1,213.664,7060,0.667
25,10,1,213.825,6220,0.553
26,10,1,400.099,5470,0.509
27,10,1,400,4890,0.459
28,10,1,605.421,3350,0.429
1,10,2,2.49843e-15,3050,0.181
2,10,2,5.06618e-16,10200,0.64
3,10,2,4.53828e-15,12440,0.737
4,10,2,2.62518e-15,6590,0.391
5,10,2,1.88071e-12,14490,0.89
6,10,2,9.81242,5450,0.328
7,10,2,17.2274,14910,1.018
8,10,2,20.3746,27730,1.677
9,10,2,3.65711,5890,0.517
10,10,2,1.11022e-15,3740,0.269
11,10,2,8.95462,3600,0.239
12,10,2,19.8992,3670,0.236
13,10,2,29.5692,3560,0.231
14,10,2,950.329,4310,0.294
15,10,2,491.717,3780,0.255
16,10,2,0.558143,27730,1.873
17,10,2,30.7492,5510,0.322
18,10,2,19.2709,7940,0.619
19,10,2,0.540202,4520,0.315
20,10,2,3.86935,13750,0.93
21,10,2,400.194,2680,0.171
22,10,2,2550.78,27730,1.784
23,10,2,1447.73,20080,1.312
24,10,2,121.172,6490,0.709
25,10,2,212.661,11810,1.166
26,10,2,400.271,5400,0.672
27,10,2,400,4780,0.404
28,10,2,666.082,3640,0.237
