Function,Dimension,Run,Error,Evals,Time
1,10,1,5.86901e-16,2930,0.186
2,10,1,2.2631e-15,7310,0.455
3,10,1,3.75347e-15,12420,0.817
4,10,1,1.37033e-15,7000,0.439
5,10,1,1.90966e-12,13320,0.82
6,10,1,9.81242,4440,0.276
7,10,1,10.8112,11490,0.702
8,10,1,20.4311,27730,2.076
9,10,1,4.73701,5750,0.625
10,10,1,0.00739604,3660,0.253
11,10,1,14.9244,4220,0.335
12,10,1,19.8991,3600,0.304
13,10,1,43.2973,4330,0.315
14,10,1,615.539,4250,0.291
15,10,1,784.506,3740,0.24
16,10,1,1.03811,27730,2.302
17,10,1,26.4585,6250,0.398
18,10,1,13.8103,10520,0.659
19,10,1,0.860424,6140,0.382
20,10,1,3.8593,25330,1.7
21,10,1,400.194,2460,0.161
22,10,1,747.928,5670,0.377
23,10,1,1346.51,27730,1.897
24,10,1,213.664,7060,0.751
25,10,1,213.825,6220,0.613
26,10,1,400.099,5470,0.513
27,10,1,400,4890,0.471
28,10,1,605.421,3350,0.222
1,10,2,3.74601e-15,2910,0.181
2,10,2,1.09655e-15,9890,0.608
3,10,2,3.52863e-14,9360,0.551
4,10,2,2.29143e-15,6970,0.405
5,10,2,4.67163e-13,13880,0.783
6,10,2,9.81242,3820,0.226
7,10,2,4.419,15770,0.959
8,10,2,20.475,27730,1.678
9,10,2,4.08132,17290,1.422
10,10,2,0.0147798,3690,0.21
11,10,2,18.9042,3640,0.202
12,10,2,29.8487,3310,0.189
13,10,2,62.0384,5570,0.378
14,10,2,681.728,3700,0.233
15,10,2,490.451,3960,0.252
16,10,2,0.138478,10600,0.729
17,10,2,32.9599,4630,0.274
18,10,2,24.2564,9510,0.587
19,10,2,1.44051,4740,0.294
20,10,2,4.01925,16300,1.081
21,10,2,400.194,2650,0.161
22,10,2,2061.59,15210,1.02
23,10,2,1896.79,22120,1.369
24,10,2,200.175,11650,0.992
25,10,2,203.339,12120,1.108
26,10,2,400.445,5400,0.487
27,10,2,400,4690,0.408
28,10,2,799.879,11010,0.683
1,10,3,5.01583e-15,2870,0.166
