Function,Dimension,Run,Error
1,10,1,0.00000000e+00
2,10,1,0.00000000e+00
3,10,1,7.13568292e-02
4,10,1,0.00000000e+00
5,10,1,0.00000000e+00
6,10,1,0.00000000e+00
7,10,1,2.20475853e-05
8,10,1,2.03947491e+01
9,10,1,1.28417338e+00
10,10,1,7.39604033e-03
11,10,1,0.00000000e+00
12,10,1,1.99036677e+00
13,10,1,3.99165579e+00
14,10,1,0.00000000e+00
15,10,1,4.14778267e+02
16,10,1,8.19408128e-02
17,10,1,1.01224167e+01
18,10,1,1.40344999e+01
19,10,1,2.53259227e-01
20,10,1,2.39457770e+00
21,10,1,4.00193867e+02
22,10,1,5.01559266e+00
23,10,1,3.28131192e+02
24,10,1,2.00000000e+02
25,10,1,2.00000020e+02
26,10,1,2.00017385e+02
27,10,1,3.00000000e+02
28,10,1,3.00000000e+02
1,10,2,0.00000000e+00
2,10,2,0.00000000e+00
3,10,2,0.00000000e+00
4,10,2,0.00000000e+00
5,10,2,0.00000000e+00
6,10,2,0.00000000e+00
7,10,2,0.00000000e+00
8,10,2,2.02612333e+01
9,10,2,4.66885349e+00
10,10,2,0.00000000e+00
11,10,2,0.00000000e+00
12,10,2,3.05019355e+00
13,10,2,1.00071911e+00
14,10,2,1.24908882e-01
15,10,2,2.45166097e+02
16,10,2,0.00000000e+00
17,10,2,1.01224167e+01
18,10,2,1.40338032e+01
19,10,2,1.86200609e-01
20,10,2,2.32128402e+00
21,10,2,4.00193867e+02
22,10,2,0.00000000e+00
23,10,2,3.57540439e+02
24,10,2,2.00000000e+02
25,10,2,2.00000000e+02
26,10,2,2.00017385e+02
27,10,2,3.00000000e+02
28,10,2,3.00000000e+02
1,10,3,0.00000000e+00
2,10,3,0.00000000e+00
3,10,3,7.13568292e-02
4,10,3,0.00000000e+00
5,10,3,0.00000000e+00
6,10,3,9.81242274e+00
7,10,3,3.28172457e-06
8,10,3,2.03809488e+01
9,10,3,2.40529703e+00
10,10,3,0.00000000e+00
11,10,3,0.00000000e+00
12,10,3,1.99340181e+00
13,10,3,1.00016739e+00
14,10,3,0.00000000e+00
15,10,3,4.72449436e+02
16,10,3,4.86798649e-02
17,10,3,1.01224167e+01
18,10,3,1.21054065e+01
19,10,3,2.68160741e-01
20,10,3,2.33016495e+00
21,10,3,4.00193867e+02
22,10,3,0.00000000e+00
23,10,3,1.03960109e+02
24,10,3,2.00000000e+02
25,10,3,2.00000000e+02
26,10,3,1.02987787e+02
27,10,3,3.00000000e+02
28,10,3,3.00000000e+02
1,10,4,0.00000000e+00
2,10,4,0.00000000e+00
3,10,4,0.00000000e+00
4,10,4,0.00000000e+00
5,10,4,0.00000000e+00
6,10,4,9.81242274e+00
7,10,4,4.71905186e-05
8,10,4,2.00000000e+01
9,10,4,3.93140821e+00
10,10,4,0.00000000e+00
11,10,4,0.00000000e+00
12,10,4,1.99270264e+00
13,10,4,2.99355136e+00
14,10,4,0.00000000e+00
15,10,4,7.94200814e+01
16,10,4,1.92129824e-01
17,10,4,1.01224167e+01
18,10,4,1.30735333e+01
19,10,4,2.14497848e-01
20,10,4,2.13043817e+00
21,10,4,4.00193867e+02
22,10,4,5.01559266e+00
23,10,4,4.39876926e+02
24,10,4,2.06708009e+02
25,10,4,1.02075541e+02
26,10,4,1.01997486e+02
27,10,4,3.00000000e+02
28,10,4,3.00000000e+02
1,10,5,0.00000000e+00
2,10,5,0.00000000e+00
3,10,5,1.22659919e-07
4,10,5,0.00000000e+00
5,10,5,0.00000000e+00
6,10,5,0.00000000e+00
7,10,5,0.00000000e+00
8,10,5,2.00000000e+01
9,10,5,4.15241829e+00
10,10,5,0.00000000e+00
11,10,5,0.00000000e+00
12,10,5,2.00244842e+00
13,10,5,2.76747114e+00
14,10,5,0.00000000e+00
15,10,5,1.55307941e+02
16,10,5,3.05200119e-01
17,10,5,1.01224167e+01
18,10,5,1.29226909e+01
19,10,5,2.33106760e-01
20,10,5,1.49904041e+00
21,10,5,4.00193867e+02
22,10,5,5.01559266e+00
23,10,5,1.86845187e+02
24,10,5,2.00000000e+02
25,10,5,2.00000000e+02
26,10,5,1.01006941e+02
27,10,5,3.00000000e+02
28,10,5,3.00000000e+02
1,10,6,0.00000000e+00
2,10,6,0.00000000e+00
3,10,6,0.00000000e+00
4,10,6,0.00000000e+00
5,10,6,0.00000000e+00
6,10,6,9.81242274e+00
7,10,6,3.58755687e-07
8,10,6,2.01766784e+01
9,10,6,2.37637494e+00
10,10,6,0.00000000e+00
11,10,6,0.00000000e+00
12,10,6,2.02664072e+00
13,10,6,1.00063178e+00
14,10,6,0.00000000e+00
15,10,6,1.47946034e+01
16,10,6,1.88821740e-01
17,10,6,1.01224167e+01
18,10,6,1.46445378e+01
19,10,6,1.73062493e-01
20,10,6,1.92212839e+00
21,10,6,4.00193867e+02
22,10,6,0.00000000e+00
23,10,6,6.06908778e+02
24,10,6,2.06804392e+02
25,10,6,2.00000000e+02
26,10,6,1.01992554e+02
27,10,6,3.00000000e+02
28,10,6,3.00000000e+02
1,10,7,0.00000000e+00
2,10,7,0.00000000e+00
3,10,7,7.13568292e-02
4,10,7,0.00000000e+00
5,10,7,0.00000000e+00
6,10,7,0.00000000e+00
7,10,7,1.65475328e-05
8,10,7,2.00007659e+01
9,10,7,9.83955557e-01
10,10,7,0.00000000e+00
