Function,Dimension,Run,Error
1,10,1,0.00000000e+00
2,10,1,0.00000000e+00
3,10,1,6.69210423e-01
4,10,1,0.00000000e+00
5,10,1,0.00000000e+00
6,10,1,9.81242274e+00
7,10,1,1.64730842e+00
8,10,1,2.03903128e+01
9,10,1,3.32940716e+00
10,10,1,8.56788002e-02
11,10,1,0.00000000e+00
12,10,1,5.96975434e+00
13,10,1,6.21675226e+00
14,10,1,0.00000000e+00
15,10,1,2.06353864e+02
16,10,1,2.43840018e-01
17,10,1,1.01224167e+01
18,10,1,1.87623412e+01
19,10,1,2.65280121e-01
20,10,1,2.43292724e+00
21,10,1,4.00193867e+02
22,10,1,0.00000000e+00
23,10,1,6.08506635e+02
24,10,1,2.12173896e+02
25,10,1,2.03127557e+02
26,10,1,1.21890071e+02
27,10,1,3.03572983e+02
28,10,1,3.00000000e+02
1,10,2,0.00000000e+00
2,10,2,0.00000000e+00
3,10,2,1.02962174e-03
4,10,2,0.00000000e+00
5,10,2,0.00000000e+00
6,10,2,9.81242274e+00
7,10,2,1.61059666e-06
8,10,2,2.03875970e+01
9,10,2,9.83955557e-01
10,10,2,0.00000000e+00
11,10,2,0.00000000e+00
12,10,2,9.98500311e-01
13,10,2,1.07379334e+00
14,10,2,0.00000000e+00
15,10,2,6.32590888e+02
16,10,2,4.14967643e-01
17,10,2,1.01224167e+01
18,10,2,1.49957646e+01
19,10,2,2.22663067e-01
20,10,2,2.30636044e+00
21,10,2,4.00193867e+02
22,10,2,9.34875528e+00
23,10,2,4.11154017e+02
24,10,2,2.00000000e+02
25,10,2,2.00000000e+02
26,10,2,1.01995824e+02
27,10,2,3.00000000e+02
28,10,2,3.00000000e+02
1,10,3,0.00000000e+00
2,10,3,0.00000000e+00
3,10,3,1.55332230e-02
4,10,3,0.00000000e+00
5,10,3,0.00000000e+00
6,10,3,9.81242274e+00
7,10,3,1.59220634e-02
8,10,3,2.02510167e+01
9,10,3,4.33358278e+00
10,10,3,1.03705975e-04
11,10,3,0.00000000e+00
12,10,3,1.99656750e+00
13,10,3,1.07028756e+00
14,10,3,0.00000000e+00
15,10,3,3.95969641e+02
16,10,3,2.38732269e-01
17,10,3,1.01224167e+01
18,10,3,1.48370167e+01
19,10,3,1.30697765e-01
20,10,3,2.71130436e+00
21,10,3,4.00193867e+02
22,10,3,1.00000000e+02
23,10,3,5.72414105e+02
24,10,3,2.11342867e+02
25,10,3,2.05219421e+02
26,10,3,1.04990330e+02
27,10,3,3.00001872e+02
28,10,3,1.00000000e+02
1,10,4,0.00000000e+00
2,10,4,0.00000000e+00
3,10,4,0.00000000e+00
4,10,4,0.00000000e+00
5,10,4,0.00000000e+00
6,10,4,9.81242274e+00
7,10,4,8.28741283e-06
8,10,4,2.01597138e+01
9,10,4,3.99783272e+00
10,10,4,0.00000000e+00
11,10,4,0.00000000e+00
12,10,4,1.99078349e+00
13,10,4,3.39714079e+00
14,10,4,1.87363323e-01
15,10,4,2.96795780e+02
16,10,4,2.92102368e-01
17,10,4,1.39123816e+01
18,10,4,1.34641470e+01
19,10,4,1.74580617e-01
20,10,4,1.84108073e+00
21,10,4,4.00193867e+02
22,10,4,8.84176573e+00
23,10,4,4.61026624e+02
24,10,4,2.00000000e+02
25,10,4,2.07042553e+02
26,10,4,2.00017385e+02
27,10,4,3.00000000e+02
28,10,4,3.00000000e+02
1,10,5,0.00000000e+00
2,10,5,0.00000000e+00
3,10,5,0.00000000e+00
4,10,5,0.00000000e+00
5,10,5,0.00000000e+00
6,10,5,0.00000000e+00
7,10,5,7.33706107e-08
8,10,5,2.00000000e+01
9,10,5,1.88031472e+00
10,10,5,1.96777346e-02
11,10,5,0.00000000e+00
12,10,5,3.98301640e+00
13,10,5,1.99239564e+00
14,10,5,0.00000000e+00
15,10,5,3.16380302e+02
16,10,5,1.65054590e-01
17,10,5,1.01668318e+01
18,10,5,1.33050764e+01
19,10,5,2.00241153e-01
20,10,5,2.65549296e+00
21,10,5,4.00193867e+02
22,10,5,5.01559266e+00
23,10,5,1.01653592e+03
24,10,5,2.00000000e+02
25,10,5,2.00000035e+02
26,10,5,2.00017385e+02
27,10,5,3.00000000e+02
28,10,5,3.00000000e+02
1,10,6,0.00000000e+00
2,10,6,4.13474989e+05
3,10,6,4.70621803e+02
4,10,6,7.18193609e+03
5,10,6,0.00000000e+00
6,10,6,9.81252933e+00
7,10,6,7.49521359e+00
8,10,6,2.02246863e+01
9,10,6,4.38566034e+00
10,10,6,2.67674594e-01
11,10,6,0.00000000e+00
12,10,6,4.98837913e+00
13,10,6,1.41845216e+01
14,10,6,0.00000000e+00
15,10,6,6.46475425e+02
16,10,6,8.63837122e-01
17,10,6,1.01224167e+01
18,10,6,2.19268956e+01
19,10,6,1.99869257e-01
20,10,6,2.87971900e+00
21,10,6,4.00193867e+02
22,10,6,5.01559266e+00
23,10,6,6.28962036e+02
24,10,6,2.14123132e+02
25,10,6,2.14175529e+02
26,10,6,1.06555263e+02
27,10,6,3.95763778e+02
28,10,6,3.00000000e+02
1,10,7,0.00000000e+00
2,10,7,0.00000000e+00
3,10,7,0.00000000e+00
4,10,7,0.00000000e+00
5,10,7,0.00000000e+00
6,10,7,9.81242274e+00
7,10,7,3.44335693e-06
8,10,7,2.00806860e+01
9,10,7,7.06601162e-02
10,10,7,0.00000000e+00
