Function,Dimension,Run,Error
1,10,1,0.00000000e+00
2,10,1,0.00000000e+00
3,10,1,0.00000000e+00
4,10,1,0.00000000e+00
5,10,1,0.00000000e+00
6,10,1,0.00000000e+00
7,10,1,3.55953699e-07
8,10,1,2.02489659e+01
9,10,1,1.08715764e+00
10,10,1,0.00000000e+00
11,10,1,0.00000000e+00
12,10,1,2.98487717e+00
13,10,1,4.33829347e+00
14,10,1,1.24908882e-01
15,10,1,2.68050043e+02
16,10,1,1.36919534e-01
17,10,1,1.01224167e+01
18,10,1,1.21289937e+01
19,10,1,2.49658436e-01
20,10,1,1.93235201e+00
21,10,1,4.00193867e+02
22,10,1,8.84176573e+00
23,10,1,2.13345679e+02
24,10,1,2.06670691e+02
25,10,1,2.00000000e+02
26,10,1,1.02994450e+02
27,10,1,3.00000000e+02
28,10,1,3.00000000e+02
1,10,2,0.00000000e+00
2,10,2,0.00000000e+00
3,10,2,0.00000000e+00
4,10,2,0.00000000e+00
5,10,2,0.00000000e+00
6,10,2,0.00000000e+00
7,10,2,3.55456264e-07
8,10,2,2.00000000e+01
9,10,2,4.52142949e+00
10,10,2,0.00000000e+00
11,10,2,0.00000000e+00
12,10,2,2.98844687e+00
13,10,2,1.99212520e+00
14,10,2,0.00000000e+00
15,10,2,4.37051944e+02
16,10,2,4.13847291e-01
17,10,2,1.01224167e+01
18,10,2,1.40431873e+01
19,10,2,2.38122403e-01
20,10,2,2.25156462e+00
21,10,2,4.00193867e+02
22,10,2,5.01559266e+00
23,10,2,5.35102302e+02
24,10,2,2.00000000e+02
25,10,2,2.00000000e+02
26,10,2,1.02991928e+02
27,10,2,3.00000000e+02
28,10,2,3.00000000e+02
1,10,3,0.00000000e+00
2,10,3,0.00000000e+00
3,10,3,0.00000000e+00
4,10,3,0.00000000e+00
5,10,3,0.00000000e+00
6,10,3,0.00000000e+00
7,10,3,3.58320674e-07
8,10,3,2.02596053e+01
9,10,3,2.56865261e+00
10,10,3,0.00000000e+00
11,10,3,0.00000000e+00
12,10,3,2.98910395e+00
13,10,3,1.64377686e-02
14,10,3,6.24544410e-02
15,10,3,2.22883172e+02
16,10,3,2.91534683e-02
17,10,3,1.01224167e+01
18,10,3,1.42195267e+01
19,10,3,1.66903209e-01
20,10,3,1.96467914e+00
21,10,3,4.00193867e+02
22,10,3,0.00000000e+00
23,10,3,3.77447583e+02
24,10,3,2.06311537e+02
25,10,3,2.04540090e+02
26,10,3,1.03983397e+02
27,10,3,3.00000000e+02
28,10,3,3.00000000e+02
1,10,4,0.00000000e+00
2,10,4,0.00000000e+00
3,10,4,7.13568292e-02
4,10,4,0.00000000e+00
5,10,4,0.00000000e+00
6,10,4,0.00000000e+00
7,10,4,1.09146198e-08
8,10,4,2.01717254e+01
9,10,4,2.63160218e+00
10,10,4,0.00000000e+00
11,10,4,0.00000000e+00
12,10,4,2.05592897e+00
13,10,4,2.13402940e+00
14,10,4,0.00000000e+00
15,10,4,3.37995638e+02
16,10,4,2.38035154e-01
17,10,4,1.01224167e+01
18,10,4,1.39099660e+01
19,10,4,2.34032361e-01
20,10,4,1.69190635e+00
21,10,4,4.00193867e+02
22,10,4,8.84176573e+00
23,10,4,2.17126502e+02
24,10,4,2.00000000e+02
25,10,4,2.00000426e+02
26,10,4,1.02024819e+02
27,10,4,3.00000000e+02
28,10,4,3.00000000e+02
1,10,5,0.00000000e+00
2,10,5,0.00000000e+00
3,10,5,0.00000000e+00
4,10,5,0.00000000e+00
5,10,5,0.00000000e+00
6,10,5,9.81242274e+00
7,10,5,3.57154738e-07
8,10,5,2.00551849e+01
9,10,5,2.91976454e+00
10,10,5,9.85728461e-03
11,10,5,0.00000000e+00
12,10,5,2.04985929e+00
13,10,5,9.96188655e-01
14,10,5,0.00000000e+00
15,10,5,2.52982444e+02
16,10,5,3.23557271e-01
17,10,5,1.01224167e+01
18,10,5,1.28523589e+01
19,10,5,2.36491073e-01
20,10,5,2.16053308e+00
21,10,5,4.00193867e+02
22,10,5,5.01559266e+00
23,10,5,3.10016685e+02
24,10,5,2.00000000e+02
25,10,5,2.00000000e+02
26,10,5,2.00017385e+02
27,10,5,3.00000000e+02
28,10,5,3.00000000e+02
1,10,6,0.00000000e+00
2,10,6,0.00000000e+00
3,10,6,7.13568292e-02
4,10,6,0.00000000e+00
5,10,6,0.00000000e+00
6,10,6,0.00000000e+00
7,10,6,1.55922859e-06
8,10,6,2.00002118e+01
9,10,6,4.38090357e+00
10,10,6,9.85778240e-03
11,10,6,0.00000000e+00
12,10,6,1.99973774e+00
13,10,6,2.00241626e+00
14,10,6,0.00000000e+00
15,10,6,1.66439090e+02
16,10,6,4.38502722e-01
17,10,6,1.01224167e+01
18,10,6,1.39086685e+01
19,10,6,2.42531416e-01
20,10,6,2.00089328e+00
21,10,6,4.00193867e+02
22,10,6,5.01559266e+00
23,10,6,3.40017427e+02
24,10,6,2.06789793e+02
25,10,6,2.00000000e+02
26,10,6,1.01001317e+02
27,10,6,3.00000000e+02
28,10,6,3.00000000e+02
1,10,7,0.00000000e+00
2,10,7,0.00000000e+00
3,10,7,0.00000000e+00
4,10,7,0.00000000e+00
5,10,7,0.00000000e+00
6,10,7,0.00000000e+00
7,10,7,4.19417643e-05
8,10,7,2.00000000e+01
9,10,7,3.63929059e+00
10,10,7,0.00000000e+00
