Function,Dimension,Run,Error,Evals,Time
1,50,1,1.81098e-15,11670,10.416
2,50,1,1.5217e-15,110250,94.308
3,50,1,4.25632e-10,501480,437.868
4,50,1,3.28371e-14,95925,85.843
5,50,1,8.12778e-11,246825,197.705
6,50,1,43.4473,18690,16.587
7,50,1,24.5537,532245,459.469
8,50,1,21.1517,545475,485.552
9,50,1,24.5381,59775,68.864
10,50,1,0.0320159,18015,16.25
11,50,1,101.486,15690,14.072
12,50,1,93.526,17100,15.713
13,50,1,244.159,21870,20.074
14,50,1,6091.06,192135,171.876
15,50,1,5350.72,275715,248.695
16,50,1,0.0646465,545475,520.932
17,50,1,159.394,29040,25.89
18,50,1,154.607,47490,42.857
19,50,1,5.52681,53415,46.725
20,50,1,25,300,0.252
21,50,1,1122.19,79230,75.172
22,50,1,9946.58,209490,188.452
23,50,1,9528.42,342375,311.204
24,50,1,246.157,69045,83.594
25,50,1,316.586,78165,93.143
26,50,1,362.381,59640,72.686
27,50,1,936.022,75030,91.873
28,50,1,400,26610,25.928
1,50,2,1.41982e-15,11490,10.282
2,50,2,2.76471e-15,112440,96.449
3,50,2,0.050787,545475,467.229
4,50,2,1.65123e-14,76605,68.519
5,50,2,7.03275e-10,235140,188.552
6,50,2,43.4473,19065,18.075
7,50,2,23.5271,251895,224.014
8,50,2,21.1012,545475,479.587
9,50,2,26.2452,69060,80.325
10,50,2,0.0221857,17685,15.992
11,50,2,82.5815,18405,16.525
12,50,2,105.465,15390,14.161
13,50,2,218.226,20295,18.648
14,50,2,5621.65,188940,167.418
15,50,2,7520.8,234765,208.583
16,50,2,3.63408,545475,527.959
17,50,2,159.238,27855,24.819
18,50,2,177.915,40710,36.906
19,50,2,4.78382,59325,52.775
20,50,2,25,300,0.252
21,50,2,836.442,12765,11.955
22,50,2,6666.81,389160,341.992
23,50,2,9354.68,240930,220.055
24,50,2,269.925,68295,82.013
25,50,2,300.97,70035,85.17
26,50,2,367.604,66450,81.06
27,50,2,789.8,73545,88.537
28,50,2,400,26265,25.643
1,50,3,1.47789e-15,11700,10.471
2,50,3,2.0613e-15,115515,99.149
