Function,Dimension,Run,ErrorValue,Evals,Time
7,10,27,2217.14,16780,0.994
7,10,28,2291.1,21480,1.122
7,10,29,2780.35,25760,1.361
7,10,30,2643.16,19680,-1.443
7,10,31,2223.9,24560,1.282
7,10,32,2528.75,24650,1.297
7,10,33,2570.79,19720,0.981
7,10,34,2283.6,26920,1.4
7,10,35,2542.29,14840,0.782
7,10,36,2318.53,27730,1.422
7,10,37,2598.6,25950,1.29
7,10,38,2570.86,22510,1.102
7,10,39,2100.79,17860,0.895
7,10,40,2618.19,20940,1.105
7,10,41,2558.22,21570,1.277
7,10,42,2221.32,20540,1.258
7,10,43,2283.63,18010,1.12
7,10,44,2479.46,22060,1.34
7,10,45,2243.27,21150,1.187
7,10,46,2244.31,17250,0.971
7,10,47,2371.51,16990,0.929
7,10,48,2705.82,23980,1.382
7,10,49,2689.5,19740,1.161
7,10,50,2340.24,22490,1.325
7,10,51,2218.76,27730,1.585
8,10,1,2300,5220,0.309
8,10,2,2300.35,3510,0.208
8,10,3,3221.69,27730,1.619
8,10,4,3519.47,3610,0.213
8,10,5,2300,5560,0.328
8,10,6,3792.31,3850,0.229
8,10,7,3128.56,4970,0.296
8,10,8,2300,5060,0.301
8,10,9,2300.29,3920,0.223
8,10,10,3511.19,4970,0.294
8,10,11,3312.09,3570,0.212
8,10,12,2300,4930,0.291
8,10,13,2300,5310,0.312
8,10,14,2855.77,16310,0.944
8,10,15,2300,5130,0.298
8,10,16,3314.39,4240,0.248
8,10,17,2300.49,4640,0.28
8,10,18,2300,4830,0.29
8,10,19,3795.55,10640,-1.702
8,10,20,3636.81,11610,0.68
8,10,21,2300.29,3700,0.209
8,10,22,4217.88,3870,0.226
8,10,23,2300.29,5960,0.398
8,10,24,3202.46,4630,0.307
8,10,25,2859.84,4610,0.289
8,10,26,2300,5470,0.345
8,10,27,2813.18,3910,0.216
8,10,28,2300,4750,0.268
8,10,29,3402.65,3820,0.221
8,10,30,2300,5090,0.284
8,10,31,2300,5220,0.291
8,10,32,2300,5280,0.325
8,10,33,2300.51,3550,0.199
8,10,34,2300,5380,0.305
8,10,35,2300.29,3360,0.225
8,10,36,3324.59,3720,0.22
8,10,37,3241.73,3730,0.214
8,10,38,3339.33,8720,0.485
8,10,39,2908.11,5960,0.313
8,10,40,2300.29,3580,0.188
8,10,41,2300.4,3800,0.225
8,10,42,2300.4,3540,0.199
8,10,43,2300.6,3940,0.212
8,10,44,2300,5030,0.268
8,10,45,3651.28,3500,0.188
8,10,46,3078.82,3950,0.208
8,10,47,2300,4960,0.262
8,10,48,2300,4700,0.253
8,10,49,2300.35,3930,0.208
8,10,50,2300,5470,0.292
8,10,51,4187.27,4700,0.258
9,10,1,2742.13,3950,0.221
9,10,2,2744.96,4060,0.22
9,10,3,2739.6,3830,0.207
9,10,4,2600,4920,0.26
9,10,5,2739.33,3560,0.192
9,10,6,2738.27,3630,0.195
9,10,7,2600,4680,0.251
9,10,8,2737.63,4070,0.22
9,10,9,2739.83,4870,0.268
9,10,10,2736.96,3720,0.216
9,10,11,2746.63,3260,0.177
9,10,12,2743.92,4020,0.214
9,10,13,2738.09,4170,0.229
9,10,14,2736.01,4100,0.23
9,10,15,2737.81,3510,0.194
9,10,16,2755.46,4160,0.239
9,10,17,2734,3390,0.182
9,10,18,2760.76,3560,0.192
9,10,19,2741.07,3580,0.194
9,10,20,2747.28,4090,0.232
9,10,21,2747.34,4180,0.23
9,10,22,2740.07,3410,0.195
9,10,23,2759.44,3490,0.184
9,10,24,2747.81,3450,0.186
9,10,25,2752.97,4060,0.218
9,10,26,2736.48,3920,0.209
9,10,27,2733.17,3540,0.19
9,10,28,2734.14,3780,0.206
9,10,29,2739.62,3460,0.187
9,10,30,2739.46,3710,0.205
9,10,31,2500,5330,0.282
9,10,32,2747.01,3900,0.209
9,10,33,2742.43,3410,0.195
9,10,34,2769.38,3850,0.209
9,10,35,2742.72,3480,0.189
9,10,36,2741.68,3890,0.209
9,10,37,2752.16,2940,0.171
9,10,38,2737.85,4220,0.226
9,10,39,2744.66,4570,0.249
9,10,40,2500,5450,0.29
9,10,41,2744.78,3850,0.206
9,10,42,2735.74,3630,0.192
9,10,43,2600,4810,0.256
9,10,44,2741.87,3590,0.203
9,10,45,2742.42,3820,0.208
9,10,46,2734.8,4120,0.223
9,10,47,2735.82,3480,0.188
9,10,48,2600.41,3570,0.19
9,10,49,2755.94,3330,0.185
9,10,50,2500,5020,0.266
9,10,51,2500,5000,0.27
10,10,1,2945.98,4020,0.217
10,10,2,2898.09,3920,0.207
10,10,3,2943.55,5320,0.291
10,10,4,2946.08,4900,0.263
10,10,5,2943.59,4590,0.248
10,10,6,2946.27,4050,0.222
10,10,7,2943.48,4730,0.255
10,10,8,2943.47,3880,0.206
10,10,9,2945.87,3860,0.203
10,10,10,2946.2,4640,0.242
10,10,11,2946.03,4490,0.253
10,10,12,2943.4,3930,0.209
10,10,13,2898.19,4220,0.235
10,10,14,2946.22,4250,0.234
10,10,15,2898.36,3540,0.196
10,10,16,2898.15,3950,0.21
10,10,17,2943.49,4020,0.214
10,10,18,2943.45,3880,0.203
10,10,19,2945.81,3600,0.191
10,10,20,2600.03,10420,0.552
10,10,21,2943.62,3590,0.188
10,10,22,2898.34,3540,0.195
10,10,23,2945.82,4300,0.242
10,10,24,2945.98,4690,0.248
10,10,25,2943.59,3800,0.201
10,10,26,2898.09,3760,0.204
10,10,27,2943.65,4060,0.216
10,10,28,2898.54,4050,0.218
10,10,29,2945.91,4340,0.231
10,10,30,2949.04,4240,0.228
10,10,31,2898.48,3270,0.177
10,10,32,2898.07,4500,0.242
10,10,33,2945.93,3760,0.208
10,10,34,2943.68,4660,0.257
10,10,35,2943.83,4270,0.231
10,10,36,2945.98,4240,0.224
10,10,37,2946.54,4980,0.27
10,10,38,2943.94,3920,0.21
10,10,39,2898.28,3750,0.204
10,10,40,2946.36,4570,0.243
10,10,41,2898.24,4050,0.222
10,10,42,2943.55,4410,0.243
10,10,43,2943.44,5080,0.272
10,10,44,2946.23,5010,0.276
10,10,45,2949.52,4020,0.215
10,10,46,2943.48,4380,0.229
10,10,47,2898.26,4120,0.219
10,10,48,2898.13,4530,0.239
10,10,49,2946.27,5030,0.284
10,10,50,2944.09,4290,0.239
10,10,51,2898.01,4020,0.213
