Function,Dimension,Run,ErrorValue,Evals,Time
4,10,33,1900.61,4730,0.27
4,10,34,1901.7,4510,0.247
4,10,35,1901.28,5490,0.301
4,10,36,1901.3,5880,0.316
4,10,37,1900.9,5080,0.273
4,10,38,1900.62,10520,0.566
4,10,39,1900.61,5910,0.312
4,10,40,1900.99,5440,0.291
4,10,41,1901.37,5360,0.28
4,10,42,1901.06,5500,0.29
4,10,43,1900.64,6510,0.337
4,10,44,1900.99,5770,0.301
4,10,45,1901.81,5390,0.278
4,10,46,1900.76,5550,0.292
4,10,47,1900.95,5880,0.309
4,10,48,1902.27,5410,0.279
4,10,49,1900.61,5460,0.281
4,10,50,1901.48,5780,0.302
4,10,51,1902.37,6120,0.316
5,10,1,2512.23,7880,0.406
5,10,2,2291.14,10200,0.543
5,10,3,2444.96,7820,0.404
5,10,4,1967.35,7000,0.361
5,10,5,2208.58,16740,0.853
5,10,6,2422.84,17770,0.923
5,10,7,2449.07,8830,0.458
5,10,8,2511.66,9990,0.52
5,10,9,2252.98,9780,0.52
5,10,10,2201.03,9280,0.486
5,10,11,2127.76,8290,0.432
5,10,12,2173.74,8380,0.433
5,10,13,2025.96,7530,0.39
5,10,14,1891.59,8830,0.458
5,10,15,1903.73,7490,0.397
5,10,16,2207.37,8530,0.437
5,10,17,1767.1,12010,0.628
5,10,18,2518.9,9100,0.493
5,10,19,2638.62,14720,0.813
5,10,20,2035.37,12060,0.649
5,10,21,2038.77,7460,0.512
5,10,22,2570.41,15770,0.873
5,10,23,2075.68,7220,0.382
5,10,24,1754.93,7750,0.471
5,10,25,1862.52,7290,0.416
5,10,26,2256.77,7610,0.436
5,10,27,2208.79,15810,0.904
5,10,28,2585.72,7420,0.394
5,10,29,2716.45,27730,1.439
5,10,30,2280.3,12520,0.673
5,10,31,2247.55,14190,0.718
5,10,32,2632.46,7120,0.359
5,10,33,2508.23,7700,0.402
5,10,34,1965.77,11410,0.595
5,10,35,2224.85,8140,0.425
5,10,36,2036.56,7910,0.416
5,10,37,2110.73,7140,0.384
5,10,38,1976.01,8160,-0.797
5,10,39,2118.51,13110,0.756
5,10,40,2308.45,7200,0.406
5,10,41,2364.56,7440,0.411
5,10,42,2089.83,8270,0.445
5,10,43,2057.01,7490,0.39
5,10,44,2009.97,8140,0.449
5,10,45,2213.51,14960,0.8
5,10,46,2066.74,14240,0.778
5,10,47,2421.01,14770,0.821
5,10,48,1923.93,11310,0.6
5,10,49,2202.33,11790,0.683
5,10,50,2166.1,7590,0.429
5,10,51,2566.69,7350,0.404
6,10,1,1602.18,17930,0.983
6,10,2,1612.8,24960,1.36
6,10,3,1742.47,14530,0.75
6,10,4,1818.74,16090,0.843
6,10,5,1601.65,16790,0.849
6,10,6,1721.07,18010,0.913
6,10,7,2022.48,20410,1.053
6,10,8,1736.3,26840,1.42
6,10,9,1957.07,14070,0.758
6,10,10,1719.44,15860,0.843
6,10,11,1721.92,20050,1.041
6,10,12,1976.94,14500,0.753
6,10,13,1732.02,13000,0.677
6,10,14,1759.82,13380,0.706
6,10,15,1601.72,17610,1.023
6,10,16,1601.68,16390,0.905
6,10,17,1601.71,16280,0.841
6,10,18,1601.61,27530,1.529
6,10,19,1694.35,17000,0.976
6,10,20,1743.43,15080,0.906
6,10,21,1601.52,14640,0.861
6,10,22,1601.51,15740,0.909
6,10,23,1760.26,25010,1.453
6,10,24,1601.28,14730,0.775
6,10,25,1972.58,19860,1.026
6,10,26,1757.63,20610,-0.113
6,10,27,1601.41,14230,0.821
6,10,28,1601.58,14270,0.812
6,10,29,1720.18,15570,0.932
6,10,30,1612.47,17970,1.021
6,10,31,1720.49,14160,0.766
6,10,32,1601.6,17790,1.025
6,10,33,1819.37,15830,0.869
6,10,34,1601.56,15210,0.873
6,10,35,1601.23,14150,0.814
6,10,36,1839.55,21200,1.154
6,10,37,1601.69,21140,1.099
6,10,38,1612.78,13370,0.71
6,10,39,1601.74,13410,0.683
6,10,40,1721.39,16500,0.864
6,10,41,1720.15,15440,0.793
6,10,42,1601.33,13890,0.757
6,10,43,1764.73,13810,0.833
6,10,44,1767.7,11820,0.637
6,10,45,1742.04,12770,0.746
6,10,46,1735.76,10430,0.563
6,10,47,1859.66,15510,0.824
6,10,48,1600.69,13740,0.726
6,10,49,1818.62,16150,0.842
6,10,50,1818.83,27730,1.448
6,10,51,1855.49,12940,0.657
7,10,1,2304.97,23890,1.242
7,10,2,2403.89,23740,1.218
7,10,3,2324.44,16160,0.842
7,10,4,2159.41,20570,1.054
7,10,5,2627.7,26450,1.359
7,10,6,2219.28,18530,0.949
7,10,7,2516.14,25520,1.331
7,10,8,2328.05,18930,0.969
7,10,9,2396.97,27730,1.425
7,10,10,2697.72,21390,-0.139
7,10,11,2350.02,17820,0.932
7,10,12,2219.35,16010,0.852
7,10,13,2350.13,24090,1.245
7,10,14,2563.31,27730,1.415
7,10,15,2225.35,26460,1.358
7,10,16,2219.08,15890,0.82
7,10,17,2457.74,25400,1.379
7,10,18,2758.08,20760,1.153
7,10,19,2413.72,26250,1.451
7,10,20,2317.98,27730,1.493
7,10,21,2651.01,27730,1.506
7,10,22,2496.03,27730,1.472
7,10,23,2495.6,23290,1.272
7,10,24,2441.15,19150,1.053
7,10,25,2677.86,22290,1.244
7,10,26,2160.29,17730,0.995
7,10,27,2250.87,25420,1.365
7,10,28,2317.77,23420,1.233
7,10,29,2623.63,17690,0.978
7,10,30,2598.18,22910,1.258
7,10,31,2455.84,27600,1.505
7,10,32,2221.26,18520,0.985
7,10,33,2106.66,18120,0.956
7,10,34,2500.22,23540,1.279
7,10,35,2700.6,26230,1.409
7,10,36,2284.48,20120,-0.115
7,10,37,2534.69,16030,0.863
7,10,38,2558.78,15380,0.814
7,10,39,2710.72,17640,0.906
7,10,40,2334.4,20190,1.034
7,10,41,3062.24,21080,1.106
7,10,42,2586.84,21290,1.132
7,10,43,2526.21,24780,1.321
7,10,44,2101.31,21600,1.153
7,10,45,2642.8,26800,1.442
7,10,46,2216.85,19940,1.078
7,10,47,2221.35,27730,1.476
7,10,48,2580.8,27730,1.43
7,10,49,2401.54,17280,0.917
7,10,50,2402.17,21040,1.08
7,10,51,2645.49,16680,0.86
8,10,1,2300.4,4290,0.24
8,10,2,2976.9,7500,0.425
8,10,3,2300.4,3860,0.214
8,10,4,3337.11,5200,0.289
8,10,5,2300.35,3690,0.198
8,10,6,3130.32,3270,0.183
8,10,7,2300,5060,0.278
8,10,8,3466.84,4140,0.229
8,10,9,2933.01,13260,0.733
8,10,10,2300,4850,0.268
8,10,11,4159.65,3810,0.209
8,10,12,2300.29,3650,0.197
8,10,13,2300.65,3380,0.184
8,10,14,2300.55,3760,0.208
8,10,15,3657.55,27730,1.507
8,10,16,2998.37,3710,0.206
8,10,17,2300,5360,0.296
8,10,18,2300.34,3580,0.193
8,10,19,2300,5310,0.287
8,10,20,3001.81,3610,0.203
8,10,21,2300.29,3820,0.224
8,10,22,2300,5770,0.326
8,10,23,3513.83,4380,0.239
8,10,24,2300,4940,0.27
8,10,25,3450.21,13370,0.727
8,10,26,2300.4,3810,0.21
8,10,27,3131.9,3680,0.204
8,10,28,3454.45,3340,0.18
8,10,29,3516.17,4050,0.221
8,10,30,3082.51,3740,0.204
8,10,31,3132.45,4100,0.225
8,10,32,2300,5000,0.271
8,10,33,2300.34,3800,0.203
8,10,34,2300.29,3680,0.198
8,10,35,3584.95,4520,0.248
8,10,36,3179.06,3640,0.206
8,10,37,3400.02,3760,0.204
8,10,38,2300.29,3850,0.212
8,10,39,2300,5210,0.294
8,10,40,3012.75,3680,0.196
8,10,41,3406.5,4680,0.255
8,10,42,2300,4730,0.26
8,10,43,2300,5330,0.287
8,10,44,2300,5000,0.288
8,10,45,2300,5320,0.292
8,10,46,2300.4,3480,0.187
8,10,47,2300.29,3470,0.185
8,10,48,3020.62,27730,1.519
8,10,49,3550.1,4740,-0.963
8,10,50,3208.03,3630,0.195
8,10,51,4311.26,3830,0.208
9,10,1,2743.43,3210,0.174
9,10,2,2747.49,3770,0.222
9,10,3,2600,4770,0.262
9,10,4,2500,5290,0.287
9,10,5,2500,4980,0.274
9,10,6,2749.29,4720,0.267
9,10,7,2500,5600,0.311
9,10,8,2745.7,3550,0.198
9,10,9,2745.23,4280,0.236
9,10,10,2745.46,3440,0.191
9,10,11,2741.71,3460,0.195
9,10,12,2741.74,4200,0.231
9,10,13,2740.68,3780,0.21
9,10,14,2738.68,4380,0.249
9,10,15,2744.71,3810,0.212
9,10,16,2745.33,4150,0.232
9,10,17,2748.61,4360,0.243
9,10,18,2745.82,3760,0.205
9,10,19,2749.56,4260,0.238
9,10,20,2753.68,3560,0.195
9,10,21,2745.42,3680,0.212
9,10,22,2748.55,4250,0.235
9,10,23,2733.13,4580,0.258
9,10,24,2600,4650,0.262
9,10,25,2500,5100,0.282
9,10,26,2747.8,3900,0.215
9,10,27,2735.16,3460,0.19
9,10,28,2738.72,4170,0.229
9,10,29,2734.66,3650,0.198
9,10,30,2754.88,3870,0.215
9,10,31,2738.39,3800,0.216
9,10,32,2739.31,3310,0.186
9,10,33,2739.54,4660,0.262
9,10,34,2740.66,4150,0.231
9,10,35,2737.12,3830,0.216
9,10,36,2743.05,3560,0.199
9,10,37,2735.59,3630,0.201
9,10,38,2741.64,4560,0.252
9,10,39,2749.44,3870,0.21
9,10,40,2760.76,3900,0.221
9,10,41,2750.71,3220,0.187
9,10,42,2740.18,3540,0.202
9,10,43,2752.25,3820,0.211
9,10,44,2500,5730,0.321
9,10,45,2600,4430,0.243
9,10,46,2737.88,4140,0.233
9,10,47,2740.23,3560,0.198
9,10,48,2733.04,3670,0.207
9,10,49,2600,4820,0.264
9,10,50,2731.4,3710,0.199
9,10,51,2765.45,3790,0.226
10,10,1,2945.93,3860,0.215
10,10,2,2943.52,4550,0.25
10,10,3,2946.54,4540,0.249
10,10,4,2943.44,3710,0.201
10,10,5,2945.97,4470,0.245
10,10,6,2945.87,4390,0.244
10,10,7,2946.52,4120,0.227
10,10,8,2898.36,3770,0.204
10,10,9,3024.18,3970,0.222
10,10,10,2943.72,5030,0.296
10,10,11,2943.67,4970,0.273
10,10,12,2945.99,4790,0.259
10,10,13,2943.49,4410,0.24
10,10,14,2898.03,4060,0.224
10,10,15,2898.12,3740,0.206
10,10,16,2943.73,3590,0.201
10,10,17,2946.29,4440,0.248
10,10,18,2943.47,4060,0.22
10,10,19,2943.5,4530,0.262
10,10,20,2946.09,5010,0.272
10,10,21,2949.48,3580,0.198
10,10,22,2898.35,3650,0.197
10,10,23,2943.56,4110,0.222
10,10,24,2946.37,4720,0.26
10,10,25,2943.61,3940,0.214
10,10,26,2945.9,3650,0.206
10,10,27,2898.25,3680,0.201
10,10,28,2943.56,3930,0.214
10,10,29,2943.46,4560,0.253
10,10,30,2898.15,3800,0.216
10,10,31,2946.08,4630,0.253
10,10,32,2898.44,3480,0.191
10,10,33,2944.5,4430,0.24
10,10,34,2945.92,3650,0.2
10,10,35,2898.14,4250,0.233
10,10,36,2943.52,3880,0.211
10,10,37,2946.2,4530,0.25
10,10,38,2898.31,3780,0.206
10,10,39,2898.12,4380,0.243
10,10,40,2943.47,4350,0.243
10,10,41,2897.79,3590,0.194
10,10,42,2945.97,3930,0.214
10,10,43,2945.86,4090,0.224
10,10,44,2944.15,4950,0.275
10,10,45,2948.76,3840,0.208
10,10,46,2944.44,3920,0.211
10,10,47,2945.88,4620,0.266
10,10,48,2946.01,3370,0.184
10,10,49,2945.98,3440,0.188
10,10,50,2946.03,4280,0.241
10,10,51,2943.39,5010,0.274
