Function,Dimension,Run,ErrorValue,Evals,Time
9,10,44,2744.81,3770,0.235
9,10,45,2740.04,3420,0.214
9,10,46,2740.11,4050,0.248
9,10,47,2600,4510,0.276
9,10,48,2755.01,3330,0.201
9,10,49,2742.42,3410,0.211
9,10,50,2750.04,3350,0.205
9,10,51,2746.27,3840,0.239
10,10,1,2943.88,3510,0.221
10,10,2,2944.78,3660,0.225
10,10,3,2898.52,3660,0.222
10,10,4,2945.83,4250,0.26
10,10,5,2946.08,3560,0.219
10,10,6,2943.58,4060,0.247
10,10,7,2945.91,3690,0.224
10,10,8,2899.58,3130,0.187
10,10,9,2945.83,3860,0.239
10,10,10,2943.7,3880,0.241
10,10,11,2945.3,3420,0.214
10,10,12,2945.94,3270,0.201
10,10,13,2943.52,4500,0.276
10,10,14,2898.48,3860,0.237
10,10,15,2943.53,3790,0.233
10,10,16,2943.71,4930,0.297
10,10,17,2949.15,4270,0.264
10,10,18,2943.48,4050,0.248
10,10,19,2946.3,4030,0.255
10,10,20,2898.13,3440,0.214
10,10,21,2898.27,4020,0.245
10,10,22,2943.9,4110,0.25
10,10,23,2949.95,3640,0.227
10,10,24,2944.1,3470,0.225
10,10,25,2945.88,3430,0.212
10,10,26,2945.95,3960,0.241
10,10,27,2949.45,4030,0.25
10,10,28,2947,3930,0.239
10,10,29,2943.43,3970,0.245
10,10,30,2949.49,3370,0.203
10,10,31,2945.95,3550,0.217
10,10,32,2946.68,3950,0.244
10,10,33,2897.74,3230,0.199
10,10,34,2898.43,4070,0.247
10,10,35,2898.45,4260,0.26
10,10,36,2948.54,4450,0.28
10,10,37,2898.26,3720,0.228
10,10,38,2945.87,4070,0.25
10,10,39,2949.48,3550,0.223
10,10,40,2898.05,3930,0.242
10,10,41,2945.99,3290,0.205
10,10,42,2943.78,3670,0.226
10,10,43,2949.63,3220,0.193
10,10,44,2946.1,3940,0.239
10,10,45,2946.12,4710,0.298
10,10,46,2897.96,3230,0.198
10,10,47,2951.1,3640,0.22
10,10,48,2899.58,2860,0.171
10,10,49,2943.57,3250,0.205
10,10,50,2946.03,4130,0.253
10,10,51,2945.01,3540,0.217
