Function,Dimension,Run,ErrorValue,Evals,Time
5,10,44,2170.18,7650,0.425
5,10,45,2052.03,7710,0.401
5,10,46,1889.61,9780,0.546
5,10,47,2159.59,8450,0.439
5,10,48,2084.65,7150,0.38
5,10,49,1825.09,10050,0.513
5,10,50,2285.22,7680,0.408
5,10,51,1881.35,8050,0.445
6,10,1,1920.22,15740,0.839
6,10,2,1855.92,18410,0.926
6,10,3,1721.21,14750,0.739
6,10,4,1939.66,13380,0.701
6,10,5,1613.04,19730,1.021
6,10,6,1732.4,14740,0.723
6,10,7,1908.6,17500,0.908
6,10,8,1601.4,17200,0.844
6,10,9,1957.64,12490,0.61
6,10,10,1750.25,17500,-0.232
6,10,11,1720.93,17690,0.896
6,10,12,1917.14,15050,0.783
6,10,13,1735.87,12770,0.751
6,10,14,1902.38,15920,0.842
6,10,15,1601.06,17520,0.9
6,10,16,1602.01,15340,0.812
6,10,17,1748.29,11510,0.577
6,10,18,1612.52,13480,0.684
6,10,19,1971.87,18870,0.978
6,10,20,1720.38,20980,1.153
6,10,21,2042.94,15420,0.799
6,10,22,1612.85,16970,0.864
6,10,23,1735.85,15410,0.795
6,10,24,1601.02,11210,0.575
6,10,25,1602.21,17360,0.878
6,10,26,1601.66,19330,1.02
6,10,27,1747.22,16840,0.858
6,10,28,1838.24,15870,0.795
6,10,29,1601.85,12720,0.672
6,10,30,1602.16,25120,1.254
6,10,31,1601.46,18500,0.967
6,10,32,1721.17,18080,0.916
6,10,33,1853.6,17790,0.906
6,10,34,1719.85,14270,0.792
6,10,35,1747.2,14810,0.757
6,10,36,1747.09,17160,0.867
6,10,37,1720.78,12500,0.65
6,10,38,1736.28,13740,0.747
6,10,39,1719.7,14300,0.721
6,10,40,1978.87,13220,0.66
6,10,41,1601.43,13450,0.712
6,10,42,1974,16360,0.835
6,10,43,1601.28,13670,0.695
6,10,44,1719.35,14430,0.731
6,10,45,1848.1,17090,0.88
6,10,46,1612.68,26770,1.344
6,10,47,1720.48,18820,0.992
6,10,48,1601.46,20060,1.021
6,10,49,1721.3,18500,-0.29
6,10,50,1840.48,12710,0.67
6,10,51,1719.98,19220,0.994
7,10,1,2652.06,26800,1.367
7,10,2,2220.91,25950,1.273
7,10,3,2283.75,20980,1.07
7,10,4,2496.21,27380,1.385
7,10,5,2583.73,21110,1.091
7,10,6,2700.51,22120,1.093
7,10,7,2625.94,17800,0.895
7,10,8,2405.53,15420,0.803
7,10,9,2438.14,16340,0.805
7,10,10,2700.66,23880,1.186
7,10,11,2133.8,20480,1.126
7,10,12,2118.34,16840,0.911
7,10,13,2846.72,20050,1.191
7,10,14,2243.73,21780,1.216
7,10,15,2225.11,27730,1.605
7,10,16,2441.77,26180,1.399
7,10,17,2522.42,19500,0.987
7,10,18,2489.48,16750,0.907
7,10,19,2646.14,19280,0.949
7,10,20,2613.89,27730,1.453
7,10,21,2341.99,16770,0.911
7,10,22,2225.06,27730,1.539
7,10,23,2678.02,17700,0.873
7,10,24,2472.44,22520,1.123
7,10,25,2242.36,24180,1.286
7,10,26,2279.93,23210,1.282
7,10,27,2686.81,24450,0.23
7,10,28,2100.84,18310,0.993
7,10,29,2521.18,27730,1.417
7,10,30,2220.89,18600,1.009
7,10,31,2685.26,21130,1.13
7,10,32,2221.13,22800,1.167
7,10,33,2100.81,27730,1.468
7,10,34,2317.86,24110,1.242
7,10,35,2220.09,17060,0.884
7,10,36,2689.61,21700,1.137
7,10,37,2474.43,23800,1.241
7,10,38,2780.48,17510,0.942
7,10,39,2763.03,25450,1.3
7,10,40,2402.22,27730,1.416
7,10,41,2220.78,27730,1.397
7,10,42,2741.21,18560,0.962
7,10,43,2436.04,27180,1.417
7,10,44,2117.25,27730,1.499
7,10,45,2539.12,15380,0.887
7,10,46,2566.5,27730,1.436
7,10,47,2878.06,21440,1.051
7,10,48,2399.79,17060,0.878
7,10,49,2575.53,19460,1.406
7,10,50,2407.56,18260,1.087
7,10,51,2101.23,26840,1.617
8,10,1,2300.73,3740,0.233
8,10,2,3101.29,4010,0.25
8,10,3,3298.87,3450,0.192
8,10,4,2239.58,3420,0.192
8,10,5,3102.32,4220,0.244
8,10,6,2300,4830,0.277
8,10,7,2300.4,3740,0.21
8,10,8,3880.97,4520,-0.931
8,10,9,2300,5070,0.312
8,10,10,2300.29,3840,0.273
8,10,11,2300,5800,0.332
8,10,12,2300,4830,0.274
8,10,13,2300.4,4180,0.247
8,10,14,2300.34,3810,0.232
8,10,15,3558.61,4240,0.248
8,10,16,2300,5560,0.327
8,10,17,3146.19,27730,1.675
8,10,18,2300,5010,0.323
8,10,19,2300,5270,0.331
8,10,20,2300.35,3700,0.227
8,10,21,2300,7350,0.428
8,10,22,3383.07,3350,0.196
8,10,23,2979.31,3850,0.23
8,10,24,2300.49,4030,0.233
8,10,25,3262.39,4670,0.266
8,10,26,2300,5530,0.361
8,10,27,2868.37,5060,0.289
8,10,28,2236.51,3030,0.173
8,10,29,3279.03,13310,0.749
8,10,30,2656.5,4500,0.268
8,10,31,2300,5480,0.304
8,10,32,2300.29,3710,0.199
8,10,33,2300,5910,0.314
8,10,34,2759.91,3970,0.222
8,10,35,2300.4,3610,0.204
8,10,36,2300.49,3640,0.306
8,10,37,2300,4870,0.274
8,10,38,2300.58,3490,0.197
8,10,39,2557.54,4260,0.233
