Function,Dimension,Run,ErrorValue,Evals,Time
4,10,13,1901.73,5100,0.268
4,10,14,1901.06,4700,0.249
4,10,15,1900.32,4420,0.235
4,10,16,1901.03,5200,0.282
4,10,17,1902.04,4330,0.248
4,10,18,1900.46,7500,0.4
4,10,19,1901.1,5240,0.314
4,10,20,1900.56,5790,0.309
4,10,21,1901.22,5990,0.319
4,10,22,1900.67,4840,0.253
4,10,23,1901.85,5800,0.311
4,10,24,1900.58,4950,0.266
4,10,25,1900.77,5000,0.264
4,10,26,1901.39,7080,0.376
4,10,27,1901.59,4620,0.243
4,10,28,1901.14,6090,0.364
4,10,29,1901.64,4660,0.249
4,10,30,1900.71,5750,0.307
4,10,31,1900.85,7080,0.387
4,10,32,1900.43,5350,0.28
4,10,33,1901.7,6100,0.321
4,10,34,1901.27,6360,0.339
4,10,35,1901.21,4490,0.239
4,10,36,1901.21,5770,0.35
4,10,37,1900.68,5660,0.303
4,10,38,1901.12,5520,0.306
4,10,39,1900.81,5270,0.277
4,10,40,1901.74,5660,0.303
4,10,41,1900.75,5340,0.29
4,10,42,1901.23,5880,0.305
4,10,43,1902.26,3950,0.207
4,10,44,1901.13,5740,0.311
4,10,45,1900.91,5750,0.309
4,10,46,1900.69,4840,0.3
4,10,47,1901.3,5390,0.288
4,10,48,1902.28,5220,0.28
4,10,49,1901.54,5220,0.278
4,10,50,1901.33,6280,0.335
4,10,51,1901.45,6620,0.36
5,10,1,2318.42,27730,1.511
5,10,2,2333.08,6780,0.365
5,10,3,2116.4,7380,0.392
5,10,4,2223.5,7830,0.418
5,10,5,1957.38,7580,0.412
5,10,6,2012.8,7030,0.372
5,10,7,2774.75,16560,0.905
5,10,8,2060.68,8220,0.438
5,10,9,2625.45,8690,0.469
5,10,10,2073.22,22280,1.228
5,10,11,2139.59,7710,0.411
5,10,12,1858.76,7240,0.389
5,10,13,2262.43,15010,-0.43
5,10,14,2100.14,15310,0.84
5,10,15,2055.95,7160,0.419
5,10,16,2390.5,7630,0.403
5,10,17,2012.65,7590,0.412
5,10,18,2261.23,13540,0.693
5,10,19,1837.86,7190,0.389
5,10,20,2089.31,7940,0.42
5,10,21,2661.63,11040,0.638
5,10,22,2107.25,27730,1.449
5,10,23,1994.44,6870,0.377
5,10,24,2733.46,27730,1.524
5,10,25,2124.24,7600,0.415
5,10,26,2438.24,7440,0.399
5,10,27,2046.18,8950,0.489
5,10,28,2885.11,7510,0.44
5,10,29,2364.88,7810,0.417
5,10,30,2191.26,7480,0.412
5,10,31,2299.84,10710,0.605
5,10,32,2050.71,16720,0.865
5,10,33,2360.56,9250,0.528
5,10,34,2652.43,7200,0.393
5,10,35,2438.48,8140,0.435
5,10,36,2249.23,7640,0.415
5,10,37,2136.66,7200,0.39
5,10,38,1810.16,7370,0.381
5,10,39,1873.9,7780,0.459
5,10,40,2185.09,7190,0.384
5,10,41,2514.17,7570,0.41
5,10,42,2087,7630,0.407
5,10,43,2447.3,8470,0.457
5,10,44,2083.77,7370,0.4
5,10,45,2159.35,7790,0.419
5,10,46,2097.49,7050,0.404
5,10,47,2186.48,8560,0.466
5,10,48,2333.64,7230,0.397
5,10,49,2561.25,15290,0.803
