Function,Dimension,Run,ErrorValue,Evals,Time
4,10,13,1900.71,8990,-0.754
4,10,14,1900.46,5240,0.292
4,10,15,1900.87,6760,0.363
4,10,16,1901.86,4530,0.246
4,10,17,1900.82,4990,0.265
4,10,18,1901.04,5310,0.284
4,10,19,1901.2,4380,0.236
4,10,20,1901.66,4990,0.265
4,10,21,1901.53,4650,0.384
4,10,22,1900.67,7010,0.375
4,10,23,1901.53,4880,0.266
4,10,24,1901.13,6430,0.345
4,10,25,1900.6,5050,0.272
4,10,26,1900.98,4920,0.258
4,10,27,1901.11,5130,0.275
4,10,28,1900.97,5750,0.312
4,10,29,1900.38,7240,0.394
4,10,30,1900.82,5060,0.27
4,10,31,1901.2,6040,0.329
4,10,32,1901.12,5960,0.371
4,10,33,1901.03,5650,0.299
4,10,34,1901.56,4580,0.252
4,10,35,1901.85,6720,0.364
4,10,36,1900.29,4470,0.243
4,10,37,1901.52,4580,0.259
4,10,38,1901.05,5680,0.307
4,10,39,1901.64,5090,0.272
4,10,40,1900.85,5350,0.287
4,10,41,1900.84,5010,0.264
4,10,42,1901.04,7860,0.413
4,10,43,1900.59,4930,0.413
4,10,44,1902.12,5780,0.312
4,10,45,1900.59,5210,0.289
4,10,46,1900.98,4770,0.266
4,10,47,1900.78,4980,0.271
4,10,48,1901.29,4950,0.267
4,10,49,1901.11,5240,0.285
4,10,50,1900.71,5810,0.317
4,10,51,1900.8,7230,0.38
5,10,1,1820.11,7300,0.393
5,10,2,2196.07,7110,0.375
5,10,3,2264.51,7330,0.39
5,10,4,2438.8,14390,0.762
5,10,5,2557.54,7530,0.424
5,10,6,2498.58,7800,0.422
5,10,7,2492.02,7760,0.423
5,10,8,2348.83,7770,0.417
5,10,9,2254.83,7520,0.393
5,10,10,1977.45,7390,0.536
5,10,11,1978.63,14430,0.761
5,10,12,2446.85,8260,0.445
5,10,13,2222.13,15160,0.786
5,10,14,1778.83,6960,0.371
5,10,15,1931.8,27730,1.48
5,10,16,2437.49,8140,0.431
5,10,17,2248.71,17580,0.936
5,10,18,2025.1,8200,0.438
5,10,19,2294.11,9200,0.513
5,10,20,2396.35,26240,1.528
5,10,21,2067.36,8340,0.448
5,10,22,1940.4,7530,0.402
5,10,23,1967.88,8030,0.426
5,10,24,2653.94,8040,0.438
5,10,25,2136.34,7020,0.371
5,10,26,2626.32,14040,0.725
5,10,27,2279.12,7620,0.409
5,10,28,2341.48,7590,0.413
5,10,29,2432.96,7100,0.386
5,10,30,2057.93,13750,0.739
5,10,31,2330.91,7810,0.415
5,10,32,1994.78,7570,0.397
5,10,33,2192.37,8570,0.606
5,10,34,2275.09,7860,0.423
5,10,35,1939.47,7520,0.405
5,10,36,2031.1,7140,0.389
5,10,37,2298.18,15420,-0.416
5,10,38,1990.59,16330,0.869
5,10,39,1858.04,7670,0.405
5,10,40,2084.5,8220,0.44
5,10,41,1733.62,8180,0.426
5,10,42,2146.82,7230,0.396
5,10,43,2610.11,7420,0.383
5,10,44,2571.3,8440,0.445
5,10,45,1962.27,7750,0.41
5,10,46,2286.36,7410,0.407
5,10,47,1894,7210,0.539
5,10,48,2246.89,7430,0.392
5,10,49,1772.84,8080,0.428
5,10,50,2714.4,6780,0.364
5,10,51,1929.02,6870,0.361
6,10,1,1601.7,20310,1.077
6,10,2,1601.71,14280,0.756
6,10,3,1601.74,20000,1.061
6,10,4,1720.94,15050,0.787
6,10,5,1894.49,15570,0.838
6,10,6,1601.71,14250,0.903
6,10,7,1601.89,16230,0.882
6,10,8,1601.82,16830,0.881
6,10,9,1721.01,17670,0.953
6,10,10,1736.47,14810,0.782
6,10,11,1732.97,19220,1.04
6,10,12,1719.86,13730,0.726
6,10,13,1601.79,16560,0.893
6,10,14,1856.64,17840,1.085
6,10,15,2021.57,12380,0.655
6,10,16,1601.7,21500,1.148
6,10,17,1832.38,12650,0.664
6,10,18,1601.49,13850,0.743
6,10,19,1922.91,14010,0.757
6,10,20,2057.73,12920,0.683
6,10,21,1916.71,18840,1.056
6,10,22,1862.2,14630,0.916
6,10,23,1720.12,13910,0.734
6,10,24,1601.63,16080,0.826
6,10,25,1612.62,20810,1.09
6,10,26,1848.25,20250,1.047
6,10,27,1612.89,13550,0.715
6,10,28,1854.18,18140,0.948
6,10,29,1612.86,21450,0.021
6,10,30,1601.84,14410,0.778
6,10,31,1735.59,15750,0.824
6,10,32,1739.08,19340,1.031
6,10,33,1850.84,14280,0.732
6,10,34,1821.55,14630,0.759
6,10,35,1731.31,11510,0.611
6,10,36,1778.41,19700,1.033
6,10,37,1601.9,17730,1.07
6,10,38,1720.44,13590,0.713
6,10,39,1870.78,18740,0.993
6,10,40,1601.73,16180,0.863
