Function,Dimension,Run,ErrorValue,Evals,Time
4,10,13,1901.98,5690,0.311
4,10,14,1902.2,4670,0.242
4,10,15,1900.9,5730,0.3
4,10,16,1901.1,6090,0.309
4,10,17,1901.3,8870,0.441
4,10,18,1900.98,5630,0.289
4,10,19,1901,8070,0.412
4,10,20,1901.07,6330,0.336
4,10,21,1901.11,4500,0.226
4,10,22,1901.01,5720,0.291
4,10,23,1902.05,6330,0.322
4,10,24,1900.92,5690,0.291
4,10,25,1900.82,5610,0.281
4,10,26,1900.94,5610,0.279
4,10,27,1901.59,5490,0.284
4,10,28,1901.04,6040,0.308
4,10,29,1901.06,5770,0.289
4,10,30,1900.78,7100,0.417
4,10,31,1901.04,5690,0.334
4,10,32,1900.44,6410,0.54
4,10,33,1900.79,4700,0.259
4,10,34,1900.83,4850,0.265
4,10,35,1900.61,7320,0.399
4,10,36,1901.44,6170,0.323
4,10,37,1900.85,6080,0.323
4,10,38,1901.34,5230,0.276
4,10,39,1900.77,7310,0.396
4,10,40,1900.78,6570,0.35
4,10,41,1901.28,5050,0.269
4,10,42,1900.35,4920,0.27
4,10,43,1900.64,4960,0.268
4,10,44,1900.74,5160,0.286
4,10,45,1901.65,5160,0.289
4,10,46,1900.68,5690,0.316
4,10,47,1900.74,5130,0.302
4,10,48,1900.61,8940,0.502
4,10,49,1901.58,4870,0.273
4,10,50,1900.68,7850,0.414
4,10,51,1900.78,4500,0.229
5,10,1,2290.48,7390,0.387
5,10,2,2586.22,8130,0.545
5,10,3,2714.52,7260,0.377
5,10,4,2462.14,7800,0.406
5,10,5,2299.08,8240,0.433
5,10,6,2251.95,8290,0.431
5,10,7,2531.6,7260,0.375
5,10,8,2556.29,7180,0.424
5,10,9,2383.37,7220,0.412
5,10,10,2210.15,7260,0.406
5,10,11,2051.33,14390,0.732
5,10,12,1965.04,9580,0.498
5,10,13,2330.81,11230,0.585
5,10,14,2321.2,7870,0.399
5,10,15,2113.51,7610,0.4
5,10,16,2173.44,16790,0.95
5,10,17,2254.96,8050,0.418
5,10,18,2099.48,7620,0.41
5,10,19,2019.36,7650,0.39
5,10,20,2102.57,8340,0.446
5,10,21,1966.2,7850,0.412
5,10,22,2017.46,7690,0.403
5,10,23,2191.43,10100,0.531
5,10,24,2089.61,11800,0.616
5,10,25,2446.31,7660,0.392
5,10,26,2296.87,7220,0.365
5,10,27,2147.49,7570,0.382
5,10,28,2063.89,7040,0.372
5,10,29,2180.15,7280,0.378
5,10,30,2194.91,7230,0.357
5,10,31,2038.09,14220,0.814
5,10,32,1953.75,14480,0.716
5,10,33,2346.37,7210,0.355
5,10,34,2495.63,7120,0.352
5,10,35,2259.13,6800,0.338
5,10,36,2007.67,12220,0.619
5,10,37,2799.2,6920,0.35
5,10,38,1936.42,7750,-0.829
5,10,39,2236.17,7670,0.379
5,10,40,1748.21,7540,0.379
5,10,41,2082.94,7460,0.374
5,10,42,2348.44,8260,0.416
5,10,43,2064.9,7970,0.421
5,10,44,2453.93,7670,0.381
5,10,45,2524.82,7420,0.373
5,10,46,1744.53,7310,0.489
5,10,47,2255.29,9220,0.47
5,10,48,2552.32,7450,0.377
5,10,49,1963.48,14680,0.716
5,10,50,2531.18,7330,0.388
5,10,51,2166.65,9510,0.475
6,10,1,1601.19,13260,0.652
6,10,2,1978.64,12350,0.631
6,10,3,1601.86,14230,0.714
6,10,4,1735.71,12350,0.611
6,10,5,1601.51,15890,0.787
6,10,6,1747.63,5060,0.39
6,10,7,1601.19,17370,0.859
6,10,8,1732.3,19230,0.946
6,10,9,1602.13,15680,0.839
6,10,10,1902.25,15640,0.802
6,10,11,1913.69,14230,0.721
6,10,12,1721,16660,0.894
6,10,13,1720.46,17270,0.953
6,10,14,1601.88,17540,1.099
6,10,15,1601.67,13460,0.788
6,10,16,1601.2,13570,0.769
6,10,17,1839.53,25590,1.394
6,10,18,1721.4,27730,1.624
6,10,19,1601.3,12290,0.711
6,10,20,1612.61,13940,0.835
6,10,21,1720.95,15090,1.097
6,10,22,1870.99,15980,0.919
6,10,23,1735.69,17690,1.015
6,10,24,1601.81,16090,0.9
6,10,25,1719.65,18140,1.083
6,10,26,1871.46,20850,1.244
6,10,27,1660.45,16570,1.035
6,10,28,1735.94,15500,1.021
6,10,29,1601.57,14930,0.793
6,10,30,1601.56,13230,-0.496
6,10,31,1699.14,17430,0.957
6,10,32,1731.01,14110,0.781
6,10,33,1811.15,16830,0.882
6,10,34,2064.1,18480,0.923
6,10,35,1730.97,16810,0.879
6,10,36,1601.67,13870,0.805
6,10,37,1736.21,13590,0.719
6,10,38,1757.4,22080,1.17
6,10,39,1719.7,16490,0.923
6,10,40,1901.81,16250,0.84
6,10,41,1841.16,22510,1.233
6,10,42,2017.35,6190,0.363
6,10,43,1817.43,16350,0.914
6,10,44,1600.93,18780,1.151
6,10,45,1734.65,27730,1.461
6,10,46,1736.19,12110,0.609
6,10,47,1721.44,17420,0.883
6,10,48,1601.43,14340,0.729
6,10,49,1743.27,16150,0.844
6,10,50,1732.3,13620,0.773
6,10,51,1720.14,21690,1.315
7,10,1,2656.54,16050,0.847
7,10,2,2321.82,17860,0.926
7,10,3,2566.61,24520,1.292
7,10,4,2159,21070,1.069
7,10,5,2748.2,25840,1.477
7,10,6,2838.07,23460,1.376
7,10,7,2219,25150,1.289
7,10,8,2697.73,21660,1.22
7,10,9,2495.94,20240,1.035
7,10,10,2587.55,20000,0.995
7,10,11,2282.86,27670,0.289
7,10,12,2655.92,20130,1.017
7,10,13,2442.27,24760,1.225
7,10,14,2937.95,17350,0.857
7,10,15,2650.92,27450,1.443
7,10,16,2407.6,24840,1.233
7,10,17,2914.8,23490,1.257
7,10,18,2117.05,25410,1.241
7,10,19,2339.01,17260,0.843
7,10,20,2425.24,21260,1.122
7,10,21,2446.36,25240,1.447
7,10,22,2436.22,23900,1.468
7,10,23,2495.63,20960,1.053
7,10,24,2625.34,22200,1.159
7,10,25,2520.07,23110,1.273
7,10,26,2380.65,27730,1.584
7,10,27,2236.16,25230,1.359
7,10,28,2460.34,20300,1.292
7,10,29,2613.75,27730,1.518
7,10,30,2225.39,25540,1.283
7,10,31,2520.09,18510,0.937
7,10,32,2539.19,27730,1.341
7,10,33,2694.42,18510,1.292
7,10,34,2460.4,16630,0.96
7,10,35,2221.48,20800,1.185
7,10,36,2220.9,22670,1.262
7,10,37,2650.34,27730,0.262
7,10,38,2221.41,20730,1.095
7,10,39,2509.19,15520,1.022
7,10,40,2696.03,18130,1.006
7,10,41,2366.79,21620,1.171
7,10,42,2673.01,27730,1.517
7,10,43,2436.69,20280,1.077
7,10,44,2175.47,26080,1.6
7,10,45,2543.79,17040,1.039
7,10,46,2407.54,27730,1.552
7,10,47,2557.83,20270,1.104
7,10,48,2243.88,17780,0.987
7,10,49,2877.87,27600,1.468
