Function,Dimension,Run,ErrorValue,Evals,Time
5,10,43,2052.72,7530,0.386
5,10,44,2152.26,8120,0.439
5,10,45,2670.52,7380,0.446
5,10,46,2146.77,7330,0.401
5,10,47,2297.89,20680,1.132
5,10,48,2069.88,8330,0.428
5,10,49,2040.88,7670,0.419
5,10,50,2334.42,7030,0.429
5,10,51,1972.7,7320,0.397
6,10,1,1720.98,14760,0.798
6,10,2,1731.95,20640,1.12
6,10,3,1736.32,14640,-0.464
6,10,4,1840.93,19510,1.02
6,10,5,1612.51,19080,1.003
6,10,6,1612.7,14730,0.817
6,10,7,1839.6,15740,0.841
6,10,8,1855.91,11930,0.612
6,10,9,1975.2,27730,1.598
6,10,10,1736.23,16480,0.889
6,10,11,1821.52,20600,1.148
6,10,12,2047.9,12590,0.67
6,10,13,1601.91,20590,1.085
6,10,14,1735.89,22890,1.216
6,10,15,2056.32,14520,0.721
6,10,16,1840.49,14600,0.75
6,10,17,1612.43,17090,0.954
6,10,18,1736.21,19800,1.077
6,10,19,1601.22,10860,0.551
6,10,20,1959.98,19320,1.097
6,10,21,1601.63,12190,0.692
6,10,22,1855.86,19330,1.041
6,10,23,1720.84,13130,0.728
6,10,24,1854.51,13400,0.743
6,10,25,1759.84,11980,0.67
6,10,26,1758.32,24510,1.281
6,10,27,1897.56,26150,1.29
6,10,28,1601.69,18040,0.924
6,10,29,1720.13,11490,0.663
6,10,30,1602.85,21390,1.317
6,10,31,1736.37,16030,0.976
6,10,32,1601.47,15200,0.887
6,10,33,1735.57,27730,1.422
6,10,34,1730.8,17010,0.881
6,10,35,2120.67,20090,1.045
6,10,36,1721.44,18910,-0.279
6,10,37,1973.96,13670,0.713
6,10,38,1736.24,11970,0.597
6,10,39,2022.57,16990,0.852
6,10,40,1857.87,27730,1.412
6,10,41,1708.95,17160,0.859
6,10,42,1810.37,17690,0.932
6,10,43,1910.22,17340,0.879
6,10,44,2020.72,16940,0.844
6,10,45,1612.41,17890,0.954
6,10,46,1735.96,11570,0.59
6,10,47,1601.43,14110,0.709
6,10,48,1602.05,14410,0.727
6,10,49,2046.81,26590,1.331
6,10,50,1735.78,14390,0.71
6,10,51,1612.66,20920,1.082
7,10,1,2238.33,19100,0.954
7,10,2,2402.15,21400,1.048
7,10,3,2931.36,24530,1.255
7,10,4,2618.4,15340,0.758
7,10,5,2643.2,24850,1.25
7,10,6,2403.65,23260,1.144
7,10,7,2807.83,20660,1.071
7,10,8,2219.04,21900,1.084
7,10,9,2486.06,20250,1.003
7,10,10,2355.2,21930,1.119
7,10,11,2420.74,22660,1.122
7,10,12,2440.99,27730,1.391
7,10,13,2242.28,23020,1.167
7,10,14,2175.59,27730,1.408
7,10,15,2558.71,27730,1.356
7,10,16,2530.31,22440,1.266
7,10,17,2158.82,27730,0.241
7,10,18,2528.51,25770,1.301
7,10,19,2706.37,21630,1.106
7,10,20,2808.32,19590,1.012
7,10,21,2225.17,27730,1.404
7,10,22,2235.65,19710,1.118
7,10,23,2231.07,18450,0.946
7,10,24,2780.28,27730,1.402
7,10,25,2225.88,18740,0.963
7,10,26,2526.33,17090,0.886
7,10,27,2134.02,18660,1.051
7,10,28,2228.3,16460,0.839
7,10,29,2499.08,24240,1.274
7,10,30,2124.32,15980,0.839
7,10,31,2317.96,21680,1.073
7,10,32,2418.87,18110,0.945
7,10,33,2158.7,21370,1.058
7,10,34,2673.16,20110,1.042
7,10,35,2575.8,18340,0.913
7,10,36,2232.83,20520,1.022
7,10,37,2244.62,16090,0.849
7,10,38,2407.53,18550,0.922
7,10,39,2557.94,19200,0.961
7,10,40,2175.61,17920,0.925
7,10,41,2649.64,27730,1.399
7,10,42,2403.63,21440,1.096
7,10,43,2413.06,21570,1.126
7,10,44,2322.03,20350,1.168
7,10,45,2581.42,27730,1.459
7,10,46,2888.7,22030,1.16
7,10,47,2446.22,21880,-0.138
7,10,48,2334.44,23680,1.188
7,10,49,2241.92,17460,0.931
7,10,50,2118.09,21700,1.13
7,10,51,2175.65,17440,0.919
8,10,1,3036.7,4710,0.26
8,10,2,2300.35,3660,0.193
8,10,3,3455.97,3780,0.203
8,10,4,2300,5070,0.277
8,10,5,3177.7,3780,0.204
8,10,6,2300.29,4070,0.222
8,10,7,2300,5100,0.283
8,10,8,2300,4870,0.273
8,10,9,2300.34,4420,0.245
8,10,10,2815.88,3480,0.204
8,10,11,3018.91,4740,0.294
8,10,12,2300,4780,0.258
8,10,13,2300.63,3550,0.196
8,10,14,3942.97,27730,1.456
8,10,15,3327.26,4880,0.259
8,10,16,2943.07,4890,0.262
8,10,17,2739.51,3880,0.244
8,10,18,2300,4910,0.262
8,10,19,2300.29,3690,0.196
8,10,20,2966.13,3720,0.203
8,10,21,3197.42,3940,0.212
8,10,22,2300,4990,0.291
8,10,23,3509.71,18600,1.011
8,10,24,2300,5210,0.279
8,10,25,2300,4660,0.284
8,10,26,2300.35,3910,0.212
8,10,27,2300.75,3700,0.2
8,10,28,3913.93,3830,0.215
8,10,29,2300,5400,0.29
8,10,30,2217.52,3030,0.161
8,10,31,2300.59,3600,0.191
8,10,32,2997.57,4110,0.219
8,10,33,2300.29,3660,0.195
8,10,34,3545.65,12510,0.685
8,10,35,2300.29,3620,0.197
8,10,36,2300.29,4230,0.265
8,10,37,2300.29,3680,0.195
8,10,38,3042.69,6130,0.335
8,10,39,3091.81,4490,0.24
8,10,40,3335.75,3470,0.183
8,10,41,2300,6090,0.332
8,10,42,3235.08,4020,0.213
8,10,43,3715.4,5010,0.273
8,10,44,2300.54,3530,0.214
8,10,45,2300,5130,0.306
8,10,46,2300,5020,0.288
8,10,47,2300,5450,0.337
8,10,48,3393.03,27730,1.52
8,10,49,2300.29,3760,0.221
8,10,50,3162.02,3460,0.189
8,10,51,2300,5660,0.312
9,10,1,2752.56,3530,0.208
9,10,2,2750.36,5720,0.364
9,10,3,2600.73,3480,0.217
9,10,4,2500,5080,0.287
9,10,5,2748.93,3690,0.201
9,10,6,2742.53,3410,0.188
9,10,7,2742.72,3610,0.201
9,10,8,2600.41,3470,0.18
9,10,9,2600,4660,0.252
9,10,10,2746.83,3580,0.196
9,10,11,2736.3,3990,0.215
9,10,12,2744.32,4020,0.224
9,10,13,2743.41,4070,0.225
9,10,14,2500,5250,0.317
9,10,15,2747.72,3820,0.212
9,10,16,2739.43,5110,0.278
9,10,17,2754.07,3620,0.207
9,10,18,2742.93,3780,0.205
9,10,19,2600,4750,0.256
9,10,20,2746.68,3360,0.179
9,10,21,2739.23,4080,0.227
9,10,22,2736.94,3580,0.196
9,10,23,2742.3,4220,0.228
9,10,24,2740.79,3560,0.196
9,10,25,2741.49,4360,0.233
9,10,26,2744.43,3540,0.224
9,10,27,2744.45,4180,0.231
9,10,28,2743.73,4820,0.262
9,10,29,2738.17,3930,0.211
9,10,30,2748.43,3650,0.204
9,10,31,2746.57,3230,0.173
9,10,32,2600,4540,0.242
9,10,33,2740.93,4430,0.241
9,10,34,2747.11,4740,0.252
9,10,35,2743.26,4230,0.225
9,10,36,2751.43,4610,0.252
9,10,37,2750.95,4100,0.229
9,10,38,2740.11,3330,0.223
9,10,39,2600,4810,0.264
9,10,40,2600.55,3470,0.183
9,10,41,2733.88,3970,0.219
9,10,42,2752.41,4120,0.222
9,10,43,2744.35,4350,0.238
9,10,44,2743.22,3620,0.195
9,10,45,2741.35,3850,0.21
9,10,46,2733.55,3510,0.19
9,10,47,2735.93,3530,0.19
9,10,48,2744.79,3770,0.209
9,10,49,2741.65,4130,-1.012
9,10,50,2738.59,3960,0.217
9,10,51,2748.84,3760,0.239
10,10,1,2898.08,3840,0.206
10,10,2,2946.06,4460,0.243
10,10,3,2944.27,4580,0.245
10,10,4,2951.13,3500,0.192
10,10,5,2943.52,3950,0.21
10,10,6,2898.6,3440,0.19
10,10,7,2898.26,4210,0.252
10,10,8,2946.72,4560,0.271
10,10,9,2898.73,4210,0.24
10,10,10,2946,4300,0.255
10,10,11,2946.37,4260,0.245
10,10,12,2943.67,3940,0.257
10,10,13,2897.74,4310,0.272
10,10,14,2946.15,4300,0.261
10,10,15,2943.58,3740,0.246
10,10,16,2951.22,3810,0.223
10,10,17,2943.46,4420,0.262
10,10,18,2898.17,3980,0.245
10,10,19,2943.84,4350,0.247
10,10,20,2945.87,4730,0.279
10,10,21,2899.61,3520,0.223
10,10,22,2898.04,4160,0.236
10,10,23,2943.5,5170,0.308
10,10,24,2946.11,3780,0.256
10,10,25,2897.76,3920,0.213
10,10,26,2943.43,4420,0.263
10,10,27,2943.43,5380,0.334
10,10,28,2943.5,4310,0.266
10,10,29,2945.94,3800,0.212
10,10,30,2945.82,4250,0.249
10,10,31,2944.6,4110,0.233
10,10,32,2943.4,4290,0.236
10,10,33,2945.89,4230,0.243
10,10,34,2946.33,4890,0.271
10,10,35,2898.47,3890,0.206
10,10,36,2945.86,3540,0.24
10,10,37,2898.16,3470,0.2
10,10,38,2943.68,4230,0.226
10,10,39,2897.74,3960,0.208
10,10,40,2946.18,4540,0.259
10,10,41,2943.6,5040,0.287
10,10,42,2898.18,4230,0.235
10,10,43,2943.59,4190,0.223
10,10,44,2897.75,3680,0.206
10,10,45,2945.95,4240,0.237
10,10,46,2943.7,4470,0.237
10,10,47,2946.7,3590,0.191
10,10,48,2943.65,4180,0.26
10,10,49,2945.87,5150,0.28
10,10,50,2898.08,4470,0.238
10,10,51,2897.74,4060,0.213
