Function,Dimension,Run,ErrorValue,Evals,Time
4,10,50,1901.36,5280,0.288
4,10,51,1901.03,6520,0.355
5,10,1,2199.46,7440,0.41
5,10,2,2242.66,7090,0.394
5,10,3,2102.7,11420,0.634
5,10,4,2543.32,6940,0.385
5,10,5,2744.76,7600,0.416
5,10,6,2291.73,17110,0.927
5,10,7,2045.98,10660,0.582
5,10,8,2236.6,7750,0.424
5,10,9,1955.72,14070,-0.467
5,10,10,2389.11,7520,0.41
5,10,11,2327.78,14860,0.8
5,10,12,2498.5,8560,0.467
5,10,13,2388.16,7980,0.447
5,10,14,1971.03,7150,0.392
5,10,15,2210.22,7700,0.428
5,10,16,2047.66,7500,0.41
5,10,17,2116.7,7540,0.411
5,10,18,2569.84,13770,0.732
5,10,19,1953.57,7390,0.4
5,10,20,2461.19,10820,0.6
5,10,21,1729.06,7500,0.411
5,10,22,2652.26,7480,0.409
5,10,23,2489.58,13730,0.739
5,10,24,2323.6,7890,0.43
5,10,25,1927.6,12600,0.693
5,10,26,2135.61,14260,0.766
5,10,27,2510.15,7360,0.398
5,10,28,2210.86,14120,0.765
5,10,29,2180.93,16660,0.909
5,10,30,2083.57,7730,0.417
5,10,31,2287.07,8420,0.51
5,10,32,2526.49,14690,0.808
5,10,33,2222.51,19700,1.07
5,10,34,1889.02,6960,0.383
5,10,35,2306.22,9530,0.525
5,10,36,2080.56,7590,0.431
5,10,37,2156.96,7540,0.412
5,10,38,2258.9,7340,0.403
5,10,39,1814.9,12870,0.713
5,10,40,2396.83,8350,0.452
5,10,41,2219.01,8040,0.438
5,10,42,2085.56,7930,0.435
5,10,43,1880.28,9220,0.514
5,10,44,2345.94,7820,0.438
5,10,45,2297.99,7280,0.391
5,10,46,2217.11,16610,0.896
5,10,47,2085.91,14350,0.773
5,10,48,2398.27,12230,0.669
5,10,49,2358.53,7810,0.426
5,10,50,2001.22,7550,0.408
5,10,51,1958.14,8260,0.451
6,10,1,1736.17,17570,0.969
6,10,2,1612.78,13790,0.756
6,10,3,1601.64,12080,0.657
6,10,4,1721.44,20280,1.193
6,10,5,1841.13,16840,0.96
6,10,6,1818.42,19820,1.101
6,10,7,1960.56,14620,0.817
6,10,8,1601.51,17990,1.002
6,10,9,1720.96,17050,0.944
6,10,10,1601.76,14850,-0.372
6,10,11,1601.7,15620,0.865
6,10,12,1736.33,20550,1.104
6,10,13,1736.03,15490,0.847
6,10,14,1838.9,16080,0.918
6,10,15,1735.99,19480,1.102
6,10,16,1747.22,14580,0.79
6,10,17,2071.51,14020,0.774
6,10,18,1736.05,18910,1.015
6,10,19,1759.78,12650,0.678
6,10,20,1602.11,13760,0.746
6,10,21,1735.9,18320,1.004
6,10,22,1974.55,12580,0.685
6,10,23,2072.49,13250,0.732
6,10,24,1601.43,19930,1.114
6,10,25,1642.61,18160,1.005
6,10,26,1721.07,16890,0.919
6,10,27,1736.35,13200,0.72
6,10,28,1612.86,24470,1.325
6,10,29,1854.61,23240,1.251
6,10,30,1601.94,20480,1.118
6,10,31,1758.15,15870,0.872
6,10,32,1821.58,18580,1.016
6,10,33,1601.77,21240,1.166
6,10,34,1601.57,21400,1.171
6,10,35,1601.69,17240,0.934
6,10,36,2033.21,22570,1.206
6,10,37,1601.59,19320,1.096
6,10,38,1652.67,14640,0.799
6,10,39,1612.88,16590,0.916
6,10,40,1720.23,19550,1.054
6,10,41,1736.13,13200,0.732
6,10,42,1601.7,12520,0.702
6,10,43,1741.8,15000,0.836
6,10,44,1601.31,19090,-0.2
6,10,45,1741.8,13900,0.755
6,10,46,1601.51,13540,0.739
6,10,47,1601.93,15180,0.822
6,10,48,1758.03,14960,0.808
6,10,49,1730.85,18080,0.974
6,10,50,1719.66,17330,0.953
6,10,51,1601.59,18560,1.008
7,10,1,2372.34,27730,1.475
7,10,2,2440.33,27680,1.467
7,10,3,2243.31,20410,1.107
7,10,4,2618.26,19940,1.086
7,10,5,2522.73,16970,0.928
7,10,6,2677.2,18380,0.994
7,10,7,2339.19,21350,1.168
7,10,8,2617.37,21530,1.192
7,10,9,2574.37,19570,1.055
7,10,10,2624.71,17900,0.967
7,10,11,2608.5,25630,1.398
7,10,12,2517.46,27730,1.489
7,10,13,2401.68,15780,0.84
7,10,14,2243.58,25340,1.364
7,10,15,2380.22,21940,1.185
7,10,16,2218.83,19720,1.059
7,10,17,2460.98,25970,1.392
7,10,18,2459.91,21810,1.151
7,10,19,2420.86,22600,1.196
7,10,20,2464.77,26740,1.461
7,10,21,2365.7,27730,1.488
7,10,22,2219.59,19900,-0.173
7,10,23,2834.2,22570,1.273
7,10,24,2100.76,19750,1.061
7,10,25,2413.56,20610,1.096
7,10,26,2217.03,21410,1.177
7,10,27,2508.17,27730,1.51
7,10,28,2570.87,18690,1.014
7,10,29,2217.13,24000,1.275
7,10,30,2580.65,27730,1.48
7,10,31,2403.69,21080,1.129
7,10,32,2677.64,19700,1.051
7,10,33,2714.73,21330,1.134
7,10,34,2318.14,21690,1.135
7,10,35,2747.7,22450,1.203
7,10,36,2242.62,22250,1.195
7,10,37,2402.43,18880,1.035
7,10,38,2850.74,27730,1.478
7,10,39,2407.6,26900,1.433
7,10,40,2158.59,27730,1.563
7,10,41,2699.75,27730,1.631
7,10,42,2236.04,19560,1.141
7,10,43,2797.02,16420,0.929
7,10,44,2368.5,19870,1.084
7,10,45,2160.27,27730,1.505
7,10,46,2478.76,21020,1.168
7,10,47,2237.65,23040,1.206
7,10,48,2325.4,22940,0.006
7,10,49,2680.62,20590,1.118
7,10,50,2117.04,23890,1.554
7,10,51,2283.9,16070,0.851
8,10,1,3405.79,4090,0.23
8,10,2,2300.6,3630,0.199
8,10,3,3078.83,4760,0.311
8,10,4,2300,5070,0.349
8,10,5,2300.85,3750,0.245
8,10,6,4379.85,3260,0.206
8,10,7,2300.35,3610,0.218
8,10,8,2300,5420,0.332
8,10,9,3370.06,5520,0.337
8,10,10,2997.97,4230,0.28
8,10,11,2300.4,4120,0.249
8,10,12,3649.47,4180,0.266
8,10,13,2300.29,4110,0.251
8,10,14,2300.29,3690,0.223
8,10,15,3231.17,4410,0.251
8,10,16,2300.5,3830,0.219
8,10,17,3173.42,3410,0.215
8,10,18,3533.94,3420,0.214
8,10,19,2300,5180,0.316
8,10,20,2300.29,3920,0.232
8,10,21,2300,5000,0.282
8,10,22,4044.64,3520,0.205
8,10,23,3099.78,3980,0.222
8,10,24,2536.41,4390,0.256
8,10,25,2300.29,3880,0.233
8,10,26,3017.31,4960,0.31
8,10,27,3225.02,3770,0.248
8,10,28,2300.4,3880,0.236
8,10,29,2300.4,3800,0.219
8,10,30,3883.93,3750,0.225
8,10,31,2300.29,3650,0.213
8,10,32,2300.65,3690,0.235
8,10,33,4174.45,4490,0.307
8,10,34,3154.21,3860,0.248
8,10,35,2300,5260,0.325
8,10,36,2300.83,3570,0.223
8,10,37,3578.11,3540,0.203
8,10,38,2760.43,3700,0.202
8,10,39,2923.98,3890,0.213
8,10,40,2300,5210,0.284
8,10,41,2934.01,11060,0.643
8,10,42,3593.48,4400,0.266
8,10,43,2300,5370,0.302
8,10,44,2300.4,3450,0.198
8,10,45,3246.94,3370,0.187
8,10,46,2300,6070,0.339
8,10,47,2300.4,3490,0.198
8,10,48,2300.82,4780,0.267
8,10,49,2300.29,3790,0.212
8,10,50,3606.38,4020,0.227
8,10,51,3350.62,4290,0.242
9,10,1,2746.11,3710,0.215
9,10,2,2738.41,3410,0.203
9,10,3,2600.49,3710,0.218
9,10,4,2738.7,3740,0.207
9,10,5,2749.3,3520,0.198
9,10,6,2735.39,4120,0.237
9,10,7,2747.41,3890,0.223
9,10,8,2500,5190,0.285
9,10,9,2738.07,3700,0.231
9,10,10,2742.75,4190,0.239
9,10,11,2740.44,3570,0.201
9,10,12,2735.42,3640,0.224
9,10,13,2749.01,4390,0.258
9,10,14,2600,5080,0.288
9,10,15,2740.99,4300,0.256
9,10,16,2749.61,3460,0.206
9,10,17,2740.3,4060,0.234
9,10,18,2730.85,3650,0.208
9,10,19,2746.1,2920,0.18
9,10,20,2500,5440,0.304
9,10,21,2759.67,3690,0.22
9,10,22,2751.08,3770,0.216
9,10,23,2754.12,3200,0.185
9,10,24,2741.34,3860,0.227
9,10,25,2744.69,3660,0.209
9,10,26,2744.24,4350,0.258
9,10,27,2730.93,3280,0.187
9,10,28,2500,5590,0.309
9,10,29,2735.65,3780,0.225
9,10,30,2745.45,3720,0.216
9,10,31,2751.86,3810,0.218
9,10,32,2745.2,4040,0.244
9,10,33,2500,5250,0.297
9,10,34,2742.81,3790,0.221
9,10,35,2738.68,3840,0.218
9,10,36,2734.73,3530,0.202
9,10,37,2740.36,3110,0.178
9,10,38,2738.09,3990,0.227
9,10,39,2600,4670,0.272
9,10,40,2737.66,3980,0.232
9,10,41,2748.12,3790,0.216
9,10,42,2744.16,3870,0.228
9,10,43,2737.82,3280,0.192
9,10,44,2735.14,4400,0.257
9,10,45,2737.49,3580,0.204
9,10,46,2600,4920,0.276
9,10,47,2734.49,4230,0.247
9,10,48,2600.48,3470,0.196
9,10,49,2743.37,3740,0.214
9,10,50,2747.1,3860,0.227
9,10,51,2736.79,4200,0.242
10,10,1,2945.85,3690,0.242
10,10,2,2945.8,4750,0.269
10,10,3,2946.11,4730,0.276
10,10,4,2943.56,4260,0.244
10,10,5,2943.39,5000,0.281
10,10,6,2944.47,3780,0.221
10,10,7,2945.9,3860,0.218
10,10,8,2945.91,4010,0.223
10,10,9,2898.09,4150,0.233
10,10,10,2943.53,3890,0.225
10,10,11,2943.49,4240,0.241
10,10,12,2950.46,4000,0.228
10,10,13,2945.96,4380,0.243
10,10,14,2945.95,3720,-1.009
10,10,15,2943.33,4450,0.244
10,10,16,2969.45,4470,0.254
10,10,17,2944.1,4570,0.249
10,10,18,2943.39,4480,0.248
10,10,19,2898.22,4260,0.24
10,10,20,2949.13,4380,0.254
10,10,21,2945.83,4870,0.279
10,10,22,2945.84,4310,0.24
10,10,23,2945.87,4410,0.255
10,10,24,2946.02,4150,0.233
10,10,25,2943.46,4370,0.247
10,10,26,2898.09,3680,0.212
10,10,27,2943.44,5320,0.299
10,10,28,2943.51,3780,0.212
10,10,29,2898.47,3610,0.208
10,10,30,2898.21,4090,0.226
10,10,31,2947.37,4660,0.258
10,10,32,2897.75,3700,0.207
10,10,33,2898.15,5370,0.379
10,10,34,2898.1,3830,0.25
10,10,35,2898.12,4170,0.275
10,10,36,2945.81,3930,0.267
10,10,37,2943.66,3970,0.247
10,10,38,2946.33,4660,0.284
10,10,39,2898.1,3610,0.231
10,10,40,2945.85,3850,0.236
10,10,41,2945.82,4730,0.276
10,10,42,2946.81,3710,0.223
10,10,43,2943.45,4460,0.272
10,10,44,2899.58,3180,0.186
10,10,45,2946.29,5570,0.33
10,10,46,2898.65,3980,0.224
10,10,47,2946.4,4590,0.262
10,10,48,2943.57,4360,0.252
10,10,49,2943.44,4780,0.277
10,10,50,2943.38,3590,0.208
10,10,51,2943.38,5020,0.295
