Function,Dimension,Run,ErrorValue,Evals,Time
4,10,13,1901.2,7160,0.384
4,10,14,1901.13,4840,0.262
4,10,15,1901.2,4710,0.252
4,10,16,1901.26,5560,0.302
4,10,17,1901.22,5890,0.326
4,10,18,1901,5110,0.281
4,10,19,1900.6,6460,0.359
4,10,20,1901.65,6840,0.368
4,10,21,1901.72,5390,0.291
4,10,22,1901.22,6320,0.349
4,10,23,1901.04,5990,0.327
4,10,24,1901.62,7210,0.391
4,10,25,1902.03,5520,0.298
4,10,26,1900.63,5530,0.293
4,10,27,1900.78,6430,0.345
4,10,28,1901.12,7000,0.374
4,10,29,1902.63,5500,0.308
4,10,30,1902.4,4880,0.269
4,10,31,1901.06,5280,0.284
4,10,32,1901.46,5370,0.292
4,10,33,1901.4,4810,0.269
4,10,34,1901.31,5250,0.284
4,10,35,1901.88,4950,0.267
4,10,36,1902.21,5350,0.285
4,10,37,1900.79,6850,0.374
4,10,38,1901.26,5030,0.278
4,10,39,1901.27,7750,0.415
4,10,40,1900.64,6630,0.353
4,10,41,1901.15,5640,0.31
4,10,42,1902.17,6050,0.328
4,10,43,1902.31,5830,0.314
4,10,44,1901.32,4850,0.263
4,10,45,1902.02,4800,0.265
4,10,46,1900.64,5150,0.272
4,10,47,1900.52,6590,0.357
4,10,48,1901.27,5750,0.312
4,10,49,1900.9,7200,0.388
4,10,50,1901.3,5720,0.304
4,10,51,1900.67,6640,0.36
5,10,1,2307.05,7470,0.405
5,10,2,2087.85,7170,0.384
5,10,3,2030.07,9400,0.506
5,10,4,2460.41,7370,0.397
5,10,5,2085.56,7390,0.399
5,10,6,2028.38,11520,0.633
5,10,7,1853.17,7640,0.414
5,10,8,2810.05,8010,0.436
5,10,9,2276.98,14360,0.762
5,10,10,1978.31,9320,0.519
5,10,11,2815.38,8740,0.476
5,10,12,2287.08,7460,0.399
5,10,13,2151.4,8390,0.447
5,10,14,2793.99,7560,0.409
5,10,15,2415.4,27730,1.468
5,10,16,2087.05,7970,0.424
5,10,17,2274.42,7360,0.392
5,10,18,2474.08,7510,0.406
5,10,19,2230.37,7750,0.413
5,10,20,2351.68,8120,0.437
5,10,21,1874.36,8470,0.454
5,10,22,1714.57,6980,0.371
5,10,23,2314.57,7070,0.378
5,10,24,1969.08,7400,0.452
5,10,25,2089.14,14650,0.773
5,10,26,2315.98,7330,0.39
5,10,27,2249.21,7610,0.409
5,10,28,2321.2,8240,0.46
5,10,29,1904.44,7320,0.391
5,10,30,2160.65,15070,-0.414
5,10,31,2193.25,7740,0.411
5,10,32,2180.9,7710,0.42
5,10,33,2223.24,7800,0.415
5,10,34,2537.98,13690,0.71
5,10,35,2507.71,7780,0.418
5,10,36,2635.86,27730,1.481
5,10,37,2611.07,8020,0.431
5,10,38,2251.93,7580,0.417
5,10,39,1981.02,7520,0.407
5,10,40,2450.72,14920,0.792
5,10,41,2252.09,7890,0.429
5,10,42,1999.67,16500,0.865
5,10,43,2007.25,14000,0.728
5,10,44,2340.14,7780,0.411
5,10,45,2362.44,7380,0.394
5,10,46,2378.06,14000,0.743
5,10,47,2840.29,7740,0.413
5,10,48,2615.3,6970,0.379
5,10,49,2220.3,7270,0.384
5,10,50,2620.91,7450,0.395
5,10,51,1972.03,7120,0.373
6,10,1,1601.35,19720,1.063
6,10,2,1601.75,27730,1.512
6,10,3,1720.98,18300,1.017
6,10,4,2015.76,15930,0.848
6,10,5,1719.64,13690,0.736
6,10,6,1732.29,17800,0.95
6,10,7,1760.14,15010,0.799
6,10,8,1601.31,20080,1.084
6,10,9,1719.93,21630,1.173
6,10,10,2023.23,15020,0.799
6,10,11,1601.94,19440,1.046
6,10,12,1601.66,12600,0.669
6,10,13,1760.18,13530,0.738
6,10,14,1721.1,18610,0.985
6,10,15,1736.68,13230,0.693
6,10,16,1918.92,13820,0.747
6,10,17,1602.08,14620,0.785
6,10,18,2042.74,13430,0.719
6,10,19,1868.51,18640,1.04
6,10,20,1818.9,12630,0.683
6,10,21,1601.66,17880,0.944
6,10,22,1721.11,17820,0.955
6,10,23,1854.54,13380,-0.486
6,10,24,1747.14,17300,0.93
6,10,25,1902.41,15670,0.838
6,10,26,1832.28,15330,0.828
6,10,27,1601.5,17560,0.931
6,10,28,1736.58,13650,0.735
6,10,29,1721.16,27010,1.432
6,10,30,1720.98,14580,0.763
6,10,31,1719.64,20040,1.06
6,10,32,1903.13,17210,0.927
6,10,33,1961.58,14840,0.789
6,10,34,1917.68,16320,0.878
6,10,35,1732.29,19560,1.065
6,10,36,2037.49,21840,1.156
6,10,37,1736.16,19000,1.013
6,10,38,1922.4,11740,0.633
6,10,39,1839.21,12330,0.675
6,10,40,1840.82,18410,0.977
6,10,41,1952.9,15250,0.804
6,10,42,1601.6,19160,1.026
6,10,43,1601.51,27730,1.462
6,10,44,1961.09,15340,0.831
6,10,45,1602.27,15610,0.834
6,10,46,1800.88,14580,0.783
6,10,47,1719.85,22190,1.177
6,10,48,1601.94,14260,0.772
6,10,49,1839.21,14620,0.768
6,10,50,1612.99,17880,0.962
