Function,Dimension,Run,ErrorValue,Evals,Time
4,10,15,1900.97,6010,0.345
4,10,16,1901.12,5500,0.311
4,10,17,1902.61,5110,0.259
4,10,18,1901.05,5200,0.272
4,10,19,1900.94,6320,0.334
4,10,20,1901.02,6000,0.3
4,10,21,1900.75,15050,0.764
4,10,22,1901,11670,0.584
4,10,23,1900.89,6290,0.318
4,10,24,1900.99,5730,0.297
4,10,25,1900.82,6920,0.378
4,10,26,1901.1,4700,0.246
4,10,27,1902.05,6480,0.347
4,10,28,1901.69,4540,0.233
4,10,29,1901.16,5180,0.262
4,10,30,1900.82,5650,0.291
4,10,31,1900.73,5340,0.273
4,10,32,1901.28,5330,0.269
4,10,33,1901.4,6230,0.309
4,10,34,1901.07,6020,0.307
4,10,35,1900.89,6430,0.32
4,10,36,1901.34,5790,0.298
4,10,37,1900.81,5470,0.273
4,10,38,1901.05,5020,0.252
4,10,39,1900.98,6210,0.311
4,10,40,1900.89,6430,0.329
4,10,41,1900.97,4840,0.255
4,10,42,1901.92,6300,0.318
4,10,43,1902.33,5810,0.301
4,10,44,1900.89,5850,0.297
4,10,45,1902.58,5390,0.279
4,10,46,1901.28,4010,0.206
4,10,47,1900.27,7470,0.371
4,10,48,1901.17,5660,0.287
4,10,49,1900.76,5520,0.292
4,10,50,1901.72,4630,0.24
4,10,51,1900.54,5350,0.268
5,10,1,2484.87,13750,0.685
5,10,2,2302.6,7620,0.389
5,10,3,1990.85,8010,0.402
5,10,4,2039.5,6970,0.363
5,10,5,2307.93,11790,0.59
5,10,6,1890.42,7450,0.372
5,10,7,2205.92,8130,0.437
5,10,8,2108.67,8510,0.429
5,10,9,2301.55,7570,0.395
5,10,10,2091.82,7500,0.375
5,10,11,2165.29,7730,0.383
5,10,12,1964.28,7960,0.396
5,10,13,2342.65,7140,0.354
5,10,14,1847.52,7320,0.384
5,10,15,2562.61,7040,0.413
5,10,16,1795.24,7120,0.376
5,10,17,2269.69,7680,0.402
5,10,18,2424.35,27730,1.538
5,10,19,2299.89,8610,0.478
5,10,20,2449.58,8830,0.515
5,10,21,1947.4,9260,0.481
5,10,22,2159.97,7540,0.401
5,10,23,1918.34,8220,0.452
5,10,24,2854.11,7130,0.37
5,10,25,2010.89,7520,0.396
5,10,26,2647.73,6800,0.356
5,10,27,2574.8,12760,0.635
5,10,28,1889.02,10190,0.539
5,10,29,2191.53,7430,0.387
5,10,30,1884.41,7280,0.406
5,10,31,1969.57,7720,0.457
5,10,32,2206.37,9630,0.633
5,10,33,2399.27,7160,0.433
5,10,34,2356.3,7240,0.408
5,10,35,2637.26,8160,0.427
5,10,36,2333.91,7490,0.379
5,10,37,2172.45,15220,-0.427
5,10,38,2124.89,7450,0.374
5,10,39,2550.66,7950,0.408
5,10,40,2128.61,8080,0.437
5,10,41,2463.8,7680,0.383
5,10,42,2329.1,7950,0.399
5,10,43,1752.96,7710,0.395
5,10,44,2434.09,7630,0.401
5,10,45,2468.52,14830,0.797
5,10,46,2323.88,7560,0.403
5,10,47,2405.15,7760,0.404
5,10,48,2183.57,7700,0.416
5,10,49,2442.59,13810,0.708
5,10,50,2083.6,7980,0.45
5,10,51,2375.4,7860,0.441
6,10,1,1839.61,15870,0.893
6,10,2,1840.03,13680,0.728
6,10,3,1734,20510,1.113
6,10,4,1878.37,22550,1.221
6,10,5,1601.74,19010,1.106
6,10,6,1601.18,18400,0.962
6,10,7,1917.21,22030,1.134
6,10,8,1731.18,18250,0.958
6,10,9,2015.79,14470,0.748
6,10,10,1719.73,18710,0.976
6,10,11,1601.56,12300,0.715
6,10,12,1832.83,19070,1.211
6,10,13,1698.81,15950,0.862
6,10,14,1957.9,14890,0.782
6,10,15,1893.37,27730,1.434
6,10,16,1720.92,14940,0.748
6,10,17,1721.71,14070,0.708
6,10,18,1839.92,21940,1.132
6,10,19,1867.46,16400,0.829
6,10,20,1854.56,13280,0.679
6,10,21,1601.19,15320,0.768
6,10,22,1601.61,19220,0.986
6,10,23,1601.51,15620,0.802
6,10,24,1612.91,16850,0.849
6,10,25,2016.71,16620,0.828
6,10,26,1720.08,16930,0.872
6,10,27,1601.3,12580,0.63
6,10,28,1601.54,15050,0.781
6,10,29,2022.03,24250,-0.001
6,10,30,1854.64,12250,0.662
6,10,31,1815.97,18880,1.054
6,10,32,1601.59,11940,0.659
6,10,33,1601.67,13660,0.695
6,10,34,1821.4,19180,0.976
6,10,35,1735.93,13490,0.691
6,10,36,1613.08,26130,1.401
6,10,37,1720.09,19200,1.012
6,10,38,1840.83,13930,0.698
6,10,39,1916.9,13590,0.68
6,10,40,1639.27,6010,0.326
6,10,41,1601.64,27730,1.438
6,10,42,1612.7,22470,1.149
6,10,43,1943.93,13230,0.687
6,10,44,1601.26,16270,0.878
6,10,45,1772.24,21530,1.18
6,10,46,1720.88,15430,0.841
6,10,47,1762.11,19010,1.159
6,10,48,1818.51,13930,0.774
6,10,49,1721.01,14110,0.744
6,10,50,1601.94,16160,0.975
6,10,51,2041.25,13190,0.744
7,10,1,2236.08,17320,0.85
7,10,2,2280.07,27730,1.399
7,10,3,2219.75,27260,1.358
7,10,4,2680.53,15800,0.789
7,10,5,2576.46,18110,0.926
7,10,6,2158.71,18560,0.927
7,10,7,2134.06,27730,1.385
7,10,8,2484.41,16920,0.828
7,10,9,2436.09,21580,1.095
7,10,10,2138.27,18640,0.936
7,10,11,2587.02,20400,1.025
7,10,12,2705.98,18470,-0.288
7,10,13,2104.25,18980,0.959
7,10,14,2499.61,16670,0.869
7,10,15,2219.65,16690,0.83
7,10,16,2290.94,23250,1.179
7,10,17,2349.65,24920,1.265
7,10,18,2420.38,25370,1.282
7,10,19,2478.92,22770,1.11
7,10,20,2219.41,27730,1.4
7,10,21,2744.32,23910,1.194
7,10,22,2283.38,20640,1.011
7,10,23,2696.25,19660,1.119
7,10,24,2225.83,18320,0.988
7,10,25,2366.73,21040,1.131
7,10,26,2573.75,20870,1.058
7,10,27,2320.56,15910,0.822
7,10,28,2221.69,20140,1.02
7,10,29,2614.48,18690,0.965
7,10,30,2317.68,27730,1.431
7,10,31,2322.12,17130,0.89
7,10,32,2884.81,22420,1.208
7,10,33,2284.62,27500,1.517
7,10,34,2454.77,26310,1.356
7,10,35,2769.07,18620,0.918
7,10,36,2349.84,20610,1.029
7,10,37,2598.35,17320,0.856
7,10,38,2848.11,19840,1.129
7,10,39,2761.24,19300,1.025
7,10,40,2570.86,27730,1.512
7,10,41,2337.87,18410,-0.274
7,10,42,2407.21,26540,1.414
7,10,43,2570.81,27730,1.409
7,10,44,2337.38,20490,1.044
7,10,45,2581.86,16400,0.822
7,10,46,2624.54,20180,1.012
7,10,47,2379.97,26670,1.332
7,10,48,2523.76,18370,0.902
7,10,49,2846.91,22810,1.159
7,10,50,2175.96,23400,1.167
7,10,51,2496.45,17270,0.872
8,10,1,2300,4740,0.25
8,10,2,3213.57,4810,0.255
8,10,3,2300,5060,0.276
8,10,4,2300,4840,0.257
8,10,5,3538.24,3280,0.178
8,10,6,3577.24,4840,0.255
8,10,7,2300,4640,0.249
8,10,8,3394.75,3450,0.178
8,10,9,2300,5000,0.262
8,10,10,2300.29,3620,0.192
8,10,11,2300,5100,0.27
8,10,12,3527.27,3390,0.18
8,10,13,3013.14,4130,0.217
8,10,14,2300.4,3610,0.191
8,10,15,2300,5000,0.275
8,10,16,3509.21,4490,0.238
8,10,17,2300.49,3540,0.185
8,10,18,2300,5040,0.268
8,10,19,4098.98,3720,0.194
8,10,20,2300,5080,0.271
8,10,21,4232.48,3450,0.182
8,10,22,2300.34,3710,0.195
8,10,23,2300.5,3610,0.199
8,10,24,2300,5010,0.27
8,10,25,3361.24,4020,0.219
8,10,26,2300.8,3400,0.184
8,10,27,2300.35,3440,0.183
8,10,28,2300,5060,0.276
8,10,29,2300.4,3760,0.209
8,10,30,2300,5910,0.315
8,10,31,2300.29,3480,0.183
8,10,32,3309.5,4340,0.227
8,10,33,2300.29,3550,0.187
8,10,34,2300.35,3720,0.2
8,10,35,2300,4910,0.266
8,10,36,2300.4,3860,0.221
8,10,37,2300,4860,0.256
8,10,38,2300,5070,0.266
8,10,39,3492.52,3920,0.211
8,10,40,2915.48,4290,0.227
8,10,41,2300,5640,0.302
8,10,42,2300,4820,0.251
8,10,43,2300.34,4320,0.238
8,10,44,2300.4,3740,0.197
8,10,45,3295.9,7360,0.396
8,10,46,2300.49,3620,0.191
8,10,47,4049.25,4770,0.249
8,10,48,2300,5060,0.267
8,10,49,3463.7,27730,1.453
8,10,50,2300.45,3750,0.194
8,10,51,3689.84,3640,0.196
9,10,1,2743.56,3520,0.187
9,10,2,2600,4870,0.258
9,10,3,2746.39,3460,0.184
9,10,4,2754.51,3760,0.199
9,10,5,2735.14,3660,0.203
9,10,6,2748.31,4230,0.225
9,10,7,2762.65,3690,0.197
9,10,8,2748.08,4010,0.216
9,10,9,2500,5000,0.27
9,10,10,2745.58,3280,0.172
9,10,11,2733.62,3490,0.184
9,10,12,2500,5350,0.28
9,10,13,2743.85,4050,0.214
9,10,14,2744.72,3340,0.185
9,10,15,2741.27,4870,0.265
9,10,16,2740.74,3770,0.208
9,10,17,2761.09,4440,0.246
9,10,18,2600,4920,0.256
9,10,19,2744.62,4140,0.227
9,10,20,2740.14,4670,0.254
9,10,21,2746.37,3700,0.198
9,10,22,2766.34,3350,0.178
9,10,23,2744.89,3780,0.21
9,10,24,2746.78,3570,0.191
9,10,25,2736.43,3560,0.202
9,10,26,2600,4980,0.27
9,10,27,2743.28,3460,0.185
9,10,28,2743.85,3580,0.204
9,10,29,2749.34,4100,0.247
9,10,30,2743.5,3300,0.192
9,10,31,2745.62,4250,0.24
9,10,32,2735.47,3510,0.189
9,10,33,2748.27,3550,0.194
9,10,34,2745.5,3700,0.198
9,10,35,2748.22,3350,-1.042
9,10,36,2745.03,3520,0.19
9,10,37,2751.83,3720,0.201
9,10,38,2740.53,3890,0.207
9,10,39,2500,5390,0.289
9,10,40,2600.49,3640,0.199
9,10,41,2740.63,3740,0.203
9,10,42,2600.41,3400,0.181
9,10,43,2744.71,3940,0.214
9,10,44,2749.41,4070,0.226
9,10,45,2746.96,3720,0.201
9,10,46,2739.3,3810,0.219
9,10,47,2736.92,4200,0.237
9,10,48,2738.45,3360,0.18
9,10,49,2736.33,4540,0.244
9,10,50,2750.84,3470,0.202
9,10,51,2734.14,3470,0.204
10,10,1,2945.92,3970,0.214
10,10,2,2943.41,4380,0.232
10,10,3,2943.4,4340,0.232
10,10,4,2943.52,4160,0.227
10,10,5,2943.36,4260,0.247
10,10,6,2898.4,4910,0.267
10,10,7,2898.11,3520,0.204
10,10,8,2945.89,3710,0.205
10,10,9,2943.63,4800,0.268
10,10,10,2898.16,4510,0.26
10,10,11,2898.83,3390,0.181
10,10,12,2945.85,5230,0.293
10,10,13,2945.91,4760,0.264
10,10,14,2943.5,4370,0.255
10,10,15,2945.88,5310,0.29
10,10,16,2944.25,3910,0.215
10,10,17,2945.91,4720,0.275
10,10,18,2898.03,4500,0.251
10,10,19,2943.42,4500,0.258
10,10,20,2946.05,4600,0.274
10,10,21,2943.45,4030,0.242
10,10,22,2943.54,4560,0.262
10,10,23,2945.99,4530,0.263
10,10,24,2898.31,3620,0.203
10,10,25,2898.04,4270,0.248
10,10,26,2898.47,3770,0.229
10,10,27,2943.43,3850,0.226
10,10,28,2945.89,4680,0.288
10,10,29,2943.35,3830,0.222
10,10,30,2945.87,4190,0.256
10,10,31,2898.09,4410,0.268
10,10,32,2943.4,5000,0.283
10,10,33,2899.58,3460,0.209
10,10,34,2898.06,3650,0.244
10,10,35,3024.19,3620,0.221
10,10,36,2946.2,4620,0.283
10,10,37,2946.23,4160,0.241
10,10,38,2600.03,10130,0.589
10,10,39,2943.45,4620,0.265
10,10,40,2950.87,3620,0.212
10,10,41,2898.08,4220,0.249
10,10,42,2943.37,3840,0.239
10,10,43,2943.4,4550,0.272
10,10,44,2898.18,4300,0.25
10,10,45,2949.25,3540,0.218
10,10,46,2943.71,4000,0.223
10,10,47,2943.43,4640,0.248
10,10,48,2946.79,3500,0.204
10,10,49,2943.54,4070,0.227
10,10,50,2898.29,3700,0.202
10,10,51,2943.46,3960,0.221
