Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,9.87749781e+01
3,50,1,8.17632263e+01
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,3.43646973e-01
8,50,1,2.11115937e+01
9,50,1,5.52457519e+01
10,50,1,3.45017515e-02
11,50,1,0.00000000e+00
12,50,1,1.02015750e+01
13,50,1,2.34446012e+01
14,50,1,2.62329410e-01
15,50,1,6.27019032e+03
16,50,1,1.55486931e+00
17,50,1,5.08175420e+01
18,50,1,1.12376284e+02
19,50,1,2.69738551e+00
20,50,1,1.74138797e+01
21,50,1,1.12218576e+03
22,50,1,1.42923815e+01
23,50,1,4.93119586e+03
24,50,1,2.10536847e+02
25,50,1,2.74972484e+02
26,50,1,2.00001497e+02
27,50,1,4.77352604e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,4.22091238e+02
3,50,2,2.99558793e+03
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,3.81649692e-01
8,50,2,2.10334233e+01
9,50,2,4.60307816e+01
10,50,2,2.21267334e-02
11,50,2,0.00000000e+00
12,50,2,1.61458202e+01
13,50,2,2.54126658e+01
14,50,2,2.65303009e-01
15,50,2,6.23347563e+03
16,50,2,8.46144245e-01
17,50,2,5.08048460e+01
18,50,2,1.05854755e+02
19,50,2,2.49509973e+00
20,50,2,1.75034176e+01
21,50,2,1.12218576e+03
22,50,2,1.73742433e+01
23,50,2,5.60862868e+03
24,50,2,2.14683358e+02
25,50,2,2.80348046e+02
26,50,2,3.01711296e+02
27,50,2,3.51815289e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,3.40058452e+02
3,50,3,2.79804798e+00
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,2.23242658e+00
8,50,3,2.09726364e+01
9,50,3,5.25793899e+01
10,50,3,1.23209889e-02
11,50,3,0.00000000e+00
12,50,3,1.78069296e+01
13,50,3,2.88496835e+01
14,50,3,2.92143262e-01
15,50,3,6.56106586e+03
16,50,3,1.08418419e+00
17,50,3,5.08036826e+01
18,50,3,1.03962982e+02
19,50,3,2.78482308e+00
20,50,3,1.78674692e+01
21,50,3,1.12218576e+03
22,50,3,1.88371682e+01
23,50,3,5.01023037e+03
24,50,3,2.05164779e+02
25,50,3,2.74758165e+02
26,50,3,3.14038071e+02
27,50,3,4.40436125e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,6.89283245e+02
3,50,4,6.43374533e-01
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,3.02984803e+00
8,50,4,2.11325319e+01
9,50,4,5.39801235e+01
10,50,4,1.47724077e-02
11,50,4,0.00000000e+00
12,50,4,1.45104725e+01
13,50,4,1.13015096e+01
14,50,4,5.42161774e-01
15,50,4,6.60775055e+03
16,50,4,1.19330147e+00
17,50,4,5.08449683e+01
18,50,4,1.13877681e+02
19,50,4,2.35722626e+00
20,50,4,1.73495539e+01
21,50,4,2.00000000e+02
22,50,4,1.51576049e+01
23,50,4,5.72415062e+03
24,50,4,2.10901908e+02
25,50,4,2.76505244e+02
26,50,4,3.01205309e+02
27,50,4,4.16477792e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,3.77215343e+02
3,50,5,5.05892938e+05
4,50,5,0.00000000e+00
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,6.91531198e+00
8,50,5,2.08726035e+01
9,50,5,5.28259008e+01
10,50,5,7.39604033e-03
11,50,5,0.00000000e+00
12,50,5,1.41020254e+01
13,50,5,1.43395023e+01
14,50,5,5.10607940e-01
15,50,5,5.97074717e+03
16,50,5,1.24222995e+00
17,50,5,5.07886636e+01
18,50,5,1.07079945e+02
19,50,5,2.69279561e+00
20,50,5,1.87629978e+01
21,50,5,2.00000000e+02
22,50,5,1.41088414e+01
23,50,5,6.01113467e+03
24,50,5,2.07334580e+02
25,50,5,2.79287423e+02
26,50,5,3.06400363e+02
27,50,5,3.63021430e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,4.34440006e+03
3,50,6,1.60737838e+04
4,50,6,0.00000000e+00
5,50,6,0.00000000e+00
6,50,6,4.34473315e+01
7,50,6,5.16689197e+00
8,50,6,2.11495513e+01
9,50,6,5.39209926e+01
10,50,6,1.23160725e-02
11,50,6,0.00000000e+00
12,50,6,1.23414501e+01
13,50,6,2.76213327e+01
14,50,6,3.27195701e-01
15,50,6,5.98488520e+03
16,50,6,1.36640175e+00
17,50,6,5.07863482e+01
18,50,6,1.06040314e+02
19,50,6,2.50611851e+00
20,50,6,1.81465029e+01
21,50,6,1.12218576e+03
22,50,6,1.33946551e+01
23,50,6,6.02636126e+03
24,50,6,2.04255107e+02
25,50,6,2.80170379e+02
26,50,6,2.00000466e+02
27,50,6,4.85515124e+02
28,50,6,4.00000000e+02
1,50,7,0.00000000e+00
2,50,7,4.23701851e+03
3,50,7,1.62406736e-03
4,50,7,0.00000000e+00
5,50,7,0.00000000e+00
6,50,7,4.34473315e+01
7,50,7,3.25537396e+00
8,50,7,2.09912357e+01
9,50,7,5.23947147e+01
10,50,7,0.00000000e+00
11,50,7,0.00000000e+00
12,50,7,1.85820454e+01
13,50,7,1.34979924e+01
14,50,7,2.86254020e-01
15,50,7,6.75230668e+03
16,50,7,1.32611982e+00
17,50,7,5.07919470e+01
18,50,7,1.08978026e+02
19,50,7,2.53350139e+00
20,50,7,1.79315868e+01
21,50,7,1.12218576e+03
22,50,7,1.50635281e+01
23,50,7,5.29982764e+03
24,50,7,2.06267645e+02
25,50,7,2.81395275e+02
26,50,7,3.06691431e+02
27,50,7,4.19148474e+02
28,50,7,4.00000000e+02
1,50,8,0.00000000e+00
2,50,8,2.76760233e+03
3,50,8,5.57033104e+01
4,50,8,0.00000000e+00
5,50,8,0.00000000e+00
6,50,8,4.34473315e+01
7,50,8,1.59194582e+00
8,50,8,2.11432883e+01
9,50,8,5.11867084e+01
10,50,8,7.39604033e-03
11,50,8,1.11543579e-06
12,50,8,1.20519332e+01
13,50,8,2.08799981e+01
14,50,8,2.89982896e-01
15,50,8,6.74272158e+03
16,50,8,1.31495422e+00
17,50,8,5.08005652e+01
18,50,8,1.10201072e+02
19,50,8,2.52214645e+00
20,50,8,1.81517759e+01
21,50,8,2.00000000e+02
22,50,8,1.45339928e+01
23,50,8,6.12584873e+03
24,50,8,2.10106665e+02
25,50,8,2.79090721e+02
26,50,8,2.00001308e+02
27,50,8,4.07754947e+02
28,50,8,4.00000000e+02
1,50,9,0.00000000e+00
2,50,9,4.67045651e+03
3,50,9,4.37653910e+03
4,50,9,0.00000000e+00
5,50,9,0.00000000e+00
6,50,9,4.34473315e+01
7,50,9,2.40978985e+00
8,50,9,2.10914556e+01
9,50,9,5.10802641e+01
10,50,9,1.72361119e-02
11,50,9,0.00000000e+00
12,50,9,9.26743769e+00
13,50,9,6.85335612e+00
14,50,9,3.01351104e-01
15,50,9,6.43642414e+03
16,50,9,1.23902971e+00
17,50,9,5.08068503e+01
18,50,9,1.13196742e+02
19,50,9,2.63255609e+00
20,50,9,1.82185630e+01
21,50,9,1.12218576e+03
22,50,9,1.20312814e+01
23,50,9,5.51987837e+03
24,50,9,2.07386788e+02
25,50,9,2.82746603e+02
26,50,9,3.04770460e+02
27,50,9,5.25834426e+02
28,50,9,4.00000000e+02
1,50,10,0.00000000e+00
2,50,10,1.28634187e+02
3,50,10,2.89025016e-01
4,50,10,0.00000000e+00
5,50,10,0.00000000e+00
6,50,10,4.34473315e+01
7,50,10,3.16618273e+00
8,50,10,2.11749295e+01
9,50,10,5.27725575e+01
10,50,10,0.00000000e+00
11,50,10,0.00000000e+00
12,50,10,1.57100701e+01
13,50,10,2.88256228e+01
14,50,10,3.54681812e-01
15,50,10,6.65343917e+03
16,50,10,1.17069235e+00
17,50,10,5.07921855e+01
18,50,10,1.09370646e+02
19,50,10,2.59951335e+00
20,50,10,1.72351669e+01
21,50,10,2.00000000e+02
22,50,10,1.78082074e+01
23,50,10,5.57264176e+03
24,50,10,2.02940155e+02
25,50,10,2.83678701e+02
26,50,10,2.00001139e+02
27,50,10,4.11042860e+02
28,50,10,4.00000000e+02
1,50,11,0.00000000e+00
2,50,11,1.07072944e+03
3,50,11,3.15111291e-02
4,50,11,0.00000000e+00
5,50,11,0.00000000e+00
6,50,11,4.34473315e+01
7,50,11,1.71775063e+00
8,50,11,2.11134615e+01
9,50,11,5.60674061e+01
10,50,11,1.23160725e-02
11,50,11,1.17989796e-08
12,50,11,1.60803471e+01
13,50,11,1.96304170e+01
14,50,11,6.89487340e-01
15,50,11,6.75455462e+03
16,50,11,1.04750877e+00
17,50,11,5.08122728e+01
18,50,11,1.04681444e+02
19,50,11,2.79173693e+00
20,50,11,1.79338776e+01
21,50,11,1.12218576e+03
22,50,11,1.60443153e+01
23,50,11,6.25186711e+03
24,50,11,2.18526140e+02
25,50,11,2.82818145e+02
26,50,11,2.00000603e+02
27,50,11,3.13698375e+02
28,50,11,4.00000000e+02
1,50,12,0.00000000e+00
2,50,12,6.26145668e+03
3,50,12,7.27751881e+02
4,50,12,0.00000000e+00
5,50,12,0.00000000e+00
6,50,12,4.34473315e+01
7,50,12,2.75054108e+00
8,50,12,2.11083208e+01
9,50,12,5.46490805e+01
10,50,12,1.97194892e-02
11,50,12,0.00000000e+00
12,50,12,1.51080947e+01
13,50,12,2.05772326e+01
14,50,12,3.94590484e-01
15,50,12,6.54015728e+03
16,50,12,1.07496587e+00
17,50,12,5.07930780e+01
18,50,12,9.49745228e+01
19,50,12,2.35101881e+00
20,50,12,1.74876139e+01
21,50,12,1.12218576e+03
22,50,12,1.37634126e+01
23,50,12,6.04640895e+03
24,50,12,2.08621509e+02
25,50,12,2.79001711e+02
26,50,12,3.05057746e+02
27,50,12,3.94048502e+02
28,50,12,4.00000000e+02
1,50,13,0.00000000e+00
2,50,13,1.22709545e+03
3,50,13,3.81727636e+03
4,50,13,0.00000000e+00
5,50,13,0.00000000e+00
6,50,13,4.34473315e+01
7,50,13,5.71406188e+00
8,50,13,2.09951479e+01
9,50,13,5.34317317e+01
10,50,13,7.39604033e-03
11,50,13,0.00000000e+00
12,50,13,1.19431513e+01
13,50,13,2.90769311e+01
14,50,13,4.80121022e-01
15,50,13,6.33084949e+03
16,50,13,1.38458914e+00
17,50,13,5.07988255e+01
18,50,13,1.12747625e+02
19,50,13,2.68911586e+00
20,50,13,1.73560994e+01
21,50,13,1.12218576e+03
22,50,13,1.81719804e+01
23,50,13,6.16297938e+03
24,50,13,2.02556747e+02
25,50,13,2.79602143e+02
26,50,13,3.07469086e+02
27,50,13,3.61799041e+02
28,50,13,4.00000000e+02
1,50,14,0.00000000e+00
2,50,14,2.51102646e+02
3,50,14,6.39060887e+02
4,50,14,0.00000000e+00
5,50,14,0.00000000e+00
6,50,14,4.34473315e+01
7,50,14,6.01690099e-01
8,50,14,2.08848776e+01
9,50,14,5.42655561e+01
10,50,14,1.23209889e-02
11,50,14,0.00000000e+00
12,50,14,1.40979565e+01
13,50,14,2.74853489e+01
14,50,14,9.41012038e-01
15,50,14,6.20197697e+03
16,50,14,1.19946849e+00
17,50,14,5.07888463e+01
18,50,14,1.10934038e+02
19,50,14,2.70298697e+00
20,50,14,1.80560242e+01
21,50,14,2.00000000e+02
22,50,14,1.67136389e+01
23,50,14,5.09093748e+03
24,50,14,2.11986136e+02
25,50,14,2.83180896e+02
26,50,14,2.00007639e+02
27,50,14,4.08106027e+02
28,50,14,4.00000000e+02
1,50,15,0.00000000e+00
2,50,15,5.73306433e+02
3,50,15,1.13883975e-03
4,50,15,0.00000000e+00
5,50,15,0.00000000e+00
6,50,15,4.34473315e+01
7,50,15,5.03317057e+00
8,50,15,2.11314252e+01
9,50,15,5.02234581e+01
10,50,15,1.96899980e-02
11,50,15,2.52813486e-08
12,50,15,1.80034126e+01
13,50,15,3.09495669e+01
14,50,15,3.54540952e-01
15,50,15,6.08124624e+03
16,50,15,1.16351478e+00
17,50,15,5.07872160e+01
18,50,15,8.89591412e+01
19,50,15,2.29981566e+00
20,50,15,1.73987074e+01
21,50,15,2.00000000e+02
22,50,15,1.37738014e+01
23,50,15,5.08165176e+03
24,50,15,2.10521838e+02
25,50,15,2.81507276e+02
26,50,15,3.14556390e+02
27,50,15,3.49811733e+02
28,50,15,4.00000000e+02
1,50,16,0.00000000e+00
2,50,16,8.69618169e+03
3,50,16,3.61474208e+02
4,50,16,0.00000000e+00
5,50,16,0.00000000e+00
6,50,16,4.34473315e+01
7,50,16,1.10615061e-01
8,50,16,2.10928033e+01
9,50,16,5.63623130e+01
10,50,16,9.86467206e-03
11,50,16,0.00000000e+00
12,50,16,1.06031130e+01
13,50,16,1.88093811e+01
14,50,16,4.19498297e-01
15,50,16,4.91409847e+03
16,50,16,1.35551138e+00
17,50,16,5.07957609e+01
18,50,16,9.34458913e+01
19,50,16,2.73055240e+00
20,50,16,1.81325266e+01
21,50,16,1.12218576e+03
22,50,16,1.65800654e+01
23,50,16,5.42752497e+03
24,50,16,2.16780754e+02
25,50,16,2.76828230e+02
26,50,16,2.00004863e+02
27,50,16,3.31931061e+02
28,50,16,4.00000000e+02
1,50,17,0.00000000e+00
2,50,17,8.65621060e+02
3,50,17,5.11014677e-01
4,50,17,0.00000000e+00
5,50,17,0.00000000e+00
6,50,17,4.34473315e+01
7,50,17,1.02660337e+00
8,50,17,2.11620892e+01
9,50,17,5.14366402e+01
10,50,17,0.00000000e+00
11,50,17,0.00000000e+00
12,50,17,1.57632340e+01
13,50,17,2.70534129e+01
14,50,17,2.37312392e-01
15,50,17,6.17488695e+03
16,50,17,1.19805757e+00
17,50,17,5.07978461e+01
18,50,17,1.11029138e+02
19,50,17,2.72657184e+00
20,50,17,1.78512873e+01
21,50,17,1.12218576e+03
22,50,17,1.34914351e+01
23,50,17,4.88292868e+03
24,50,17,2.14150416e+02
25,50,17,2.85354409e+02
26,50,17,3.02146703e+02
27,50,17,6.10348730e+02
28,50,17,4.00000000e+02
1,50,18,0.00000000e+00
2,50,18,7.06631246e+02
3,50,18,5.00249332e-01
4,50,18,0.00000000e+00
5,50,18,0.00000000e+00
6,50,18,4.34473315e+01
7,50,18,1.14130006e+00
8,50,18,2.11319502e+01
9,50,18,5.39255045e+01
10,50,18,0.00000000e+00
11,50,18,0.00000000e+00
12,50,18,1.37227727e+01
13,50,18,1.90860133e+01
14,50,18,2.82903670e-01
15,50,18,6.36997511e+03
16,50,18,1.08003940e+00
17,50,18,5.08022668e+01
18,50,18,1.00824447e+02
19,50,18,2.47174907e+00
20,50,18,1.70876211e+01
21,50,18,2.00000000e+02
22,50,18,1.71159089e+01
23,50,18,5.45329038e+03
24,50,18,2.03913025e+02
25,50,18,2.69608194e+02
26,50,18,2.00006958e+02
27,50,18,5.16507529e+02
28,50,18,4.00000000e+02
1,50,19,0.00000000e+00
2,50,19,1.16921309e+02
3,50,19,4.79845661e+02
4,50,19,0.00000000e+00
5,50,19,0.00000000e+00
6,50,19,4.34473315e+01
7,50,19,7.15460353e-01
8,50,19,2.08751322e+01
9,50,19,5.53829876e+01
10,50,19,0.00000000e+00
11,50,19,0.00000000e+00
12,50,19,1.57723559e+01
13,50,19,1.64814383e+01
14,50,19,2.60370672e-01
15,50,19,6.14289218e+03
16,50,19,5.36269025e-01
17,50,19,5.07928278e+01
18,50,19,1.09981309e+02
19,50,19,2.54243944e+00
20,50,19,1.76251999e+01
21,50,19,1.12218576e+03
22,50,19,1.35490959e+01
23,50,19,5.54844938e+03
24,50,19,2.02226302e+02
25,50,19,2.78471922e+02
26,50,19,3.01366161e+02
27,50,19,4.04678685e+02
28,50,19,4.00000000e+02
1,50,20,0.00000000e+00
2,50,20,3.04980182e+03
3,50,20,6.88268610e-02
4,50,20,0.00000000e+00
5,50,20,0.00000000e+00
6,50,20,4.34473315e+01
7,50,20,1.72448096e+00
8,50,20,2.11009892e+01
9,50,20,5.37014425e+01
10,50,20,9.85728461e-03
11,50,20,0.00000000e+00
12,50,20,1.94496291e+01
13,50,20,2.54533645e+01
14,50,20,3.27701700e-01
15,50,20,6.59188821e+03
16,50,20,1.09494979e+00
17,50,20,5.07978741e+01
18,50,20,1.10986626e+02
19,50,20,2.26406619e+00
20,50,20,1.84826109e+01
