Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,3.21652554e+02
3,50,1,2.77287926e-01
4,50,1,3.01860824e-08
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,1.16536323e+00
8,50,1,2.11748002e+01
9,50,1,5.06828931e+01
10,50,1,2.70933961e-02
11,50,1,0.00000000e+00
12,50,1,1.45512350e+01
13,50,1,2.76910282e+01
14,50,1,2.44365075e-01
15,50,1,6.07289815e+03
16,50,1,1.25066960e+00
17,50,1,5.07857929e+01
18,50,1,1.14769679e+02
19,50,1,2.09216830e+00
20,50,1,1.93444022e+01
21,50,1,2.00000000e+02
22,50,1,1.54780082e+01
23,50,1,6.37516970e+03
24,50,1,2.01784655e+02
25,50,1,3.37434261e+02
26,50,1,2.00019554e+02
27,50,1,1.39536992e+03
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,3.22454036e+03
3,50,2,6.85825557e+02
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,2.59221482e+00
8,50,2,2.11308970e+01
9,50,2,5.72870197e+01
10,50,2,0.00000000e+00
11,50,2,1.81496365e-08
12,50,2,1.67691612e+01
13,50,2,7.32194790e+00
14,50,2,4.80185122e-01
15,50,2,6.62519709e+03
16,50,2,3.23273223e-01
17,50,2,5.07886671e+01
18,50,2,1.06759151e+02
19,50,2,2.49853068e+00
20,50,2,1.74343555e+01
21,50,2,1.12218576e+03
22,50,2,1.59620678e+01
23,50,2,5.05391758e+03
24,50,2,2.13228574e+02
25,50,2,2.89826262e+02
26,50,2,2.00002779e+02
27,50,2,5.05844957e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,2.12202401e+01
3,50,3,1.13151000e-02
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,3.39536662e-01
8,50,3,2.10080831e+01
9,50,3,4.92824406e+01
10,50,3,0.00000000e+00
11,50,3,0.00000000e+00
12,50,3,1.86707279e+01
13,50,3,4.48020522e+01
14,50,3,2.01924822e-01
15,50,3,6.31046988e+03
16,50,3,1.22513272e+00
17,50,3,5.07882077e+01
18,50,3,1.17322116e+02
19,50,3,2.35929858e+00
20,50,3,1.86301211e+01
21,50,3,1.12218576e+03
22,50,3,1.51210785e+01
23,50,3,6.29231839e+03
24,50,3,2.03002929e+02
25,50,3,2.80775338e+02
26,50,3,2.00008644e+02
27,50,3,4.57183055e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,2.64254780e+02
3,50,4,2.06963519e-01
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,2.33479570e+00
8,50,4,2.10554838e+01
9,50,4,5.27061113e+01
10,50,4,0.00000000e+00
11,50,4,0.00000000e+00
12,50,4,8.95705653e+00
13,50,4,1.50100244e+01
14,50,4,1.78658873e-01
15,50,4,6.09318206e+03
16,50,4,1.54319771e+00
17,50,4,5.08148466e+01
18,50,4,1.11025189e+02
19,50,4,2.68012992e+00
20,50,4,1.88711485e+01
21,50,4,2.00000000e+02
22,50,4,1.72556717e+01
23,50,4,6.08536494e+03
24,50,4,2.05380964e+02
25,50,4,2.75352297e+02
26,50,4,2.00002682e+02
27,50,4,3.72172450e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,1.09952117e+03
3,50,5,3.12123140e+03
4,50,5,0.00000000e+00
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,3.43613541e+00
8,50,5,2.11236569e+01
9,50,5,5.31217376e+01
10,50,5,0.00000000e+00
11,50,5,0.00000000e+00
12,50,5,1.92827187e+01
13,50,5,2.11335217e+01
14,50,5,2.68997050e-01
15,50,5,6.67706203e+03
16,50,5,3.23250433e-01
17,50,5,5.07862190e+01
18,50,5,1.11623953e+02
19,50,5,2.56572223e+00
20,50,5,1.83606649e+01
21,50,5,1.12218576e+03
22,50,5,1.65816198e+01
23,50,5,5.99448346e+03
24,50,5,2.17683733e+02
25,50,5,2.78021482e+02
26,50,5,2.00000136e+02
27,50,5,3.89145841e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,3.07513719e+03
3,50,6,9.48915574e-02
4,50,6,1.61200029e-07
5,50,6,0.00000000e+00
6,50,6,4.34473315e+01
7,50,6,3.59836285e-01
8,50,6,2.11354887e+01
9,50,6,5.45399914e+01
10,50,6,1.23209889e-02
11,50,6,0.00000000e+00
12,50,6,2.09874869e+01
13,50,6,3.59050276e+01
14,50,6,3.90959101e-01
15,50,6,6.81934444e+03
16,50,6,1.46881306e+00
17,50,6,5.07863523e+01
18,50,6,1.18225153e+02
19,50,6,2.65376646e+00
20,50,6,1.87394276e+01
21,50,6,1.12218576e+03
22,50,6,1.30909868e+01
23,50,6,6.73625555e+03
24,50,6,2.00423354e+02
25,50,6,3.54554850e+02
26,50,6,2.00040222e+02
27,50,6,1.56904011e+03
28,50,6,4.00000000e+02
1,50,7,0.00000000e+00
2,50,7,1.64984527e+03
3,50,7,5.38516798e+04
4,50,7,0.00000000e+00
5,50,7,0.00000000e+00
6,50,7,4.34473315e+01
7,50,7,2.86809092e+00
8,50,7,2.10008324e+01
9,50,7,5.08431447e+01
10,50,7,1.72410209e-02
11,50,7,0.00000000e+00
12,50,7,1.06280671e+01
13,50,7,1.65300212e+01
14,50,7,5.49254270e-01
15,50,7,6.70202799e+03
16,50,7,7.58070575e-01
17,50,7,5.07968595e+01
18,50,7,9.51432140e+01
19,50,7,2.69027498e+00
20,50,7,1.71347087e+01
21,50,7,1.12218576e+03
22,50,7,1.58591789e+01
23,50,7,5.54639028e+03
24,50,7,2.15940330e+02
25,50,7,2.75772338e+02
26,50,7,2.00003677e+02
27,50,7,4.50066436e+02
28,50,7,4.00000000e+02
1,50,8,0.00000000e+00
2,50,8,9.87349503e+03
3,50,8,1.32100440e+04
4,50,8,0.00000000e+00
5,50,8,0.00000000e+00
6,50,8,4.34473315e+01
7,50,8,2.52600844e+00
8,50,8,2.10840614e+01
9,50,8,5.75387300e+01
10,50,8,9.86467206e-03
11,50,8,4.25371233e-06
12,50,8,1.65597744e+01
13,50,8,1.28652600e+01
14,50,8,2.03375159e+00
15,50,8,6.07215622e+03
16,50,8,1.05245350e+00
17,50,8,5.08228420e+01
18,50,8,9.48376352e+01
19,50,8,2.78308776e+00
20,50,8,1.66898979e+01
21,50,8,2.00000000e+02
22,50,8,2.67626855e+01
23,50,8,5.76085971e+03
24,50,8,2.24930079e+02
25,50,8,2.82825733e+02
26,50,8,2.00004704e+02
27,50,8,4.87484819e+02
28,50,8,4.00000000e+02
1,50,9,0.00000000e+00
2,50,9,5.25577311e+02
3,50,9,2.64222886e+04
4,50,9,0.00000000e+00
5,50,9,0.00000000e+00
6,50,9,4.34473315e+01
7,50,9,2.94240116e+00
8,50,9,2.10719808e+01
9,50,9,5.47466617e+01
10,50,9,0.00000000e+00
11,50,9,0.00000000e+00
12,50,9,1.94105873e+01
13,50,9,1.06121375e+01
14,50,9,1.16146263e+00
15,50,9,7.21836520e+03
16,50,9,9.81272677e-01
17,50,9,5.07937580e+01
18,50,9,1.05962370e+02
19,50,9,2.59954830e+00
20,50,9,1.82597770e+01
21,50,9,1.12218576e+03
22,50,9,1.72366115e+01
23,50,9,6.02874307e+03
24,50,9,2.04648633e+02
25,50,9,2.75384409e+02
26,50,9,2.00003128e+02
27,50,9,3.53688538e+02
28,50,9,4.00000000e+02
1,50,10,0.00000000e+00
2,50,10,6.50116701e+02
3,50,10,9.73911568e+03
4,50,10,0.00000000e+00
5,50,10,0.00000000e+00
6,50,10,4.34473315e+01
7,50,10,3.25209059e+00
8,50,10,2.06568482e+01
9,50,10,5.39575536e+01
10,50,10,0.00000000e+00
11,50,10,2.59905613e-07
12,50,10,1.56786070e+01
13,50,10,2.54626182e+01
14,50,10,9.72189987e-01
15,50,10,6.36473156e+03
16,50,10,1.25359044e+00
17,50,10,5.07886706e+01
18,50,10,1.12300132e+02
19,50,10,2.49977897e+00
20,50,10,1.70606812e+01
21,50,10,1.12218576e+03
22,50,10,1.74905710e+01
23,50,10,5.70427125e+03
24,50,10,2.18130052e+02
25,50,10,2.79199120e+02
26,50,10,3.16023830e+02
27,50,10,4.64012201e+02
28,50,10,4.00000000e+02
1,50,11,0.00000000e+00
2,50,11,2.91885612e+02
3,50,11,8.90838427e-01
4,50,11,0.00000000e+00
5,50,11,0.00000000e+00
6,50,11,4.34473315e+01
