Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,8.12015547e+02
3,50,1,4.94630726e+01
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,2.46322290e-01
8,50,1,2.11460107e+01
9,50,1,5.08199964e+01
10,50,1,2.21267334e-02
11,50,1,5.26351725e-07
12,50,1,1.39718700e+01
13,50,1,1.05729606e+01
14,50,1,1.15477217e+00
15,50,1,6.75318987e+03
16,50,1,1.08713502e+00
17,50,1,5.08236777e+01
18,50,1,9.97753092e+01
19,50,1,2.78077021e+00
20,50,1,1.78173239e+01
21,50,1,1.12218576e+03
22,50,1,1.56005757e+01
23,50,1,4.92019955e+03
24,50,1,2.12870543e+02
25,50,1,2.83575977e+02
26,50,1,2.00002227e+02
27,50,1,4.15977798e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,8.84366984e+02
3,50,2,1.87243040e+02
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,2.84978029e+00
8,50,2,2.11156072e+01
9,50,2,5.44966494e+01
10,50,2,2.45732941e-02
11,50,2,0.00000000e+00
12,50,2,1.60003579e+01
13,50,2,2.12296020e+01
14,50,2,5.30789644e-01
15,50,2,5.91805072e+03
16,50,2,1.58253893e+00
17,50,2,5.07916448e+01
18,50,2,1.20218259e+02
19,50,2,2.76758885e+00
20,50,2,1.80801121e+01
21,50,2,1.12218576e+03
22,50,2,1.38734841e+01
23,50,2,5.86478430e+03
24,50,2,2.15705774e+02
25,50,2,2.76168948e+02
26,50,2,3.07320747e+02
27,50,2,4.15369782e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,3.52511771e+03
3,50,3,1.22212898e+02
4,50,3,1.90274869e-07
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,4.34974135e+00
8,50,3,2.09972871e+01
9,50,3,4.54220374e+01
10,50,3,9.86467206e-03
11,50,3,3.48312739e-08
12,50,3,1.75106181e+01
13,50,3,2.45711023e+01
14,50,3,3.51987880e-01
15,50,3,6.95986911e+03
16,50,3,8.61374660e-01
17,50,3,5.07870136e+01
18,50,3,1.15420414e+02
19,50,3,2.67159921e+00
20,50,3,1.79351876e+01
21,50,3,1.12218576e+03
22,50,3,1.38666095e+01
23,50,3,5.07591902e+03
24,50,3,2.04763265e+02
25,50,3,2.65883885e+02
26,50,3,3.04341954e+02
27,50,3,4.91212960e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,1.01201423e+01
3,50,4,6.15119201e+03
4,50,4,1.01021579e-08
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,3.81356592e+00
8,50,4,2.08869184e+01
9,50,4,5.17368311e+01
10,50,4,9.86467206e-03
11,50,4,0.00000000e+00
12,50,4,1.71006916e+01
13,50,4,2.26839873e+01
14,50,4,3.19743145e-01
15,50,4,6.48237611e+03
16,50,4,1.31962588e+00
17,50,4,5.08045483e+01
18,50,4,1.05951946e+02
19,50,4,2.60729505e+00
20,50,4,1.92210892e+01
21,50,4,2.00000000e+02
22,50,4,1.23426252e+01
23,50,4,5.64371424e+03
24,50,4,2.14545699e+02
25,50,4,2.70679876e+02
26,50,4,2.00000589e+02
27,50,4,4.39468487e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,2.26963534e+03
3,50,5,1.06306184e-03
4,50,5,0.00000000e+00
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,3.26921749e+00
8,50,5,2.08445480e+01
9,50,5,5.14597036e+01
10,50,5,9.85728461e-03
11,50,5,3.56911912e-07
12,50,5,9.77353115e+00
13,50,5,1.46461319e+01
14,50,5,1.31528559e+00
15,50,5,6.84277284e+03
16,50,5,1.29122252e+00
17,50,5,5.07889855e+01
18,50,5,1.03995781e+02
19,50,5,2.41746653e+00
20,50,5,1.81870227e+01
21,50,5,1.12218576e+03
22,50,5,1.40313671e+01
23,50,5,5.51999613e+03
24,50,5,2.01747961e+02
25,50,5,2.69874842e+02
26,50,5,3.07535274e+02
27,50,5,3.59069288e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,1.29522318e+03
3,50,6,5.15821464e+02
4,50,6,0.00000000e+00
5,50,6,0.00000000e+00
6,50,6,4.34473315e+01
7,50,6,1.47004334e+00
8,50,6,2.11047976e+01
9,50,6,5.72689088e+01
10,50,6,0.00000000e+00
11,50,6,0.00000000e+00
12,50,6,1.01977824e+01
13,50,6,1.40864863e+01
14,50,6,3.27741584e-01
15,50,6,6.14561955e+03
16,50,6,1.38529418e+00
17,50,6,5.08007089e+01
18,50,6,1.06379062e+02
