Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,4.77776761e+02
3,50,1,8.31017107e+03
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,3.08003170e+00
8,50,1,2.08435183e+01
9,50,1,5.53854517e+01
10,50,1,9.85728461e-03
11,50,1,0.00000000e+00
12,50,1,1.13380798e+01
13,50,1,1.35630475e+01
14,50,1,3.17285596e-01
15,50,1,5.49096934e+03
16,50,1,2.96740759e-01
17,50,1,5.08077741e+01
18,50,1,1.12110477e+02
19,50,1,2.47496933e+00
20,50,1,1.78882337e+01
21,50,1,1.12218576e+03
22,50,1,1.59955092e+01
23,50,1,5.68061173e+03
24,50,1,2.33810154e+02
25,50,1,2.86587842e+02
26,50,1,3.02529091e+02
27,50,1,4.49317528e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,4.80215162e+02
3,50,2,5.40481508e+01
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,1.43474434e+00
8,50,2,2.07951126e+01
9,50,2,5.49953145e+01
10,50,2,1.47724077e-02
11,50,2,0.00000000e+00
12,50,2,1.15018389e+01
13,50,2,1.59419418e+01
14,50,2,2.31584579e-01
15,50,2,6.72488610e+03
16,50,2,9.73978698e-01
17,50,2,5.07961708e+01
18,50,2,9.76840971e+01
19,50,2,2.87783017e+00
20,50,2,1.74661003e+01
21,50,2,1.12218576e+03
22,50,2,1.31850269e+01
23,50,2,6.22658292e+03
24,50,2,2.12189330e+02
25,50,2,2.78833104e+02
26,50,2,2.00003311e+02
27,50,2,4.02139522e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,6.66952171e+02
3,50,3,2.20369451e+01
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,3.04522928e+00
8,50,3,2.11369555e+01
9,50,3,5.09780445e+01
10,50,3,0.00000000e+00
11,50,3,0.00000000e+00
12,50,3,1.74690630e+01
13,50,3,1.78076889e+01
14,50,3,5.01254766e-01
15,50,3,6.94196767e+03
16,50,3,1.40436999e+00
17,50,3,5.08070505e+01
18,50,3,1.09469658e+02
19,50,3,2.57803167e+00
20,50,3,1.76807671e+01
21,50,3,1.12218576e+03
22,50,3,1.72478729e+01
23,50,3,5.56639182e+03
24,50,3,2.17111163e+02
25,50,3,2.75632711e+02
26,50,3,3.03370188e+02
27,50,3,3.37693621e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,6.56740761e+02
3,50,4,5.78782977e-01
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,3.23917795e+00
8,50,4,2.11373050e+01
9,50,4,5.13064284e+01
10,50,4,1.23209889e-02
11,50,4,0.00000000e+00
12,50,4,1.55582252e+01
13,50,4,3.10216198e+01
14,50,4,3.27261117e-01
15,50,4,6.43284487e+03
16,50,4,1.18055212e+00
17,50,4,5.07992222e+01
18,50,4,1.11813555e+02
19,50,4,2.60481247e+00
20,50,4,1.82078504e+01
21,50,4,1.12218576e+03
22,50,4,1.49243598e+01
23,50,4,5.70281011e+03
24,50,4,2.10658078e+02
25,50,4,2.67350625e+02
26,50,4,3.07496544e+02
27,50,4,7.41836271e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,1.83636792e+03
3,50,5,8.03343733e+01
4,50,5,0.00000000e+00
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,1.06944765e+00
8,50,5,2.11092012e+01
9,50,5,5.01827211e+01
10,50,5,0.00000000e+00
11,50,5,0.00000000e+00
12,50,5,1.45080037e+01
13,50,5,3.46423424e+01
14,50,5,3.21238437e-01
15,50,5,6.74975787e+03
16,50,5,1.48060591e+00
17,50,5,5.07910306e+01
18,50,5,1.09691123e+02
19,50,5,2.37273618e+00
20,50,5,1.71965745e+01
21,50,5,1.12218576e+03
22,50,5,1.63833174e+01
23,50,5,5.10640818e+03
24,50,5,2.16483984e+02
25,50,5,2.73012886e+02
26,50,5,2.00000892e+02
27,50,5,3.54970994e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,8.94742649e+03
3,50,6,1.85405764e+03
4,50,6,0.00000000e+00
5,50,6,0.00000000e+00
6,50,6,4.34473315e+01
7,50,6,4.68562368e-01
8,50,6,2.09346188e+01
9,50,6,4.70908751e+01
10,50,6,1.23209889e-02
11,50,6,0.00000000e+00
12,50,6,1.36827289e+01
13,50,6,1.53822613e+01
14,50,6,2.70280600e-01
15,50,6,6.14764890e+03
16,50,6,1.40108851e+00
17,50,6,5.07895470e+01
18,50,6,1.01266523e+02
19,50,6,2.71870586e+00
20,50,6,1.84434884e+01
21,50,6,1.12218576e+03
22,50,6,1.63677045e+01
23,50,6,5.42829518e+03
24,50,6,2.05244450e+02
25,50,6,2.76462504e+02
26,50,6,2.00002638e+02
27,50,6,3.56852181e+02
28,50,6,4.00000000e+02
1,50,7,0.00000000e+00
2,50,7,2.69329864e+03
3,50,7,1.09472472e-03
4,50,7,0.00000000e+00
5,50,7,0.00000000e+00
6,50,7,4.34473315e+01
7,50,7,4.31432366e+00
8,50,7,2.10043923e+01
9,50,7,5.13584718e+01
10,50,7,7.39604033e-03
11,50,7,0.00000000e+00
12,50,7,1.35326960e+01
13,50,7,1.02891468e+01
14,50,7,4.52581207e-01
15,50,7,6.61496405e+03
16,50,7,1.48833098e+00
17,50,7,5.08153916e+01
18,50,7,1.06061025e+02
19,50,7,2.67733684e+00
20,50,7,1.69783941e+01
21,50,7,1.12218576e+03
22,50,7,1.40063989e+01
