Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,3.19899866e+03
3,50,1,1.08110634e+01
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,1.79551503e+00
8,50,1,2.09714943e+01
9,50,1,5.34361848e+01
10,50,1,1.23209889e-02
11,50,1,0.00000000e+00
12,50,1,1.30845263e+01
13,50,1,3.86077694e+01
14,50,1,2.03819663e-01
15,50,1,6.71247096e+03
16,50,1,1.60190613e+00
17,50,1,5.08045688e+01
18,50,1,1.00942603e+02
19,50,1,2.68312360e+00
20,50,1,1.83966312e+01
21,50,1,2.00000000e+02
22,50,1,1.39197816e+01
23,50,1,6.26235676e+03
24,50,1,2.05455931e+02
25,50,1,2.78980774e+02
26,50,1,2.00001044e+02
27,50,1,3.18085456e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,7.25099864e+02
3,50,2,1.61132416e+02
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,1.58422863e-02
8,50,2,2.11604005e+01
9,50,2,5.08548031e+01
10,50,2,7.39604033e-03
11,50,2,0.00000000e+00
12,50,2,1.00334144e+01
13,50,2,2.86521488e+01
14,50,2,2.81563465e-01
15,50,2,5.86794192e+03
16,50,2,1.25887375e+00
17,50,2,5.07983788e+01
18,50,2,1.04866372e+02
19,50,2,2.59640758e+00
20,50,2,1.82079661e+01
21,50,2,1.12218576e+03
22,50,2,1.67524993e+01
23,50,2,6.23740763e+03
24,50,2,2.09258053e+02
25,50,2,2.85596649e+02
26,50,2,3.09770208e+02
27,50,2,3.14877999e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,9.39955912e+02
3,50,3,8.88160117e+02
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,1.11764417e+00
8,50,3,2.08240506e+01
9,50,3,5.43372257e+01
10,50,3,1.72361119e-02
11,50,3,0.00000000e+00
12,50,3,1.65765012e+01
13,50,3,2.20806083e+01
14,50,3,3.15627261e-01
15,50,3,5.84407498e+03
16,50,3,1.82366145e+00
17,50,3,5.08149286e+01
18,50,3,9.66996492e+01
19,50,3,2.74663508e+00
20,50,3,1.77497132e+01
21,50,3,2.00000000e+02
22,50,3,1.35009375e+01
23,50,3,5.23019185e+03
24,50,3,2.16198343e+02
25,50,3,2.83221739e+02
26,50,3,3.02469573e+02
27,50,3,4.51984118e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,1.16544618e+03
3,50,4,9.55288698e+00
4,50,4,1.16205859e-08
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,4.69010537e+00
8,50,4,2.10841672e+01
9,50,4,5.12266095e+01
10,50,4,3.19987225e-02
11,50,4,0.00000000e+00
12,50,4,1.69950646e+01
13,50,4,1.57860694e+01
14,50,4,3.98359579e-01
15,50,4,6.72504728e+03
16,50,4,1.21880562e+00
17,50,4,5.07957276e+01
18,50,4,1.07294903e+02
19,50,4,2.72763943e+00
20,50,4,1.80213852e+01
21,50,4,1.12218576e+03
22,50,4,1.32943167e+01
23,50,4,5.43727429e+03
24,50,4,2.04480412e+02
25,50,4,2.72866200e+02
26,50,4,3.09325157e+02
27,50,4,4.32710893e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,5.41438997e+02
3,50,5,5.53164477e+05
4,50,5,0.00000000e+00
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,8.05263382e-01
8,50,5,2.09875850e+01
9,50,5,4.99631634e+01
10,50,5,1.72361119e-02
11,50,5,0.00000000e+00
12,50,5,1.48714744e+01
13,50,5,2.29043766e+01
14,50,5,4.22814118e-01
15,50,5,6.66134476e+03
16,50,5,1.31393154e+00
17,50,5,5.07999629e+01
18,50,5,1.07823406e+02
19,50,5,2.85221100e+00
20,50,5,1.86002869e+01
21,50,5,1.12218576e+03
22,50,5,1.27691511e+01
23,50,5,4.46698255e+03
