Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,2.62246001e+03
3,50,1,3.10435816e+01
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,4.06625369e+00
8,50,1,2.11607305e+01
9,50,1,5.43465495e+01
10,50,1,9.86467206e-03
11,50,1,0.00000000e+00
12,50,1,1.62860533e+01
13,50,1,2.89562557e+01
14,50,1,3.07904387e-01
15,50,1,5.94276167e+03
16,50,1,1.25429508e+00
17,50,1,5.07863793e+01
18,50,1,9.51038693e+01
19,50,1,2.64002256e+00
20,50,1,1.83802157e+01
21,50,1,1.12218576e+03
22,50,1,1.44809870e+01
23,50,1,5.36896300e+03
24,50,1,2.12151656e+02
25,50,1,2.72814814e+02
26,50,1,2.00001401e+02
27,50,1,4.14622159e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,1.85840566e+02
3,50,2,3.39034616e+03
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,3.72400655e+00
8,50,2,2.11097927e+01
9,50,2,5.14472529e+01
10,50,2,1.23160725e-02
11,50,2,0.00000000e+00
12,50,2,1.33389921e+01
13,50,2,1.53343486e+01
14,50,2,1.12942556e+00
15,50,2,6.34733966e+03
16,50,2,1.47675282e+00
17,50,2,5.07863259e+01
18,50,2,1.04982197e+02
19,50,2,2.55736708e+00
20,50,2,1.76736534e+01
21,50,2,1.12218576e+03
22,50,2,1.76461137e+01
23,50,2,5.63335022e+03
24,50,2,2.04774970e+02
25,50,2,2.83158099e+02
26,50,2,2.00000846e+02
27,50,2,4.53116591e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,4.58254741e+03
3,50,3,2.80070858e+02
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,1.61253693e+00
8,50,3,2.10865056e+01
9,50,3,5.21776438e+01
10,50,3,0.00000000e+00
11,50,3,0.00000000e+00
12,50,3,2.04684960e+01
13,50,3,1.59048311e+01
14,50,3,2.36868067e-01
15,50,3,6.55950893e+03
16,50,3,1.31170515e+00
17,50,3,5.07860158e+01
18,50,3,1.06896819e+02
19,50,3,2.45229788e+00
20,50,3,1.64476355e+01
21,50,3,1.12218576e+03
22,50,3,1.46979084e+01
23,50,3,6.78771133e+03
24,50,3,2.09337121e+02
25,50,3,2.82559827e+02
26,50,3,2.00002214e+02
27,50,3,4.19688109e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,3.50408008e+02
3,50,4,4.59938867e+03
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,6.67971534e+00
8,50,4,2.09993636e+01
9,50,4,5.20956511e+01
10,50,4,1.23160725e-02
11,50,4,0.00000000e+00
12,50,4,1.59627778e+01
13,50,4,2.43878393e+01
14,50,4,2.93381379e-01
15,50,4,5.91281087e+03
16,50,4,1.50219486e+00
17,50,4,5.07859621e+01
18,50,4,1.02132029e+02
19,50,4,2.59579079e+00
20,50,4,1.83737764e+01
21,50,4,2.00000000e+02
22,50,4,1.58224476e+01
23,50,4,6.08398294e+03
24,50,4,2.28739718e+02
25,50,4,2.87111660e+02
26,50,4,3.03560898e+02
27,50,4,3.86068577e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,8.85591369e+02
3,50,5,2.30634816e+04
4,50,5,0.00000000e+00
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,1.06536166e+00
8,50,5,2.07538254e+01
9,50,5,5.40864102e+01
10,50,5,0.00000000e+00
11,50,5,4.94033365e-08
12,50,5,1.18289224e+01
13,50,5,9.88787316e+00
14,50,5,2.76341713e-01
15,50,5,6.52508591e+03
16,50,5,1.55728175e+00
17,50,5,5.07934753e+01
18,50,5,1.05713602e+02
19,50,5,2.73856238e+00
20,50,5,1.75802964e+01
21,50,5,1.12218576e+03
22,50,5,1.57486147e+01
23,50,5,5.45835548e+03
24,50,5,2.15183324e+02
25,50,5,2.82407043e+02
26,50,5,2.00002972e+02
27,50,5,4.17796563e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,7.28190873e+02
3,50,6,1.07887413e+00
4,50,6,0.00000000e+00
5,50,6,0.00000000e+00
6,50,6,4.34473315e+01
7,50,6,4.69302057e-01
8,50,6,2.11124150e+01
9,50,6,5.46044016e+01
10,50,6,1.47797768e-02
11,50,6,1.01144124e-08
12,50,6,1.84633275e+01
