Function,Dimension,Run,Error,Evals,Time
1,10,1,2.10926e-15,3250,0.285
2,10,1,14323.4,27730,2.19
3,10,1,2.68791e+06,16580,1.306
4,10,1,20271.7,14480,1.156
5,10,1,0.00144248,27730,2.004
6,10,1,9.81242,8570,0.56
7,10,1,47.72,27730,1.889
8,10,1,20.4667,13930,0.973
9,10,1,7.31186,27730,2.583
10,10,1,0.404301,5300,0.315
11,10,1,11.9395,4530,0.329
12,10,1,75.6163,5690,0.367
13,10,1,58.2913,7910,0.482
14,10,1,1857.21,6890,0.379
15,10,1,1188.41,11880,0.746
16,10,1,0.0995258,9550,0.684
17,10,1,36.863,20900,1.394
18,10,1,39.9497,27730,1.955
19,10,1,0.896914,13890,0.987
20,10,1,4.21303,5140,0.283
21,10,1,400.194,2960,0.21
22,10,1,1795.18,14340,1.022
23,10,1,1814.59,27730,1.942
24,10,1,219.318,18950,1.664
25,10,1,226.238,27730,2.535
26,10,1,401.605,11890,1.113
27,10,1,400,4980,0.433
28,10,1,713.312,5700,0.385
1,10,2,3.08525e-13,10710,0.601
2,10,2,3685.24,9690,0.656
3,10,2,2.3703e+07,11240,0.664
4,10,2,38.1962,16600,0.984
5,10,2,2.38395,27730,1.622
6,10,2,0.483048,9550,0.605
7,10,2,21.9892,11670,0.653
8,10,2,20.5879,11180,0.647
9,10,2,5.39448,14460,1.211
10,10,2,0.192253,27730,1.511
11,10,2,82.581,19580,0.98
12,10,2,32.8336,22320,1.11
13,10,2,67.155,7720,0.363
14,10,2,824.741,11810,0.54
15,10,2,771.776,14920,0.692
16,10,2,2.23825,7590,0.403
17,10,2,40.5423,16650,0.769
18,10,2,30.6803,7550,0.349
19,10,2,1.72264,12980,0.622
20,10,2,3.91059,12890,0.683
21,10,2,400.194,7310,0.362
22,10,2,2011.78,9460,0.478
23,10,2,1415.79,10670,0.54
24,10,2,219.394,24840,1.82
25,10,2,207.79,27730,2.018
26,10,2,400.544,14120,1.056
27,10,2,400,17960,1.298
28,10,2,539.838,27730,1.414
1,10,3,4262.61,450,0.02
2,10,3,1.70424e+07,450,0.02
3,10,3,6.0775e+09,870,0.042
4,10,3,17236.6,3480,0.166
5,10,3,2391.73,630,0.029
6,10,3,224.287,420,0.019
7,10,3,209.322,710,0.034
8,10,3,20.5153,5460,0.267
9,10,3,10.4348,4780,0.339
10,10,3,210.721,390,0.02
11,10,3,156.631,400,0.018
12,10,3,95.5788,900,0.043
13,10,3,139.99,4210,0.215
14,10,3,1926.39,4280,0.216
15,10,3,2100.91,4480,0.219
16,10,3,2.03212,4360,0.246
17,10,3,115.867,1250,0.06
18,10,3,139.222,350,0.016
19,10,3,42.5641,360,0.016
20,10,3,5,200,0.009
21,10,3,509.108,280,0.013
22,10,3,2238.16,5210,0.267
23,10,3,2313.5,4530,0.237
24,10,3,234.209,4850,0.365
25,10,3,235.654,4680,0.354
26,10,3,223.449,4470,0.344
27,10,3,619.069,340,0.024
28,10,3,993.399,400,0.023
1,10,4,3.45709e-16,2780,0.128
2,10,4,20167.7,27730,1.319
3,10,4,1.85821e-10,20810,0.999
4,10,4,2.66967e-15,7780,0.372
5,10,4,0.000345083,27730,1.362
6,10,4,9.81242,12820,0.631
7,10,4,7.6632,3150,0.152
8,10,4,20.5834,5320,0.276
9,10,4,4.07801,19360,1.334
10,10,4,0.0492766,6040,0.284
11,10,4,39.7982,4020,0.189
12,10,4,27.0134,3560,0.17
13,10,4,67.8975,2880,0.138
14,10,4,2028.13,6800,0.327
15,10,4,1872.49,5640,0.264
16,10,4,2.16948,4890,0.26
17,10,4,68.4167,2010,0.088
18,10,4,60.6819,5390,0.247
19,10,4,1.8867,18720,0.884
20,10,4,4.72896,360,0.017
21,10,4,400.194,3030,0.161
22,10,4,2000.91,6950,0.367
23,10,4,2310.12,6440,0.354
24,10,4,211.529,26740,1.899
25,10,4,214.533,19370,1.347
26,10,4,400.222,9470,0.664
27,10,4,400,4310,0.306
28,10,4,626.841,5290,0.261
1,10,5,859.409,1910,0.087
2,10,5,3.95294e+07,1000,0.046
3,10,5,1.59486e+10,500,0.023
4,10,5,9258.16,910,0.041
5,10,5,1102.29,540,0.023
6,10,5,95.8815,1910,0.085
7,10,5,160.037,590,0.026
8,10,5,20.5921,4540,0.222
9,10,5,8.71144,4040,0.306
10,10,5,145.388,1380,0.065
11,10,5,83.759,1920,0.09
12,10,5,87.6538,1580,0.075
13,10,5,70.9566,1880,0.087
14,10,5,1939.07,5800,0.281
15,10,5,1380.27,4870,0.247
16,10,5,1.90601,4260,0.22
17,10,5,63.7437,3030,0.136
18,10,5,52.5151,2660,0.122
19,10,5,88.3547,2800,0.134
20,10,5,4.85588,500,0.022
21,10,5,400.194,27730,1.342
22,10,5,1891.44,5430,0.271
23,10,5,2097.84,4610,0.244
24,10,5,237.372,4290,0.324
25,10,5,232.964,730,0.054
26,10,5,206.308,4770,0.363
27,10,5,400.165,10990,0.821
28,10,5,1002.78,470,0.024
1,10,6,3.31919e-14,4860,0.225
2,10,6,172802,9090,0.426
3,10,6,8.84782e+07,11450,0.523
4,10,6,31632.2,730,0.033
5,10,6,0.000355207,16860,0.819
6,10,6,9.81242,19360,0.924
7,10,6,90.5178,8040,0.379
8,10,6,20.6003,4360,0.22
9,10,6,7.91688,27730,1.858
10,10,6,0.241562,10600,0.522
11,10,6,81.5863,8920,0.446
12,10,6,43.7781,6840,0.333
13,10,6,83.5509,4630,0.233
14,10,6,1920.52,3850,0.19
15,10,6,2125.96,4260,0.234
16,10,6,2.17029,3470,0.18
17,10,6,96.729,1580,0.07
18,10,6,77.6165,1210,0.055
19,10,6,3.73383,19100,0.893
20,10,6,5,200,0.009
21,10,6,400.194,5370,0.26
22,10,6,2486.34,4260,0.214
23,10,6,2293.28,4160,0.209
24,10,6,224.697,27730,1.944
25,10,6,235.071,1610,0.116
26,10,6,403.77,21350,1.568
27,10,6,400,7420,0.539
28,10,6,948.649,8650,0.444
1,10,7,7.38681e-15,3400,0.156
2,10,7,14848.9,27730,1.252
3,10,7,1.13666e+06,5530,0.259
4,10,7,4.38504e-15,17800,0.81
5,10,7,3.55241e-05,27730,1.232
6,10,7,9.81242,27730,1.265
7,10,7,40.5951,26300,1.214
8,10,7,20.5087,25080,1.154
9,10,7,7.27141,11580,0.76
10,10,7,0.088691,7680,0.36
11,10,7,7.95967,6970,0.328
12,10,7,18.9042,6830,0.326
13,10,7,78.7576,3960,0.189
14,10,7,834.793,5380,0.259
15,10,7,878.698,5140,0.254
16,10,7,1.21382,12610,0.65
17,10,7,31.7638,11510,0.527
18,10,7,49.7821,13070,0.606
19,10,7,3.18852,27730,1.241
20,10,7,4.1545,27730,1.242
21,10,7,400.194,3950,0.188
22,10,7,2315.68,23240,1.119
23,10,7,1819.55,16980,0.835
24,10,7,222.101,27730,1.944
25,10,7,212.634,27730,1.932
26,10,7,409.196,9830,0.71
27,10,7,400,5410,0.382
28,10,7,743.275,6030,0.304
1,10,8,8.27641e-15,3680,0.169
2,10,8,2.09403e+07,1480,0.07
3,10,8,6.32996e+09,630,0.028
4,10,8,25940.5,550,0.024
5,10,8,1767.67,650,0.029
6,10,8,5.31979,5020,0.229
7,10,8,165.512,430,0.02
8,10,8,20.5979,12770,0.629
9,10,8,9.64995,1330,0.097
10,10,8,272.888,760,0.04
11,10,8,89.5309,440,0.021
12,10,8,48.3565,2870,0.141
13,10,8,111.481,510,0.025
14,10,8,1611.94,10310,0.488
15,10,8,1743.43,12840,0.624
16,10,8,1.25496,12240,0.653
17,10,8,62.7855,3120,0.148
18,10,8,100.426,530,0.024
19,10,8,4.93456,3930,0.197
20,10,8,4.56783,1320,0.061
21,10,8,400.194,3070,0.146
22,10,8,1964.8,11060,0.597
23,10,8,2336.28,11170,0.606
24,10,8,229.784,2400,0.188
25,10,8,229.805,860,0.068
26,10,8,212.638,9070,0.743
27,10,8,400,6860,0.507
28,10,8,623.81,12260,0.621
1,10,9,6.13035e-05,27730,1.291
2,10,9,1.94624e+07,3660,0.164
3,10,9,1.67007e+09,2680,0.128
4,10,9,44049.3,6000,0.283
5,10,9,1101.33,680,0.031
6,10,9,86.9834,8190,0.384
7,10,9,33.46,3240,0.146
8,10,9,20.6513,6710,0.312
9,10,9,10.4125,560,0.037
10,10,9,259.835,700,0.031
11,10,9,59.8155,22830,1.041
12,10,9,62.3328,6580,0.298
13,10,9,65.9062,2900,0.141
14,10,9,1831.16,6810,0.314
15,10,9,1885.88,6200,0.281
16,10,9,1.4561,6490,0.348
17,10,9,66.6675,2130,0.094
18,10,9,61.1895,2480,0.114
19,10,9,4.99145,4390,0.198
20,10,9,4.76813,640,0.029
21,10,9,400.194,27730,1.293
22,10,9,2364.28,5840,0.307
23,10,9,1928.57,6330,0.323
24,10,9,235.305,360,0.026
25,10,9,227.908,2330,0.165
26,10,9,406.7,26460,1.852
27,10,9,400.001,27730,1.925
28,10,9,797.296,6050,0.31
1,10,10,2.10454e-14,4410,0.199
2,10,10,2.7613e+07,2230,0.104
3,10,10,9.47356e+07,27730,1.297
4,10,10,17437.4,500,0.024
5,10,10,76.4418,7070,0.35
6,10,10,9.81242,19290,0.942
7,10,10,62.7709,2150,0.111
8,10,10,20.6493,5290,0.287
9,10,10,7.03409,21530,1.529
10,10,10,0.0739358,8270,0.397
11,10,10,61.0129,4160,0.201
12,10,10,58.7731,4530,0.215
13,10,10,53.106,4210,0.203
14,10,10,2146.93,5680,0.275
15,10,10,1825.76,6240,0.333
16,10,10,1.93588,4600,0.247
17,10,10,84.2501,2480,0.117
18,10,10,64.0029,2200,0.104
19,10,10,4.0775,12340,0.597
20,10,10,4.69925,360,0.021
21,10,10,400.194,4480,0.223
22,10,10,2219.31,5580,0.291
23,10,10,2190.61,4810,0.265
24,10,10,214.383,27730,2.063
25,10,10,235.832,2000,0.151
26,10,10,208.287,6080,0.498
27,10,10,400,7880,0.586
28,10,10,300,8190,0.436
1,10,11,1.4059e-13,4840,0.235
2,10,11,174673,27730,1.323
3,10,11,1.11706e+07,27730,1.283
4,10,11,13606.7,27730,1.294
5,10,11,13.8912,19960,0.917
6,10,11,28.7272,24420,1.149
7,10,11,5.80364,15410,0.726
8,10,11,20.4785,27730,1.376
9,10,11,6.95417,12730,0.893
10,10,11,3.68647,18870,0.883
11,10,11,17.9092,7660,0.358
12,10,11,69.6465,23800,1.089
13,10,11,84.084,4400,0.199
14,10,11,736.064,27730,1.24
15,10,11,1142.18,5690,0.263
16,10,11,0.751109,11640,0.604
17,10,11,50.8197,23530,1.052
18,10,11,66.6107,25690,1.167
19,10,11,5.68214,27730,1.252
20,10,11,4.32094,2430,0.111
21,10,11,400.194,3890,0.207
22,10,11,1768.63,27240,1.266
23,10,11,2087.73,23660,1.103
24,10,11,229.123,8660,0.599
25,10,11,220.836,10410,0.703
26,10,11,401.414,27730,1.92
27,10,11,400,6400,0.457
28,10,11,740.037,16240,0.816
1,10,12,1.30629e-14,4160,0.22
2,10,12,149026,21340,1.087
3,10,12,1.73423e+08,18180,0.848
4,10,12,1580.95,23500,1.072
5,10,12,0.00660439,15480,0.718
6,10,12,9.81242,11060,0.523
7,10,12,40.8102,27730,1.312
8,10,12,20.5935,7020,0.336
9,10,12,5.108,27730,1.838
10,10,12,0.359647,10330,0.471
11,10,12,38.8033,7430,0.334
12,10,12,24.8739,10410,0.499
13,10,12,60.923,7030,0.34
14,10,12,1163.45,7960,0.375
15,10,12,785.682,11110,0.506
16,10,12,1.73571,7620,0.405
17,10,12,41.5691,21220,1.007
18,10,12,50.4368,19460,0.897
19,10,12,0.739561,23930,1.079
20,10,12,3.76501,23920,1.051
21,10,12,400.194,3900,0.187
22,10,12,2238.11,22250,1.053
23,10,12,1525.29,27730,1.375
24,10,12,218.438,22550,1.651
25,10,12,218.096,27730,1.918
26,10,12,402.72,13340,0.932
27,10,12,400,6690,0.488
28,10,12,300,7730,0.377
1,10,13,1.93577e-14,5100,0.233
2,10,13,28062.2,27730,1.283
3,10,13,4.25098e+08,12600,0.584
4,10,13,24247,1010,0.045
5,10,13,11.9894,11410,0.506
6,10,13,1.1733,11570,0.509
7,10,13,58.9755,22910,1.06
8,10,13,20.6866,5960,0.282
9,10,13,9.98066,14210,0.925
10,10,13,7.05191,10150,0.476
11,10,13,50.2495,20970,0.957
12,10,13,40.7934,9700,0.436
13,10,13,109.622,5990,0.276
14,10,13,2230.32,6270,0.293
15,10,13,2041.89,6640,0.326
16,10,13,2.31302,5840,0.305
17,10,13,99.5107,1660,0.076
18,10,13,68.5479,1560,0.072
19,10,13,6.67994,22330,0.977
20,10,13,4.42879,420,0.018
21,10,13,400.194,11330,0.533
22,10,13,2295.98,6620,0.338
23,10,13,2177.02,690,0.034
24,10,13,221.957,19050,1.377
25,10,13,227.132,27730,1.961
26,10,13,528.575,22340,1.569
27,10,13,400,7360,0.519
28,10,13,980.226,25360,1.296
1,10,14,4.81653e-15,5280,0.245
2,10,14,1.54335e+07,2160,0.107
3,10,14,2.17526e+09,1560,0.075
4,10,14,23793.7,7380,0.369
5,10,14,980.974,640,0.04
6,10,14,2.71162e-13,17030,0.797
7,10,14,40.9004,2940,0.153
8,10,14,20.5395,8070,0.403
9,10,14,5.97817,8630,0.619
10,10,14,0.485765,4790,0.218
11,10,14,36.8133,12040,0.575
12,10,14,58.2443,970,0.045
13,10,14,22.6605,5100,0.255
14,10,14,1842.62,7810,0.401
15,10,14,1627.17,6320,0.309
16,10,14,1.96797,9780,0.546
17,10,14,50.181,11230,0.518
18,10,14,105.651,320,0.014
19,10,14,1.55981,21840,1.005
20,10,14,4.43561,1840,0.087
21,10,14,400.194,3520,0.167
22,10,14,2266.44,8130,0.425
23,10,14,2406.03,7700,0.401
24,10,14,227.834,4190,0.3
25,10,14,226.317,2060,0.144
26,10,14,401.21,18390,1.316
27,10,14,400,7300,0.51
28,10,14,300,7530,0.39
1,10,15,9.24811e-16,2700,0.132
2,10,15,2.98089e+07,840,0.04
3,10,15,531654,27730,1.28
4,10,15,35421.1,870,0.038
5,10,15,1268.71,500,0.027
6,10,15,7.60647e-14,12230,0.575
7,10,15,1.70555,27730,1.315
8,10,15,20.5543,10280,0.495
9,10,15,5.86725,17350,1.152
10,10,15,0.0590725,5860,0.282
11,10,15,46.7628,8380,0.389
12,10,15,32.8336,5950,0.276
13,10,15,49.9286,4720,0.219
14,10,15,2032.44,8590,0.399
15,10,15,2012.65,12850,0.622
16,10,15,1.49056,9440,0.497
17,10,15,60.8528,6960,0.312
18,10,15,54.6834,11740,0.545
19,10,15,1.92216,3870,0.179
20,10,15,4.64054,780,0.04
21,10,15,400.194,2880,0.143
22,10,15,2087.3,11520,0.591
23,10,15,1962.15,15210,0.836
24,10,15,207.636,19010,1.319
25,10,15,221.112,20410,1.39
26,10,15,400.397,9800,0.695
27,10,15,400,4760,0.325
28,10,15,300,4940,0.247
1,10,16,4.19285e-15,3000,0.135
2,10,16,4918.79,27730,1.249
3,10,16,1.68186e+07,27730,1.264
4,10,16,720.4,27730,1.294
5,10,16,929.961,480,0.022
6,10,16,2.7444e-14,9190,0.441
7,10,16,52.1614,22950,1.134
8,10,16,20.4253,12450,0.613
9,10,16,7.9078,14470,0.997
10,10,16,0.253612,7290,0.338
11,10,16,54.7224,9680,0.463
12,10,16,27.8587,5520,0.261
13,10,16,65.412,13660,0.62
14,10,16,1729.1,14920,0.724
15,10,16,1730.75,17950,0.91
16,10,16,1.77285,14990,0.808
17,10,16,61.2214,7360,0.336
18,10,16,67.2177,2130,0.099
19,10,16,1.24796,20890,0.941
20,10,16,3.46285,6540,0.298
21,10,16,400.194,3290,0.154
22,10,16,2185.82,15070,0.775
23,10,16,2230.26,16780,0.862
24,10,16,216.174,18290,1.267
25,10,16,204.349,25300,1.73
26,10,16,402.791,14100,0.99
27,10,16,400,5360,0.368
28,10,16,674.307,7770,0.381
1,10,17,3.97958e-14,9670,0.432
2,10,17,7.39416e+06,2630,0.121
3,10,17,1.04461e+07,5030,0.241
4,10,17,11616.1,4280,0.195
5,10,17,0.000372916,18320,0.858
6,10,17,0.234505,14000,0.665
7,10,17,6.26595,5560,0.272
8,10,17,20.6913,5530,0.265
9,10,17,4.06724,7900,0.544
10,10,17,247.467,1550,0.07
11,10,17,50.0416,4900,0.221
12,10,17,45.3212,3860,0.185
13,10,17,54.6168,5260,0.249
14,10,17,2232.27,6000,0.306
15,10,17,1907.99,5220,0.25
16,10,17,1.90392,5900,0.313
17,10,17,52.2553,6820,0.307
18,10,17,60.8863,2160,0.105
19,10,17,2.60602,11230,0.526
20,10,17,4.77064,660,0.031
21,10,17,400.194,9390,0.441
22,10,17,2263.5,5350,0.266
23,10,17,2071.56,6080,0.321
24,10,17,236.857,4370,0.316
25,10,17,233.668,1940,0.14
26,10,17,405.478,7920,0.582
27,10,17,400,15610,1.078
28,10,17,300,21780,1.098
1,10,18,1.47663e-06,25510,1.111
2,10,18,516618,13140,0.589
3,10,18,8.83355e+07,5740,0.267
4,10,18,16290.4,1710,0.086
5,10,18,748.13,840,0.038
6,10,18,9.90897,14740,0.664
7,10,18,33.7552,4080,0.188
8,10,18,20.6994,3520,0.167
9,10,18,9.81717,1030,0.068
10,10,18,5.28712,17060,0.78
11,10,18,66.6616,27730,1.265
12,10,18,67.3496,1420,0.067
13,10,18,46.5439,6210,0.303
14,10,18,2122.02,4920,0.248
