Function,Dimension,Run,Error,Evals,Time
1,10,1,1.13101e-15,2980,0.138
2,10,1,1.04039e-15,9500,0.433
3,10,1,3.11165e-14,21090,0.984
4,10,1,9.36059e-16,6820,0.314
5,10,1,4.85492e-12,12860,0.576
6,10,1,9.81242,4310,0.202
7,10,1,3.80787,19600,1.585
8,10,1,20.5087,27730,1.33
9,10,1,1.03363,6160,0.421
10,10,1,2.33147e-15,3750,0.176
11,10,1,4.9748,3170,0.149
12,10,1,12.9344,3830,0.212
13,10,1,28.4587,3950,0.185
14,10,1,490.639,3640,0.169
15,10,1,151.374,3280,0.156
16,10,1,0.242941,27730,1.42
17,10,1,15.7591,7470,0.344
18,10,1,25.5659,7640,0.36
19,10,1,1.4534,5100,0.234
20,10,1,5,200,0.009
21,10,1,400.194,2680,0.132
22,10,1,2430.98,9540,0.47
23,10,1,1425.78,26100,1.258
24,10,1,214.438,9010,0.63
25,10,1,215.336,10240,0.726
26,10,1,400.099,5550,0.405
27,10,1,400,4880,0.349
28,10,1,632.385,3680,0.184
1,10,2,3.64761e-15,2870,0.136
2,10,2,2.96349e-16,8270,0.392
3,10,2,1.93786e-14,17990,0.841
4,10,2,1.66935e-15,7310,0.345
5,10,2,1.14385e-12,13740,0.618
6,10,2,9.81242,4940,0.238
7,10,2,0.437856,23530,1.094
8,10,2,20.3807,27730,1.283
9,10,2,1.75334,5660,0.376
10,10,2,0.00985728,3990,0.188
11,10,2,8.95463,4170,0.195
12,10,2,8.95463,3820,0.18
13,10,2,38.3011,4230,0.198
14,10,2,515.856,7600,0.356
15,10,2,460.279,3930,0.19
16,10,2,0.111927,9670,0.501
17,10,2,32.9898,5220,0.239
18,10,2,23.6972,12200,0.572
19,10,2,1.6519,4460,0.211
20,10,2,3.78949,16810,0.791
21,10,2,400.194,2530,0.124
22,10,2,1720.78,25980,1.234
23,10,2,154.837,9410,0.478
24,10,2,206.059,6320,0.449
25,10,2,215.179,11120,0.78
26,10,2,400.075,5200,0.369
27,10,2,400,4710,0.342
28,10,2,576.257,3290,0.166
1,10,3,9.45839e-16,2930,0.136
2,10,3,2.79028e-15,7470,0.335
3,10,3,5.67212e-14,16940,0.778
4,10,3,1.58679e-15,6850,0.325
5,10,3,4.52046e-12,13380,0.601
6,10,3,9.81242,4530,0.209
7,10,3,17.5474,19920,0.906
8,10,3,20.2558,27730,1.339
9,10,3,3.77694,7680,0.514
10,10,3,0.0172263,3790,0.188
11,10,3,7.95967,3220,0.158
12,10,3,46.7629,3560,0.18
13,10,3,45.3701,4200,0.206
14,10,3,663.224,6160,0.291
15,10,3,1008.4,3810,0.181
16,10,3,0.0879038,9420,0.485
17,10,3,20.5527,5300,0.242
18,10,3,23.2086,5310,0.251
19,10,3,0.73372,4990,0.228
20,10,3,4.00203,18930,1.537
21,10,3,400.194,2710,0.132
22,10,3,1669.89,4320,0.208
23,10,3,1138.62,13220,0.648
24,10,3,200.302,7030,0.491
25,10,3,213.023,13740,0.958
26,10,3,400.37,6290,0.449
27,10,3,400,4620,0.328
28,10,3,558.667,3950,0.201
1,10,4,4.6439e-15,3040,0.139
2,10,4,1.24554e-15,9640,0.439
3,10,4,9.26332e-15,20590,0.943
4,10,4,1.6865e-15,7160,0.353
5,10,4,9.13668e-13,15180,0.67
6,10,4,9.81242,3650,0.169
7,10,4,41.3153,8360,0.391
8,10,4,20.3115,27730,1.319
9,10,4,2.1883,5930,0.397
10,10,4,0.00739604,3690,0.174
11,10,4,5.96975,3990,0.185
12,10,4,5.96975,3870,0.183
13,10,4,28.8381,4820,0.229
14,10,4,509.899,9290,0.457
15,10,4,942.152,3770,0.174
16,10,4,0.190349,11680,0.612
17,10,4,15.6271,6490,0.301
18,10,4,25.009,6110,0.304
19,10,4,1.05722,5270,0.253
20,10,4,3.21845,14960,0.688
21,10,4,400.194,2600,0.127
22,10,4,2421.28,27730,1.306
23,10,4,995.851,13520,0.675
24,10,4,216.82,8510,0.595
25,10,4,220.67,14510,0.995
26,10,4,400.075,5690,0.407
27,10,4,400,4620,0.326
28,10,4,400,6270,0.318
1,10,5,5.384e-16,3190,0.156
2,10,5,1.49715e-15,9730,0.442
3,10,5,1.71956e-14,10090,0.473
4,10,5,1.65794e-15,6970,0.329
5,10,5,7.66885e-13,14610,0.649
6,10,5,9.81242,4150,0.193
7,10,5,7.77224,15120,0.698
8,10,5,20.5406,27730,1.341
9,10,5,5.51874,6180,0.418
10,10,5,0.0270934,3770,0.176
11,10,5,18.9042,4120,0.196
12,10,5,13.9294,3740,0.175
13,10,5,20.3193,3430,0.161
14,10,5,1293.64,3740,0.175
15,10,5,377.266,3650,0.171
16,10,5,0.603275,27730,1.454
17,10,5,13.4022,5450,0.265
18,10,5,19.2933,6280,0.301
19,10,5,1.48849,5270,0.257
20,10,5,3.77827,10970,0.512
21,10,5,400.194,2800,0.137
22,10,5,2112.79,18320,0.897
23,10,5,1143.44,4900,0.248
24,10,5,213.291,9480,0.664
25,10,5,200.427,6140,0.426
26,10,5,400.148,4780,0.339
27,10,5,400,4920,0.352
28,10,5,642.361,3610,0.184
1,10,6,9.14208e-16,2940,0.135
2,10,6,1.93365e-15,7240,0.328
3,10,6,2.28915e-13,10750,0.514
4,10,6,1.90575e-15,7010,0.966
5,10,6,8.2498e-13,14060,0.622
6,10,6,1.15473e-15,4240,0.194
7,10,6,0.145514,15550,0.716
8,10,6,20.4226,27730,1.322
9,10,6,4.39645,5790,0.382
10,10,6,2.9976e-15,3560,0.167
11,10,6,12.9345,3330,0.156
12,10,6,25.8689,3580,0.168
13,10,6,53.8571,4470,0.212
14,10,6,937.926,5590,0.264
15,10,6,497.123,4060,0.19
16,10,6,0.989714,27730,1.456
17,10,6,30.0764,6150,0.29
18,10,6,30.8556,7130,0.334
19,10,6,1.09371,5880,0.269
20,10,6,2.73536,6180,0.294
21,10,6,400.194,2620,0.127
22,10,6,1854.99,15690,0.738
23,10,6,1629.64,14810,0.737
24,10,6,122.26,5480,0.388
25,10,6,210.466,5800,0.399
26,10,6,400.223,4940,0.353
27,10,6,400,4530,0.321
28,10,6,652.289,3350,0.187
1,10,7,1.84986e-15,2930,0.133
2,10,7,8.21274e-16,7690,0.35
3,10,7,1.17921e-10,12620,0.583
4,10,7,1.0133e-15,6490,0.309
5,10,7,7.67944e-13,15010,0.671
6,10,7,5.60424e-15,6720,0.309
7,10,7,16.0552,16630,0.78
8,10,7,20.368,27730,1.276
9,10,7,5.99862,5440,0.362
10,10,7,0.00986467,4310,0.199
11,10,7,24.8739,3410,0.16
12,10,7,7.95967,4050,0.196
13,10,7,33.3139,4140,0.19
14,10,7,1071.8,3530,0.168
15,10,7,975.503,3380,0.159
16,10,7,0.449557,27730,1.459
17,10,7,26.0236,5840,0.269
18,10,7,21.2646,6410,0.303
19,10,7,0.551104,4950,0.228
20,10,7,3.88992,9770,0.448
21,10,7,400.194,2730,0.134
22,10,7,1860.62,27730,1.345
23,10,7,1231.24,27730,1.352
24,10,7,221.586,5610,0.393
25,10,7,205.504,11650,0.857
26,10,7,400.075,5350,0.391
27,10,7,400,4600,0.331
28,10,7,680.567,3520,0.185
1,10,8,1.55012e-15,2890,0.133
2,10,8,1.24687e-15,7800,0.351
3,10,8,3.41227e-13,9800,0.459
4,10,8,1.12904e-15,7030,0.33
