Function,Dimension,Run,Error,Evals,Time
1,10,1,1.8977e-15,2850,0.222
2,10,1,3.64617e-15,7020,0.546
3,10,1,6.31503,18770,1.423
4,10,1,8.06892e-15,6910,0.557
5,10,1,1.14033e-12,14040,1.086
6,10,1,9.81242,4230,0.358
7,10,1,0.0601952,13430,1.149
8,10,1,20.5692,27730,2.25
9,10,1,3.71351,6180,0.681
10,10,1,0.012321,3830,0.351
11,10,1,13.9294,4170,0.37
12,10,1,8.95463,3490,0.287
13,10,1,43.9525,3970,0.362
14,10,1,498.992,4160,0.403
15,10,1,169.538,3220,0.281
16,10,1,0.134326,10390,0.969
17,10,1,21.5237,6180,0.48
18,10,1,24.237,4860,0.4
19,10,1,1.04227,6330,0.442
20,10,1,3.4862,9270,0.735
21,10,1,400.194,2660,0.201
22,10,1,2446.11,27730,2.242
23,10,1,1746.92,27730,2.159
24,10,1,221.485,17970,2.065
25,10,1,212.138,6410,0.702
26,10,1,400.075,5880,0.68
27,10,1,400,4720,0.542
28,10,1,618.957,3460,0.284
1,10,2,2.58001e-15,2740,0.242
2,10,2,1.35557e-15,7890,0.568
3,10,2,9.37216e-15,17910,1.377
4,10,2,4.20988e-15,6560,0.514
5,10,2,7.58303e-12,13900,0.99
6,10,2,2.97461e-15,4800,0.38
7,10,2,2.2983,27730,2.227
8,10,2,20.3688,27730,2.18
9,10,2,4.23342,5550,0.635
10,10,2,0.00739604,4280,0.34
11,10,2,6.96471,4550,0.391
12,10,2,7.95967,5930,0.516
13,10,2,39.6902,4780,0.37
14,10,2,689.983,5300,0.471
15,10,2,186.117,4860,0.374
16,10,2,1.46672,27730,2.478
17,10,2,30.3811,7340,0.581
18,10,2,19.1292,8650,0.802
19,10,2,0.935266,4580,0.409
20,10,2,3.40156,22890,1.923
21,10,2,400.194,2760,0.239
22,10,2,1214.58,12210,1.103
23,10,2,1662.92,27730,2.737
24,10,2,210.097,14910,1.708
25,10,2,208.833,14790,1.774
26,10,2,400.099,6090,0.689
27,10,2,400,4730,0.617
28,10,2,757.639,3900,0.37
1,10,3,2.29596e-15,2850,0.267
2,10,3,2.88809e-15,9000,0.745
3,10,3,2.69923e-13,12640,1.054
4,10,3,2.76745e-15,7010,0.61
5,10,3,5.1496e-12,12990,1.081
6,10,3,9.81242,4480,0.391
7,10,3,0.956705,20200,1.595
8,10,3,20.2602,27730,2.26
9,10,3,3.81588,5610,0.681
10,10,3,0.012321,4000,0.381
11,10,3,30.8436,3340,0.298
12,10,3,18.9042,3620,0.326
13,10,3,37.7263,3950,0.44
14,10,3,717.909,13020,1.546
15,10,3,532.922,3460,0.384
16,10,3,0.265371,27730,2.889
17,10,3,22.4601,5550,0.488
18,10,3,28.9839,8080,0.767
19,10,3,2.43232,4510,0.394
20,10,3,3.7206,15710,1.223
21,10,3,400.194,2640,0.256
22,10,3,1990.23,27730,2.5
23,10,3,2036.89,19700,1.69
24,10,3,203.065,10020,1.196
25,10,3,208.881,5650,0.612
26,10,3,400.394,5740,0.709
27,10,3,400,4830,0.59
28,10,3,300,5120,0.453
1,10,4,1.19889e-15,2720,0.226
2,10,4,1.22243e-15,7180,0.622
