Function,Dimension,Run,Error,Evals,Time
1,10,1,2.61291e-15,3090,0.287
2,10,1,1.18695e-15,7130,0.535
3,10,1,2.76582e-14,24980,2.064
4,10,1,2.12535e-15,7170,0.626
5,10,1,5.58299e-13,13880,1.064
6,10,1,9.81242,4030,0.321
7,10,1,0.00791998,24110,2.011
8,10,1,20.3765,27730,2.238
9,10,1,3.43885,5890,0.643
10,10,1,0.00739604,3770,0.389
11,10,1,14.9244,3700,0.329
12,10,1,15.9193,3280,0.294
13,10,1,42.3115,5010,0.431
14,10,1,951.068,5610,0.465
15,10,1,669.539,4160,0.327
16,10,1,0.808923,27730,2.559
17,10,1,21.6977,7020,0.591
18,10,1,25.6528,8290,0.623
19,10,1,1.14719,5220,0.458
20,10,1,3.83067,20130,1.57
21,10,1,400.194,2690,0.234
22,10,1,2609.45,12910,1.052
23,10,1,627.678,8990,0.757
24,10,1,212.152,10510,1.224
25,10,1,213.084,9050,1.114
26,10,1,400.247,5260,0.644
27,10,1,400,4630,0.568
28,10,1,803.295,9980,0.855
1,10,2,2.51955e-15,2840,0.208
2,10,2,1.48476e-15,7370,0.572
3,10,2,6.31503,14970,1.283
4,10,2,4.00146e-15,7010,0.593
5,10,2,8.8884e-13,13950,1.009
6,10,2,9.81242,4220,0.354
7,10,2,7.23746,16140,1.279
8,10,2,20.468,27730,2.307
9,10,2,3.38146,5620,0.59
10,10,2,2.66454e-15,3790,0.351
11,10,2,6.96471,3390,0.242
12,10,2,22.884,3800,0.303
13,10,2,37.3833,4350,0.327
14,10,2,596.056,3510,0.295
15,10,2,919.723,3820,0.313
16,10,2,0.209328,9670,0.873
17,10,2,23.2296,6400,0.535
18,10,2,15.3565,6180,0.442
19,10,2,1.51483,4990,0.422
20,10,2,3.81761,27730,2.271
21,10,2,400.194,2570,0.23
22,10,2,2023.85,27730,2.398
23,10,2,1437.77,27730,2.311
24,10,2,216.609,15840,1.794
25,10,2,218.657,8850,0.951
26,10,2,400.297,6250,0.686
27,10,2,400,4650,0.551
28,10,2,300,4760,0.413
1,10,3,1.58008e-15,2760,0.216
2,10,3,1.42149e-15,7450,0.557
3,10,3,8.03278e-11,11390,0.943
4,10,3,2.76558e-15,7270,0.611
5,10,3,9.86551e-13,14560,1.246
6,10,3,9.81242,3420,0.249
7,10,3,1.09224,12680,0.967
8,10,3,20.4212,27730,2.163
9,10,3,4.24365,5700,0.614
10,10,3,0.00739604,3980,0.291
11,10,3,6.96471,3500,0.294
12,10,3,24.8739,3320,0.27
13,10,3,2.00313,3410,0.241
14,10,3,1112.33,5480,0.465
15,10,3,265.025,4160,0.364
16,10,3,1.40247,27730,2.525
17,10,3,18.7386,6350,0.469
18,10,3,27.2397,12010,0.955
19,10,3,0.805549,4940,0.359
20,10,3,2.85946,10240,0.894
21,10,3,400.194,2780,0.223
22,10,3,811.827,6690,0.629
23,10,3,826.974,5200,0.441
24,10,3,206.264,6550,0.728
25,10,3,200.753,9540,1.09
26,10,3,400,4420,0.557
27,10,3,400,4960,0.567
28,10,3,588.938,3330,0.252
1,10,4,2.51234e-15,2920,0.23
2,10,4,8.75818e-16,8040,0.604
3,10,4,8.87327e-15,10060,0.801
4,10,4,6.81182e-15,6680,0.533
5,10,4,9.51166e-13,13140,1.16
6,10,4,2.08714e-15,4890,0.386
7,10,4,10.0442,21520,1.712
8,10,4,20.4232,27730,2.135
9,10,4,3.19012,5880,0.661
10,10,4,2.88658e-15,3640,0.302
11,10,4,15.9193,3560,0.312
12,10,4,7.95967,4030,0.35
13,10,4,36.1591,3410,0.268
14,10,4,711.329,3460,0.284
15,10,4,621.739,3730,0.267
16,10,4,1.49167,27730,2.491
17,10,4,17.0835,4920,0.377
18,10,4,17.287,4930,0.42
19,10,4,0.599362,5040,0.414
20,10,4,3.31283,20720,1.671
21,10,4,400.194,2850,0.305
22,10,4,883.75,6680,0.589
23,10,4,1549.92,15640,1.26
24,10,4,201.564,10350,1.278
25,10,4,210.208,5570,0.641
26,10,4,400.173,5480,0.648
27,10,4,400,4660,0.568
28,10,4,646.754,3410,0.303
1,10,5,1.8216e-15,2830,0.226
2,10,5,1.30943e-15,6660,0.531
3,10,5,1.17892e-14,12840,1.075
4,10,5,3.2661e-15,6660,0.566
5,10,5,6.48472e-13,14690,1.165
6,10,5,1.80297e-15,5950,0.466
7,10,5,7.69856,18230,1.578
8,10,5,20.431,27730,2.349
9,10,5,4.84642,6660,0.736
10,10,5,0.00739604,3570,0.297
11,10,5,13.9294,3650,0.312
12,10,5,6.96471,3780,0.349
13,10,5,22.011,3710,0.316
14,10,5,1152.8,3480,0.305
