Function,Dimension,Run,Error,Evals,Time
1,10,1,1.54603e-16,2310,0.17
2,10,1,2.70396e-16,7490,0.525
3,10,1,3.04308e-14,23060,1.545
4,10,1,6.62953e-16,8760,0.68
5,10,1,3.82008e-13,15190,1.127
6,10,1,9.81242,4880,0.385
7,10,1,22.8721,26300,1.878
8,10,1,20.773,19600,1.303
9,10,1,6.47627,5530,0.541
10,10,1,0.00985728,3050,0.211
11,10,1,33.8285,2730,0.206
12,10,1,23.879,3210,0.23
13,10,1,40.1285,2960,0.191
14,10,1,1081.66,3290,0.213
15,10,1,746.546,14310,0.98
16,10,1,0.0427459,10930,0.82
17,10,1,22.4955,3620,0.223
18,10,1,17.2743,3830,0.253
19,10,1,1.91051,3500,0.266
20,10,1,4.19261,18360,1.287
21,10,1,400.194,2200,0.194
22,10,1,2763.05,12430,0.958
23,10,1,2027.69,16190,1.219
24,10,1,115.822,4980,0.509
25,10,1,219.033,8110,0.848
26,10,1,400.321,5400,0.586
27,10,1,400,4080,0.44
28,10,1,845.056,2700,0.429
1,10,2,6.69093e-16,2430,0.612
2,10,2,5.59198e-16,8330,0.859
3,10,2,31.5097,27730,2.084
4,10,2,1.39753e-15,7690,0.525
5,10,2,5.02946e-12,13760,1.105
6,10,2,1.12447e-15,4400,0.464
7,10,2,6.47196,5830,0.444
8,10,2,20.4096,14470,1.117
9,10,2,5.37543,5140,0.534
10,10,2,0.078846,3660,0.239
11,10,2,41.7881,3030,0.206
12,10,2,30.6818,3290,0.283
13,10,2,57.5816,3680,0.275
14,10,2,599.861,3380,0.244
15,10,2,694.929,2870,0.18
16,10,2,0.102506,10630,0.763
17,10,2,33.6096,4000,0.265
18,10,2,30.7842,4240,0.309
19,10,2,1.94544,4700,0.357
20,10,2,3.57608,23770,1.828
21,10,2,400.194,2270,0.196
22,10,2,2273.75,14990,1.08
23,10,2,1325.23,19350,1.492
24,10,2,211.324,5360,0.577
25,10,2,212.326,8090,0.914
26,10,2,400.519,5040,0.566
27,10,2,400,4500,0.476
28,10,2,658.837,3250,0.267
1,10,3,1.33019e-15,2840,0.212
2,10,3,1.80073e-15,12610,0.903
3,10,3,1.25481e-14,12500,0.911
4,10,3,2.24549e-16,7220,0.452
5,10,3,1.28116e-12,15360,1
6,10,3,1.33858e-15,4190,0.31
7,10,3,19.1527,7470,0.592
8,10,3,20.3839,22790,1.622
9,10,3,4.96548,5330,0.465
10,10,3,0.012321,3750,0.247
11,10,3,12.9345,3150,0.196
12,10,3,22.884,3180,0.267
13,10,3,55.4546,3810,0.249
