Function,Dimension,Run,Error
1,10,1,0.00000000e+00
2,10,1,0.00000000e+00
3,10,1,0.00000000e+00
4,10,1,8.97230245e+03
5,10,1,0.00000000e+00
6,10,1,9.81242274e+00
7,10,1,1.09335469e-03
8,10,1,2.04603985e+01
9,10,1,3.55309677e+00
10,10,1,0.00000000e+00
11,10,1,0.00000000e+00
12,10,1,2.05184272e+00
13,10,1,4.63479031e+00
14,10,1,0.00000000e+00
15,10,1,3.46951695e+02
16,10,1,4.79625641e-01
17,10,1,1.01224167e+01
18,10,1,1.23977487e+01
19,10,1,2.30030638e-01
20,10,1,2.75949767e+00
21,10,1,4.00193867e+02
22,10,1,0.00000000e+00
23,10,1,5.62553303e+02
24,10,1,2.00000000e+02
25,10,1,2.00000000e+02
26,10,1,2.00017385e+02
27,10,1,3.00000000e+02
28,10,1,3.00000000e+02
1,10,2,0.00000000e+00
2,10,2,0.00000000e+00
3,10,2,7.13568292e-02
4,10,2,0.00000000e+00
5,10,2,0.00000000e+00
6,10,2,9.81242274e+00
7,10,2,3.73418656e-05
8,10,2,2.00300361e+01
9,10,2,9.83955557e-01
10,10,2,0.00000000e+00
11,10,2,0.00000000e+00
12,10,2,2.98487717e+00
13,10,2,1.99300777e+00
14,10,2,6.24544410e-02
15,10,2,2.41175725e+02
16,10,2,4.55347464e-01
17,10,2,1.01224167e+01
18,10,2,1.30984241e+01
19,10,2,2.37023443e-01
20,10,2,2.29110882e+00
21,10,2,4.00193867e+02
22,10,2,0.00000000e+00
23,10,2,4.02193300e+02
24,10,2,2.06294275e+02
25,10,2,2.00000000e+02
26,10,2,2.00017385e+02
27,10,2,3.00000713e+02
28,10,2,3.00000000e+02
1,10,3,0.00000000e+00
2,10,3,1.01541865e+05
3,10,3,8.99791172e+00
4,10,3,1.07707916e+04
5,10,3,0.00000000e+00
6,10,3,9.81242274e+00
7,10,3,1.12845352e+00
8,10,3,2.00051963e+01
9,10,3,4.12916331e+00
10,10,3,0.00000000e+00
11,10,3,0.00000000e+00
12,10,3,5.08471953e+00
13,10,3,1.24252524e+01
14,10,3,0.00000000e+00
15,10,3,2.64844445e+02
16,10,3,4.72291386e-01
17,10,3,1.01224167e+01
18,10,3,1.72538258e+01
19,10,3,2.14683628e-01
20,10,3,2.62943848e+00
21,10,3,4.00193867e+02
22,10,3,0.00000000e+00
23,10,3,7.29882321e+02
24,10,3,2.07182331e+02
25,10,3,2.02214061e+02
26,10,3,1.08021150e+02
27,10,3,3.00093961e+02
28,10,3,3.00000000e+02
1,10,4,0.00000000e+00
2,10,4,0.00000000e+00
3,10,4,2.29325875e-07
4,10,4,9.80351739e+03
5,10,4,0.00000000e+00
6,10,4,0.00000000e+00
7,10,4,3.41675549e+00
8,10,4,2.03401963e+01
9,10,4,4.71397880e+00
10,10,4,2.16848652e-06
11,10,4,0.00000000e+00
12,10,4,5.03184915e+00
13,10,4,7.08473337e+00
14,10,4,0.00000000e+00
15,10,4,4.00062244e+02
16,10,4,4.23464504e-02
17,10,4,1.01224167e+01
18,10,4,1.96691392e+01
19,10,4,2.02067783e-01
20,10,4,2.44940946e+00
21,10,4,4.00193867e+02
22,10,4,0.00000000e+00
23,10,4,5.58267373e+02
24,10,4,2.05268134e+02
25,10,4,2.08319522e+02
26,10,4,1.04984433e+02
27,10,4,3.00174345e+02
28,10,4,3.00000000e+02
1,10,5,0.00000000e+00
2,10,5,0.00000000e+00
3,10,5,0.00000000e+00
4,10,5,0.00000000e+00
5,10,5,0.00000000e+00
6,10,5,0.00000000e+00
7,10,5,1.21671790e-05
8,10,5,2.03042924e+01
9,10,5,7.81406421e-01
10,10,5,0.00000000e+00
11,10,5,0.00000000e+00
12,10,5,2.98487717e+00
13,10,5,4.13058502e+00
14,10,5,1.24908882e-01
15,10,5,4.49661647e+02
16,10,5,1.42171287e-01
17,10,5,1.01224167e+01
18,10,5,1.50459819e+01
19,10,5,3.90071584e-01
20,10,5,1.56254472e+00
21,10,5,4.00193867e+02
22,10,5,5.09547767e+00
23,10,5,4.78245427e+02
24,10,5,2.00000000e+02
25,10,5,2.04540090e+02
26,10,5,1.03979840e+02
27,10,5,3.00000000e+02
28,10,5,3.00000000e+02
1,10,6,0.00000000e+00
2,10,6,0.00000000e+00
3,10,6,0.00000000e+00
4,10,6,0.00000000e+00
5,10,6,0.00000000e+00
6,10,6,0.00000000e+00
7,10,6,3.62835939e-07
8,10,6,2.00017785e+01
9,10,6,1.12968622e-04
10,10,6,0.00000000e+00
11,10,6,0.00000000e+00
12,10,6,4.97479529e+00
13,10,6,4.20268149e+00
14,10,6,0.00000000e+00
15,10,6,3.26541939e+02
16,10,6,1.87177422e-02
17,10,6,1.01224167e+01
18,10,6,1.78142762e+01
19,10,6,5.34968859e-01
20,10,6,2.18919739e+00
21,10,6,4.00193867e+02
22,10,6,0.00000000e+00
23,10,6,1.53207996e+02
24,10,6,2.00000000e+02
25,10,6,2.00000000e+02
26,10,6,2.00017385e+02
27,10,6,3.00000000e+02
28,10,6,3.00000000e+02
1,10,7,0.00000000e+00
2,10,7,0.00000000e+00
3,10,7,0.00000000e+00
4,10,7,0.00000000e+00
5,10,7,0.00000000e+00
6,10,7,9.81242274e+00
7,10,7,1.63542928e-06
8,10,7,2.00016085e+01
9,10,7,9.83955557e-01
10,10,7,0.00000000e+00
