Function,Dimension,Run,Error,Evals,Time
1,50,1,8.30297e-16,12255,10.952
2,50,1,2.46993e-09,545475,456.29
3,50,1,51879.1,288990,251.854
4,50,1,96621.2,81345,73.405
5,50,1,9.27056e-11,347550,279.799
6,50,1,43.4473,19320,17.148
7,50,1,25.6284,545475,476.661
8,50,1,21.2226,74145,67.821
9,50,1,20.6211,68730,79.803
10,50,1,0.00739604,19440,17.502
11,50,1,117.088,23055,20.609
12,50,1,141.284,27810,25.607
13,50,1,242.941,49050,44.92
14,50,1,14015.4,84240,75.918
15,50,1,14407,77115,69.926
16,50,1,4.1666,69510,69.08
17,50,1,167.271,39240,35.094
18,50,1,475.76,26235,23.833
19,50,1,5.82885,82935,72.057
20,50,1,25,300,0.251
21,50,1,836.442,13020,12.209
22,50,1,14852.7,79155,72.926
23,50,1,16195.7,68130,64.319
24,50,1,258.281,100710,119.662
25,50,1,284.715,92205,110.697
26,50,1,359.672,92550,112.496
27,50,1,744.583,87255,105.329
28,50,1,400,25950,25.32
1,50,2,5468.95,4545,4.015
2,50,2,7.27966e+08,645,0.552
3,50,2,8.48004e+10,1860,1.645
4,50,2,104382,2250,1.983
5,50,2,2659.73,1095,0.941
6,50,2,1009.58,1515,1.318
7,50,2,277.811,1650,1.472
8,50,2,21.2149,7725,7.151
9,50,2,65.3505,705,0.799
10,50,2,3306.46,1365,1.193
11,50,2,675.312,1680,1.468
12,50,2,734.347,675,0.589
13,50,2,675.523,915,0.808
14,50,2,14410.5,8250,7.512
15,50,2,14419.4,8100,7.397
16,50,2,4.88242,7935,7.945
17,50,2,808.149,2325,2.038
18,50,2,748.26,1890,1.678
19,50,2,2646.43,1500,1.307
20,50,2,25,300,0.249
21,50,2,3303.49,825,0.737
22,50,2,16418.1,7845,7.302
23,50,2,16615.9,7740,7.316
24,50,2,412.851,1695,2.045
25,50,2,460.587,4320,5.278
26,50,2,487.236,1710,2.094
27,50,2,2292.14,1680,2.044
28,50,2,3833.2,2265,2.171
1,50,3,1.70508e-14,16860,15.177
2,50,3,4.33445e+08,2340,2.083
3,50,3,7.05623e+10,4530,4.096
4,50,3,100935,22755,20.634
5,50,3,0.0318266,33450,29.95
6,50,3,43.4473,25230,22.637
7,50,3,153.59,6300,5.777
8,50,3,21.1976,22620,20.835
9,50,3,63.7469,2955,3.449
10,50,3,2.9976e-14,27285,24.795
11,50,3,448.443,9285,8.321
12,50,3,476.189,6630,6.072
13,50,3,488.843,13500,12.436
14,50,3,14237.9,26625,24.172
15,50,3,15676.3,24525,22.429
16,50,3,3.59504,24300,24.36
17,50,3,503.776,8250,7.379
18,50,3,505.41,11460,10.409
19,50,3,37.0899,14760,13.299
20,50,3,24.1171,3270,2.946
21,50,3,1122.19,30870,29.167
22,50,3,16357.7,25410,23.52
23,50,3,16584.5,22920,21.759
24,50,3,380.948,11535,14.187
25,50,3,422.834,9000,11.076
26,50,3,483.839,3660,4.548
27,50,3,2167.51,4245,5.249
28,50,3,400,57180,55.79
1,50,4,8.13453e-14,17295,15.292
2,50,4,1.10294e+08,5295,4.719
3,50,4,2.54191e+10,6435,5.754
4,50,4,104316,15840,14.305
5,50,4,9.93303e-06,338715,275.711
6,50,4,43.4473,31545,27.811
7,50,4,79.1364,7305,6.661
