Function,Dimension,Run,Error,Evals,Time
1,50,1,1.83112e-15,11550,10.2
2,50,1,6.00217e-14,157080,133.298
3,50,1,228753,545475,459.213
4,50,1,94652.7,275490,232.415
5,50,1,1.43102e-09,293160,232.874
6,50,1,43.4473,27750,24.415
7,50,1,35.9041,239685,207.461
8,50,1,21.094,212595,184.994
9,50,1,30.0213,58515,66.651
10,50,1,0.0221857,20715,18.407
11,50,1,159.193,18720,16.61
12,50,1,166.158,18930,17.178
13,50,1,261.507,26085,23.631
14,50,1,5396,301200,259.662
15,50,1,14722.2,257115,219.542
16,50,1,3.41321,242130,227.901
17,50,1,174.42,36780,32.408
18,50,1,498,13650,12.332
19,50,1,10.6659,50115,43.722
20,50,1,22.9985,45225,40.607
21,50,1,1122.35,19785,18.443
22,50,1,9450.5,181695,162.247
23,50,1,9084.5,421980,372.546
24,50,1,290.792,67425,80.047
25,50,1,306.833,78600,93.144
26,50,1,350.517,78000,93.918
27,50,1,863.6,76695,91.606
28,50,1,400,25185,24.376
1,50,2,3.30486e-15,12045,10.794
2,50,2,1.17583e-14,134820,116.116
3,50,2,56936.9,545475,459.909
4,50,2,1.57186e-14,76665,67.956
5,50,2,1.36404e-11,286830,227.821
6,50,2,43.4473,18135,16.2
7,50,2,28.8596,516705,444.558
8,50,2,21.1439,545475,463.244
9,50,2,22.8384,57360,65.965
10,50,2,0.0221414,19050,17.207
11,50,2,134.319,16620,15.044
12,50,2,122.38,16800,15.522
13,50,2,296.145,24600,22.628
14,50,2,4844.32,229230,200.392
15,50,2,5323.64,273225,240.755
16,50,2,3.45075,545475,504.401
17,50,2,194.802,36000,32.077
18,50,2,262.634,56805,51.383
19,50,2,7.69129,104085,88.762
20,50,2,25,300,0.251
21,50,2,836.442,13200,12.403
22,50,2,10491.2,195075,172.931
23,50,2,8613.28,451230,403.28
24,50,2,269.919,75120,89.423
25,50,2,328.982,69750,83.832
26,50,2,360.308,62085,75.823
27,50,2,1039.49,64335,77.914
28,50,2,400,26745,26.168
1,50,3,1.66104e-15,11535,10.183
2,50,3,7.35965e-14,182775,155.402
3,50,3,66021.2,545475,461.74
4,50,3,2.39789e-14,74250,64.994
5,50,3,2.62346e-09,258420,204.223
6,50,3,49.1273,15270,13.528
7,50,3,51.5082,545475,463.249
8,50,3,21.0871,545475,463.063
9,50,3,29.6164,58710,67.219
10,50,3,0.0590774,18120,16.111
11,50,3,174.117,19815,17.522
12,50,3,155.213,17475,15.929
