Function,Dimension,Run,Error,Evals,Time
1,50,1,3.23e-15,12765,11.421
2,50,1,5.7255e-14,147630,126.13
3,50,1,1847.73,545475,464.67
4,50,1,97205.7,23580,21.101
5,50,1,5.36218e-12,311640,251.861
6,50,1,43.4473,22710,20.199
7,50,1,23.4407,545475,477.73
8,50,1,21.2383,69510,63.529
9,50,1,22.8243,124335,141.347
10,50,1,0.00985728,19860,17.907
11,50,1,158.198,16965,15.268
12,50,1,124.37,20265,18.562
13,50,1,432.662,10380,9.499
14,50,1,5354.35,224205,198.341
15,50,1,6936.18,252150,224.857
16,50,1,4.16684,67875,67.112
17,50,1,512.948,9945,8.868
18,50,1,499.198,14175,12.832
19,50,1,12.9189,142200,122.521
20,50,1,23.2066,16125,14.599
21,50,1,836.442,13440,12.618
22,50,1,7567.21,32055,29.246
23,50,1,8831.48,304140,279.315
24,50,1,286.044,77100,92.086
25,50,1,316.793,82890,99.353
26,50,1,200,172800,207.205
27,50,1,891.035,94920,114.663
28,50,1,400,28290,27.69
1,50,2,2.89398e-15,13050,11.656
2,50,2,5.77979e-15,127515,109.193
3,50,2,69.7164,545475,462.65
4,50,2,99692.2,131625,117.935
5,50,2,7.15973e-11,258840,206.817
6,50,2,43.4473,17400,15.533
7,50,2,13.5594,234015,204.042
8,50,2,21.1753,115695,105.698
9,50,2,23.9625,92310,105.683
10,50,2,0.00739604,19890,17.874
11,50,2,119.441,27315,24.352
12,50,2,89.5462,23160,21.261
13,50,2,181.505,23145,21.181
14,50,2,14021.4,120330,108.222
15,50,2,6117.4,193890,173.834
16,50,2,3.75228,107175,106.345
17,50,2,152.301,45225,40.305
18,50,2,437.186,112980,101.659
19,50,2,7.43945,54645,47.882
20,50,2,22.447,107790,97.715
21,50,2,836.442,13755,12.883
22,50,2,14237,137535,126.234
23,50,2,6894.85,317535,291.065
24,50,2,258.497,70920,84.673
25,50,2,301.062,94650,112.931
26,50,2,363.229,82320,100.175
27,50,2,1181.36,80265,97.123
28,50,2,400,27810,27.217
1,50,3,1.69436e-15,11700,10.43
2,50,3,8.20394e-15,124965,107.386
3,50,3,1.3064e-06,524220,452.013
4,50,3,119617,98670,88.643
5,50,3,1.62035e-11,262455,210.12
6,50,3,49.1273,15240,13.658
7,50,3,11.6503,545475,466.421
8,50,3,21.1179,100530,91.935
9,50,3,21.5976,65325,75.001
10,50,3,0.0418217,18435,16.597
11,50,3,103.475,17190,15.463
12,50,3,115.415,21825,20.069
13,50,3,193.27,28830,26.449
14,50,3,4775.51,233550,204.297
15,50,3,13433.9,99045,89.55
16,50,3,4.11095,96270,95.338
17,50,3,443.117,50070,44.668
18,50,3,439.354,77625,70.072
19,50,3,9.23676,71460,62.298
20,50,3,22.3499,172440,155.187
21,50,3,836.442,12720,11.94
22,50,3,3932.11,213495,193.227
23,50,3,5772.4,48405,45.435
24,50,3,254.331,62700,75.495
25,50,3,307.624,89265,107.08
26,50,3,371.846,74760,91.099
27,50,3,881.851,88125,105.567
28,50,3,400,26715,26.062
1,50,4,1.53445e-15,12180,10.857
2,50,4,2.58427e-15,127125,108.781
3,50,4,1.18607e-08,545475,471.42
4,50,4,1.59439e-14,73875,65.525
5,50,4,2.97798e-10,258390,205.75
6,50,4,43.4473,23355,20.707
7,50,4,36.7427,545475,472.331
8,50,4,20.912,325680,282.303
9,50,4,27.231,50460,58.266
10,50,4,0.0665644,18015,16.225
11,50,4,136.509,16440,14.687
12,50,4,104.47,18210,16.678
13,50,4,219.61,21090,19.399
14,50,4,6033.52,198165,174.223
15,50,4,6293.97,66375,59.715
16,50,4,0.0270465,39225,38.763
17,50,4,130.245,28320,25.205
18,50,4,162.959,34695,31.34
19,50,4,6.79464,70875,61.411
20,50,4,25,300,0.251
21,50,4,1122.35,88200,81.938
22,50,4,10887.4,205320,183.885
23,50,4,9842.23,244275,220.947
24,50,4,270.554,72045,85.781
25,50,4,309.795,83460,99.838
26,50,4,369.304,72750,88.327
27,50,4,968.079,70260,84.883
28,50,4,400,26970,26.302
1,50,5,1.44259e-15,11430,10.195
2,50,5,2.23028e-15,122670,104.971
3,50,5,58989.3,545475,463.124
4,50,5,2.02317e-14,83400,74.48
5,50,5,1.08118e-09,238725,189.654
6,50,5,43.4473,25785,22.884
7,50,5,22.5934,536220,458.439
8,50,5,21.0781,545475,478.1
9,50,5,25.4287,59340,68.26
10,50,5,0.0467957,16530,14.874
11,50,5,129.343,16530,14.797
12,50,5,114.42,17040,15.626
13,50,5,272.234,20415,18.712
14,50,5,5562.43,136275,119.992
15,50,5,7932.5,101220,90.648
16,50,5,0.0623911,502500,470.964
17,50,5,152.267,32565,28.938
18,50,5,180.077,79170,71.464
19,50,5,6.26397,78615,67.848
20,50,5,25,300,0.251
21,50,5,1122.19,508335,456.79
22,50,5,7894.82,338445,292.327
23,50,5,8358.71,244080,221.081
24,50,5,261.514,71745,85.294
25,50,5,295.708,81150,96.793
26,50,5,384.098,66855,81.076
27,50,5,975.317,60165,72.671
28,50,5,400,25125,24.448
1,50,6,9.89578e-16,12120,10.788
2,50,6,5.80478e-15,124785,106.742
3,50,6,6.81636,545475,462.307
4,50,6,97892,78510,70.285
5,50,6,4.1664e-10,261915,209.056
6,50,6,43.4473,18540,16.5
7,50,6,44.6539,545475,473.661
8,50,6,21.1682,342495,305.356
9,50,6,28.2446,75735,86.663
10,50,6,0.0394587,18360,16.467
11,50,6,116.41,18270,16.287
12,50,6,99.4957,17430,15.97
13,50,6,274.71,24120,22.067
14,50,6,4899.13,130875,116.33
15,50,6,6774.02,65460,58.801
16,50,6,3.82369,380760,367.113
17,50,6,163.719,30540,27.093
18,50,6,164.112,34350,31.047
19,50,6,7.16403,92340,79.755
20,50,6,22.596,545475,478.031
21,50,6,836.442,12690,11.868
22,50,6,5033.39,239910,215.242
23,50,6,5591.36,545475,490.936
24,50,6,260.314,63945,76.456
25,50,6,313.325,75345,89.665
26,50,6,370.443,59010,71.84
27,50,6,1022.23,63600,76.92
28,50,6,400,26835,26.121
1,50,7,1.26732e-15,11325,10.129
2,50,7,3.34726e-15,109755,94.173
3,50,7,2.4238,545475,461.008
4,50,7,90045.9,537285,464.934
5,50,7,2.05062e-10,245835,195.97
6,50,7,43.4473,19395,17.349
7,50,7,15.8946,207495,184.051
8,50,7,21.1404,506430,449.216
9,50,7,24.6942,68565,78.716
10,50,7,0.00739604,17595,15.957
11,50,7,92.531,17085,15.389
12,50,7,94.5209,17700,16.302
13,50,7,186.504,27555,25.225
14,50,7,4824.74,114765,103.75
15,50,7,13995.5,509520,447.283
16,50,7,3.45003,437730,424.575
17,50,7,134.937,42930,38.516
18,50,7,131.453,185085,165.974
19,50,7,5.7576,56370,49.555
20,50,7,25,300,0.251
21,50,7,1122.19,172095,158.931
22,50,7,4833.77,52515,48.137
23,50,7,6352.3,545475,490.794
24,50,7,257.981,60735,73.095
25,50,7,302.466,75825,90.701
26,50,7,349.26,62445,75.929
27,50,7,894.342,62520,75.791
28,50,7,400,25425,24.833
1,50,8,1.57653e-15,11880,10.583
2,50,8,1.40987e-14,136215,116.41
3,50,8,0.000452487,545475,469.356
4,50,8,103912,42795,38.448
5,50,8,1.33621e-11,282855,227.858
6,50,8,43.4473,19725,17.581
7,50,8,25.3087,261975,229.172
8,50,8,21.1807,209730,189.334
9,50,8,19.3665,64215,74.016
10,50,8,0.0295547,19800,17.878
11,50,8,89.5462,16590,14.913
12,50,8,89.5462,18195,16.716
13,50,8,280.005,27075,24.866
14,50,8,5370.17,255825,226.18
15,50,8,5496.03,263925,234.488
16,50,8,3.67424,199350,196.401
17,50,8,177.74,33990,30.831
18,50,8,174.72,41130,38.218
19,50,8,4.08597,114780,101.848
20,50,8,22.2706,545475,483.839
21,50,8,1122.19,72015,67.283
