Function,Dimension,Run,Error,Evals,Time
1,10,1,1.19354e-15,2950,0.307
2,10,1,3.87124e-15,7490,0.552
3,10,1,1.32156e-11,11570,0.779
4,10,1,1.02197e-14,6940,0.454
5,10,1,1.13287e-12,14130,0.987
6,10,1,9.81242,4780,0.332
7,10,1,4.8885,22700,1.432
8,10,1,20.5289,27730,1.825
9,10,1,2.89597,5910,0.52
10,10,1,0.00985728,3660,0.265
11,10,1,13.9294,3840,0.236
12,10,1,28.8537,3440,0.245
13,10,1,25.8537,3340,0.202
14,10,1,1198.24,4340,0.248
15,10,1,881.274,3750,0.243
16,10,1,1.67481,27730,1.867
17,10,1,23.5895,5180,0.332
18,10,1,19.6084,8460,0.581
19,10,1,0.981024,4620,0.365
20,10,1,3.6945,5410,0.375
21,10,1,400.194,2720,0.278
22,10,1,1045.46,4980,0.393
23,10,1,989.347,9000,0.676
24,10,1,203.059,12930,1.305
25,10,1,205.322,11110,1.048
26,10,1,400.197,5400,0.537
27,10,1,400,4880,0.512
28,10,1,300,5010,0.369
1,10,2,1.08319e-15,2720,0.231
2,10,2,1.09514e-15,7890,0.533
3,10,2,4.95895e-14,9480,0.698
4,10,2,1.34796e-15,6710,0.509
5,10,2,1.00691e-12,13940,1.042
6,10,2,4.44984e-15,4260,0.266
7,10,2,22.5487,8540,0.52
8,10,2,20.387,27730,1.831
9,10,2,4.50515,5850,0.496
10,10,2,0.0369138,3780,0.226
11,10,2,15.9193,3750,0.218
12,10,2,22.884,3510,0.215
13,10,2,27.0977,3410,0.214
14,10,2,1007.56,4080,0.265
15,10,2,913.679,13350,0.892
16,10,2,0.345961,11840,0.827
17,10,2,21.2548,5030,0.311
18,10,2,21.2874,11770,0.759
19,10,2,2.57224,5860,0.343
20,10,2,3.56205,8410,0.515
21,10,2,400.194,2490,0.182
22,10,2,1064.32,5140,0.308
23,10,2,1835.97,27730,1.787
24,10,2,208.641,6000,0.609
25,10,2,211.16,10020,0.881
26,10,2,400.1,6310,0.625
27,10,2,400,4790,0.491
28,10,2,580.324,3850,0.291
1,10,3,1.66136e-15,3020,0.192
2,10,3,1.50948e-15,7950,0.471
3,10,3,4.23319e-14,17850,1.092
4,10,3,6.5087e-16,6600,0.415
5,10,3,8.99761e-13,14750,0.892
6,10,3,9.81242,3740,0.257
7,10,3,2.50612,15760,0.98
8,10,3,20.3939,27730,1.776
9,10,3,2.90121,5770,0.477
10,10,3,0.0123161,3900,0.234
11,10,3,9.94959,3480,0.198
12,10,3,14.9244,4180,0.238
13,10,3,29.967,6330,0.368
14,10,3,977.998,3270,0.222
15,10,3,138.36,3680,0.215
16,10,3,0.18933,24540,1.656
17,10,3,19.2233,7170,0.42
18,10,3,29.0734,5620,0.351
19,10,3,0.816383,4940,0.32
20,10,3,5,200,0.013
21,10,3,400.194,2770,0.195
22,10,3,1421.74,4800,0.291
23,10,3,1140.03,18590,1.215
