Function,Dimension,Run,Error,Evals,Time
1,10,1,1.09547e-14,3030,0.259
2,10,1,0.000109442,27730,1.894
3,10,1,30.8588,27730,1.997
4,10,1,2.61498e-15,10790,0.817
5,10,1,6.66669e-11,23790,1.673
6,10,1,9.81242,4410,0.308
7,10,1,1.11372,15790,1.135
8,10,1,20.3408,21730,1.472
9,10,1,3.21474,11190,1.149
10,10,1,0.0221512,4040,0.321
11,10,1,21.8891,3900,0.293
12,10,1,13.9294,4130,0.285
13,10,1,47.026,3310,0.242
14,10,1,707.646,4930,0.376
15,10,1,733.21,3910,0.283
16,10,1,0.354908,7210,0.605
17,10,1,25.6972,5640,0.405
18,10,1,38.4227,8280,0.647
19,10,1,1.88918,8690,0.619
20,10,1,3.38865,27730,2.166
21,10,1,400.194,2820,0.22
22,10,1,1491.95,5570,0.458
23,10,1,1407.43,6000,0.448
24,10,1,213.535,8750,0.922
25,10,1,212.27,11590,1.224
26,10,1,400.222,6650,0.642
27,10,1,400,4890,0.499
28,10,1,611.491,5100,0.369
1,10,2,2.47859e-16,2580,0.238
2,10,2,0.0489378,27730,2.002
3,10,2,3.58248e-15,25100,1.829
4,10,2,9.44551e-16,6470,0.43
5,10,2,8.14571e-10,22490,1.509
6,10,2,3.55733e-15,4320,0.294
7,10,2,22.0508,8010,0.6
8,10,2,20.4023,27730,2.027
9,10,2,2.2148,11000,1.162
10,10,2,0.0344477,3900,0.293
11,10,2,22.884,3180,0.239
12,10,2,13.9294,3480,0.271
13,10,2,77.0442,3790,0.265
14,10,2,551.214,3200,0.205
15,10,2,297.971,3410,0.243
16,10,2,0.26678,18330,1.486
17,10,2,22.9283,5250,0.358
18,10,2,19.7217,6880,0.504
19,10,2,0.76017,5660,0.456
20,10,2,5,200,0.018
21,10,2,400.194,2400,0.191
22,10,2,2652.27,13010,0.989
23,10,2,1460.89,23030,1.649
24,10,2,224.572,9210,0.932
25,10,2,207.81,9550,1.056
26,10,2,400.173,4510,0.452
27,10,2,400,4320,0.468
28,10,2,651.551,3760,0.289
1,10,3,6.85332e-15,3150,0.288
2,10,3,0.580842,27730,1.953
3,10,3,1.66883e-13,22690,1.679
4,10,3,4.49711e-15,9100,0.673
5,10,3,2.58478e-12,21740,1.543
6,10,3,3.16749e-14,9680,0.714
7,10,3,0.957196,26920,1.876
8,10,3,20.3999,18270,1.418
9,10,3,2.9666,9380,0.959
10,10,3,0.0443664,4450,0.334
11,10,3,36.8134,4930,0.335
12,10,3,30.8437,5850,0.401
13,10,3,58.6873,5870,0.43
14,10,3,850.442,15470,1.132
15,10,3,1606.47,15100,1.139
16,10,3,1.80845,13260,1.066
17,10,3,56.6935,2240,0.173
18,10,3,63.9596,8850,0.637
19,10,3,1.51151,22610,1.592
20,10,3,4.0353,2050,0.134
21,10,3,400.194,3010,0.209
22,10,3,2470.94,22530,1.663
23,10,3,1404.59,27730,2.289
24,10,3,203.418,12500,1.443
25,10,3,211.392,15740,1.645
26,10,3,400.297,9890,1.03
27,10,3,400,5480,0.553
28,10,3,560.151,4930,0.34
1,10,4,8.73879e-16,2740,0.216
2,10,4,143.557,27730,2.16
3,10,4,9.77802e-11,20470,1.536
4,10,4,1.87344e-15,8990,0.766
5,10,4,2.90769e-12,16930,1.21
6,10,4,9.81242,5730,0.415
7,10,4,2.95556,27730,1.949
8,10,4,20.3836,27730,1.93
9,10,4,4.45584,7580,0.756
10,10,4,0.0689862,4200,0.368
11,10,4,12.9345,3550,0.265
12,10,4,60.6921,4430,0.351
13,10,4,46.6632,7070,0.543
