Function,Dimension,Run,Error,Evals,Time
1,10,1,7.55465e-15,2850,0.267
2,10,1,1.63469e-15,12580,0.907
3,10,1,1.6921e-14,11930,0.899
4,10,1,6.87361e-16,6980,0.474
5,10,1,2.20928e-12,14310,0.986
6,10,1,9.81242,3920,0.295
7,10,1,6.40031,15930,1.124
8,10,1,20.1919,27730,2.122
9,10,1,2.8,5630,0.572
10,10,1,1.44329e-15,3830,0.306
11,10,1,7.95967,3590,0.287
12,10,1,25.8689,3670,0.289
13,10,1,49.8181,5640,0.356
14,10,1,706.335,10960,0.721
15,10,1,659.808,3390,0.262
16,10,1,0.362146,27730,2.239
17,10,1,22.9476,6240,0.503
18,10,1,21.142,5470,0.403
19,10,1,1.74159,5430,0.391
20,10,1,4.09942,13310,1.046
21,10,1,400.194,2670,0.259
22,10,1,853.843,4820,0.392
23,10,1,1313.15,7720,0.621
24,10,1,213.206,14210,1.561
25,10,1,207.363,10650,1.159
26,10,1,400.124,6970,0.806
27,10,1,400,4730,0.506
28,10,1,647.852,3740,0.323
1,10,2,7.30807e-16,2770,0.202
2,10,2,1.58048e-15,8090,0.694
3,10,2,2.19124e-14,16150,1.263
4,10,2,3.56181e-15,6410,0.492
5,10,2,2.21008e-11,11790,0.838
6,10,2,9.81242,3560,0.261
7,10,2,0.641501,5800,0.423
8,10,2,20.5585,27730,2.095
9,10,2,4.99279,5750,0.561
10,10,2,0.0147724,3590,0.288
11,10,2,14.9244,4380,0.328
12,10,2,31.374,3910,0.321
13,10,2,30.5846,3660,0.276
14,10,2,978.996,4150,0.325
15,10,2,434.591,3600,0.288
16,10,2,0.231436,17930,1.459
17,10,2,29.3618,6130,0.471
18,10,2,24.2834,8550,0.63
19,10,2,0.948595,4490,0.331
20,10,2,3.77578,20310,1.437
21,10,2,400.194,2770,0.195
22,10,2,1581.91,6510,0.449
23,10,2,353.797,6200,0.529
24,10,2,215.281,15350,1.582
25,10,2,201.406,10070,1.037
26,10,2,400.075,6870,0.783
27,10,2,400,4840,0.539
28,10,2,592.437,3850,0.339
1,10,3,2.01557e-15,2800,0.23
2,10,3,1.73185e-15,7750,0.595
3,10,3,5.259e-12,26410,1.885
4,10,3,7.64518e-16,7070,0.533
5,10,3,1.4908e-12,14060,0.983
6,10,3,9.81242,4950,0.354
7,10,3,35.8507,23960,1.769
8,10,3,20.4519,27730,2.102
9,10,3,4.44301,5510,0.617
10,10,3,0.00986467,3700,0.307
11,10,3,5.96975,3770,0.33
12,10,3,9.94959,4340,0.342
13,10,3,17.699,4170,0.368
14,10,3,753.345,13170,0.889
15,10,3,291.328,3690,0.287
16,10,3,0.083878,9730,0.757
17,10,3,18.0477,5940,0.378
18,10,3,17.0718,5420,0.344
19,10,3,1.032,5760,0.39
20,10,3,3.23201,10580,0.81
21,10,3,400.194,2520,0.176
22,10,3,1484.02,13980,1.071
23,10,3,1869.13,27730,2.113
24,10,3,216.018,15250,1.601
25,10,3,210.234,6900,0.726
26,10,3,400.468,6140,0.675
27,10,3,400,4740,0.539
28,10,3,688.71,3580,0.305
1,10,4,1.96484e-15,2890,0.222
2,10,4,3.80398e-15,7270,0.545
3,10,4,6.31503,15600,1.124
4,10,4,3.15985e-15,6960,0.508
5,10,4,2.31998e-12,14190,0.944
6,10,4,9.81242,3580,0.289
7,10,4,0.0662485,14830,1.006
8,10,4,20.5921,27730,2.009
9,10,4,1.40935,5950,0.638
10,10,4,0.029562,3620,0.263
11,10,4,7.95967,3900,0.323
12,10,4,6.96471,3340,0.264
13,10,4,63.6934,7000,0.548
