Function,Dimension,Run,Error,Evals,Time
1,10,1,1.21225e-15,2670,0.284
2,10,1,12155,27730,2.109
3,10,1,25038.4,22170,1.544
4,10,1,4027.42,12430,0.911
5,10,1,3.54316e-05,23560,1.687
6,10,1,9.81242,6360,0.454
7,10,1,33.8906,4300,0.337
8,10,1,20.4051,24910,1.803
9,10,1,4.57935,9750,1.016
10,10,1,0.261241,4560,0.296
11,10,1,18.9042,3200,0.229
12,10,1,28.8538,3260,0.24
13,10,1,57.121,3530,0.254
14,10,1,939.824,3230,0.24
15,10,1,872.77,3750,0.285
16,10,1,1.67037,23830,1.944
17,10,1,30.3491,10810,0.818
18,10,1,30.1045,16230,1.195
19,10,1,1.54376,27730,2.036
20,10,1,4.24446,6560,0.451
21,10,1,400.194,2240,0.17
22,10,1,1143.87,7560,0.569
23,10,1,2105.91,5240,0.408
24,10,1,228.09,16400,1.707
25,10,1,212.867,16440,1.692
26,10,1,401.211,6780,0.728
27,10,1,400,4030,0.407
28,10,1,598.886,3560,0.304
1,10,2,2792.42,1160,0.153
2,10,2,4.03995e+07,540,0.052
3,10,2,3.89289e+09,660,0.048
4,10,2,23885,810,0.064
5,10,2,432.813,600,0.036
6,10,2,246.092,340,0.028
7,10,2,163.139,1150,0.082
8,10,2,20.5551,5950,0.49
9,10,2,9.96314,6240,0.609
10,10,2,387.13,450,0.034
11,10,2,88.648,930,0.061
12,10,2,74.213,340,0.023
13,10,2,127.371,470,0.045
14,10,2,2223.44,6950,0.486
15,10,2,1427.52,6950,0.503
16,10,2,1.67437,6540,0.564
17,10,2,113.12,400,0.031
18,10,2,107.683,520,0.045
19,10,2,379.776,500,0.036
20,10,2,5,200,0.011
21,10,2,471.471,960,0.068
22,10,2,2285.9,5970,0.432
23,10,2,2079.58,6760,0.542
24,10,2,235.894,810,0.086
25,10,2,235.922,5960,0.64
26,10,2,220.862,6520,0.714
27,10,2,526.577,1960,0.231
28,10,2,827.753,860,0.076
1,10,3,0.00383287,27730,2.035
2,10,3,6.34454e+06,1910,0.15
3,10,3,7.80117e+09,500,0.026
4,10,3,25982.1,2150,0.167
5,10,3,73.007,3220,0.237
6,10,3,66.2091,3770,0.28
7,10,3,88.2878,1330,0.096
8,10,3,20.6396,10550,0.811
9,10,3,5.48947,3010,0.306
10,10,3,278.152,820,0.073
11,10,3,100.579,310,0.027
12,10,3,39.3011,3260,0.232
13,10,3,56.3929,3890,0.32
14,10,3,1610.98,15230,1.169
15,10,3,1031.01,2260,0.198
16,10,3,1.41906,12520,1.152
17,10,3,69.8453,22320,1.606
18,10,3,24.8063,5350,0.42
19,10,3,2.94382,3800,0.291
20,10,3,4.82,580,0.044
21,10,3,400.194,23850,1.843
22,10,3,1768.19,10360,0.824
23,10,3,2192.44,11900,0.98
24,10,3,232.895,2700,0.326
25,10,3,233.528,1030,0.105
26,10,3,227.106,1910,0.228
27,10,3,400.022,27730,2.931
28,10,3,300.029,27730,2.095
1,10,4,6.79989e-15,3600,0.311
2,10,4,241947,27730,1.965
3,10,4,184420,27730,2.028
4,10,4,41758.8,1900,0.116
5,10,4,0.000138823,27730,1.965
6,10,4,74.7272,19350,1.396
7,10,4,17.7521,27730,2.374
8,10,4,20.4438,27730,1.984
9,10,4,7.79503,6130,0.55
10,10,4,0.174894,6790,0.438
11,10,4,55.5702,23690,1.656
12,10,4,51.6845,900,0.077
13,10,4,65.5785,5730,0.47
14,10,4,1250.66,22650,1.859
15,10,4,1175.98,27730,2.019
16,10,4,1.0675,7000,0.601
17,10,4,80.197,22990,1.779
18,10,4,105.026,1010,0.066
19,10,4,4.72706,2530,0.176
20,10,4,4.24622,700,0.041
21,10,4,400.194,3330,0.236
22,10,4,2222.63,27730,2.021
23,10,4,1666.84,27730,2.097
24,10,4,218.133,6510,0.73
25,10,4,231.691,27730,3.011
26,10,4,400.841,17130,1.867
27,10,4,400,5920,0.735
28,10,4,761.034,15280,1.179
1,10,5,0.000209544,27730,1.967
2,10,5,1200.82,11310,1.001
3,10,5,6.73499e+06,12490,0.974
4,10,5,1146.77,11430,0.862
5,10,5,0.854708,15670,1.178
6,10,5,13.6193,12480,0.918
7,10,5,8.47972,12610,0.929
8,10,5,20.4464,20020,1.503
9,10,5,5.29051,27730,2.868
10,10,5,0.163153,20240,1.578
11,10,5,48.7582,18450,1.326
12,10,5,44.7794,12910,1.034
13,10,5,117.264,2410,0.164
14,10,5,492.363,10610,0.764
15,10,5,813.343,19640,1.442
16,10,5,0.467942,6230,0.518
17,10,5,37.4027,12260,0.916
18,10,5,54.7234,10720,0.795
19,10,5,1.25077,13590,1.093
20,10,5,3.92689,9250,0.647
21,10,5,400.194,26970,2.145
22,10,5,2372.34,13100,0.991
23,10,5,2402.08,13520,1.033
24,10,5,223.176,13930,1.44
25,10,5,226.033,27730,2.923
26,10,5,464.787,13780,1.546
27,10,5,400,14560,1.586
28,10,5,886.352,14010,1.061
1,10,6,1.28314e-15,3140,0.294
2,10,6,9931.98,27730,2.04
3,10,6,3.15562e-05,27730,2.018
4,10,6,5.68386e-15,7600,0.576
5,10,6,2.87171e-05,27730,2.044
6,10,6,9.81242,5240,0.369
7,10,6,0.122435,27730,2.065
8,10,6,20.6464,15320,1.115
9,10,6,4.11763,7480,0.788
10,10,6,0.0590824,5610,0.406
11,10,6,3.97984,3810,0.274
12,10,6,11.9395,4470,0.333
13,10,6,35.7537,7520,0.553
14,10,6,782.256,3680,0.275
15,10,6,1009.34,3960,0.309
16,10,6,0.408459,17420,1.55
17,10,6,18.5886,7780,0.598
18,10,6,19.7994,5830,0.445
19,10,6,1.70761,22860,1.678
20,10,6,3.8476,27730,2.09
21,10,6,400.194,2780,0.21
