Function,Dimension,Run,Error
1,30,1,0.00000000e+00
2,30,1,0.00000000e+00
3,30,1,0.00000000e+00
4,30,1,0.00000000e+00
5,30,1,0.00000000e+00
6,30,1,9.13143716e-08
7,30,1,1.62113361e-01
8,30,1,2.07848410e+01
9,30,1,2.85067905e+01
10,30,1,0.00000000e+00
11,30,1,0.00000000e+00
12,30,1,3.23353973e+00
13,30,1,3.55367165e+00
14,30,1,4.16384940e-02
15,30,1,2.61465514e+03
16,30,1,1.02650126e+00
17,30,1,3.04337483e+01
18,30,1,4.59968262e+01
19,30,1,1.10595866e+00
20,30,1,9.77137971e+00
21,30,1,3.00000000e+02
22,30,1,1.13423295e+02
23,30,1,2.46948756e+03
24,30,1,2.05392114e+02
25,30,1,2.41465373e+02
26,30,1,2.00000000e+02
27,30,1,3.00523820e+02
28,30,1,3.00000000e+02
1,30,2,0.00000000e+00
2,30,2,0.00000000e+00
3,30,2,0.00000000e+00
4,30,2,0.00000000e+00
5,30,2,0.00000000e+00
6,30,2,0.00000000e+00
7,30,2,3.94073756e-01
8,30,2,2.04789979e+01
9,30,2,2.75372176e+01
10,30,2,0.00000000e+00
11,30,2,0.00000000e+00
12,30,2,6.22753296e+00
13,30,2,5.39569308e+00
14,30,2,1.24915481e-01
15,30,2,2.90304726e+03
16,30,2,1.00567407e+00
17,30,2,3.04337483e+01
18,30,2,4.87633516e+01
19,30,2,1.09048875e+00
20,30,2,9.51660026e+00
21,30,2,3.00000000e+02
22,30,2,1.06674295e+02
23,30,2,2.61417815e+03
24,30,2,2.03030058e+02
25,30,2,2.42740814e+02
26,30,2,2.00000000e+02
27,30,2,3.00073142e+02
28,30,2,3.00000000e+02
1,30,3,0.00000000e+00
2,30,3,0.00000000e+00
3,30,3,8.52079322e-05
4,30,3,0.00000000e+00
5,30,3,0.00000000e+00
6,30,3,2.64074182e+01
7,30,3,7.99808204e-01
8,30,3,2.08917507e+01
9,30,3,2.69584597e+01
10,30,3,0.00000000e+00
11,30,3,0.00000000e+00
12,30,3,5.19662840e+00
13,30,3,6.20807772e+00
14,30,3,6.24577417e-02
15,30,3,2.70095698e+03
16,30,3,6.11039537e-01
17,30,3,3.04337552e+01
18,30,3,4.76321436e+01
