Function,Dimension,Run,Error
1,30,1,0.00000000e+00
2,30,1,0.00000000e+00
3,30,1,6.10810260e-02
4,30,1,0.00000000e+00
5,30,1,0.00000000e+00
6,30,1,0.00000000e+00
7,30,1,3.51703117e-01
8,30,1,2.05885098e+01
9,30,1,2.47806993e+01
10,30,1,0.00000000e+00
11,30,1,0.00000000e+00
12,30,1,5.07296137e+00
13,30,1,6.68943494e+00
14,30,1,6.24577410e-02
15,30,1,2.74644112e+03
16,30,1,9.20685496e-01
17,30,1,3.04337483e+01
18,30,1,5.44350336e+01
19,30,1,1.20302544e+00
20,30,1,9.66010520e+00
21,30,1,2.00000000e+02
22,30,1,1.06452597e+02
23,30,1,2.20334912e+03
24,30,1,2.00040894e+02
25,30,1,2.49523150e+02
26,30,1,2.00000000e+02
27,30,1,3.00003075e+02
28,30,1,3.00000000e+02
1,30,2,0.00000000e+00
2,30,2,0.00000000e+00
3,30,2,7.96665503e-02
4,30,2,0.00000000e+00
5,30,2,0.00000000e+00
6,30,2,0.00000000e+00
7,30,2,7.44199095e-01
8,30,2,2.07540162e+01
9,30,2,2.66974410e+01
10,30,2,0.00000000e+00
11,30,2,0.00000000e+00
12,30,2,4.09231478e+00
13,30,2,5.24139059e+00
14,30,2,6.24577420e-02
15,30,2,2.71692403e+03
16,30,2,8.03364091e-01
17,30,2,3.04337483e+01
18,30,2,5.55420045e+01
19,30,2,1.03020741e+00
20,30,2,9.42292773e+00
21,30,2,3.00000000e+02
22,30,2,1.06668347e+02
23,30,2,2.08629322e+03
24,30,2,2.00000670e+02
25,30,2,2.47351973e+02
26,30,2,2.00000000e+02
27,30,2,3.02359596e+02
28,30,2,3.00000000e+02
1,30,3,0.00000000e+00
2,30,3,0.00000000e+00
3,30,3,1.11891736e-05
4,30,3,0.00000000e+00
5,30,3,0.00000000e+00
6,30,3,0.00000000e+00
7,30,3,1.06403328e+00
8,30,3,2.09261591e+01
9,30,3,2.60511395e+01
10,30,3,0.00000000e+00
11,30,3,0.00000000e+00
12,30,3,4.23716550e+00
13,30,3,6.48889784e+00
14,30,3,6.24577406e-02
15,30,3,2.98768597e+03
16,30,3,4.50286334e-01
17,30,3,3.04337483e+01
18,30,3,5.59846218e+01
