Function,Dimension,Run,Error
1,30,1,0.00000000e+00
2,30,1,0.00000000e+00
3,30,1,1.19877794e-02
4,30,1,0.00000000e+00
5,30,1,0.00000000e+00
6,30,1,1.14757271e-08
7,30,1,5.24580051e-05
8,30,1,2.07772205e+01
9,30,1,2.56870412e+01
10,30,1,0.00000000e+00
11,30,1,0.00000000e+00
12,30,1,5.25125996e+00
13,30,1,5.14047215e+00
14,30,1,6.24577689e-02
15,30,1,2.39130682e+03
16,30,1,7.50930425e-01
17,30,1,3.04337485e+01
18,30,1,5.18750157e+01
19,30,1,1.18759107e+00
20,30,1,9.96179239e+00
21,30,1,3.00000000e+02
22,30,1,1.06548400e+02
23,30,1,1.98369692e+03
24,30,1,2.00119558e+02
25,30,1,2.48559347e+02
26,30,1,2.00000000e+02
27,30,1,3.00449749e+02
28,30,1,3.00000000e+02
1,30,2,0.00000000e+00
2,30,2,0.00000000e+00
3,30,2,4.34806673e-04
4,30,2,0.00000000e+00
5,30,2,0.00000000e+00
6,30,2,8.93896432e-08
7,30,2,7.70063259e-01
8,30,2,2.09763345e+01
9,30,2,2.68151670e+01
10,30,2,0.00000000e+00
11,30,2,0.00000000e+00
12,30,2,6.31882797e+00
13,30,2,4.25466204e+00
14,30,2,1.04096235e-01
15,30,2,2.60458191e+03
16,30,2,8.79128678e-01
17,30,2,3.04337483e+01
18,30,2,5.66415534e+01
19,30,2,1.19641123e+00
20,30,2,9.61258436e+00
21,30,2,3.00000000e+02
22,30,2,1.13854707e+02
23,30,2,2.34966285e+03
24,30,2,2.00014386e+02
25,30,2,2.44521605e+02
26,30,2,2.00000000e+02
27,30,2,3.00669754e+02
28,30,2,3.00000000e+02
1,30,3,0.00000000e+00
2,30,3,0.00000000e+00
3,30,3,1.12408365e-07
4,30,3,0.00000000e+00
5,30,3,0.00000000e+00
6,30,3,0.00000000e+00
7,30,3,3.15458111e-06
8,30,3,2.08767107e+01
9,30,3,2.53279129e+01
10,30,3,0.00000000e+00
11,30,3,0.00000000e+00
12,30,3,7.26987179e+00
13,30,3,5.39811736e+00
14,30,3,1.24915482e-01
15,30,3,2.80826908e+03
16,30,3,1.06029725e-01
17,30,3,3.04337551e+01
18,30,3,4.99986553e+01
