Function,Dimension,Run,ErrorValue
4,10,33,1.90025892e+03
4,10,34,1.90043359e+03
4,10,35,1.90024574e+03
4,10,36,1.90038341e+03
4,10,37,1.90050008e+03
4,10,38,1.90025438e+03
4,10,39,1.90045912e+03
4,10,40,1.90046166e+03
4,10,41,1.90044336e+03
4,10,42,1.90041181e+03
4,10,43,1.90055737e+03
4,10,44,1.90032564e+03
4,10,45,1.90023800e+03
4,10,46,1.90059404e+03
4,10,47,1.90042589e+03
4,10,48,1.90030166e+03
4,10,49,1.90053089e+03
4,10,50,1.90043550e+03
4,10,51,1.90033808e+03
5,10,1,1.70062443e+03
5,10,2,1.70041629e+03
5,10,3,1.70120310e+03
5,10,4,1.70041629e+03
5,10,5,1.70360931e+03
5,10,6,1.70261435e+03
5,10,7,1.70062443e+03
5,10,8,1.70099496e+03
5,10,9,1.70120310e+03
5,10,10,1.70261435e+03
5,10,11,1.70041629e+03
5,10,12,1.70041629e+03
5,10,13,1.70020814e+03
5,10,14,1.70020814e+03
5,10,15,1.70041629e+03
5,10,16,1.70298488e+03
5,10,17,1.70161939e+03
5,10,18,1.70120310e+03
5,10,19,1.70020814e+03
5,10,20,1.70261435e+03
5,10,21,1.70141125e+03
5,10,22,1.70120310e+03
5,10,23,1.70319302e+03
5,10,24,1.70020814e+03
5,10,25,1.70041629e+03
5,10,26,1.70141125e+03
5,10,27,1.70141125e+03
5,10,28,1.70020814e+03
5,10,29,1.70020814e+03
5,10,30,1.70219806e+03
5,10,31,1.70240620e+03
5,10,32,1.70041629e+03
5,10,33,1.70062443e+03
5,10,34,1.70240620e+03
5,10,35,1.70020814e+03
5,10,36,1.70020814e+03
5,10,37,1.70062443e+03
5,10,38,1.70041629e+03
5,10,39,1.70020814e+03
5,10,40,1.70198992e+03
5,10,41,1.70041629e+03
5,10,42,1.70120310e+03
5,10,43,1.70041629e+03
5,10,44,1.70020814e+03
5,10,45,1.70539108e+03
5,10,46,1.70000000e+03
5,10,47,1.70120310e+03
5,10,48,1.70041629e+03
5,10,49,1.70261435e+03
5,10,50,1.70120310e+03
5,10,51,1.70041629e+03
6,10,1,1.60049129e+03
6,10,2,1.60047703e+03
6,10,3,1.60061113e+03
6,10,4,1.60061785e+03
6,10,5,1.60005873e+03
6,10,6,1.60022256e+03
6,10,7,1.60070532e+03
6,10,8,1.60022925e+03
6,10,9,1.60023430e+03
6,10,10,1.60044409e+03
6,10,11,1.60020887e+03
6,10,12,1.60056700e+03
6,10,13,1.60016141e+03
6,10,14,1.60063143e+03
6,10,15,1.60031409e+03
6,10,16,1.60049991e+03
6,10,17,1.60063659e+03
6,10,18,1.60011140e+03
6,10,19,1.60043281e+03
6,10,20,1.60002094e+03
6,10,21,1.60032344e+03
6,10,22,1.60001434e+03
6,10,23,1.60066140e+03
6,10,24,1.60034954e+03
6,10,25,1.60048118e+03
6,10,26,1.60030281e+03
6,10,27,1.60044707e+03
6,10,28,1.60027898e+03
6,10,29,1.60017056e+03
6,10,30,1.60050047e+03
6,10,31,1.60037996e+03
6,10,32,1.60023130e+03
6,10,33,1.60063518e+03
6,10,34,1.60024647e+03
6,10,35,1.60034693e+03
6,10,36,1.60044383e+03
6,10,37,1.60008739e+03
6,10,38,1.60029177e+03
