Function,Dimension,Run,Error,Evals,Time
1,50,1,82292,330,0.23
2,50,1,2.35851e+09,540,0.389
3,50,1,4.92857e+18,495,0.355
4,50,1,164081,450,0.316
5,50,1,19743.5,315,0.215
6,50,1,13427.7,315,0.217
7,50,1,1.82876e+06,495,0.362
8,50,1,21.3681,2760,2.423
9,50,1,82.1478,330,0.32
10,50,1,16363.3,345,0.24
11,50,1,1224.96,345,0.238
12,50,1,1473.83,315,0.223
13,50,1,1493.77,330,0.235
14,50,1,17369.5,600,0.435
15,50,1,17535.5,2670,2.314
16,50,1,5.40748,1140,1.016
17,50,1,1731.49,315,0.216
18,50,1,1775.27,315,0.22
19,50,1,2.24492e+06,330,0.228
20,50,1,25,300,0.22
21,50,1,4945.5,315,0.229
22,50,1,17932.3,495,0.36
23,50,1,18548,810,0.65
24,50,1,751.395,540,0.564
25,50,1,609.785,585,0.614
26,50,1,566.339,930,1.051
27,50,1,3026.53,390,0.405
28,50,1,13562.5,315,0.24
1,50,2,88800.9,330,0.226
2,50,2,8.5601e+09,360,0.252
3,50,2,6.20816e+19,645,0.481
4,50,2,334142,630,0.461
5,50,2,39598.1,330,0.227
6,50,2,16094.3,345,0.24
7,50,2,2.70948e+06,465,0.341
8,50,2,21.4891,510,0.371
9,50,2,85.0484,1950,2.176
10,50,2,21403,330,0.23
11,50,2,1601.83,330,0.229
12,50,2,1497.6,345,0.247
13,50,2,1346.44,300,0.213
14,50,2,16326.3,2160,1.816
15,50,2,17047.2,2160,1.836
16,50,2,7.5033,870,0.75
17,50,2,1818.28,315,0.217
18,50,2,1863.66,315,0.221
19,50,2,3.73549e+06,420,0.296
20,50,2,25,300,0.221
21,50,2,4802.79,330,0.241
22,50,2,18015.1,2265,1.95
23,50,2,18735.5,795,0.637
24,50,2,765.384,435,0.449
25,50,2,604.103,660,0.704
26,50,2,567.476,2115,2.517
27,50,2,3222.91,345,0.358
28,50,2,15580.3,375,0.289
1,50,3,97591,360,0.247
2,50,3,5.09459e+09,375,0.262
3,50,3,1.14738e+16,420,0.298
4,50,3,333894,540,0.386
5,50,3,45313.1,405,0.28
6,50,3,16619,315,0.217
7,50,3,74912.3,375,0.269
8,50,3,21.4831,525,0.383
9,50,3,74.9886,3105,3.569
10,50,3,17699.2,345,0.24
11,50,3,1457.4,360,0.249
12,50,3,1605.72,330,0.234
13,50,3,1585.26,345,0.245
14,50,3,16250.3,3090,2.683
15,50,3,17204.5,2700,2.354
16,50,3,5.41311,3375,3.257
17,50,3,1871.47,330,0.227
18,50,3,1973.86,315,0.221
19,50,3,2.90413e+06,345,0.239
20,50,3,25,300,0.22
21,50,3,4791.12,345,0.252
22,50,3,17918.5,3075,2.733
23,50,3,17253.4,2955,2.679
24,50,3,878.444,390,0.4
25,50,3,728.788,510,0.531
26,50,3,538.095,420,0.442
27,50,3,3346.82,405,0.421
28,50,3,13397.5,375,0.289
1,50,4,94164,360,0.247
2,50,4,3.11753e+09,390,0.273
3,50,4,1.33424e+14,345,0.242
4,50,4,143001,375,0.261
5,50,4,46927.8,330,0.227
6,50,4,10440.6,315,0.217
7,50,4,49306.5,405,0.293
8,50,4,21.4222,3135,2.779
9,50,4,82.3271,2145,2.428
10,50,4,20004.7,330,0.229
11,50,4,1464.29,330,0.228
12,50,4,1490.28,330,0.235
13,50,4,1240.55,330,0.235
14,50,4,17156.5,510,0.364
15,50,4,16372.2,2805,2.447
16,50,4,6.11113,2370,2.252
17,50,4,1815.44,315,0.216
18,50,4,1720.24,330,0.231
19,50,4,4.08426e+06,315,0.217
20,50,4,25,300,0.219
21,50,4,5238.63,315,0.229
22,50,4,17994.9,2550,2.239
23,50,4,18387.4,660,0.512
24,50,4,1275.13,480,0.498
25,50,4,653.445,675,0.72
26,50,4,601.077,660,0.717
27,50,4,3176.58,405,0.422
28,50,4,12028.5,330,0.253
1,50,5,83231.8,315,0.215
2,50,5,2.10674e+09,330,0.229
3,50,5,1.25219e+15,375,0.264
4,50,5,484079,450,0.317
5,50,5,34728.2,330,0.226
6,50,5,14723.6,315,0.217
7,50,5,43263.9,345,0.247
8,50,5,21.2981,2355,2.045
9,50,5,82.9188,315,0.306
10,50,5,12905.4,300,0.207
11,50,5,1552.46,315,0.217
12,50,5,1442.35,315,0.223
13,50,5,1528.32,330,0.235
14,50,5,16148,2265,1.923
15,50,5,18183.6,585,0.428
16,50,5,5.72512,2310,2.181
17,50,5,1748.71,315,0.216
18,50,5,1708.26,315,0.221
19,50,5,1.55741e+06,330,0.229
20,50,5,25,300,0.218
21,50,5,5319.16,330,0.241
22,50,5,17804.4,1155,0.949
23,50,5,18178,405,0.299
24,50,5,1236.44,525,0.547
25,50,5,638.363,525,0.547
26,50,5,544.623,2325,2.8
27,50,5,3945.34,555,0.588
28,50,5,13194.8,420,0.325
1,50,6,90385.2,330,0.225
2,50,6,1.65444e+09,435,0.305
3,50,6,2.42322e+16,480,0.343
4,50,6,712999,855,0.655
5,50,6,47059.5,465,0.324
6,50,6,13449.2,330,0.227
7,50,6,1.05194e+06,480,0.349
8,50,6,21.3169,3780,3.356
9,50,6,83.4886,390,0.38
10,50,6,11059.1,420,0.294
11,50,6,1555.43,330,0.227
12,50,6,1524.83,330,0.234
13,50,6,1384.5,330,0.234
14,50,6,16471.6,2295,1.952
15,50,6,16937.9,3690,3.242
16,50,6,7.35599,540,0.435
17,50,6,1807.38,330,0.226
18,50,6,1819.28,315,0.221
19,50,6,4.05194e+06,345,0.239
20,50,6,25,300,0.22
21,50,6,4877.57,345,0.252
22,50,6,17648,1140,0.934
23,50,6,17721.2,1410,1.212
24,50,6,657.252,555,0.58
25,50,6,647.022,720,0.772
26,50,6,692.892,495,0.525
27,50,6,3275.75,585,0.622
28,50,6,14380.2,360,0.276
1,50,7,90210.4,345,0.236
2,50,7,3.9193e+09,360,0.251
3,50,7,3.03147e+19,510,0.368
4,50,7,281782,450,0.318
