Function,Dimension,Run,Error,Evals,Time
1,50,1,1.61574e-15,11790,10.561
2,50,1,2.49805e-15,111000,95.676
3,50,1,467.979,545475,465.598
4,50,1,1.06887e-14,122055,109.66
5,50,1,2.58867e-10,243855,196.883
6,50,1,43.4473,17175,15.343
7,50,1,18.8356,545475,472.448
8,50,1,21.1084,545475,485.499
9,50,1,22.933,68385,79.401
10,50,1,0.00986467,18555,16.681
11,50,1,124.006,17370,15.548
12,50,1,124.37,16500,15.201
13,50,1,240.621,20610,18.932
14,50,1,5654.57,210420,187.196
15,50,1,5130.89,136020,121.283
16,50,1,3.25471,545475,524.59
17,50,1,154.004,37575,34.479
18,50,1,125.953,45615,41.338
19,50,1,7.27366,49860,43.98
20,50,1,25,300,0.252
21,50,1,836.442,12645,11.841
22,50,1,8327.94,315240,282.337
23,50,1,6529.3,351075,321.616
24,50,1,251.627,68745,83.317
25,50,1,311.809,75495,90.267
26,50,1,365.639,59085,72.39
27,50,1,1092.26,70515,86.113
28,50,1,400,32850,32.016
1,50,2,1.79219e-15,11775,10.501
2,50,2,3.36279e-15,116145,99.857
3,50,2,29.8941,545475,466.941
4,50,2,2.02978e-14,119205,106.907
5,50,2,4.01318e-10,245175,197.711
6,50,2,43.4473,23175,20.659
7,50,2,30.1555,159705,145.018
8,50,2,21.1392,545475,483.279
9,50,2,27.6528,59970,69.963
10,50,2,0.00986467,17880,16.143
11,50,2,117.404,15870,14.229
12,50,2,122.38,16470,15.165
13,50,2,267.979,23565,21.697
14,50,2,5004.81,186570,165.926
15,50,2,6225.94,193920,174.475
16,50,2,2.53917,545475,527.409
17,50,2,130.572,29925,26.675
18,50,2,135.53,66270,59.879
19,50,2,6.00759,95985,84.214
20,50,2,22.4179,259260,224.256
21,50,2,1122.19,36225,34.016
22,50,2,10189.1,241935,216.907
23,50,2,8931.68,239235,218.238
24,50,2,267.103,61845,75.182
25,50,2,297.085,74760,89.636
26,50,2,352.532,52500,64.318
27,50,2,880.432,58365,71.934
28,50,2,400,26340,25.716
1,50,3,1.47634e-15,12045,10.757
2,50,3,2.61199e-15,115980,99.649
3,50,3,0.00388235,545475,466.547
4,50,3,1.56307e-14,99735,89.938
5,50,3,4.03313e-10,242925,195.788
6,50,3,43.4473,18420,16.429
7,50,3,14.9136,264735,234.628
8,50,3,21.1456,545475,485.939
9,50,3,27.3783,64965,74.769
10,50,3,0.0369458,17130,15.476
11,50,3,124.369,15570,14.01
12,50,3,107.455,18015,16.591
13,50,3,184.967,24075,22.134
14,50,3,3561.41,62835,57.053
15,50,3,6583.44,545475,478.81
16,50,3,0.0527394,545475,530.167
17,50,3,168.747,32700,29.147
18,50,3,162.541,46515,43.24
19,50,3,8.20453,44325,39.275
20,50,3,22.5395,506505,429.147
21,50,3,836.442,12705,11.922
22,50,3,8885.75,99165,90.496
23,50,3,7722.41,312675,284.759
24,50,3,256.289,72300,87.406
25,50,3,303.864,68490,82.154
26,50,3,364.349,67800,84.155
27,50,3,1024.01,65280,79.309
28,50,3,400,32445,31.664
1,50,4,2.28535e-15,11685,10.432
2,50,4,1.57921e-15,112770,96.945
3,50,4,8.70343e-05,545475,472.942
4,50,4,3.72198e-14,106665,95.202
5,50,4,6.03348e-11,262320,211.092
6,50,4,43.4473,19845,17.683
7,50,4,34.0735,275595,244.641
8,50,4,21.155,545475,476.776
9,50,4,31.5639,60780,69.881
10,50,4,0.0197195,18375,16.611
11,50,4,87.5563,14940,13.415
12,50,4,98.5008,15705,14.459
13,50,4,304.493,22890,22.126
14,50,4,4033.26,186465,164.819
15,50,4,6349.32,188760,169.453
16,50,4,3.45548,545475,527.523
17,50,4,160.494,28335,25.31
18,50,4,148.848,36960,33.503
19,50,4,5.6359,174450,149.878
20,50,4,25,300,0.252
21,50,4,836.442,13020,12.201
22,50,4,6607.17,203430,184.62
23,50,4,8395.62,219495,204
24,50,4,272.423,72135,86.416
25,50,4,307.914,88335,105.73
26,50,4,352.71,48600,60.809
27,50,4,977.128,63585,77.016
28,50,4,400,25995,25.373
1,50,5,2.00126e-15,12240,10.929
2,50,5,3.26817e-15,112665,97.021
3,50,5,0.0202025,545475,464.867
4,50,5,3.69773e-14,123225,110.577
5,50,5,2.95319e-10,252015,203.1
6,50,5,43.4473,19680,17.515
7,50,5,25.256,327960,288.236
8,50,5,21.1072,545475,482.551
9,50,5,24.3667,55635,64.208
10,50,5,0.0147798,18015,17.324
11,50,5,110.44,15780,14.187
12,50,5,72.6319,15480,14.233
13,50,5,182.775,22980,21.086
14,50,5,5722.42,337410,294.458
15,50,5,6609.74,284865,250.214
16,50,5,0.0428727,545475,516.415
17,50,5,163.57,32520,29.063
18,50,5,168.971,58365,52.746
19,50,5,5.31977,51360,45.104
20,50,5,22.8826,545475,467.492
21,50,5,1122.19,384240,349.027
22,50,5,6920.67,196980,178.166
23,50,5,9961.67,229875,209.981
24,50,5,249.226,67725,82.404
25,50,5,317.993,89265,106.324
26,50,5,200,142140,171.955
27,50,5,863.779,65085,78.84
28,50,5,400,26985,26.364
1,50,6,1.60869e-15,11400,10.176
2,50,6,2.4015e-15,111435,95.791
3,50,6,5.09649,429705,368.276
4,50,6,1.96153e-14,107655,97.533
5,50,6,6.76155e-10,220665,178.173
6,50,6,43.4473,19170,17.044
7,50,6,35.4912,349800,305.341
8,50,6,21.1284,545475,483.401
9,50,6,26.7416,64245,75.096
10,50,6,0.0147724,18435,16.593
11,50,6,123.574,17385,15.546
12,50,6,137.304,17040,15.694
13,50,6,256.221,23865,21.877
14,50,6,4737.21,226410,199.809
15,50,6,6372.32,216885,192.85
16,50,6,0.0749698,545475,523.777
17,50,6,134.502,31350,27.976
18,50,6,140.022,37380,33.902
19,50,6,8.43189,57900,51.835
20,50,6,25,300,0.252
21,50,6,836.442,12780,11.992
22,50,6,6324.74,524085,463.699
23,50,6,6966.22,545475,502.103
24,50,6,271.153,65640,78.718
25,50,6,327.357,68700,83.543
26,50,6,338.08,66600,80.864
27,50,6,889.299,55635,67.647
28,50,6,400,36885,37.032
1,50,7,1.02929e-15,11805,10.539
2,50,7,1.07742e-15,110190,94.585
3,50,7,2.08742e-05,545475,472.491
4,50,7,1.88707e-14,85170,75.738
5,50,7,1.7365e-10,255000,205.783
6,50,7,43.4473,18225,16.258
7,50,7,27.8481,98520,89.733
8,50,7,21.136,545475,481.669
9,50,7,24.2912,51135,59.058
10,50,7,2.88658e-15,17400,15.692
11,50,7,129.976,16860,15.065
12,50,7,107.455,20535,18.864
13,50,7,214.754,24090,22.088
14,50,7,7282.8,212100,189.399
15,50,7,7765.33,226800,201.498
16,50,7,0.0607496,545475,522.014
17,50,7,149.152,30975,28.718
18,50,7,475.199,14295,12.943
19,50,7,6.5074,113535,98.097
20,50,7,22.2493,293025,254.517
21,50,7,836.442,12630,11.82
22,50,7,12547.4,397650,345.501
23,50,7,10420.3,269325,243.548
24,50,7,272.623,54045,65.075
25,50,7,319.799,71280,86.717
26,50,7,364.573,65355,79.549
27,50,7,804.175,68895,83.393
28,50,7,400,25845,26.308
