Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,7.50277029e+04
3,50,1,1.89774976e+04
4,50,1,8.31661721e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,6.84223663e+00
8,50,1,2.11313347e+01
9,50,1,1.80838561e+01
10,50,1,3.19987225e-02
11,50,1,0.00000000e+00
12,50,1,5.15913732e+01
13,50,1,2.17597927e+02
14,50,1,2.80497384e-01
15,50,1,7.10820822e+03
16,50,1,9.56957757e-01
17,50,1,5.07861932e+01
18,50,1,1.28287138e+02
19,50,1,2.84628514e+00
20,50,1,2.01138579e+01
21,50,1,1.12218576e+03
22,50,1,1.28857094e+01
23,50,1,7.36545662e+03
24,50,1,2.44285055e+02
25,50,1,2.90505809e+02
26,50,1,3.29594326e+02
27,50,1,6.13166496e+02
28,50,1,3.44926690e+03
1,50,2,0.00000000e+00
2,50,2,1.62471494e+05
3,50,2,4.05258240e+06
4,50,2,6.67976091e+00
5,50,2,0.00000000e+00
6,50,2,2.17382368e+01
7,50,2,4.45461589e+00
8,50,2,2.11601592e+01
9,50,2,1.31349231e+01
10,50,2,0.00000000e+00
11,50,2,0.00000000e+00
12,50,2,1.01892596e+02
13,50,2,3.14682396e+02
14,50,2,2.55433500e+00
15,50,2,6.46272573e+03
16,50,2,1.23436096e+00
17,50,2,5.09142518e+01
18,50,2,2.14038476e+02
19,50,2,2.57294846e+00
20,50,2,1.93882949e+01
21,50,2,1.12218576e+03
22,50,2,1.44707299e+01
23,50,2,6.64875501e+03
24,50,2,2.20684235e+02
25,50,2,2.71305710e+02
26,50,2,3.51489553e+02
27,50,2,8.45066949e+02
28,50,2,3.65935331e+03
1,50,3,0.00000000e+00
2,50,3,2.81541322e+05
3,50,3,1.10777554e+04
4,50,3,2.76264898e-01
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,2.80318872e+01
8,50,3,2.11507743e+01
9,50,3,5.34549617e+01
10,50,3,1.47797768e-02
11,50,3,2.58686820e+01
12,50,3,1.69871024e+02
13,50,3,2.67483701e+02
14,50,3,1.27094629e+02
15,50,3,6.51944683e+03
16,50,3,1.06052930e+00
17,50,3,5.08246869e+01
18,50,3,4.08698254e+02
19,50,3,2.75965202e+00
20,50,3,1.89584457e+01
21,50,3,2.00000000e+02
22,50,3,4.12900649e+02
23,50,3,5.54072171e+03
24,50,3,2.55883513e+02
25,50,3,2.81190662e+02
26,50,3,4.08868174e+02
27,50,3,8.13675616e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,3.08083855e+04
3,50,4,2.89690571e+07
4,50,4,9.58004882e-03
5,50,4,0.00000000e+00
6,50,4,1.66733623e+01
7,50,4,2.58188640e+00
8,50,4,2.10583655e+01
9,50,4,1.93352518e+01
10,50,4,2.95767736e-02
11,50,4,9.94960179e-01
12,50,4,4.46431077e+01
13,50,4,9.68729617e+01
14,50,4,1.19040396e+02
15,50,4,6.96922275e+03
16,50,4,1.06702487e+00
17,50,4,5.07944120e+01
18,50,4,3.47131306e+02
19,50,4,2.81816256e+00
20,50,4,1.76720312e+01
21,50,4,1.12218576e+03
22,50,4,4.75301940e+01
23,50,4,7.08785886e+03
24,50,4,2.10749969e+02
25,50,4,3.62157134e+02
26,50,4,3.59773498e+02
27,50,4,7.42294705e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,2.69806874e+04
3,50,5,2.10454705e+04
4,50,5,3.72289035e-02
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,3.65569090e+00
8,50,5,2.11712025e+01
9,50,5,5.22155588e+01
10,50,5,2.71056928e-02
11,50,5,0.00000000e+00
12,50,5,2.12685092e+01
13,50,5,1.20696684e+02
14,50,5,1.18771087e+02
15,50,5,6.23712951e+03
16,50,5,1.39270478e+00
17,50,5,5.07893560e+01
18,50,5,1.32884067e+02
19,50,5,2.50156185e+00
20,50,5,1.91654808e+01
21,50,5,1.12218576e+03
22,50,5,2.24747208e+02
23,50,5,6.12605013e+03
24,50,5,2.45247138e+02
25,50,5,2.75931906e+02
26,50,5,4.25621978e+02
27,50,5,5.62370733e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,1.21267160e+06
3,50,6,8.03683230e+07
4,50,6,7.18353244e+01
5,50,6,0.00000000e+00
6,50,6,2.10836524e-03
7,50,6,2.07769515e+01
8,50,6,2.11310502e+01
9,50,6,2.03062937e+01
10,50,6,9.86467206e-03
11,50,6,9.94959057e-01
12,50,6,3.87884315e+01
13,50,6,3.04609373e+02
14,50,6,3.49238159e+02
15,50,6,6.55943734e+03
16,50,6,1.04793924e+00
17,50,6,4.52546764e+02
18,50,6,5.04607334e+02
19,50,6,2.54186291e+00
20,50,6,1.88680967e+01
21,50,6,1.12218576e+03
22,50,6,1.77897991e+02
23,50,6,6.85719722e+03
24,50,6,2.55171558e+02
25,50,6,2.69733051e+02
26,50,6,2.00028555e+02
27,50,6,7.63007969e+02
28,50,6,4.00000000e+02
1,50,7,0.00000000e+00
2,50,7,3.08931783e+05
3,50,7,2.53579411e+07
4,50,7,6.65346232e-02
5,50,7,0.00000000e+00
6,50,7,4.34473315e+01
7,50,7,7.14520039e+00
8,50,7,2.07958855e+01
9,50,7,5.45224219e+01
10,50,7,7.39604033e-03
11,50,7,9.94959057e-01
12,50,7,2.96078074e+01
13,50,7,2.62898111e+02
14,50,7,2.40085616e+02
15,50,7,6.69022974e+03
16,50,7,1.38678638e+00
17,50,7,5.07930335e+01
18,50,7,1.16718098e+02
19,50,7,2.88213084e+00
20,50,7,1.83430724e+01
21,50,7,8.36442488e+02
22,50,7,2.72411496e+02
23,50,7,6.63739563e+03
24,50,7,2.30963984e+02
25,50,7,2.77250206e+02
26,50,7,2.00003089e+02
27,50,7,7.22340369e+02
28,50,7,3.37602616e+03
1,50,8,0.00000000e+00
2,50,8,1.92030679e+05
3,50,8,1.97183416e+09
4,50,8,7.94371414e+02
5,50,8,0.00000000e+00
6,50,8,4.34473315e+01
7,50,8,1.10561850e+01
8,50,8,2.11266439e+01
9,50,8,1.76523368e+01
10,50,8,1.72361119e-02
11,50,8,5.17372357e+01
12,50,8,1.75736521e+02
13,50,8,4.09567512e+02
14,50,8,5.33196663e+02
15,50,8,6.70404495e+03
16,50,8,8.19817506e-01
17,50,8,4.08601004e+02
18,50,8,5.20817118e+02
19,50,8,2.76181709e+00
20,50,8,1.85809778e+01
21,50,8,8.36442488e+02
22,50,8,3.51470303e+02
23,50,8,6.02038148e+03
24,50,8,2.60057315e+02
25,50,8,3.01745578e+02
26,50,8,2.00028528e+02
27,50,8,1.03662971e+03
28,50,8,4.00000000e+02
1,50,9,0.00000000e+00
2,50,9,3.95558195e+04
3,50,9,2.01329137e+05
4,50,9,6.94942394e-01
5,50,9,0.00000000e+00
6,50,9,4.34473315e+01
7,50,9,4.68540767e+00
8,50,9,2.10167806e+01
9,50,9,2.09695408e+01
10,50,9,1.72410209e-02
11,50,9,2.48737229e+01
12,50,9,7.39787091e+01
13,50,9,1.25947187e+02
14,50,9,1.18694744e+02
15,50,9,6.71230296e+03
16,50,9,1.13483903e+00
17,50,9,5.07882106e+01
18,50,9,1.47872777e+02
19,50,9,2.74198077e+00
20,50,9,1.85143392e+01
21,50,9,2.00000000e+02
22,50,9,1.57942857e+02
23,50,9,6.96818137e+03
24,50,9,2.44849105e+02
25,50,9,2.74814360e+02
26,50,9,2.00001257e+02
27,50,9,8.59641392e+02
28,50,9,4.00000000e+02
1,50,10,0.00000000e+00
2,50,10,2.52915903e+05
3,50,10,3.65947378e+06
4,50,10,2.20928334e-01
5,50,10,0.00000000e+00
6,50,10,4.91272754e+01
7,50,10,8.26385762e+00
8,50,10,2.09122394e+01
9,50,10,2.03150213e+01
10,50,10,9.85728461e-03
11,50,10,6.46712366e+01
12,50,10,4.00484997e+02
13,50,10,2.58003589e+02
14,50,10,6.79027840e+02
15,50,10,6.02645922e+03
16,50,10,1.29837861e+00
17,50,10,5.08769471e+01
18,50,10,8.33121801e+02
19,50,10,2.99111062e+00
20,50,10,2.14699173e+01
21,50,10,1.12218576e+03
22,50,10,5.98549936e+02
23,50,10,6.79966309e+03
24,50,10,2.59620226e+02
25,50,10,3.02390701e+02
26,50,10,2.00064994e+02
27,50,10,9.75402146e+02
28,50,10,4.00000000e+02
1,50,11,0.00000000e+00
2,50,11,1.01332927e+05
3,50,11,1.22456342e+08
4,50,11,2.61901350e+01
5,50,11,0.00000000e+00
6,50,11,1.52673984e+01
7,50,11,4.50696888e+01
8,50,11,2.11595097e+01
9,50,11,2.51378404e+01
10,50,11,7.39604033e-03
11,50,11,2.28839660e+01
12,50,11,1.82104830e+02
13,50,11,1.69343504e+02
14,50,11,6.98051927e+02
15,50,11,5.94193123e+03
16,50,11,1.22733550e+00
17,50,11,2.26366504e+02
18,50,11,4.35254297e+02
19,50,11,3.00672084e+00
20,50,11,1.88792741e+01
21,50,11,2.00000000e+02
22,50,11,1.05270215e+03
23,50,11,7.62420110e+03
24,50,11,2.49713566e+02
25,50,11,3.08850813e+02
26,50,11,3.61313270e+02
27,50,11,1.05055976e+03
28,50,11,3.83780202e+03
1,50,12,0.00000000e+00
2,50,12,4.25540800e+03
3,50,12,1.78463436e+03
4,50,12,1.44448581e-02
5,50,12,0.00000000e+00
6,50,12,4.34473315e+01
7,50,12,5.23998670e+00
8,50,12,2.10499538e+01
9,50,12,4.93981109e+01
10,50,12,9.85728461e-03
11,50,12,0.00000000e+00
12,50,12,4.87428946e+01
13,50,12,7.42339213e+01
14,50,12,2.37135646e+02
15,50,12,6.61928315e+03
16,50,12,3.20076754e-01
17,50,12,5.07920118e+01
18,50,12,1.11988770e+02
19,50,12,2.35540372e+00
20,50,12,2.00144034e+01
21,50,12,2.00000000e+02
22,50,12,2.24769932e+02
23,50,12,7.10041011e+03
24,50,12,2.15577390e+02
25,50,12,2.74672376e+02
26,50,12,4.40692332e+02
27,50,12,6.50251154e+02
28,50,12,4.00000000e+02
1,50,13,0.00000000e+00
2,50,13,2.60310131e+07
3,50,13,3.26579892e+06
4,50,13,1.47779561e+05
5,50,13,0.00000000e+00
6,50,13,8.81408561e+01
7,50,13,6.89035659e+01
8,50,13,2.08212209e+01
9,50,13,5.33364191e+01
10,50,13,7.39604033e-03
11,50,13,2.48737229e+01
12,50,13,1.51075390e+02
13,50,13,2.20327103e+02
14,50,13,2.18673750e+02
15,50,13,6.44842353e+03
16,50,13,1.49625391e+00
17,50,13,7.35703580e+01
18,50,13,3.46662947e+02
19,50,13,2.75973555e+00
20,50,13,2.08365837e+01
21,50,13,1.12218576e+03
22,50,13,5.44648814e+02
23,50,13,7.56467959e+03
24,50,13,3.27187602e+02
25,50,13,3.71637337e+02
26,50,13,2.02226867e+02
27,50,13,1.71646957e+03
28,50,13,4.00000000e+02
1,50,14,0.00000000e+00
2,50,14,3.04234080e+05
3,50,14,5.43329676e+06
4,50,14,2.34769883e-02
5,50,14,0.00000000e+00
6,50,14,4.34473315e+01
7,50,14,2.81303332e+00
8,50,14,2.10357324e+01
9,50,14,1.94171055e+01
10,50,14,7.39604033e-03
11,50,14,0.00000000e+00
12,50,14,4.05776970e+01
13,50,14,1.56093748e+02
14,50,14,1.20643388e+02
15,50,14,1.18371266e+04
16,50,14,9.61666733e-01
17,50,14,5.07871928e+01
18,50,14,3.40999821e+02
19,50,14,2.99565290e+00
20,50,14,2.09211251e+01
21,50,14,1.12235368e+03
22,50,14,3.58004980e+02
23,50,14,1.24344278e+04
24,50,14,2.61154535e+02
25,50,14,2.84235885e+02
26,50,14,3.42001034e+02
27,50,14,7.90069662e+02
28,50,14,4.00000000e+02
1,50,15,0.00000000e+00
2,50,15,4.55367978e+05
3,50,15,1.84252147e+06
4,50,15,2.94870226e+02
5,50,15,0.00000000e+00
6,50,15,4.34473315e+01
7,50,15,5.86255387e+00
8,50,15,2.11494441e+01
9,50,15,5.05790917e+01
10,50,15,1.23209889e-02
11,50,15,9.94959057e-01
12,50,15,2.11683454e+02
13,50,15,4.23361865e+02
14,50,15,2.65645918e+00
15,50,15,6.51432044e+03
16,50,15,1.09603108e+00
17,50,15,5.08139005e+01
18,50,15,1.16870687e+02
19,50,15,2.77759541e+00
20,50,15,1.92932751e+01
21,50,15,2.00000000e+02
22,50,15,1.65815784e+01
23,50,15,6.55997774e+03
24,50,15,2.50245848e+02
25,50,15,2.99960776e+02
26,50,15,2.00050342e+02
27,50,15,9.43022043e+02
28,50,15,4.00000000e+02
1,50,16,0.00000000e+00
2,50,16,2.13875345e+05
3,50,16,2.12597511e+06
4,50,16,8.90635373e-01
5,50,16,0.00000000e+00
6,50,16,4.91272754e+01
7,50,16,1.90621506e+01
8,50,16,2.08814086e+01
9,50,16,2.25991089e+01
10,50,16,1.23160725e-02
11,50,16,3.97983288e+00
12,50,16,8.94082048e+01
13,50,16,2.77663119e+02
14,50,16,1.18933772e+02
15,50,16,6.25635788e+03
16,50,16,6.08118181e-01
17,50,16,5.08070082e+01
18,50,16,2.90948809e+02
19,50,16,2.47109029e+00
20,50,16,1.91029663e+01
21,50,16,8.36442488e+02
22,50,16,1.68392992e+01
23,50,16,5.83118147e+03
24,50,16,2.50248090e+02
25,50,16,2.85027046e+02
26,50,16,2.00004475e+02
27,50,16,7.25570505e+02
28,50,16,3.41005521e+03
1,50,17,0.00000000e+00
2,50,17,1.00589942e+05
3,50,17,1.38024456e+05
4,50,17,8.56980705e-04
5,50,17,0.00000000e+00
6,50,17,4.91272754e+01
7,50,17,6.46349134e+00
8,50,17,2.07384927e+01
9,50,17,1.77811417e+01
10,50,17,0.00000000e+00
11,50,17,9.94959057e-01
12,50,17,1.47253174e+02
13,50,17,2.86128506e+02
14,50,17,4.16163119e+02
15,50,17,8.92135615e+03
16,50,17,2.59278341e-01
17,50,17,5.09272804e+01
18,50,17,3.24725349e+02
19,50,17,2.47827071e+00
20,50,17,2.07844430e+01
21,50,17,1.12218576e+03
22,50,17,2.55678321e+02
23,50,17,1.18840681e+04
24,50,17,2.52554252e+02
25,50,17,2.98561151e+02
26,50,17,2.00004172e+02
27,50,17,9.68413070e+02
28,50,17,4.00000000e+02
1,50,18,0.00000000e+00
2,50,18,2.22458441e+05
3,50,18,1.72287837e+07
4,50,18,6.27023182e-01
5,50,18,0.00000000e+00
6,50,18,1.23979783e+01
7,50,18,2.75628222e+01
8,50,18,2.09939540e+01
9,50,18,2.40356235e+01
10,50,18,3.44918963e-02
11,50,18,9.75032824e+01
12,50,18,1.08396191e+02
13,50,18,2.27549618e+02
14,50,18,9.11388056e+00
15,50,18,6.24762362e+03
16,50,18,4.78295490e-01
17,50,18,5.21896213e+01
18,50,18,5.97121417e+02
19,50,18,4.68826996e+00
20,50,18,2.00350796e+01
21,50,18,8.36442488e+02
22,50,18,2.82431827e+02
23,50,18,6.53422257e+03
24,50,18,2.54829128e+02
25,50,18,3.11347827e+02
26,50,18,2.00075998e+02
27,50,18,9.15190713e+02
28,50,18,4.00000000e+02
1,50,19,0.00000000e+00
2,50,19,1.19803317e+05
3,50,19,2.05321208e+06
4,50,19,3.64892493e-03
5,50,19,0.00000000e+00
6,50,19,6.85297100e+01
7,50,19,1.46067657e+01
8,50,19,2.10041620e+01
9,50,19,5.44388820e+01
10,50,19,2.21267334e-02
11,50,19,2.38705280e-05
12,50,19,1.07828461e+02
13,50,19,2.09443246e+02
14,50,19,1.40227266e+01
15,50,19,6.65111376e+03
16,50,19,1.42447194e+00
17,50,19,7.22941051e+01
18,50,19,4.67070508e+02
