Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,3.67889087e+03
3,50,1,1.72266648e+01
4,50,1,1.73571289e-08
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,4.47255426e-01
8,50,1,2.11905011e+01
9,50,1,4.89745502e+01
10,50,1,0.00000000e+00
11,50,1,0.00000000e+00
12,50,1,1.03805202e+01
13,50,1,2.23256806e+01
14,50,1,3.16858194e-01
15,50,1,6.03268821e+03
16,50,1,1.32093088e+00
17,50,1,5.07988953e+01
18,50,1,1.08937180e+02
19,50,1,2.53916470e+00
20,50,1,1.86165915e+01
21,50,1,1.12218576e+03
22,50,1,1.51256891e+01
23,50,1,6.11096051e+03
24,50,1,2.01259654e+02
25,50,1,2.73683451e+02
26,50,1,2.00003210e+02
27,50,1,3.08285599e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,9.31204351e+01
3,50,2,1.46144526e+02
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,1.02164074e+00
8,50,2,2.10962056e+01
9,50,2,5.26945061e+01
10,50,2,9.85728461e-03
11,50,2,0.00000000e+00
12,50,2,1.44095161e+01
13,50,2,2.05872219e+01
14,50,2,2.41477469e-01
15,50,2,7.01962464e+03
16,50,2,2.77371078e+00
17,50,2,5.07861671e+01
18,50,2,1.10421316e+02
19,50,2,2.56649297e+00
20,50,2,1.85564454e+01
21,50,2,2.00000000e+02
22,50,2,1.80557730e+01
23,50,2,5.57898293e+03
24,50,2,2.16944018e+02
25,50,2,2.73527513e+02
26,50,2,2.00002888e+02
27,50,2,3.10323747e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,4.45342147e+03
3,50,3,3.54205857e+00
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,2.32281675e+00
8,50,3,2.09061768e+01
9,50,3,5.29055569e+01
10,50,3,9.86467206e-03
11,50,3,0.00000000e+00
12,50,3,1.91403951e+01
13,50,3,2.30437336e+01
14,50,3,4.06099166e-01
15,50,3,6.79858912e+03
16,50,3,1.32530164e+00
17,50,3,5.07889014e+01
18,50,3,1.07850231e+02
19,50,3,2.55691326e+00
20,50,3,1.80492902e+01
21,50,3,1.12218576e+03
22,50,3,1.26670220e+01
23,50,3,6.22983599e+03
24,50,3,2.13156150e+02
25,50,3,2.80946898e+02
26,50,3,3.04465897e+02
27,50,3,3.97023912e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,1.86485678e+03
3,50,4,2.28312491e+02
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,2.28070737e+00
8,50,4,2.07959763e+01
9,50,4,5.40611353e+01
10,50,4,0.00000000e+00
11,50,4,0.00000000e+00
12,50,4,1.92867553e+01
13,50,4,2.28059457e+01
14,50,4,4.57189246e-01
15,50,4,7.26100268e+03
16,50,4,3.41869524e-01
17,50,4,5.08042937e+01
18,50,4,1.05277870e+02
19,50,4,2.55601735e+00
20,50,4,1.74325695e+01
21,50,4,8.36442488e+02
22,50,4,1.30291842e+01
23,50,4,6.27100452e+03
24,50,4,2.23372710e+02
25,50,4,2.90098068e+02
26,50,4,3.17150361e+02
27,50,4,3.66482373e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,3.31030937e+03
3,50,5,2.42363361e+03
4,50,5,3.26960418e-06
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,2.35794396e+00
8,50,5,2.10327103e+01
9,50,5,5.05710780e+01
10,50,5,9.86467206e-03
11,50,5,0.00000000e+00
12,50,5,2.62068025e+01
13,50,5,5.60611451e+01
14,50,5,2.52271724e-01
15,50,5,7.24768818e+03
16,50,5,1.69201144e+00
17,50,5,5.07867357e+01
18,50,5,1.10301325e+02
19,50,5,2.73021730e+00
20,50,5,1.70381229e+01
21,50,5,2.00000000e+02
22,50,5,1.41585382e+01
23,50,5,5.43051685e+03
24,50,5,2.01842404e+02
25,50,5,2.77428785e+02
26,50,5,2.00006278e+02
27,50,5,4.39127322e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,3.96490782e+03
3,50,6,4.33738805e+02
4,50,6,3.78195050e-08
5,50,6,0.00000000e+00
6,50,6,4.34473315e+01
7,50,6,4.19898522e+00
8,50,6,2.10584144e+01
9,50,6,5.02248706e+01
10,50,6,7.39604033e-03
11,50,6,1.04964908e-08
12,50,6,1.44793194e+01
13,50,6,2.09489718e+01
14,50,6,4.08552574e-01
15,50,6,6.41818501e+03
16,50,6,1.03919045e+00
17,50,6,5.07967974e+01
18,50,6,9.73644030e+01
19,50,6,2.70733886e+00
20,50,6,1.78092796e+01
21,50,6,2.00000000e+02
22,50,6,1.66839711e+01
23,50,6,5.97843066e+03
24,50,6,2.22816976e+02
25,50,6,2.86665708e+02
26,50,6,3.05906943e+02
27,50,6,3.90910369e+02
28,50,6,4.00000000e+02
1,50,7,0.00000000e+00
2,50,7,1.70337205e+04
3,50,7,5.38720628e+02
4,50,7,0.00000000e+00
5,50,7,0.00000000e+00
6,50,7,4.34473315e+01
7,50,7,3.68784259e+00
8,50,7,2.09556838e+01
9,50,7,5.29032473e+01
10,50,7,2.70933961e-02
11,50,7,0.00000000e+00
12,50,7,5.96975434e+00
13,50,7,1.49486891e+01
14,50,7,3.19409223e-01
15,50,7,6.44347700e+03
16,50,7,2.71663649e-01
17,50,7,5.07880550e+01
18,50,7,1.15223625e+02
19,50,7,2.66772159e+00
20,50,7,1.68905038e+01
21,50,7,1.12218576e+03
22,50,7,1.47274540e+01
23,50,7,5.49674007e+03
24,50,7,2.11548146e+02
25,50,7,2.71861588e+02
26,50,7,2.00000648e+02
27,50,7,3.90998238e+02
28,50,7,4.00000000e+02
1,50,8,0.00000000e+00
2,50,8,2.99905387e+03
3,50,8,2.05406685e+04
4,50,8,1.67737424e-08
5,50,8,0.00000000e+00
6,50,8,4.34473315e+01
7,50,8,4.23803566e+00
8,50,8,2.11328702e+01
9,50,8,4.81515865e+01
10,50,8,1.23160725e-02
11,50,8,1.64674755e-06
12,50,8,1.17821206e+01
13,50,8,1.82651136e+01
