Function,Dimension,Run,Error
1,30,1,0.00000000e+00
2,30,1,0.00000000e+00
3,30,1,2.51908511e-01
4,30,1,0.00000000e+00
5,30,1,0.00000000e+00
6,30,1,4.46406923e-05
7,30,1,7.57842550e-01
8,30,1,2.08343006e+01
9,30,1,1.70916163e+01
10,30,1,0.00000000e+00
11,30,1,0.00000000e+00
12,30,1,4.18863952e+00
13,30,1,5.97180515e+00
14,30,1,1.43281795e-08
15,30,1,2.72115049e+03
16,30,1,7.72286612e-01
17,30,1,3.04337492e+01
18,30,1,3.97625604e+01
19,30,1,1.28469123e+00
20,30,1,8.93773704e+00
21,30,1,3.00000000e+02
22,30,1,1.13429856e+02
23,30,1,2.72171144e+03
24,30,1,2.00320088e+02
25,30,1,2.40549769e+02
26,30,1,2.00000000e+02
27,30,1,3.00036111e+02
28,30,1,3.00000000e+02
1,30,2,0.00000000e+00
2,30,2,1.06379832e+04
3,30,2,4.24518914e+06
4,30,2,1.03753312e-08
5,30,2,0.00000000e+00
6,30,2,3.84518199e-01
7,30,2,3.81103832e+01
8,30,2,2.08119823e+01
9,30,2,2.67946765e+01
10,30,2,2.46370611e-02
11,30,2,0.00000000e+00
12,30,2,2.75504922e+01
13,30,2,6.61986935e+01
14,30,2,8.32769875e-02
15,30,2,2.78649422e+03
16,30,2,7.03595268e-01
17,30,2,3.04337551e+01
18,30,2,8.09160414e+01
19,30,2,1.31906154e+00
20,30,2,1.07690002e+01
21,30,2,3.00000000e+02
22,30,2,1.06459308e+02
23,30,2,3.37427436e+03
24,30,2,2.57668712e+02
25,30,2,2.77127535e+02
26,30,2,2.00000000e+02
27,30,2,9.28013468e+02
28,30,2,3.00000000e+02
1,30,3,0.00000000e+00
2,30,3,0.00000000e+00
3,30,3,0.00000000e+00
4,30,3,0.00000000e+00
5,30,3,0.00000000e+00
6,30,3,0.00000000e+00
7,30,3,3.27069887e-01
8,30,3,2.08568411e+01
9,30,3,2.66269891e+01
10,30,3,0.00000000e+00
11,30,3,0.00000000e+00
12,30,3,8.30957744e+00
13,30,3,4.25486427e+00
14,30,3,1.04096234e-01
15,30,3,2.66605303e+03
16,30,3,8.35635294e-01
17,30,3,3.04342120e+01
18,30,3,5.55113182e+01
