Function,Dimension,Run,Error
1,30,1,0.00000000e+00
2,30,1,0.00000000e+00
3,30,1,6.84669096e-07
4,30,1,0.00000000e+00
5,30,1,0.00000000e+00
6,30,1,3.75833748e-05
7,30,1,1.64700274e+00
8,30,1,2.09863357e+01
9,30,1,2.32062548e+01
10,30,1,7.39604033e-03
11,30,1,0.00000000e+00
12,30,1,6.64002491e+00
13,30,1,7.58557780e+00
14,30,1,1.04096236e-01
15,30,1,3.10540182e+03
16,30,1,2.83579281e-01
17,30,1,3.04337483e+01
18,30,1,5.43658344e+01
19,30,1,1.13330052e+00
20,30,1,9.50962655e+00
21,30,1,3.00000000e+02
22,30,1,1.05752965e+02
23,30,1,3.04759730e+03
24,30,1,2.00000037e+02
25,30,1,2.40102029e+02
26,30,1,2.00000000e+02
27,30,1,3.00105693e+02
28,30,1,3.00000000e+02
1,30,2,0.00000000e+00
2,30,2,0.00000000e+00
3,30,2,0.00000000e+00
4,30,2,0.00000000e+00
5,30,2,0.00000000e+00
6,30,2,0.00000000e+00
7,30,2,1.05913892e+00
8,30,2,2.07088044e+01
9,30,2,2.50606806e+01
10,30,2,0.00000000e+00
11,30,2,0.00000000e+00
12,30,2,9.64853691e+00
13,30,2,6.24834036e+00
14,30,2,4.16384949e-02
15,30,2,3.05521772e+03
16,30,2,6.81787905e-01
17,30,2,3.04337483e+01
18,30,2,4.97799618e+01
19,30,2,1.25768418e+00
20,30,2,9.90241708e+00
21,30,2,3.00000000e+02
22,30,2,1.06360272e+02
23,30,2,2.85585036e+03
24,30,2,2.00318573e+02
25,30,2,2.38517162e+02
26,30,2,2.00000000e+02
27,30,2,3.00952390e+02
28,30,2,3.00000000e+02
1,30,3,0.00000000e+00
2,30,3,0.00000000e+00
3,30,3,0.00000000e+00
4,30,3,0.00000000e+00
5,30,3,0.00000000e+00
6,30,3,0.00000000e+00
7,30,3,1.54731628e+00
8,30,3,2.09148595e+01
9,30,3,2.51614146e+01
10,30,3,0.00000000e+00
11,30,3,0.00000000e+00
12,30,3,8.13844758e+00
13,30,3,3.21716312e+00
14,30,3,1.24915554e-01
15,30,3,2.67993132e+03
16,30,3,8.00811629e-01
17,30,3,3.04337551e+01
18,30,3,5.41208094e+01
