Function,Dimension,Run,Error
1,30,1,0.00000000e+00
2,30,1,0.00000000e+00
3,30,1,1.34534903e-03
4,30,1,0.00000000e+00
5,30,1,0.00000000e+00
6,30,1,0.00000000e+00
7,30,1,9.00491244e-01
8,30,1,2.09721120e+01
9,30,1,2.82849984e+01
10,30,1,0.00000000e+00
11,30,1,0.00000000e+00
12,30,1,4.22429417e+00
13,30,1,1.08107152e+01
14,30,1,8.32769881e-02
15,30,1,3.03973988e+03
16,30,1,9.31036745e-01
17,30,1,3.04337483e+01
18,30,1,5.38284272e+01
19,30,1,1.07695375e+00
20,30,1,8.98614088e+00
21,30,1,4.43544142e+02
22,30,1,1.06452597e+02
23,30,1,2.53580854e+03
24,30,1,2.00003113e+02
25,30,1,2.44202423e+02
26,30,1,2.00000000e+02
27,30,1,3.17735495e+02
28,30,1,3.00000000e+02
1,30,2,0.00000000e+00
2,30,2,0.00000000e+00
3,30,2,2.02234341e-04
4,30,2,0.00000000e+00
5,30,2,0.00000000e+00
6,30,2,0.00000000e+00
7,30,2,4.45638976e-01
8,30,2,2.09196862e+01
9,30,2,2.66712479e+01
10,30,2,0.00000000e+00
11,30,2,0.00000000e+00
12,30,2,5.15199687e+00
13,30,2,4.97890672e+00
14,30,2,1.04096258e-01
15,30,2,2.97420254e+03
16,30,2,9.95302609e-01
17,30,2,3.04337553e+01
18,30,2,4.81319592e+01
19,30,2,1.21076289e+00
20,30,2,9.49669648e+00
21,30,2,3.00000000e+02
22,30,2,1.06452597e+02
23,30,2,2.64758854e+03
24,30,2,2.00001838e+02
25,30,2,2.41224317e+02
26,30,2,2.00000000e+02
27,30,2,3.11620817e+02
28,30,2,3.00000000e+02
1,30,3,0.00000000e+00
2,30,3,0.00000000e+00
3,30,3,5.18191307e-07
4,30,3,0.00000000e+00
5,30,3,0.00000000e+00
6,30,3,0.00000000e+00
7,30,3,5.70222290e-01
8,30,3,2.09232707e+01
9,30,3,2.71201133e+01
10,30,3,0.00000000e+00
11,30,3,0.00000000e+00
12,30,3,4.13900893e+00
13,30,3,6.34628574e+00
14,30,3,1.04096234e-01
15,30,3,3.18486695e+03
16,30,3,7.71641049e-01
17,30,3,3.04337483e+01
18,30,3,5.65324655e+01
