Function,Dimension,Run,Error
1,30,1,0.00000000e+00
2,30,1,0.00000000e+00
3,30,1,1.34464116e-02
4,30,1,0.00000000e+00
5,30,1,0.00000000e+00
6,30,1,0.00000000e+00
7,30,1,1.23770253e+00
8,30,1,2.08607135e+01
9,30,1,2.67338699e+01
10,30,1,0.00000000e+00
11,30,1,0.00000000e+00
12,30,1,6.46979186e+00
13,30,1,7.76773408e+00
14,30,1,1.04096235e-01
15,30,1,2.91261121e+03
16,30,1,6.17789302e-01
17,30,1,3.04337483e+01
18,30,1,5.11913503e+01
19,30,1,1.25008811e+00
20,30,1,9.22852211e+00
21,30,1,3.00000000e+02
22,30,1,1.13423295e+02
23,30,1,2.84427835e+03
24,30,1,2.00031703e+02
25,30,1,2.40351875e+02
26,30,1,2.00000000e+02
27,30,1,3.00232027e+02
28,30,1,3.00000000e+02
1,30,2,0.00000000e+00
2,30,2,0.00000000e+00
3,30,2,4.17124344e-04
4,30,2,0.00000000e+00
5,30,2,0.00000000e+00
6,30,2,0.00000000e+00
7,30,2,1.07839711e+00
8,30,2,2.04266825e+01
9,30,2,2.53964055e+01
10,30,2,0.00000000e+00
11,30,2,0.00000000e+00
12,30,2,4.92656641e+00
13,30,2,4.90328394e+00
14,30,2,6.24577407e-02
15,30,2,2.60884266e+03
16,30,2,9.41767700e-01
17,30,2,3.04337483e+01
18,30,2,5.16223107e+01
19,30,2,1.14889683e+00
20,30,2,9.56099538e+00
21,30,2,3.00000000e+02
22,30,2,1.06699896e+02
23,30,2,2.55043038e+03
24,30,2,2.00067284e+02
25,30,2,2.35646861e+02
26,30,2,2.00000000e+02
27,30,2,3.01966128e+02
28,30,2,3.00000000e+02
1,30,3,0.00000000e+00
2,30,3,0.00000000e+00
3,30,3,2.87292553e-06
4,30,3,0.00000000e+00
5,30,3,0.00000000e+00
6,30,3,0.00000000e+00
7,30,3,1.11716240e+00
8,30,3,2.08459157e+01
9,30,3,2.65315677e+01
10,30,3,0.00000000e+00
11,30,3,0.00000000e+00
12,30,3,2.45428019e+00
13,30,3,7.24318606e+00
14,30,3,4.16384938e-02
15,30,3,2.87291338e+03
16,30,3,4.43844295e-01
17,30,3,3.04337483e+01
18,30,3,5.58975170e+01
