Function,Dimension,Run,Error
1,30,1,1.98090016e+02
2,30,1,3.64236218e+07
3,30,1,9.78831439e+09
4,30,1,1.16607660e+04
5,30,1,1.50126032e+02
6,30,1,1.19763820e+02
7,30,1,5.40164288e+01
8,30,1,2.07551533e+01
9,30,1,2.64965206e+01
10,30,1,2.57061138e+02
11,30,1,7.20571089e-01
12,30,1,9.74454750e+01
13,30,1,1.27165229e+02
14,30,1,2.32200280e+03
15,30,1,5.58716533e+03
16,30,1,2.00186846e+00
17,30,1,1.47021181e+02
18,30,1,1.95881463e+02
19,30,1,1.07798565e+01
20,30,1,1.13521039e+01
21,30,1,7.60907397e+02
22,30,1,2.21498602e+03
23,30,1,2.96554285e+03
24,30,1,2.80803161e+02
25,30,1,2.63025847e+02
26,30,1,2.00795197e+02
27,30,1,1.08921003e+03
28,30,1,9.07115134e+02
1,30,2,1.46866651e-01
2,30,2,3.61549521e+04
3,30,2,5.33846891e+07
4,30,2,4.91540193e+00
5,30,2,8.91928060e+00
6,30,2,3.86009159e+01
7,30,2,1.94701596e+01
8,30,2,2.09037840e+01
9,30,2,2.80679247e+01
10,30,2,1.68851069e+01
11,30,2,6.73228330e+01
12,30,2,7.57997473e+01
13,30,2,2.22956419e+02
14,30,2,4.60943713e+03
15,30,2,3.75903397e+03
16,30,2,2.55262102e-01
17,30,2,7.55529392e+01
18,30,2,2.42359665e+02
19,30,2,5.46365648e+00
20,30,2,1.24533222e+01
21,30,2,4.55789395e+02
22,30,2,4.62932860e+03
23,30,2,4.77992224e+03
24,30,2,2.41423352e+02
25,30,2,2.64530307e+02
26,30,2,2.00213803e+02
27,30,2,7.49099853e+02
28,30,2,6.99001230e+02
1,30,3,0.00000000e+00
2,30,3,0.00000000e+00
3,30,3,7.17291474e+02
4,30,3,0.00000000e+00
5,30,3,1.94572990e-07
6,30,3,1.20482393e+01
7,30,3,3.44539420e+00
8,30,3,2.09306793e+01
9,30,3,2.36937666e+01
10,30,3,1.23209889e-02
11,30,3,2.05751342e+01
12,30,3,7.42462778e+01
13,30,3,5.54842203e+01
14,30,3,5.08924691e+03
15,30,3,4.91587862e+03
16,30,3,7.97875484e-01
17,30,3,1.11619909e+02
18,30,3,1.41404954e+02
19,30,3,5.65972132e+00
20,30,3,1.03550391e+01
21,30,3,2.00000000e+02
22,30,3,5.78028524e+03
23,30,3,5.13389739e+03
24,30,3,2.07620185e+02
25,30,3,2.34975523e+02
26,30,3,3.07864787e+02
27,30,3,3.71460815e+02
28,30,3,3.00000000e+02
1,30,4,0.00000000e+00
2,30,4,5.03784151e+06
3,30,4,1.26553035e+07
4,30,4,9.24880451e+01
5,30,4,3.36964351e-04
6,30,4,1.49276538e+01
7,30,4,4.05292991e+01
8,30,4,2.05739838e+01
9,30,4,2.62547351e+01
10,30,4,1.42879350e+00
11,30,4,7.59342115e+01
12,30,4,2.29720776e+01
13,30,4,5.31334022e+01
14,30,4,4.17151548e+03
15,30,4,3.08130721e+03
16,30,4,4.59441533e-01
17,30,4,1.32802934e+02
18,30,4,8.04691333e+01
19,30,4,1.04947652e+00
20,30,4,1.04864284e+01
21,30,4,3.00000001e+02
22,30,4,5.12859798e+03
23,30,4,6.69696961e+03
24,30,4,2.53440098e+02
25,30,4,2.45057722e+02
26,30,4,2.00017966e+02
27,30,4,9.69110903e+02
28,30,4,3.00000000e+02
1,30,5,1.06930544e-06
2,30,5,1.83304490e+07
3,30,5,7.95427241e+07
4,30,5,5.48688279e+03
5,30,5,1.21455456e-04
6,30,5,2.02296344e+01
7,30,5,2.53260473e+01
8,30,5,2.08019686e+01
9,30,5,2.88719302e+01
10,30,5,2.21042710e+00
11,30,5,4.13385176e+01
12,30,5,3.81652318e+01
13,30,5,5.08480608e+01
14,30,5,1.04096234e-01
15,30,5,2.74725178e+03
16,30,5,2.81144002e+00
17,30,5,4.29868365e+01
18,30,5,7.08508921e+01
19,30,5,2.66741534e+00
20,30,5,1.15991966e+01
21,30,5,2.00019505e+02
22,30,5,1.08052655e+02
23,30,5,2.77385800e+03
24,30,5,2.67502708e+02
25,30,5,2.88513871e+02
26,30,5,2.00031773e+02
27,30,5,9.64842358e+02
28,30,5,3.06250384e+02
1,30,6,0.00000000e+00
2,30,6,9.71573571e+03
3,30,6,1.99725267e+04
4,30,6,1.06865728e+04
5,30,6,0.00000000e+00
6,30,6,5.09000203e+00
7,30,6,2.07089904e+00
8,30,6,2.05614289e+01
9,30,6,3.61672742e+01
10,30,6,0.00000000e+00
11,30,6,1.94778279e+01
12,30,6,1.03539152e+01
13,30,6,1.98671341e+01
14,30,6,6.86867805e+02
15,30,6,4.95821396e+03
16,30,6,2.46315597e-01
17,30,6,7.32625080e+01
18,30,6,1.04544793e+02
19,30,6,3.57970291e+00
20,30,6,1.05185013e+01
21,30,6,3.00000000e+02
22,30,6,4.12607529e+02
23,30,6,3.82883757e+03
24,30,6,2.01738430e+02
25,30,6,2.39168226e+02
26,30,6,2.00020741e+02
27,30,6,5.05494826e+02
28,30,6,3.00000000e+02
1,30,7,2.97050342e-01
2,30,7,7.90202412e-05
3,30,7,8.73899538e+04
4,30,7,0.00000000e+00
5,30,7,2.83676063e-07
6,30,7,1.63204023e+01
7,30,7,4.75458901e-01
8,30,7,2.08958914e+01
9,30,7,2.35617249e+01
10,30,7,8.96926890e-01
11,30,7,1.38336327e+01
12,30,7,9.20007347e+00
13,30,7,1.10302851e+02
14,30,7,1.04096370e-01
15,30,7,5.69952895e+03
16,30,7,8.37757896e-01
17,30,7,3.04337494e+01
18,30,7,1.33906791e+02
19,30,7,3.98078098e+00
20,30,7,9.41464173e+00
21,30,7,4.43544142e+02
22,30,7,1.08314290e+02
23,30,7,6.42446043e+03
24,30,7,2.86229424e+02
25,30,7,2.83906876e+02
26,30,7,2.00579274e+02
27,30,7,9.92738316e+02
28,30,7,9.86633076e+02
1,30,8,0.00000000e+00
2,30,8,1.17483447e+06
3,30,8,6.92101701e+10
4,30,8,3.07623071e+04
5,30,8,2.21435826e+03
6,30,8,1.07808876e+03
7,30,8,1.02371123e+02
8,30,8,2.08131660e+01
9,30,8,3.05281637e+01
10,30,8,3.69556375e-02
11,30,8,1.71764251e+01
12,30,8,2.36375268e+01
13,30,8,1.08653161e+02
14,30,8,1.20288875e+02
15,30,8,4.98586714e+03
16,30,8,8.40031354e-01
17,30,8,1.60790596e+02
18,30,8,1.80664025e+02
19,30,8,1.04145148e+01
20,30,8,1.06131311e+01
21,30,8,3.00000000e+02
22,30,8,5.92030482e+03
23,30,8,5.03692746e+03
24,30,8,2.00043935e+02
25,30,8,2.50977852e+02
26,30,8,3.24276793e+02
27,30,8,7.18979662e+02
28,30,8,3.00939301e+02
1,30,9,0.00000000e+00
2,30,9,2.28134650e+06
3,30,9,4.46225692e+07
4,30,9,4.78009996e+02
5,30,9,0.00000000e+00
6,30,9,1.59511905e+01
7,30,9,9.10180716e+01
8,30,9,2.09749153e+01
9,30,9,2.60060149e+01
10,30,9,1.02847248e+00
11,30,9,0.00000000e+00
12,30,9,9.21259262e+01
13,30,9,1.67635699e+01
14,30,9,8.32771543e-02
15,30,9,3.03688632e+03
16,30,9,7.32043227e-01
17,30,9,3.04337551e+01
18,30,9,7.33366456e+01
19,30,9,1.41750981e+00
20,30,9,1.02713972e+01
21,30,9,2.00000000e+02
22,30,9,1.06980270e+02
23,30,9,2.45077724e+03
24,30,9,2.32717025e+02
25,30,9,2.90124999e+02
26,30,9,2.00011465e+02
27,30,9,5.89854006e+02
28,30,9,3.00000011e+02
1,30,10,0.00000000e+00
2,30,10,4.72890049e+05
3,30,10,3.58902952e+07
4,30,10,5.17755461e+04
5,30,10,0.00000000e+00
6,30,10,1.55693514e+01
7,30,10,6.44558275e+01
8,30,10,2.09465821e+01
9,30,10,2.64525534e+01
10,30,10,1.99319643e-02
11,30,10,0.00000000e+00
12,30,10,4.57686742e+01
13,30,10,9.01657723e+01
14,30,10,2.08216791e-02
15,30,10,2.39916474e+03
16,30,10,8.02744549e-01
17,30,10,3.04337484e+01
18,30,10,1.05958641e+02
19,30,10,1.22612431e+00
20,30,10,1.13607526e+01
21,30,10,2.00000000e+02
22,30,10,1.06092573e+02
23,30,10,3.57561702e+03
24,30,10,2.59088973e+02
25,30,10,2.83487410e+02
26,30,10,2.00011993e+02
27,30,10,8.87708540e+02
28,30,10,3.00000001e+02
1,30,11,3.40332115e-02
2,30,11,5.81828972e+05
3,30,11,5.75595448e+08
4,30,11,2.95382793e+03
5,30,11,1.65309074e+02
6,30,11,1.32785352e+02
7,30,11,1.24147333e+01
8,30,11,2.09885531e+01
9,30,11,2.14084574e+01
10,30,11,1.02701170e+02
11,30,11,4.32394283e+01
12,30,11,4.72988851e+01
13,30,11,1.09188242e+02
14,30,11,5.70068120e+03
15,30,11,6.72521940e+03
16,30,11,2.87674769e+00
17,30,11,1.66026476e+02
18,30,11,1.91194841e+02
19,30,11,1.01729044e+01
20,30,11,1.16945702e+01
21,30,11,4.77039880e+02
22,30,11,6.32619572e+03
23,30,11,6.44512207e+03
24,30,11,2.51367714e+02
25,30,11,2.56224483e+02
26,30,11,2.00004970e+02
27,30,11,7.35255984e+02
28,30,11,4.51206299e+02
1,30,12,5.96057111e-01
2,30,12,1.30585400e+07
3,30,12,1.06404204e+10
4,30,12,1.23832387e+04
5,30,12,5.04047261e+02
6,30,12,1.66923697e+02
7,30,12,7.36717946e+01
8,30,12,2.05415146e+01
9,30,12,3.57908265e+01
10,30,12,2.46438229e+02
11,30,12,1.52397153e+02
12,30,12,1.43980301e+02
13,30,12,2.38236127e+02
14,30,12,4.82213058e+03
15,30,12,5.81359055e+03
16,30,12,4.22323431e-01
17,30,12,3.98414292e+02
18,30,12,3.95834714e+02
19,30,12,1.18709983e+02
20,30,12,1.19546770e+01
21,30,12,1.30395590e+03
22,30,12,5.39196469e+03
23,30,12,4.78375447e+03
24,30,12,2.76236592e+02
25,30,12,2.61327154e+02
26,30,12,2.00826365e+02
27,30,12,1.18509579e+03
28,30,12,2.02660629e+03
1,30,13,0.00000000e+00
2,30,13,3.15708815e+03
3,30,13,5.60655499e+05
4,30,13,0.00000000e+00
5,30,13,0.00000000e+00
6,30,13,9.77711621e+00
7,30,13,1.26351121e+00
8,30,13,2.08675903e+01
9,30,13,1.21898816e+01
10,30,13,9.86467206e-03
11,30,13,6.39412661e+01
12,30,13,1.89756426e+01
13,30,13,1.20378704e+02
14,30,13,6.31968096e+02
15,30,13,3.83649886e+03
16,30,13,6.37816375e-01
17,30,13,4.68238403e+02
18,30,13,4.22920601e+02
19,30,13,2.80768329e+02
20,30,13,1.16431619e+01
21,30,13,1.26303757e+03
22,30,13,5.58809361e+03
23,30,13,4.51609579e+03
24,30,13,2.75365797e+02
25,30,13,2.81476404e+02
26,30,13,2.01664178e+02
27,30,13,1.15772004e+03
28,30,13,1.96976373e+03
1,30,14,0.00000000e+00
2,30,14,2.13673842e+05
3,30,14,0.00000000e+00
4,30,14,9.58708641e+02
5,30,14,0.00000000e+00
6,30,14,5.81721389e-01
7,30,14,9.89876985e-02
8,30,14,2.09983529e+01
9,30,14,7.18738050e+00
10,30,14,0.00000000e+00
