Function,Dimension,Run,Error
1,30,1,0.00000000e+00
2,30,1,0.00000000e+00
3,30,1,0.00000000e+00
4,30,1,0.00000000e+00
5,30,1,0.00000000e+00
6,30,1,0.00000000e+00
7,30,1,1.02977687e+00
8,30,1,2.07295117e+01
9,30,1,2.74216879e+01
10,30,1,0.00000000e+00
11,30,1,0.00000000e+00
12,30,1,8.10632225e+00
13,30,1,5.49648309e+00
14,30,1,1.24915483e-01
15,30,1,2.85798699e+03
16,30,1,4.47430878e-01
17,30,1,3.04340731e+01
18,30,1,4.72390169e+01
19,30,1,1.39191951e+00
20,30,1,1.02716183e+01
21,30,1,3.00000000e+02
22,30,1,1.08137889e+02
23,30,1,2.26247172e+03
24,30,1,2.00019931e+02
25,30,1,2.43513246e+02
26,30,1,2.00000000e+02
27,30,1,3.06074520e+02
28,30,1,3.00000000e+02
1,30,2,0.00000000e+00
2,30,2,0.00000000e+00
3,30,2,1.62785388e-08
4,30,2,0.00000000e+00
5,30,2,0.00000000e+00
6,30,2,0.00000000e+00
7,30,2,2.16388883e-01
8,30,2,2.06931338e+01
9,30,2,2.68941621e+01
10,30,2,0.00000000e+00
11,30,2,0.00000000e+00
12,30,2,3.93910804e+00
13,30,2,3.20075953e+00
14,30,2,2.08192478e-02
15,30,2,2.10131612e+03
16,30,2,5.47938208e-01
17,30,2,3.04337484e+01
18,30,2,5.38016547e+01
19,30,2,1.06568243e+00
20,30,2,9.64293181e+00
21,30,2,3.00000000e+02
22,30,2,1.06092573e+02
23,30,2,2.59140638e+03
24,30,2,2.00007342e+02
25,30,2,2.38986717e+02
26,30,2,2.00000000e+02
27,30,2,3.14927418e+02
28,30,2,3.00000000e+02
1,30,3,0.00000000e+00
2,30,3,0.00000000e+00
3,30,3,1.50760025e-08
4,30,3,0.00000000e+00
5,30,3,0.00000000e+00
6,30,3,2.64341442e-06
7,30,3,9.33231235e-01
8,30,3,2.07061445e+01
9,30,3,2.63509234e+01
10,30,3,0.00000000e+00
11,30,3,0.00000000e+00
12,30,3,7.19263998e+00
13,30,3,8.41806135e+00
14,30,3,6.24577432e-02
15,30,3,2.63455824e+03
16,30,3,1.82296038e-01
17,30,3,3.04337483e+01
18,30,3,5.71391068e+01
