Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,1.12604180e+02
3,50,1,9.64775598e+01
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,3.52671277e+00
8,50,1,2.11319321e+01
9,50,1,5.08788406e+01
10,50,1,9.86467206e-03
11,50,1,0.00000000e+00
12,50,1,1.44668785e+01
13,50,1,1.14082557e+01
14,50,1,4.08647153e-01
15,50,1,6.56360038e+03
16,50,1,3.61492807e-01
17,50,1,5.07914289e+01
18,50,1,1.04850370e+02
19,50,1,2.72218567e+00
20,50,1,1.78779501e+01
21,50,1,2.00000000e+02
22,50,1,1.28813465e+01
23,50,1,4.93580067e+03
24,50,1,2.09750049e+02
25,50,1,2.69030332e+02
26,50,1,3.06933538e+02
27,50,1,4.21974095e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,4.98624864e+02
3,50,2,4.07217060e+02
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,3.75211929e+00
8,50,2,2.10975001e+01
9,50,2,5.59340840e+01
10,50,2,9.86467206e-03
11,50,2,0.00000000e+00
12,50,2,1.46767369e+01
13,50,2,2.00554417e+01
14,50,2,3.82818808e-01
15,50,2,6.41724007e+03
16,50,2,1.27412430e+00
17,50,2,5.07868864e+01
18,50,2,1.06988487e+02
19,50,2,2.52239765e+00
20,50,2,1.74786934e+01
21,50,2,2.00000000e+02
22,50,2,1.58627869e+01
23,50,2,6.29906296e+03
24,50,2,2.09072271e+02
25,50,2,2.73785569e+02
26,50,2,3.03192695e+02
27,50,2,4.15822950e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,2.01654221e+02
3,50,3,3.06890878e-02
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,4.02308289e+00
8,50,3,2.11253997e+01
9,50,3,4.99807645e+01
10,50,3,7.39604033e-03
11,50,3,0.00000000e+00
12,50,3,1.54182732e+01
13,50,3,2.92974419e+01
14,50,3,2.85839113e-01
15,50,3,6.88785401e+03
16,50,3,9.04603843e-01
17,50,3,5.08096200e+01
18,50,3,1.09490398e+02
19,50,3,2.67753498e+00
20,50,3,1.86615840e+01
21,50,3,1.12218576e+03
22,50,3,1.67139675e+01
23,50,3,5.78410041e+03
24,50,3,2.12210806e+02
25,50,3,2.80618701e+02
26,50,3,2.00001688e+02
27,50,3,4.05630003e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,2.72816403e+02
3,50,4,1.02675595e-01
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,2.22731395e+00
8,50,4,2.11199982e+01
9,50,4,5.28993632e+01
10,50,4,3.69310174e-02
11,50,4,0.00000000e+00
12,50,4,1.05249218e+01
13,50,4,3.01172463e+01
14,50,4,3.69663786e-01
15,50,4,5.99530253e+03
16,50,4,1.40697739e+00
17,50,4,5.07952950e+01
18,50,4,1.05479394e+02
19,50,4,2.60634090e+00
20,50,4,1.77501808e+01
21,50,4,2.00000000e+02
22,50,4,1.40006027e+01
23,50,4,5.80945197e+03
24,50,4,2.06591135e+02
25,50,4,2.68520703e+02
26,50,4,2.00001453e+02
27,50,4,3.78031948e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,2.32267666e+03
3,50,5,1.39261536e+04
4,50,5,0.00000000e+00
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,1.64276834e+00
8,50,5,2.09451658e+01
9,50,5,5.36582817e+01
10,50,5,7.39604033e-03
11,50,5,0.00000000e+00
12,50,5,1.37462654e+01
13,50,5,1.36143149e+01
14,50,5,3.36124056e-01
15,50,5,5.57248354e+03
16,50,5,1.42168746e+00
17,50,5,5.07990894e+01
18,50,5,1.03649724e+02
19,50,5,2.69527542e+00
20,50,5,1.70211440e+01
21,50,5,1.12218576e+03
22,50,5,1.51404793e+01
23,50,5,5.57799147e+03
24,50,5,2.21696331e+02
25,50,5,2.78433704e+02
26,50,5,3.06834225e+02
27,50,5,4.14591855e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,9.41302521e+02
3,50,6,1.67479811e+02
4,50,6,0.00000000e+00
5,50,6,0.00000000e+00
6,50,6,4.34473315e+01
7,50,6,5.55123899e-01
8,50,6,2.09196728e+01
9,50,6,5.57859702e+01
10,50,6,1.23160725e-02
11,50,6,0.00000000e+00
12,50,6,1.81965818e+01
13,50,6,1.71881725e+01
14,50,6,2.64580619e-01
15,50,6,6.04004495e+03
16,50,6,1.00786668e+00
17,50,6,5.07867577e+01
18,50,6,1.04241943e+02
19,50,6,2.71195186e+00
20,50,6,1.76602229e+01
21,50,6,2.00000000e+02
22,50,6,1.28091790e+01
23,50,6,5.26582854e+03
24,50,6,2.07375765e+02
25,50,6,2.77819566e+02
26,50,6,3.04043628e+02
27,50,6,4.87543482e+02
28,50,6,4.00000000e+02
1,50,7,0.00000000e+00
2,50,7,9.17903896e+01
3,50,7,8.00095224e+04
4,50,7,0.00000000e+00
5,50,7,0.00000000e+00
6,50,7,4.34473315e+01
7,50,7,1.15343243e+00
8,50,7,2.08800699e+01
9,50,7,5.21336993e+01
10,50,7,2.70933961e-02
11,50,7,1.08859997e-08
12,50,7,1.52941929e+01
13,50,7,1.59499490e+01
14,50,7,9.83266512e-01
15,50,7,6.40458467e+03
16,50,7,1.16609877e+00
17,50,7,5.07984333e+01
18,50,7,1.15733086e+02
19,50,7,2.39234163e+00
20,50,7,1.78665181e+01
21,50,7,1.12218576e+03
22,50,7,1.63439134e+01
23,50,7,5.18573501e+03
24,50,7,2.08061969e+02
25,50,7,2.74679980e+02
26,50,7,2.00001233e+02
27,50,7,3.57269135e+02
28,50,7,4.00000000e+02
1,50,8,0.00000000e+00
2,50,8,2.35785401e+02
3,50,8,6.80337579e-02
4,50,8,0.00000000e+00
5,50,8,0.00000000e+00
6,50,8,4.34473315e+01
7,50,8,2.52420378e+00
8,50,8,2.09090131e+01
9,50,8,5.14755902e+01
10,50,8,7.39604033e-03
11,50,8,1.16873817e-08
12,50,8,1.52116116e+01
13,50,8,1.67377604e+01
14,50,8,3.69902114e-01
15,50,8,6.90156724e+03
16,50,8,6.81474944e-01
17,50,8,5.07930013e+01
18,50,8,1.02078872e+02
19,50,8,2.65984983e+00
20,50,8,1.74823480e+01
21,50,8,1.12218576e+03
22,50,8,1.51069099e+01
23,50,8,6.09291682e+03
24,50,8,2.04460812e+02
25,50,8,2.75784219e+02
26,50,8,2.00005093e+02
27,50,8,4.00387047e+02
28,50,8,4.00000000e+02
1,50,9,0.00000000e+00
2,50,9,4.60412891e+02
3,50,9,1.26008399e+04
4,50,9,0.00000000e+00
5,50,9,0.00000000e+00
6,50,9,4.34473315e+01
7,50,9,1.20638586e+00
8,50,9,2.11646920e+01
9,50,9,5.19207930e+01
10,50,9,7.39604033e-03
11,50,9,1.22789370e-08
12,50,9,1.17849368e+01
13,50,9,1.81573146e+01
14,50,9,4.02118797e-01
15,50,9,6.94811478e+03
16,50,9,1.03633114e+00
17,50,9,5.07872415e+01
18,50,9,1.10318952e+02
19,50,9,2.45101586e+00
20,50,9,1.77618914e+01
21,50,9,1.12218576e+03
22,50,9,1.57164302e+01
23,50,9,5.02132187e+03
24,50,9,2.22696091e+02
25,50,9,2.77692099e+02
26,50,9,2.00000483e+02
27,50,9,4.77020567e+02
28,50,9,4.00000000e+02
1,50,10,0.00000000e+00
2,50,10,1.54046106e+03
3,50,10,6.99405506e+03
4,50,10,0.00000000e+00
5,50,10,0.00000000e+00
6,50,10,4.34473315e+01
7,50,10,5.50365329e+00
8,50,10,2.11068641e+01
9,50,10,5.54859911e+01
10,50,10,9.86467206e-03
11,50,10,0.00000000e+00
12,50,10,1.02768359e+01
13,50,10,2.13502827e+01
14,50,10,3.02427507e-01
15,50,10,6.42629127e+03
16,50,10,6.93052163e-01
17,50,10,5.07992084e+01
18,50,10,1.04104445e+02
19,50,10,2.82069284e+00
20,50,10,1.79822711e+01
21,50,10,2.00000000e+02
22,50,10,1.63378785e+01
23,50,10,5.52488205e+03
24,50,10,2.16051640e+02
25,50,10,2.69412285e+02
26,50,10,3.02051449e+02
27,50,10,3.64839523e+02
28,50,10,4.00000000e+02
1,50,11,0.00000000e+00
2,50,11,4.78349488e+02
3,50,11,1.07552919e+04
4,50,11,0.00000000e+00
5,50,11,0.00000000e+00
6,50,11,4.34473315e+01
7,50,11,3.27591223e+00
8,50,11,2.09970500e+01
9,50,11,5.28258882e+01
10,50,11,7.39604033e-03
11,50,11,2.03852016e-07
12,50,11,1.72195613e+01
13,50,11,2.02768192e+01
14,50,11,3.92094496e-01
15,50,11,6.64615772e+03
16,50,11,1.22208004e+00
17,50,11,5.07943663e+01
18,50,11,1.05849245e+02
19,50,11,2.48633787e+00
20,50,11,1.80645264e+01
21,50,11,1.12218576e+03
22,50,11,1.70737071e+01
23,50,11,5.44854156e+03
24,50,11,2.07381862e+02
25,50,11,2.72651211e+02
26,50,11,3.02969873e+02
27,50,11,4.76594895e+02
28,50,11,4.00000000e+02
1,50,12,0.00000000e+00
2,50,12,2.23415487e+03
3,50,12,1.73080013e+02
4,50,12,0.00000000e+00
5,50,12,0.00000000e+00
6,50,12,4.34473315e+01
7,50,12,1.83258234e+00
8,50,12,2.08816055e+01
9,50,12,5.45522792e+01
10,50,12,9.85728461e-03
11,50,12,0.00000000e+00
12,50,12,1.63490416e+01
13,50,12,1.09197777e+01
14,50,12,3.11602270e-01
15,50,12,6.37238879e+03
16,50,12,1.28717964e+00
17,50,12,5.07931065e+01
18,50,12,1.06998307e+02
19,50,12,2.77748719e+00
20,50,12,1.78333598e+01
21,50,12,1.12218576e+03
22,50,12,1.38820765e+01
23,50,12,5.26059073e+03
24,50,12,2.19934573e+02
25,50,12,2.80139258e+02
26,50,12,3.05357119e+02
27,50,12,4.68254074e+02
28,50,12,4.00000000e+02
1,50,13,0.00000000e+00
2,50,13,8.64329140e+02
3,50,13,1.32330057e+02
4,50,13,0.00000000e+00
5,50,13,0.00000000e+00
6,50,13,4.34473315e+01
7,50,13,2.21959090e+00
8,50,13,2.11271964e+01
9,50,13,4.70951465e+01
10,50,13,2.46444487e-02
11,50,13,0.00000000e+00
12,50,13,1.73740759e+01
13,50,13,1.18088038e+01
14,50,13,4.97313365e-01
15,50,13,6.45446680e+03
16,50,13,1.39791520e+00
17,50,13,5.07884494e+01
18,50,13,1.00103199e+02
19,50,13,2.28218933e+00
20,50,13,1.82185594e+01
21,50,13,1.12218576e+03
22,50,13,1.54153071e+01
23,50,13,5.50801319e+03
24,50,13,2.06334852e+02
25,50,13,2.79079215e+02
26,50,13,2.00003963e+02
27,50,13,4.87093014e+02
28,50,13,4.00000000e+02
1,50,14,0.00000000e+00
2,50,14,5.40365906e+03
3,50,14,1.23419153e+00
4,50,14,0.00000000e+00
5,50,14,0.00000000e+00
6,50,14,4.34473315e+01
7,50,14,4.53317218e+00
8,50,14,2.11123589e+01
9,50,14,5.14797037e+01
10,50,14,7.39604033e-03
11,50,14,0.00000000e+00
12,50,14,1.24312202e+01
13,50,14,2.72776086e+01
14,50,14,2.64148993e-01
15,50,14,6.58255743e+03
16,50,14,1.29881808e+00
17,50,14,5.07982889e+01
18,50,14,1.03669586e+02
19,50,14,2.54739124e+00
20,50,14,1.81494368e+01
21,50,14,2.00000000e+02
22,50,14,1.43956138e+01
23,50,14,6.03394309e+03
24,50,14,2.11997401e+02
25,50,14,2.83980291e+02
26,50,14,2.00008974e+02
27,50,14,3.41091980e+02
28,50,14,4.00000000e+02
1,50,15,0.00000000e+00
2,50,15,2.18902958e+02
3,50,15,3.82835690e+02
4,50,15,0.00000000e+00
5,50,15,0.00000000e+00
6,50,15,4.34473315e+01
7,50,15,2.36329455e+00
8,50,15,2.11186399e+01
9,50,15,5.35508129e+01
10,50,15,2.70516813e-02
11,50,15,0.00000000e+00
12,50,15,1.35182307e+01
13,50,15,1.71803991e+01
14,50,15,1.89761725e-01
15,50,15,6.82979020e+03
16,50,15,1.29955594e+00
17,50,15,5.07941524e+01
18,50,15,9.48990828e+01
19,50,15,2.25397493e+00
20,50,15,1.79388298e+01
21,50,15,1.12218576e+03
22,50,15,1.84770528e+01
23,50,15,6.11085342e+03
24,50,15,2.17000421e+02
25,50,15,2.82302263e+02
26,50,15,2.00002201e+02
27,50,15,3.60818040e+02
28,50,15,4.00000000e+02
1,50,16,0.00000000e+00
2,50,16,3.09368221e+02
3,50,16,9.17456415e-01
4,50,16,0.00000000e+00
5,50,16,0.00000000e+00
6,50,16,4.34473315e+01
7,50,16,4.90887128e+00
8,50,16,2.08875667e+01
9,50,16,5.42404956e+01
10,50,16,0.00000000e+00
11,50,16,0.00000000e+00
12,50,16,1.47086272e+01
13,50,16,1.20275355e+01
14,50,16,2.56973876e-01
15,50,16,6.39125716e+03
16,50,16,1.31383914e+00
17,50,16,5.07884455e+01
18,50,16,1.20070965e+02
19,50,16,2.46876419e+00
20,50,16,1.74718333e+01
21,50,16,1.12218576e+03
22,50,16,1.63903086e+01
23,50,16,5.44485580e+03
24,50,16,2.04375747e+02
25,50,16,2.75956902e+02
26,50,16,2.00000131e+02
27,50,16,5.84817714e+02
28,50,16,4.00000000e+02
1,50,17,0.00000000e+00
2,50,17,7.44109759e+03
3,50,17,5.79738834e+00
4,50,17,0.00000000e+00
5,50,17,0.00000000e+00
6,50,17,4.34473315e+01
7,50,17,2.16078418e+00
8,50,17,2.07854132e+01
9,50,17,5.52740307e+01
10,50,17,1.96899980e-02
11,50,17,0.00000000e+00
12,50,17,1.25396661e+01
13,50,17,1.59586179e+01
14,50,17,2.77681372e-01
15,50,17,5.54451753e+03
16,50,17,1.55969223e+00
17,50,17,5.07965954e+01
18,50,17,1.04129155e+02
19,50,17,2.74840706e+00
20,50,17,1.74355637e+01
21,50,17,1.12218576e+03
22,50,17,1.33977210e+01
23,50,17,5.51193832e+03
24,50,17,2.09246881e+02
