Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,7.58333598e+01
3,50,1,9.23572875e+03
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,2.57070297e+00
8,50,1,2.11824015e+01
9,50,1,4.84335782e+01
10,50,1,0.00000000e+00
11,50,1,0.00000000e+00
12,50,1,1.61431879e+01
13,50,1,1.27042067e+01
14,50,1,3.96651080e-01
15,50,1,6.09259107e+03
16,50,1,4.35762869e-01
17,50,1,5.08194551e+01
18,50,1,9.44163339e+01
19,50,1,2.72071882e+00
20,50,1,1.82286246e+01
21,50,1,1.12218576e+03
22,50,1,1.43584408e+01
23,50,1,5.77057712e+03
24,50,1,2.09524077e+02
25,50,1,2.65142002e+02
26,50,1,2.00000030e+02
27,50,1,3.88158225e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,2.79833949e+02
3,50,2,1.51053973e+03
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,1.86986309e+00
8,50,2,2.11763926e+01
9,50,2,5.21330777e+01
10,50,2,1.23209889e-02
11,50,2,3.79999161e-08
12,50,2,2.14040975e+01
13,50,2,2.42070840e+01
14,50,2,1.12500220e+00
15,50,2,6.22741292e+03
16,50,2,9.00651511e-01
17,50,2,5.07859776e+01
18,50,2,1.01742961e+02
19,50,2,2.68096129e+00
20,50,2,1.84088923e+01
21,50,2,1.12218576e+03
22,50,2,1.38840353e+01
23,50,2,6.04265611e+03
24,50,2,2.12961160e+02
25,50,2,2.81569915e+02
26,50,2,3.06240878e+02
27,50,2,4.39569744e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,3.42772197e+02
3,50,3,3.59403700e+03
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,3.37690338e-01
8,50,3,2.09012545e+01
9,50,3,5.06368023e+01
10,50,3,0.00000000e+00
11,50,3,1.96295211e-08
12,50,3,1.32204169e+01
13,50,3,1.66671658e+01
14,50,3,2.96437214e-01
15,50,3,5.80403960e+03
16,50,3,1.24046365e+00
17,50,3,5.08045444e+01
18,50,3,1.06544728e+02
19,50,3,2.77071912e+00
20,50,3,1.76871210e+01
21,50,3,1.12218576e+03
22,50,3,1.36626290e+01
23,50,3,6.51635608e+03
24,50,3,2.10802683e+02
25,50,3,2.75313620e+02
26,50,3,3.03038267e+02
27,50,3,3.74847891e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,7.39703612e+02
3,50,4,7.64191527e+03
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,2.96328086e+00
8,50,4,2.11943863e+01
9,50,4,5.30269937e+01
10,50,4,1.23160725e-02
11,50,4,3.13134095e-07
12,50,4,1.73463631e+01
13,50,4,1.29070248e+01
14,50,4,3.43345022e-01
15,50,4,5.21602831e+03
16,50,4,1.24720504e+00
17,50,4,5.07891682e+01
18,50,4,9.66612150e+01
19,50,4,2.69038978e+00
20,50,4,1.79032829e+01
21,50,4,1.12218576e+03
22,50,4,1.59685466e+01
23,50,4,5.21901358e+03
24,50,4,2.17936639e+02
25,50,4,2.76988858e+02
26,50,4,2.00001193e+02
27,50,4,4.46228021e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,2.00709200e+03
3,50,5,5.79010945e+00
4,50,5,1.75449639e-07
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,3.42664880e+00
