Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,5.67029375e+03
3,50,1,1.72260570e+03
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,5.25918174e+00
8,50,1,2.08312354e+01
9,50,1,5.32767219e+01
10,50,1,2.21267334e-02
11,50,1,1.79083132e-07
12,50,1,1.19549108e+01
13,50,1,8.55320227e+00
14,50,1,5.07057263e-01
15,50,1,6.10465987e+03
16,50,1,1.16457335e+00
17,50,1,5.07974056e+01
18,50,1,1.02117266e+02
19,50,1,2.81619927e+00
20,50,1,1.70512333e+01
21,50,1,1.12218576e+03
22,50,1,1.55057734e+01
23,50,1,5.21269379e+03
24,50,1,2.09721088e+02
25,50,1,2.78811485e+02
26,50,1,2.00003208e+02
27,50,1,3.91227561e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,5.32041221e+02
3,50,2,9.01516334e+04
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,4.26413584e+00
8,50,2,2.11254762e+01
9,50,2,5.24539929e+01
10,50,2,0.00000000e+00
11,50,2,0.00000000e+00
12,50,2,1.47315538e+01
13,50,2,2.61581416e+01
14,50,2,2.77987042e-01
15,50,2,6.67749058e+03
16,50,2,1.16908825e+00
17,50,2,5.07944059e+01
18,50,2,1.05484413e+02
19,50,2,2.69460297e+00
20,50,2,1.74750339e+01
21,50,2,1.12218576e+03
22,50,2,1.68855241e+01
23,50,2,5.50025754e+03
24,50,2,2.12119073e+02
25,50,2,2.75367089e+02
26,50,2,2.00004342e+02
27,50,2,4.07586233e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,2.23091469e+01
3,50,3,0.00000000e+00
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,2.92615626e-02
8,50,3,2.11582087e+01
9,50,3,5.19809827e+01
10,50,3,1.23209889e-02
11,50,3,0.00000000e+00
12,50,3,1.98722544e+01
13,50,3,4.43407692e+01
14,50,3,4.62732636e-01
15,50,3,5.82795121e+03
16,50,3,1.31691994e+00
17,50,3,5.07977692e+01
18,50,3,1.24505629e+02
19,50,3,2.77452965e+00
20,50,3,1.78206410e+01
21,50,3,2.00000000e+02
22,50,3,1.46350900e+01
23,50,3,5.46352369e+03
24,50,3,2.00197274e+02
25,50,3,2.79129060e+02
26,50,3,2.00002172e+02
27,50,3,1.16300637e+03
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,1.69616680e+01
3,50,4,3.71921946e+03
4,50,4,4.15148811e-08
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,2.00847724e-01
8,50,4,2.11211531e+01
9,50,4,5.39325528e+01
10,50,4,9.85728461e-03
11,50,4,0.00000000e+00
12,50,4,2.08796594e+01
13,50,4,3.53451956e+01
14,50,4,1.51993768e-01
15,50,4,6.71966704e+03
16,50,4,1.45090535e+00
17,50,4,5.07938449e+01
18,50,4,1.19069979e+02
19,50,4,2.62227329e+00
20,50,4,1.84565435e+01
21,50,4,1.12218576e+03
22,50,4,1.20510663e+01
23,50,4,4.88844305e+03
24,50,4,2.00281889e+02
25,50,4,3.53103450e+02
26,50,4,2.00003319e+02
27,50,4,6.59670144e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,8.61656257e+02
3,50,5,6.04596374e-04
4,50,5,1.15761465e-08
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,4.01665140e+00
8,50,5,2.10874345e+01
9,50,5,5.42903104e+01
10,50,5,1.23160725e-02
11,50,5,0.00000000e+00
12,50,5,1.54221047e+01
13,50,5,3.30141180e+01
14,50,5,1.88623942e-01
15,50,5,6.26658662e+03
16,50,5,1.23046184e+00
17,50,5,5.07915985e+01
18,50,5,1.15036075e+02
19,50,5,2.83275158e+00
20,50,5,1.89310276e+01
21,50,5,2.00000000e+02
22,50,5,1.31383946e+01
23,50,5,5.80653633e+03
24,50,5,2.00511648e+02
25,50,5,2.71772375e+02
26,50,5,3.02576118e+02
27,50,5,5.47175546e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,1.49506487e+03
3,50,6,3.72431140e+00
4,50,6,0.00000000e+00
5,50,6,0.00000000e+00
6,50,6,4.34473315e+01
7,50,6,1.92976180e+00
8,50,6,2.09556759e+01
9,50,6,5.07479049e+01
10,50,6,3.44673543e-02
11,50,6,0.00000000e+00
12,50,6,9.85328045e+00
13,50,6,1.56782282e+01
14,50,6,3.15164230e-01
15,50,6,6.69877683e+03
16,50,6,1.27075391e+00
17,50,6,5.07957807e+01
18,50,6,1.00581278e+02
19,50,6,2.62362885e+00
20,50,6,1.68533289e+01
21,50,6,1.12218576e+03
22,50,6,1.63763372e+01
23,50,6,5.13558873e+03
24,50,6,2.11385558e+02
25,50,6,2.86458479e+02
26,50,6,2.00002582e+02
27,50,6,3.74212998e+02
28,50,6,4.00000000e+02
1,50,7,0.00000000e+00
2,50,7,7.12043467e+02
3,50,7,1.66497612e+04
4,50,7,0.00000000e+00
5,50,7,0.00000000e+00
6,50,7,4.34473315e+01
7,50,7,3.30526842e+00
8,50,7,2.11928769e+01
9,50,7,5.56613759e+01
10,50,7,9.85728461e-03
11,50,7,0.00000000e+00
12,50,7,1.03866781e+01
13,50,7,1.05093950e+01
14,50,7,3.44218408e-01
15,50,7,4.96348243e+03
16,50,7,8.98493264e-01
17,50,7,5.07902967e+01
18,50,7,9.85607404e+01
19,50,7,2.61778471e+00
20,50,7,1.69470532e+01
21,50,7,1.12218576e+03
22,50,7,1.33166599e+01
23,50,7,5.94106268e+03
24,50,7,2.06772541e+02
25,50,7,2.85342464e+02
26,50,7,3.03348206e+02
27,50,7,5.36037827e+02
28,50,7,4.00000000e+02
1,50,8,0.00000000e+00
2,50,8,4.09816538e+03
3,50,8,4.58046366e+02
4,50,8,0.00000000e+00
5,50,8,0.00000000e+00
6,50,8,4.34473315e+01
7,50,8,2.93412528e+00
8,50,8,2.11613943e+01
9,50,8,5.56339657e+01
10,50,8,2.21512420e-02
11,50,8,0.00000000e+00
12,50,8,1.52969684e+01
13,50,8,2.83135404e+01
14,50,8,6.41716143e-01
15,50,8,5.86500109e+03
16,50,8,4.68382974e-01
17,50,8,5.08021685e+01
18,50,8,1.07650239e+02
19,50,8,2.69091653e+00
20,50,8,1.71345040e+01
21,50,8,1.12218576e+03
22,50,8,1.73278938e+01
23,50,8,5.09010575e+03
24,50,8,2.16847030e+02
25,50,8,2.84623017e+02
26,50,8,2.00000829e+02
27,50,8,4.88175620e+02
28,50,8,4.00000000e+02
1,50,9,0.00000000e+00
2,50,9,4.85554023e+01
3,50,9,5.05113920e+00
4,50,9,0.00000000e+00
5,50,9,0.00000000e+00
6,50,9,4.34473315e+01
7,50,9,2.82047309e-01
8,50,9,2.11616072e+01
9,50,9,5.39487847e+01
10,50,9,7.39604033e-03
11,50,9,0.00000000e+00
12,50,9,1.71952122e+01
13,50,9,3.49821758e+01
14,50,9,4.60280221e-01
15,50,9,6.99231185e+03
16,50,9,4.77100707e-01
17,50,9,5.07968911e+01
18,50,9,1.15053737e+02
19,50,9,2.52829192e+00
20,50,9,1.94877079e+01
21,50,9,2.00000000e+02
22,50,9,1.25560105e+01
23,50,9,5.46547427e+03
24,50,9,2.08200385e+02
25,50,9,2.71554853e+02
26,50,9,2.00012290e+02
27,50,9,3.79912835e+02
28,50,9,4.00000000e+02
1,50,10,0.00000000e+00
2,50,10,1.34956603e+03
3,50,10,8.68453240e+02
4,50,10,3.08650752e-08
5,50,10,0.00000000e+00
6,50,10,4.34473315e+01
7,50,10,1.38901996e+00
8,50,10,2.11607671e+01
9,50,10,5.44339048e+01
10,50,10,9.86467206e-03
11,50,10,0.00000000e+00
12,50,10,1.82936140e+01
13,50,10,2.89054315e+01
14,50,10,2.88215009e-01
15,50,10,6.42350144e+03
16,50,10,3.05653033e-01
17,50,10,5.07908652e+01
18,50,10,1.03137203e+02
19,50,10,2.38418258e+00
20,50,10,1.75481167e+01
21,50,10,1.12218576e+03
22,50,10,1.41154230e+01
23,50,10,5.62820919e+03
24,50,10,2.16831787e+02
25,50,10,2.85863644e+02
26,50,10,3.10013229e+02
27,50,10,3.35665174e+02
28,50,10,4.00000000e+02
1,50,11,0.00000000e+00
2,50,11,6.15761849e+01
3,50,11,3.32378922e+03
4,50,11,1.34492804e-08
5,50,11,0.00000000e+00
6,50,11,4.34473315e+01
7,50,11,3.45134560e-01
8,50,11,2.10915417e+01
9,50,11,5.09537279e+01
10,50,11,0.00000000e+00
11,50,11,0.00000000e+00
12,50,11,1.54919579e+01
13,50,11,3.08470816e+01
14,50,11,1.21909335e-01
15,50,11,6.81969784e+03
16,50,11,1.23437031e+00
17,50,11,5.07951441e+01
18,50,11,1.14825330e+02
19,50,11,2.83747652e+00
20,50,11,1.84095198e+01
21,50,11,2.00000000e+02
22,50,11,1.67383079e+01
23,50,11,6.73857079e+03
24,50,11,2.09074717e+02
25,50,11,2.74522694e+02
26,50,11,3.05725508e+02
27,50,11,3.71940143e+02
28,50,11,4.00000000e+02
1,50,12,0.00000000e+00
2,50,12,3.91576924e+03
3,50,12,1.25045303e+03
4,50,12,0.00000000e+00
5,50,12,0.00000000e+00
6,50,12,4.34473315e+01
7,50,12,2.56795490e-01
8,50,12,2.10157518e+01
9,50,12,5.48611434e+01
10,50,12,3.44918963e-02
11,50,12,5.85810493e-08
12,50,12,9.88993374e+00
13,50,12,3.79308508e+01
14,50,12,2.74951057e-01
15,50,12,6.01079629e+03
16,50,12,1.36487439e+00
17,50,12,5.07919242e+01
18,50,12,1.08874803e+02
19,50,12,2.79041990e+00
20,50,12,1.76562798e+01
21,50,12,2.00000000e+02
22,50,12,1.35323174e+01
23,50,12,6.06824279e+03
24,50,12,2.16845333e+02
25,50,12,2.82784786e+02
26,50,12,3.18608224e+02
27,50,12,3.77511597e+02
28,50,12,4.00000000e+02
1,50,13,0.00000000e+00
2,50,13,6.69084731e+02
3,50,13,4.20695382e+01
4,50,13,0.00000000e+00
5,50,13,0.00000000e+00
6,50,13,4.34473315e+01
7,50,13,3.07895369e+00
8,50,13,2.09742458e+01
9,50,13,5.02924978e+01
10,50,13,0.00000000e+00
11,50,13,0.00000000e+00
12,50,13,1.19246957e+01
13,50,13,1.21830266e+01
14,50,13,3.33634078e-01
15,50,13,6.32550169e+03
16,50,13,1.31501005e+00
17,50,13,5.08018812e+01
18,50,13,9.85901162e+01
19,50,13,2.78421638e+00
20,50,13,1.79203090e+01
21,50,13,1.12218576e+03
22,50,13,1.26631565e+01
23,50,13,5.27252792e+03
24,50,13,2.11248549e+02
25,50,13,2.92964682e+02
26,50,13,2.00000928e+02
27,50,13,3.94189549e+02
28,50,13,4.00000000e+02
1,50,14,0.00000000e+00
2,50,14,6.37206879e+03
3,50,14,4.55800995e+03
4,50,14,0.00000000e+00
5,50,14,0.00000000e+00
6,50,14,4.34473315e+01
7,50,14,2.57343861e+00
8,50,14,2.08418874e+01
9,50,14,5.18583443e+01
10,50,14,0.00000000e+00
11,50,14,2.31440366e-06
12,50,14,1.20734024e+01
13,50,14,2.09514669e+01
14,50,14,1.40659290e+00
15,50,14,6.39868131e+03
16,50,14,1.37003949e+00
17,50,14,5.08273879e+01
18,50,14,9.73247708e+01
19,50,14,2.85034541e+00
20,50,14,1.63123382e+01
21,50,14,1.12218576e+03
22,50,14,2.02587181e+01
23,50,14,5.01723165e+03
24,50,14,2.13243039e+02
25,50,14,2.86524019e+02
26,50,14,3.01839788e+02
27,50,14,4.07946176e+02
28,50,14,4.00000000e+02
1,50,15,0.00000000e+00
2,50,15,3.12282166e+03
3,50,15,2.84348233e+02
4,50,15,0.00000000e+00
5,50,15,0.00000000e+00
6,50,15,4.34473315e+01
7,50,15,2.27988663e+00
8,50,15,2.10665063e+01
9,50,15,5.38887448e+01
10,50,15,0.00000000e+00
11,50,15,0.00000000e+00
12,50,15,9.55511107e+00
13,50,15,2.92408128e+01
14,50,15,9.05362888e-01
15,50,15,6.34689410e+03
16,50,15,1.42444806e+00
17,50,15,5.08357074e+01
18,50,15,1.06258092e+02
19,50,15,2.27804077e+00
20,50,15,1.78760671e+01
21,50,15,1.12218576e+03
22,50,15,1.39279610e+01
23,50,15,6.01820209e+03
24,50,15,2.23516975e+02
25,50,15,2.82504598e+02
26,50,15,2.00000946e+02
27,50,15,4.83698476e+02
28,50,15,4.00000000e+02
1,50,16,0.00000000e+00
2,50,16,1.52793317e+07
3,50,16,7.23700277e+04
4,50,16,3.54735504e-01
5,50,16,0.00000000e+00
6,50,16,4.34473315e+01
7,50,16,8.59260115e+01
8,50,16,2.10169069e+01
9,50,16,5.31935643e+01
10,50,16,0.00000000e+00
11,50,16,0.00000000e+00
12,50,16,4.27599374e+01
13,50,16,1.37448427e+02
14,50,16,1.72326808e-01
