Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,3.76107790e+02
3,50,1,8.09869066e+03
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,3.59462637e+00
8,50,1,2.11180044e+01
9,50,1,5.36465550e+01
10,50,1,1.47797768e-02
11,50,1,0.00000000e+00
12,50,1,2.00872274e+01
13,50,1,2.59188119e+01
14,50,1,2.57080264e-01
15,50,1,6.30193137e+03
16,50,1,1.36295034e+00
17,50,1,5.07990879e+01
18,50,1,9.89353818e+01
19,50,1,2.37936163e+00
20,50,1,1.75222120e+01
21,50,1,2.00000000e+02
22,50,1,1.58697325e+01
23,50,1,5.90536882e+03
24,50,1,2.06672626e+02
25,50,1,2.84373826e+02
26,50,1,2.00000708e+02
27,50,1,4.18567704e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,1.04721794e+03
3,50,2,2.02598302e+02
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,8.96768517e-01
8,50,2,2.10739791e+01
9,50,2,5.05415366e+01
10,50,2,0.00000000e+00
11,50,2,0.00000000e+00
12,50,2,1.56393403e+01
13,50,2,1.04924617e+01
14,50,2,3.56428606e-01
15,50,2,6.16010388e+03
16,50,2,1.13317210e+00
17,50,2,5.07993968e+01
18,50,2,9.76584259e+01
19,50,2,2.82134651e+00
20,50,2,1.77101200e+01
21,50,2,1.12218576e+03
22,50,2,1.53813902e+01
23,50,2,5.52222574e+03
24,50,2,2.12698158e+02
25,50,2,2.81455126e+02
26,50,2,2.00000720e+02
27,50,2,4.50596970e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,1.88984422e+03
3,50,3,2.58830050e+04
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,2.16357967e+00
8,50,3,2.08199073e+01
9,50,3,5.02045221e+01
10,50,3,3.44624042e-02
11,50,3,7.05528542e-08
12,50,3,1.75754286e+01
13,50,3,2.17201111e+01
14,50,3,1.02215057e+00
15,50,3,6.55815274e+03
16,50,3,9.22841546e-01
17,50,3,5.07953589e+01
18,50,3,9.66332613e+01
19,50,3,2.68905950e+00
20,50,3,1.78625557e+01
21,50,3,1.12218576e+03
22,50,3,1.25792334e+01
23,50,3,5.59782495e+03
24,50,3,2.18697138e+02
25,50,3,2.70681966e+02
26,50,3,2.00000579e+02
27,50,3,3.70677921e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,3.62776752e+02
3,50,4,1.55889771e+00
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,4.87626634e-01
8,50,4,2.08720373e+01
9,50,4,5.29782545e+01
10,50,4,0.00000000e+00
11,50,4,0.00000000e+00
12,50,4,1.19789712e+01
13,50,4,2.01225148e+01
14,50,4,3.07451035e-01
15,50,4,6.08487997e+03
16,50,4,1.27834509e+00
17,50,4,5.08134381e+01
18,50,4,1.08437679e+02
19,50,4,2.60900169e+00
20,50,4,1.80120276e+01
21,50,4,1.12218576e+03
22,50,4,1.62195802e+01
23,50,4,5.26874025e+03
24,50,4,2.14216666e+02
25,50,4,2.74247890e+02
26,50,4,2.00002684e+02
27,50,4,4.13389679e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,3.83571555e+02
3,50,5,2.85535235e+01
4,50,5,0.00000000e+00
5,50,5,0.00000000e+00
6,50,5,4.34473315e+01
7,50,5,2.89447530e+00
8,50,5,2.09695702e+01
9,50,5,5.43818311e+01
10,50,5,1.72361119e-02
11,50,5,0.00000000e+00
12,50,5,1.73750466e+01
13,50,5,2.58777782e+01
14,50,5,5.44044880e-01
15,50,5,5.95412466e+03
16,50,5,1.22383691e+00
17,50,5,5.07899339e+01
18,50,5,9.66487515e+01
19,50,5,2.61747177e+00
20,50,5,1.79383593e+01
21,50,5,1.12218576e+03
22,50,5,1.38165155e+01
23,50,5,4.90534916e+03
24,50,5,2.05047453e+02
25,50,5,2.66395451e+02
26,50,5,3.10207385e+02
27,50,5,3.69441717e+02
28,50,5,4.00000000e+02
1,50,6,0.00000000e+00
2,50,6,4.01940247e+02
3,50,6,9.19666939e-01
4,50,6,0.00000000e+00
5,50,6,0.00000000e+00
6,50,6,4.34473315e+01
7,50,6,1.26147184e+00
8,50,6,2.09320639e+01
9,50,6,5.47105994e+01
10,50,6,2.46370611e-02
11,50,6,0.00000000e+00
12,50,6,1.42017035e+01
13,50,6,2.20908164e+01
14,50,6,2.36512273e+00
15,50,6,6.14790904e+03
16,50,6,1.08479722e+00
17,50,6,5.07861587e+01
18,50,6,9.99095540e+01
19,50,6,2.41442289e+00
20,50,6,1.85928828e+01
21,50,6,1.12218576e+03
22,50,6,1.22441196e+01
23,50,6,6.46488147e+03
24,50,6,2.13119246e+02
25,50,6,2.77497633e+02
26,50,6,3.03868631e+02
27,50,6,3.93947824e+02
28,50,6,4.00000000e+02
1,50,7,0.00000000e+00
2,50,7,1.28623676e+03
3,50,7,1.55025991e+03
4,50,7,0.00000000e+00
5,50,7,0.00000000e+00
6,50,7,4.34473315e+01
7,50,7,6.02512680e-01
8,50,7,2.07939844e+01
9,50,7,5.21853875e+01
10,50,7,3.19423675e-02
11,50,7,1.19058488e-08
12,50,7,1.65949768e+01
13,50,7,2.91489907e+01
14,50,7,6.26335909e-01
15,50,7,6.65274028e+03
16,50,7,1.21787932e+00
17,50,7,5.08008309e+01
18,50,7,1.03906323e+02
19,50,7,2.72959921e+00
20,50,7,1.80878675e+01
21,50,7,2.00000000e+02
22,50,7,1.30779045e+01
23,50,7,5.59751244e+03
24,50,7,2.28425859e+02
25,50,7,2.78238847e+02
26,50,7,2.00001632e+02
27,50,7,3.61739420e+02
28,50,7,4.00000000e+02
1,50,8,0.00000000e+00
2,50,8,8.14460514e+03
3,50,8,1.77139995e+04
4,50,8,0.00000000e+00
5,50,8,0.00000000e+00
6,50,8,4.34473315e+01
7,50,8,3.08898743e+00
8,50,8,2.09563334e+01
9,50,8,5.50171189e+01
10,50,8,2.70933961e-02
11,50,8,0.00000000e+00
12,50,8,1.20634829e+01
13,50,8,2.14191188e+01
14,50,8,3.55760826e-01
15,50,8,6.57401279e+03
16,50,8,1.42860783e+00
17,50,8,5.07962237e+01
18,50,8,1.07349298e+02
19,50,8,2.76686229e+00
20,50,8,1.73338910e+01
21,50,8,1.12218576e+03
22,50,8,1.44426409e+01
23,50,8,5.19566262e+03
24,50,8,2.11073087e+02
25,50,8,2.74945941e+02
26,50,8,2.00000693e+02
27,50,8,3.49777639e+02
28,50,8,4.00000000e+02
1,50,9,0.00000000e+00
2,50,9,2.54419550e+02
3,50,9,1.40822810e+05
4,50,9,0.00000000e+00
5,50,9,0.00000000e+00
6,50,9,4.34473315e+01
7,50,9,9.37226746e-01
8,50,9,2.09816006e+01
9,50,9,5.70183448e+01
10,50,9,1.72410209e-02
11,50,9,0.00000000e+00
12,50,9,1.52071325e+01
13,50,9,1.34811865e+01
14,50,9,2.79474292e-01
15,50,9,6.03462869e+03
16,50,9,1.12716553e+00
17,50,9,5.08293273e+01
18,50,9,1.05502244e+02
19,50,9,2.59053429e+00
20,50,9,1.80761679e+01
21,50,9,1.12218576e+03
22,50,9,1.47513168e+01
23,50,9,6.01337020e+03
24,50,9,2.27849193e+02
25,50,9,2.62611402e+02
26,50,9,2.00001873e+02
27,50,9,3.39703240e+02
28,50,9,4.00000000e+02
1,50,10,0.00000000e+00
2,50,10,1.65580189e+03
3,50,10,4.42512738e+02
4,50,10,0.00000000e+00
5,50,10,0.00000000e+00
6,50,10,4.34473315e+01
7,50,10,2.85626222e+00
8,50,10,2.10612222e+01
9,50,10,5.29896928e+01
10,50,10,0.00000000e+00
11,50,10,0.00000000e+00
12,50,10,1.20443098e+01
13,50,10,2.05265464e+01
14,50,10,1.18728447e+00
15,50,10,6.80015938e+03
16,50,10,1.15414095e+00
17,50,10,5.07876260e+01
18,50,10,1.05636957e+02
19,50,10,2.74443165e+00
20,50,10,1.75382167e+01
21,50,10,1.12218576e+03
22,50,10,1.61784655e+01
23,50,10,5.92872723e+03
24,50,10,2.11139688e+02
25,50,10,2.79908385e+02
26,50,10,2.00002633e+02
27,50,10,3.40256618e+02
28,50,10,4.00000000e+02
1,50,11,0.00000000e+00
2,50,11,2.48413837e+03
3,50,11,1.67872109e+05
4,50,11,0.00000000e+00
5,50,11,0.00000000e+00
6,50,11,4.34473315e+01
7,50,11,3.65942308e+00
8,50,11,2.10913763e+01
9,50,11,5.57514131e+01
10,50,11,7.39604033e-03
11,50,11,5.03130835e-08
12,50,11,1.38329284e+01
13,50,11,1.10696721e+01
14,50,11,3.14471025e-01
15,50,11,6.23001168e+03
16,50,11,1.33381141e+00
17,50,11,5.07997268e+01
18,50,11,1.13177711e+02
19,50,11,2.73668179e+00
20,50,11,1.80417344e+01
21,50,11,1.12218576e+03
22,50,11,1.57643429e+01
23,50,11,5.79482884e+03
24,50,11,2.05852545e+02
25,50,11,2.79967633e+02
26,50,11,2.00001261e+02
27,50,11,4.90511718e+02
28,50,11,4.00000000e+02
1,50,12,0.00000000e+00
2,50,12,2.29875950e+03
3,50,12,5.20308378e+01
4,50,12,0.00000000e+00
5,50,12,0.00000000e+00
6,50,12,4.34473315e+01
7,50,12,4.15948716e+00
8,50,12,2.10770986e+01
9,50,12,5.69792497e+01
10,50,12,0.00000000e+00
11,50,12,2.51313388e-08
12,50,12,1.75012284e+01
13,50,12,1.27684649e+01
14,50,12,3.32936235e-01
15,50,12,6.70959422e+03
16,50,12,1.24942780e+00
17,50,12,5.08039682e+01
18,50,12,1.02292568e+02
19,50,12,2.42167495e+00
20,50,12,1.77697623e+01
21,50,12,1.12218576e+03
22,50,12,1.43673142e+01
23,50,12,5.18840112e+03
24,50,12,2.01915177e+02
25,50,12,2.71174632e+02
26,50,12,2.00006163e+02
27,50,12,3.42479224e+02
28,50,12,4.00000000e+02
1,50,13,0.00000000e+00
2,50,13,9.30220904e+02
3,50,13,1.11965429e+04
4,50,13,0.00000000e+00
5,50,13,0.00000000e+00
6,50,13,4.34473315e+01
7,50,13,5.23003741e+00
8,50,13,2.07700967e+01
9,50,13,5.60617954e+01
10,50,13,1.47797768e-02
11,50,13,0.00000000e+00
12,50,13,1.15522009e+01
13,50,13,2.74370814e+01
14,50,13,5.53217649e-01
15,50,13,6.80584502e+03
16,50,13,1.29025548e+00
17,50,13,5.07969718e+01
18,50,13,9.27156351e+01
19,50,13,2.57612978e+00
20,50,13,1.88831304e+01
21,50,13,2.00000000e+02
22,50,13,1.45994805e+01
23,50,13,5.56923571e+03
24,50,13,2.14339894e+02
25,50,13,2.85015921e+02
26,50,13,2.00005698e+02
27,50,13,4.32955402e+02
28,50,13,4.00000000e+02
1,50,14,0.00000000e+00
2,50,14,1.30214960e+03
3,50,14,2.71605320e+03
4,50,14,0.00000000e+00
5,50,14,0.00000000e+00
6,50,14,4.34473315e+01
7,50,14,2.68081930e+00
8,50,14,2.11601728e+01
9,50,14,5.24475816e+01
10,50,14,0.00000000e+00
11,50,14,0.00000000e+00
12,50,14,1.62179378e+01
13,50,14,1.25489954e+01
14,50,14,3.12201353e-01
15,50,14,6.25659246e+03
16,50,14,1.16822413e+00
17,50,14,5.07873686e+01
18,50,14,1.09617122e+02
19,50,14,2.54810239e+00
20,50,14,1.67893922e+01
21,50,14,2.00000000e+02
22,50,14,1.63535463e+01
23,50,14,4.96486844e+03
24,50,14,2.15377096e+02
25,50,14,2.71445973e+02
26,50,14,2.00007621e+02
27,50,14,4.60222049e+02
28,50,14,4.00000000e+02
1,50,15,0.00000000e+00
2,50,15,1.35888668e+03
3,50,15,1.54284851e+02
4,50,15,0.00000000e+00
5,50,15,0.00000000e+00
6,50,15,4.34473315e+01
7,50,15,3.00871097e+00
8,50,15,2.11810634e+01
9,50,15,5.63075373e+01
10,50,15,1.47797768e-02
11,50,15,0.00000000e+00
12,50,15,1.53003445e+01
13,50,15,3.03487003e+01
14,50,15,3.26642043e-01
15,50,15,6.63498282e+03
16,50,15,1.20659859e+00
17,50,15,5.08045191e+01
18,50,15,1.00645650e+02
19,50,15,2.28571689e+00
20,50,15,1.71047529e+01
21,50,15,1.12218576e+03
22,50,15,1.33812609e+01
23,50,15,5.10453284e+03
24,50,15,2.17020921e+02
25,50,15,2.72886211e+02
26,50,15,2.00002349e+02
27,50,15,3.53417516e+02
28,50,15,4.00000000e+02
1,50,16,0.00000000e+00
2,50,16,2.89233082e+03
3,50,16,3.86524819e-01
4,50,16,0.00000000e+00
5,50,16,0.00000000e+00
6,50,16,4.34473315e+01
7,50,16,1.75630839e+00
8,50,16,2.10721803e+01
9,50,16,5.53454818e+01
10,50,16,7.39604033e-03
11,50,16,0.00000000e+00
12,50,16,1.72586776e+01
13,50,16,2.07185438e+01
14,50,16,4.03464592e-01
15,50,16,6.67855249e+03
16,50,16,1.36239312e+00
17,50,16,5.07884334e+01
18,50,16,1.04845544e+02
19,50,16,2.57476464e+00
20,50,16,1.82415694e+01
21,50,16,2.00000000e+02
22,50,16,1.39476248e+01
23,50,16,6.00705325e+03
24,50,16,2.28402134e+02
25,50,16,2.70912146e+02
26,50,16,2.00001430e+02
27,50,16,4.48331816e+02
28,50,16,4.00000000e+02
1,50,17,0.00000000e+00
2,50,17,1.16976637e+03
3,50,17,8.56638081e+00
4,50,17,0.00000000e+00
5,50,17,0.00000000e+00
6,50,17,4.34473315e+01
7,50,17,3.34539329e+00
8,50,17,2.10891585e+01
9,50,17,5.51244900e+01
10,50,17,7.39604033e-03
11,50,17,3.19734319e-08
12,50,17,1.79350599e+01
13,50,17,1.39208367e+01
14,50,17,3.40292786e-01
15,50,17,6.63006144e+03
16,50,17,1.37612323e+00
17,50,17,5.07887220e+01
18,50,17,1.08177473e+02
19,50,17,2.56988853e+00
20,50,17,1.79333771e+01
21,50,17,8.36442488e+02
22,50,17,1.34459538e+01
23,50,17,5.62822557e+03
24,50,17,2.15587047e+02
25,50,17,2.92242769e+02
26,50,17,3.07302724e+02
27,50,17,3.38152709e+02
28,50,17,4.00000000e+02
1,50,18,0.00000000e+00
2,50,18,2.04610995e+03
3,50,18,1.57215536e+04
4,50,18,0.00000000e+00
5,50,18,0.00000000e+00
6,50,18,4.34473315e+01
7,50,18,1.04942338e+00
8,50,18,2.11534932e+01
9,50,18,5.24771537e+01
10,50,18,7.39604033e-03
11,50,18,0.00000000e+00
12,50,18,1.39616781e+01
13,50,18,1.68367792e+01
14,50,18,3.79560290e-01
15,50,18,6.21987548e+03
16,50,18,3.52458507e-01
17,50,18,5.07864711e+01
18,50,18,1.02104643e+02
19,50,18,2.60064966e+00
