Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,4.43329882e+02
3,50,1,8.41355815e+00
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,6.27262662e-01
8,50,1,2.09074490e+01
9,50,1,5.18142833e+01
10,50,1,0.00000000e+00
11,50,1,0.00000000e+00
12,50,1,1.39937991e+01
13,50,1,2.82149829e+01
14,50,1,2.98158861e-01
15,50,1,6.14364420e+03
16,50,1,1.16284540e+00
17,50,1,5.07863074e+01
18,50,1,1.08080295e+02
19,50,1,2.55620054e+00
20,50,1,1.76962851e+01
21,50,1,2.00000000e+02
22,50,1,1.34935112e+01
23,50,1,6.24672907e+03
24,50,1,2.19916985e+02
25,50,1,2.68050933e+02
26,50,1,2.00001273e+02
27,50,1,4.47931582e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,2.13700521e+03
3,50,2,7.16961047e+00
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,7.84065857e-01
8,50,2,2.10769687e+01
9,50,2,5.33049074e+01
10,50,2,0.00000000e+00
11,50,2,0.00000000e+00
12,50,2,1.74734354e+01
13,50,2,1.42173644e+01
14,50,2,3.41451174e-01
15,50,2,6.19711930e+03
16,50,2,7.05680657e-01
17,50,2,5.08026476e+01
18,50,2,1.09970506e+02
19,50,2,2.76917841e+00
20,50,2,1.80011956e+01
21,50,2,1.12218576e+03
22,50,2,1.66203403e+01
23,50,2,5.03497590e+03
24,50,2,2.08880683e+02
25,50,2,2.75421693e+02
26,50,2,2.00000490e+02
27,50,2,4.54155577e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,1.88791047e+02
3,50,3,2.21456773e+00
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,6.88561917e-01
8,50,3,2.10669567e+01
9,50,3,5.50922535e+01
10,50,3,0.00000000e+00
11,50,3,4.99726553e-08
12,50,3,1.59307025e+01
13,50,3,1.52821411e+01
14,50,3,2.57377338e-01
15,50,3,6.24904350e+03
16,50,3,1.22944643e+00
17,50,3,5.08054103e+01
18,50,3,1.14578485e+02
19,50,3,2.67492685e+00
20,50,3,1.68642802e+01
21,50,3,1.12218576e+03
22,50,3,1.46036732e+01
23,50,3,6.26788471e+03
24,50,3,2.19170106e+02
25,50,3,2.71261239e+02
26,50,3,2.00001809e+02
27,50,3,3.36193936e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,1.16721132e+02
3,50,4,6.22386865e-01
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,1.90665034e+00
8,50,4,2.11257602e+01
9,50,4,5.32885301e+01
10,50,4,2.21512420e-02
11,50,4,0.00000000e+00
12,50,4,1.94559106e+01
13,50,4,1.45207585e+01
14,50,4,4.19008903e-01
15,50,4,6.24926052e+03
16,50,4,3.93571194e-01
17,50,4,5.08167647e+01
18,50,4,1.01494648e+02
19,50,4,2.26988201e+00
20,50,4,1.88730755e+01
21,50,4,1.12218576e+03
22,50,4,1.32447944e+01
23,50,4,5.59516227e+03
24,50,4,2.19572275e+02
25,50,4,2.78609004e+02
26,50,4,2.00002467e+02
27,50,4,4.42269098e+02
28,50,4,4.00000000e+02
1,50,5,0.00000000e+00
2,50,5,1.48968474e+03
