Function,Dimension,Run,Error
1,50,1,0.00000000e+00
2,50,1,1.28840070e+03
3,50,1,1.04609077e+04
4,50,1,0.00000000e+00
5,50,1,0.00000000e+00
6,50,1,4.34473315e+01
7,50,1,3.94685004e+00
8,50,1,2.11228292e+01
9,50,1,5.23586610e+01
10,50,1,7.39604033e-03
11,50,1,2.91655855e-08
12,50,1,2.07218114e+01
13,50,1,2.72639280e+01
14,50,1,2.44749160e-01
15,50,1,5.95963132e+03
16,50,1,1.50814024e+00
17,50,1,5.07908606e+01
18,50,1,9.48764411e+01
19,50,1,2.74312144e+00
20,50,1,1.73615223e+01
21,50,1,8.36442488e+02
22,50,1,1.63279529e+01
23,50,1,4.94823246e+03
24,50,1,2.08216457e+02
25,50,1,2.70832373e+02
26,50,1,3.04631824e+02
27,50,1,4.17068599e+02
28,50,1,4.00000000e+02
1,50,2,0.00000000e+00
2,50,2,6.35538290e+02
3,50,2,1.33054030e-01
4,50,2,0.00000000e+00
5,50,2,0.00000000e+00
6,50,2,4.34473315e+01
7,50,2,1.97292720e+00
8,50,2,2.11813281e+01
9,50,2,5.55266698e+01
10,50,2,0.00000000e+00
11,50,2,0.00000000e+00
12,50,2,1.39922156e+01
13,50,2,2.06676118e+01
14,50,2,3.48503210e-01
15,50,2,6.16978522e+03
16,50,2,2.93088440e-01
17,50,2,5.07885477e+01
18,50,2,9.84903232e+01
19,50,2,2.68683323e+00
20,50,2,1.78898666e+01
21,50,2,1.12218576e+03
22,50,2,1.62793817e+01
23,50,2,6.16414654e+03
24,50,2,2.20424397e+02
25,50,2,2.80983431e+02
26,50,2,3.15073571e+02
27,50,2,4.61841103e+02
28,50,2,4.00000000e+02
1,50,3,0.00000000e+00
2,50,3,1.99402566e+02
3,50,3,5.22862616e+03
4,50,3,0.00000000e+00
5,50,3,0.00000000e+00
6,50,3,4.34473315e+01
7,50,3,1.01973799e+00
8,50,3,2.09180098e+01
9,50,3,5.42501369e+01
10,50,3,2.70516813e-02
11,50,3,0.00000000e+00
12,50,3,1.21844383e+01
13,50,3,2.51217649e+01
14,50,3,1.12676119e+00
15,50,3,7.01033309e+03
16,50,3,1.66453936e+00
17,50,3,5.08136178e+01
18,50,3,1.02911945e+02
19,50,3,2.37033569e+00
20,50,3,1.76828758e+01
21,50,3,2.00000000e+02
22,50,3,1.33629919e+01
23,50,3,5.26059313e+03
24,50,3,2.14382909e+02
25,50,3,2.70949731e+02
26,50,3,2.00002712e+02
27,50,3,3.95733013e+02
28,50,3,4.00000000e+02
1,50,4,0.00000000e+00
2,50,4,3.02296595e+02
3,50,4,8.10054108e+03
4,50,4,0.00000000e+00
5,50,4,0.00000000e+00
6,50,4,4.34473315e+01
7,50,4,6.24683213e-01
8,50,4,2.09725114e+01
9,50,4,5.29659366e+01
10,50,4,1.23209889e-02
11,50,4,1.10142473e-07
12,50,4,1.54123644e+01
13,50,4,1.57606599e+01
14,50,4,9.67271687e-01
15,50,4,6.40291473e+03
16,50,4,1.18097036e+00
17,50,4,5.08019876e+01
18,50,4,9.89804941e+01
19,50,4,2.76338259e+00
20,50,4,1.85473547e+01
21,50,4,1.12218576e+03
22,50,4,1.59059624e+01
23,50,4,6.34098568e+03
