Function,Dimension,Run,Error,Evals,Time
1,10,1,1.87721e-15,3070,0.268
2,10,1,1.01142e-15,7500,0.585
3,10,1,1.96136e-12,12950,1.01
4,10,1,7.44362e-16,7380,0.596
5,10,1,1.03222e-12,14460,1.108
6,10,1,1.21282e-15,6210,0.452
7,10,1,8.11442,11560,0.9
8,10,1,20.3129,27730,2.387
9,10,1,5.26672,5290,0.669
10,10,1,3.9968e-15,3690,0.334
11,10,1,21.8891,3290,0.368
12,10,1,11.9395,3340,0.302
13,10,1,16.526,4060,0.311
14,10,1,601.275,3960,0.328
15,10,1,437.386,3870,0.34
16,10,1,0.754793,27730,2.303
17,10,1,22.7976,6070,0.433
18,10,1,24.1819,6240,0.463
19,10,1,0.739706,6060,0.45
20,10,1,3.15729,10860,0.915
21,10,1,400.194,2630,0.209
22,10,1,2453.92,27730,2.33
23,10,1,1051.22,15690,1.299
24,10,1,213.507,11500,1.379
25,10,1,201.442,5550,0.643
26,10,1,400,4450,0.493
27,10,1,400,4640,0.544
28,10,1,300,4890,0.372
1,10,2,5.09992e-15,2840,0.21
2,10,2,4.84763e-16,7430,0.617
3,10,2,4.53691e-14,20990,1.688
4,10,2,2.59596e-15,6970,0.561
5,10,2,1.11434e-12,14170,1.128
6,10,2,9.81242,3560,0.276
7,10,2,10.203,17800,1.365
8,10,2,20.4179,27730,2.31
9,10,2,4.1921,5540,0.679
10,10,2,0.00986467,4140,0.336
11,10,2,23.879,3220,0.277
12,10,2,7.95967,4070,0.354
13,10,2,27.1023,4070,0.351
14,10,2,1033.21,3960,0.314
15,10,2,988.528,4310,0.349
16,10,2,0.932911,27730,2.553
17,10,2,23.249,5750,0.444
18,10,2,28.558,5980,0.463
19,10,2,1.28592,4600,0.369
20,10,2,2.76679,5740,0.447
21,10,2,400.194,2720,0.217
22,10,2,1951.36,7050,0.573
23,10,2,1364.45,17420,1.391
24,10,2,209.941,6730,0.809
25,10,2,201.694,9400,1.098
26,10,2,400.394,5540,0.635
27,10,2,400,4670,0.547
28,10,2,627.37,3420,0.345
1,10,3,1.18451e-15,2870,0.237
2,10,3,4.64216e-15,8780,0.703
3,10,3,2.44655e-14,16660,1.304
4,10,3,1.34909e-15,6620,0.496
5,10,3,8.01954e-13,14150,1.064
6,10,3,9.81242,4120,0.345
7,10,3,2.4404,27730,2.214
8,10,3,20.4271,27730,2.368
9,10,3,3.24105,6250,0.68
10,10,3,0.0172263,3890,0.292
11,10,3,32.8335,3600,0.282
12,10,3,10.9445,4590,0.355
13,10,3,54.1004,5040,0.379
14,10,3,715.242,4120,0.38
15,10,3,279.224,4180,0.381
16,10,3,0.472501,22730,2.034
17,10,3,21.2745,6900,0.539
18,10,3,21.0582,14840,1.18
19,10,3,1.02236,5330,0.425
20,10,3,5,200,0.016
21,10,3,400.194,2590,0.198
22,10,3,752.082,4820,0.455
23,10,3,953.101,6740,0.59
24,10,3,224.452,21430,2.505
25,10,3,212.651,5730,0.687
26,10,3,400.32,5940,0.721
27,10,3,400,4850,0.556
28,10,3,700.908,3420,0.262
1,10,4,8.61721e-16,3230,0.225
2,10,4,5.05226e-15,8170,0.55
3,10,4,4.03302e-13,12900,1.093
4,10,4,9.96509e-16,6630,0.512
5,10,4,5.70793e-13,12680,1.058
6,10,4,9.81242,3420,0.257
7,10,4,12.088,5760,0.483
8,10,4,20.504,27730,2.255
9,10,4,3.65903,5480,0.587
10,10,4,0.0172263,3890,0.257
11,10,4,12.9344,3480,0.274
12,10,4,9.94959,3480,0.261
13,10,4,44.318,3440,0.273
14,10,4,494.52,3800,0.289
15,10,4,452.713,4150,0.292
16,10,4,0.0736297,12300,1.202
17,10,4,15.064,5920,0.482
18,10,4,27.3774,7180,0.549
19,10,4,2.10705,5320,0.435
20,10,4,3.94177,7770,0.617
21,10,4,400.194,2800,0.253
22,10,4,611.961,4200,0.321
23,10,4,1383.03,5190,0.445
24,10,4,211.017,12340,1.436
25,10,4,201.633,11220,1.241
26,10,4,400,4820,0.535
27,10,4,400,4500,0.557
28,10,4,655.888,3420,0.328
1,10,5,5.31911e-15,2960,0.23
2,10,5,6.73387e-16,7160,0.583
3,10,5,7.1941e-14,15960,1.212
4,10,5,2.65318e-15,9840,0.822
5,10,5,8.59804e-13,14070,1.132
6,10,5,3.26517e-15,4940,0.443
7,10,5,10.5963,14380,1.173
8,10,5,20.4856,27730,2.098
9,10,5,6.10764,6020,0.647
10,10,5,2.88658e-15,3630,0.276
11,10,5,21.8891,3250,0.257
12,10,5,14.9244,4440,0.401
13,10,5,49.1988,5410,0.426
14,10,5,614.099,4700,0.39
15,10,5,629.857,3530,0.264
16,10,5,0.907708,27730,2.498
17,10,5,24.955,6070,0.494
18,10,5,15.5386,10600,0.926
19,10,5,1.14425,5330,0.46
20,10,5,3.82962,7830,0.624
21,10,5,400.194,2670,0.208
22,10,5,971.828,12280,1.052
23,10,5,1866.13,16120,1.368
24,10,5,211.993,9640,1.122
25,10,5,201.636,11600,1.343
26,10,5,400.248,5100,0.557
27,10,5,400,4740,0.569
28,10,5,582.136,3600,0.317
1,10,6,1.13013e-15,2870,0.253
2,10,6,1.12244e-15,11240,0.926
3,10,6,3.45491e-14,13350,1.005
4,10,6,2.07961e-15,6770,0.605
5,10,6,1.49622e-12,12990,0.933
6,10,6,9.81242,3610,0.264
7,10,6,0.930733,20100,1.563
8,10,6,20.4423,27730,2.371
9,10,6,2.09337,8920,1.008
10,10,6,3.44169e-15,3760,0.306
11,10,6,15.9193,4250,0.364
12,10,6,14.9244,3860,0.304
13,10,6,9.94158,4280,0.366
14,10,6,656.256,14220,1.194
15,10,6,169.538,3570,0.342
16,10,6,0.0961226,27730,2.512
17,10,6,19.5926,5890,0.507
18,10,6,20.2661,8860,0.688
19,10,6,1.11771,6980,0.594
20,10,6,4.38688,27730,2.077
21,10,6,400.194,2770,0.21
22,10,6,2445.73,27730,2.115
23,10,6,521.748,14810,1.324
24,10,6,214.853,13030,1.485
25,10,6,211.903,13060,1.483
26,10,6,400.124,5990,0.667
27,10,6,400,4800,0.607
28,10,6,300,5410,0.489
1,10,7,1.58869e-15,2810,0.239
2,10,7,1.19764e-15,10610,0.903
3,10,7,9.98995e-14,12490,0.975
4,10,7,2.46905e-15,7030,0.563
5,10,7,9.82755e-13,14400,1.174
6,10,7,4.06976e-16,6040,0.558
7,10,7,0.00497572,12070,0.995
8,10,7,20.4779,27730,2.208
9,10,7,4.12112,6500,0.749
10,10,7,0.00739604,3910,0.304
11,10,7,21.8891,3950,0.321
12,10,7,10.9445,6200,0.46
13,10,7,50.6576,4350,0.321
14,10,7,966.471,3860,0.32
15,10,7,1240.85,14580,1.215
16,10,7,1.4353,27730,2.449
17,10,7,33.5282,4590,0.347
18,10,7,20.4162,7150,0.5
19,10,7,0.728247,5140,0.433
20,10,7,4.03015,11230,0.933
21,10,7,400.194,2840,0.23
22,10,7,978.391,5410,0.488
23,10,7,1544.47,27730,2.336
24,10,7,213.581,8240,0.967
25,10,7,214.58,11230,1.303
26,10,7,400.124,5280,0.607
27,10,7,400,4800,0.489
28,10,7,300,5140,0.417
1,10,8,2.22324e-15,3000,0.209
2,10,8,3.87302e-15,7470,0.597
3,10,8,4.47474e-14,9350,0.701
4,10,8,2.01034e-15,7080,0.582
5,10,8,2.51689e-12,13610,1.118
6,10,8,9.81242,4770,0.432
7,10,8,21.5147,6170,0.424
8,10,8,20.4311,27730,2.235
9,10,8,5.43935,6620,0.739
10,10,8,0.00985728,3750,0.355
11,10,8,5.96975,3590,0.247
12,10,8,16.9143,3620,0.278
13,10,8,29.3535,4040,0.34
14,10,8,798.912,4430,0.333
15,10,8,905.068,5420,0.425
16,10,8,0.0468501,6710,0.566
17,10,8,18.8095,5370,0.402
18,10,8,16.1944,6620,0.543
19,10,8,1.25121,4250,0.366
20,10,8,3.47508,27730,2.315
21,10,8,400.194,2810,0.264
22,10,8,1875.54,5760,0.495
23,10,8,883.19,13050,1.066
24,10,8,208.83,11100,1.295
25,10,8,210.749,11360,1.336
26,10,8,400.223,6220,0.752
27,10,8,400,4830,0.575
28,10,8,643.223,3680,0.303
1,10,9,1.07209e-15,2850,0.282
2,10,9,2.42157e-15,8820,0.661
3,10,9,1.10879e-14,13280,1.029
4,10,9,2.8835e-15,6800,0.542
5,10,9,1.09654e-12,13360,0.996
6,10,9,1.70017e-15,4490,0.325
7,10,9,8.26469,7580,0.692
8,10,9,20.5899,27730,2.235
9,10,9,5.44876,5570,0.642
10,10,9,0.00739604,3770,0.287
11,10,9,12.9345,4140,0.306
12,10,9,12.9345,3840,0.339
13,10,9,31.1379,3860,0.309
14,10,9,720.958,12890,1.033
15,10,9,348.337,4410,0.343
16,10,9,0.0747713,11270,0.988
17,10,9,28.1225,6860,0.537
18,10,9,20.1254,4930,0.415
19,10,9,0.997484,8880,0.596
20,10,9,4.27662,10430,0.86
21,10,9,400.194,2600,0.25
22,10,9,2241.76,26670,2.197
23,10,9,1004.45,14200,1.152
24,10,9,200.21,6590,0.83
25,10,9,201.336,15040,1.703
26,10,9,400.295,6290,0.706
27,10,9,400,4970,0.576
28,10,9,300,4760,0.44
1,10,10,3.80225e-15,2960,0.268
2,10,10,3.46223e-15,7240,0.589
3,10,10,2.14225e-14,17890,1.459
4,10,10,2.18847e-15,6870,0.532
5,10,10,3.04454e-12,14240,1.14
6,10,10,9.81242,4240,0.332
7,10,10,27.9903,20460,1.667
8,10,10,20.5052,27730,2.105
9,10,10,4.50006,5510,0.61
10,10,10,6.66134e-16,3920,0.268
11,10,10,9.94959,3280,0.232
12,10,10,15.9193,3320,0.232
13,10,10,25.3069,3480,0.305
14,10,10,518.207,14280,1.116
15,10,10,745.814,3670,0.244
16,10,10,0.250638,23300,2.074
17,10,10,18.3742,6480,0.474
18,10,10,24.4213,8710,0.751
19,10,10,0.711796,6080,0.503
20,10,10,3.44006,10250,0.852
21,10,10,400.194,2790,0.231
22,10,10,1092.17,13770,1.22
23,10,10,538.854,15160,1.271
24,10,10,209.806,10590,1.261
25,10,10,216.857,8960,1.069
26,10,10,400.346,5080,0.625
27,10,10,400,4900,0.609
28,10,10,591.999,3530,0.281
1,10,11,1.25148e-15,2940,0.245
2,10,11,2.63454e-15,13780,1.103
3,10,11,6.31503,15090,1.166
4,10,11,9.33207e-16,7000,0.58
5,10,11,7.67203e-13,14040,1.034
6,10,11,9.81242,3440,0.253
7,10,11,25.7487,15180,1.237
8,10,11,20.5415,27730,2.197
9,10,11,3.80126,5640,0.673
10,10,11,0.00739604,3690,0.343
11,10,11,8.95463,4560,0.401
12,10,11,19.8991,3460,0.248
13,10,11,48.7905,3840,0.257
14,10,11,998.646,3510,0.25
15,10,11,561.018,4060,0.298
16,10,11,1.27112,27730,2.552
17,10,11,28.0312,5990,0.494
18,10,11,16.4008,5310,0.415
19,10,11,0.785009,5450,0.484
20,10,11,3.61277,14350,1.218
21,10,11,400.194,2810,0.235
22,10,11,1671.66,15040,1.237
23,10,11,1125.23,27730,2.34
24,10,11,200.28,11140,1.304
25,10,11,211.704,10310,1.154
26,10,11,400.075,4810,0.515
27,10,11,400,4940,0.648
28,10,11,631.147,3710,0.349
1,10,12,1.26392e-15,2990,0.247
2,10,12,1.88296e-15,7450,0.593
3,10,12,1.04344e-14,11660,0.869
4,10,12,1.47903e-15,6810,0.54
5,10,12,1.03718e-12,14150,1.119
6,10,12,1.71994e-15,4230,0.333
7,10,12,13.1932,18610,1.425
8,10,12,20.5039,27730,2.347
9,10,12,1.41272,6210,0.68
10,10,12,0.00739604,3760,0.327
11,10,12,7.95967,3170,0.297
12,10,12,24.8739,3790,0.304
13,10,12,33.0084,3610,0.346
14,10,12,469.001,4390,0.353
15,10,12,396.956,4460,0.377
16,10,12,1.67058,27730,2.512
17,10,12,22.4969,5070,0.512
18,10,12,22.1759,10210,0.838
19,10,12,2.17507,4470,0.371
20,10,12,3.528,5210,0.42
21,10,12,400.194,2540,0.219
22,10,12,1283.87,10320,0.791
23,10,12,1483.57,27730,2.43
24,10,12,216.347,9660,1.109
25,10,12,202.283,11790,1.393
26,10,12,400,4360,0.506
27,10,12,400,4910,0.595
28,10,12,595.549,3420,0.294
1,10,13,4.11668e-16,2940,0.297
2,10,13,1.68451e-15,7300,0.645
3,10,13,2.93941e-14,19710,1.65
4,10,13,3.39017e-16,7110,0.554
5,10,13,6.39283e-13,14450,1.181
6,10,13,9.81242,3530,0.272
7,10,13,10.4997,14600,1.197
8,10,13,20.4335,27730,2.186
9,10,13,2.54752,26340,2.844
10,10,13,0.0172263,4000,0.391
11,10,13,7.95967,4110,0.364
12,10,13,11.9395,4030,0.295
13,10,13,7.37671,3990,0.339
14,10,13,839.243,5540,0.464
15,10,13,897.474,4200,0.308
16,10,13,0.553159,27730,2.507
17,10,13,31.6841,6530,0.577
18,10,13,18.4309,10170,0.822
19,10,13,1.49458,4770,0.375
20,10,13,4.07271,8410,0.684
21,10,13,400.194,2550,0.219
22,10,13,1502.45,6540,0.563
23,10,13,1398.22,27730,2.387
24,10,13,217.45,15630,1.922
25,10,13,213.383,5710,0.622
26,10,13,122.884,3710,0.446
27,10,13,400,4820,0.613
28,10,13,300,5590,0.491
1,10,14,5.20957e-15,2880,0.229
2,10,14,1.68145e-15,6820,0.52
3,10,14,6.40817e-15,11030,0.905
4,10,14,1.01801e-15,6680,0.537
5,10,14,6.28375e-13,13750,1.097
6,10,14,9.81242,3630,0.332
7,10,14,2.89226,27730,2.263
8,10,14,20.5271,27730,2.2
9,10,14,5.33962,6230,0.713
10,10,14,2.10942e-15,3590,0.284
11,10,14,4.9748,3730,0.283
12,10,14,16.9143,3970,0.326
13,10,14,34.2635,3620,0.291
14,10,14,1142.43,3630,0.27
15,10,14,1002.59,3980,0.305
16,10,14,1.45267,27730,2.527
17,10,14,20.1309,6440,0.503
18,10,14,21.6904,6930,0.501
19,10,14,0.684291,5370,0.489
20,10,14,3.59643,7830,0.616
21,10,14,400.194,2820,0.211
22,10,14,1192.58,8400,0.729
23,10,14,771.455,5840,0.501
24,10,14,211.715,8280,0.907
25,10,14,203.896,12170,1.387
26,10,14,400.075,5340,0.631
27,10,14,400,4580,0.63
28,10,14,300,5010,0.472
1,10,15,7.32271e-15,2800,0.234
2,10,15,7.52631e-16,7060,0.593
3,10,15,7.00139e-14,10570,0.838
4,10,15,2.02404e-15,6750,0.575
5,10,15,6.73494e-13,14000,1.04
6,10,15,2.32912e-15,7490,0.664
7,10,15,37.5792,9060,0.756
8,10,15,20.3041,27730,2.321
9,10,15,6.05319,27480,3.033
10,10,15,0.00986467,3670,0.263
11,10,15,7.95967,3530,0.317
12,10,15,13.9294,3400,0.275
13,10,15,9.43363,3940,0.302
14,10,15,380.163,3740,0.314
15,10,15,672.349,3220,0.263
16,10,15,0.27493,21490,1.903
17,10,15,17.7903,7790,0.625
18,10,15,17.9205,10870,0.827
19,10,15,1.3268,4580,0.351
20,10,15,3.38281,10640,0.824
21,10,15,400.194,2600,0.222
22,10,15,2500.19,27730,2.276
23,10,15,1329.27,27730,2.166
24,10,15,210.439,5800,0.613
25,10,15,210.002,10850,1.307
26,10,15,400.075,5880,0.634
27,10,15,400,4660,0.577
28,10,15,675.422,3900,0.318
1,10,16,2.07858e-15,3030,0.196
2,10,16,7.87026e-16,7360,0.561
3,10,16,1.52397e-14,15290,1.207
4,10,16,3.83564e-15,6740,0.503
5,10,16,4.508e-12,13460,1.054
6,10,16,2.42895e-15,4770,0.379
7,10,16,15.3275,24250,1.904
8,10,16,20.4109,27730,2.202
9,10,16,1.40852,5720,0.694
10,10,16,0.0172263,3690,0.313
11,10,16,15.9193,5090,0.419
12,10,16,11.9395,4150,0.406
13,10,16,30.5788,3980,0.309
14,10,16,598.305,4600,0.448
15,10,16,181.767,4080,0.333
16,10,16,0.0403779,8740,0.847
17,10,16,34.4656,5930,0.481
18,10,16,23.2613,7380,0.59
19,10,16,1.6396,4980,0.328
20,10,16,4.06508,6560,0.486
21,10,16,400.194,2630,0.184
22,10,16,2251.21,17080,1.421
23,10,16,1906.29,16170,1.263
24,10,16,212.103,11910,1.366
25,10,16,216.659,12530,1.479
26,10,16,400.394,5070,0.612
27,10,16,400,4660,0.509
28,10,16,607.547,3690,0.317
1,10,17,1.60504e-15,3080,0.218
2,10,17,2.10658e-15,7200,0.559
3,10,17,1.54885e-14,15580,1.178
4,10,17,1.95314e-15,7440,0.6
5,10,17,1.23878e-12,13120,0.948
6,10,17,1.06278e-15,4440,0.333
7,10,17,0.252592,17500,1.381
8,10,17,20.5362,27730,2.313
9,10,17,2.99672,5600,0.623
10,10,17,0.0320454,3720,0.306
11,10,17,11.9395,3070,0.227
12,10,17,24.8739,3690,0.293
13,10,17,31.0226,5530,0.455
14,10,17,1195.04,3840,0.259
15,10,17,491.52,4980,0.433
16,10,17,0.673001,27730,2.361
17,10,17,18.7068,4820,0.407
18,10,17,30.4891,10510,0.901
19,10,17,1.06923,5700,0.474
20,10,17,3.84092,19290,1.516
21,10,17,400.194,2580,0.209
22,10,17,1083.17,7580,0.71
23,10,17,1737.02,27730,2.259
24,10,17,215.78,6160,0.727
25,10,17,200.524,14390,1.846
26,10,17,400.149,4880,0.62
27,10,17,400,4770,0.602
28,10,17,627.604,3740,0.292
1,10,18,3.46359e-15,3110,0.243
2,10,18,3.09435e-15,7420,0.669
3,10,18,1.81093e-14,11640,1.021
4,10,18,3.50336e-15,7010,0.557
5,10,18,4.80647e-13,14140,1.078
6,10,18,9.81242,3920,0.35
7,10,18,1.79158,20190,1.465
8,10,18,20.4262,27730,2.216
9,10,18,7.30047,6100,0.674
10,10,18,0.0147724,3820,0.277
11,10,18,23.879,3250,0.225
12,10,18,12.9345,3620,0.276
13,10,18,23.3797,4270,0.319
14,10,18,882.389,6130,0.571
15,10,18,1286.05,3670,0.302
16,10,18,0.0964756,12030,0.961
17,10,18,19.3782,5360,0.419
18,10,18,30.6924,4680,0.405
19,10,18,1.06038,3900,0.29
20,10,18,3.52156,13060,1.04
