Function,Dimension,Run,Error,Evals,Time
1,10,1,1.65079e-15,3110,0.223
2,10,1,2.55733e-15,7200,0.598
3,10,1,1.06559e-14,9290,0.747
4,10,1,1.82309e-15,6780,0.569
5,10,1,1.25421e-12,15010,1.18
6,10,1,1.29497e-15,4060,0.329
7,10,1,5.96603,20020,1.5
8,10,1,20.5377,27730,2.158
9,10,1,3.89059,6250,0.685
10,10,1,0.00739604,3570,0.327
11,10,1,2.98488,3670,0.28
12,10,1,4.9748,3770,0.278
13,10,1,57.6708,4940,0.426
14,10,1,513.997,3890,0.326
15,10,1,901.692,3550,0.298
16,10,1,1.34106,27730,2.361
17,10,1,24.3251,5040,0.384
18,10,1,23.7615,5390,0.426
19,10,1,1.40739,5390,0.412
20,10,1,2.92449,10880,0.769
21,10,1,400.194,2690,0.229
22,10,1,1594.52,5980,0.442
23,10,1,1491.77,16720,1.346
24,10,1,216.679,8630,1.041
25,10,1,210.002,5810,0.679
26,10,1,400.344,6560,0.751
27,10,1,400,4840,0.608
28,10,1,681.28,4370,0.394
1,10,2,5.40598e-15,3050,0.259
2,10,2,1.56123e-15,7450,0.657
3,10,2,3.08722e-14,16000,1.226
4,10,2,3.33124e-15,6830,0.576
5,10,2,1.19453e-12,13800,1.068
6,10,2,4.16333e-15,5050,0.427
7,10,2,10.5524,27730,2.191
8,10,2,20.3942,27730,2.164
9,10,2,5.06836,9710,1.015
10,10,2,0.0147798,3850,0.331
11,10,2,5.96975,3450,0.303
12,10,2,27.8588,5500,0.421
13,10,2,43.8157,4120,0.285
14,10,2,1140.22,4340,0.359
15,10,2,712.86,4320,0.334
16,10,2,1.14798,27730,2.48
17,10,2,18.5256,7640,0.57
18,10,2,24.0532,8300,0.642
19,10,2,1.60121,4560,0.37
20,10,2,4.14526,14130,1.153
21,10,2,400.194,2660,0.209
22,10,2,1327.04,6100,0.496
23,10,2,859.176,27730,2.385
24,10,2,207.596,9680,1.13
25,10,2,216.712,11880,1.343
26,10,2,314.13,7100,0.877
27,10,2,400,5000,0.578
28,10,2,660.355,3570,0.345
1,10,3,1.1583e-15,3000,0.248
2,10,3,1.9365e-15,7320,0.565
3,10,3,5.61684e-11,12430,0.945
4,10,3,1.36833e-15,7020,0.594
5,10,3,1.02916e-12,14140,1.134
6,10,3,1.11501e-15,5710,0.376
7,10,3,1.80573,18610,1.554
8,10,3,20.4936,27730,2.316
9,10,3,4.71252,5400,0.579
10,10,3,0.0123161,3740,0.356
11,10,3,12.9344,3960,0.322
12,10,3,15.9193,5230,0.417
13,10,3,12.7949,4070,0.322
14,10,3,796.288,11760,0.885
15,10,3,384.968,3440,0.242
16,10,3,0.0936265,27730,2.417
17,10,3,21.0576,4680,0.342
18,10,3,27.6749,14720,1.113
19,10,3,2.30279,4540,0.326
20,10,3,3.86603,17220,1.396
21,10,3,400.194,2700,0.22
22,10,3,905.797,6940,0.6
23,10,3,1540.04,27730,2.313
